ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
IE,LONG,0.5065163738543761,5.065163738543761,5.98,5.4466,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.6,NEUTRAL,trend_continuation,,,20.0,10.0,82.73,8.63,53183.0,11156.0,0.21,10587.0,17730.0,36022.0,98.9,0.948,1.85,0.31,1.0,1.4,1.32,0.1,False,default,2.5,False,1,1.0,99.0,0.000819,0.0,0.07350042058347682,0.0,102.564103,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.646074,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-10,2026-08-10,False,,,,,
TTWO,LONG,0.4915290227094181,4.915290227094181,6.94,5.9996,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none,7.3,NEUTRAL,unknown,,,290.0,200.0,14.89,20.76,143338.0,96547.0,0.674,62820.0,84588.0,92477.0,65.6,0.445,1.51,0.59,1.0,1.4,1.7,0.74,False,consolidation_break,3.0,False,3,0.7,99.0,0.00022,0.0,23.94369256959514,0.0,4.963109,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.542599,0.0,0.0,0.0,1.0,0.4915290227094181,0.4915290227094181,n/a,2026-08-10,2026-08-10,False,,,,,
LOW,LONG,0.4844848128239495,4.844848128239495,5.71,5.2354,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.5,NEUTRAL,ema_pullback,,,230.0,190.0,5.49,12.86,60506.0,66661.0,1.102,32688.0,50934.0,43545.0,86.9,0.353,1.62,0.77,1.0,1.2,1.12,0.0,False,default,2.5,False,4,1.0,99.0,1.9e-05,0.0,0.0006626188525891611,0.0,2.900899,0,0,0.00021,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.352121,0.0,0.0,0.0,1.0,0.4844848128239495,0.4844848128239495,n/a,2026-08-10,2026-08-10,False,,,,,
CMG,LONG,0.4719769623297965,4.719769623297966,2.8,4.8399,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.2,NEGATIVE,ema_pullback,-5819249.83,,40.0,30.0,23.84,7.12,504465.0,338349.0,0.671,270424.0,177749.0,394641.0,31.7,0.364,0.0,0.52,1.0,1.2,0.02,0.06,False,default,2.5,False,1,1.0,99.0,3.9e-05,0.0,1285837.9871388515,0.0,2.46665,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.6e-05,0.0,0.517447,0.0,0.0,0.0,1.0,0.4719769623297965,0.4719769623297965,n/a,2026-08-10,2026-08-10,False,,,,,
RMD,LONG,0.47100469837707043,4.710046983770704,6.64,5.407,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",confirmation_volume,5.3,NEUTRAL,unknown,,,230.0,195.0,4.72,11.21,11046.0,11642.0,1.054,11118.0,5516.0,6054.0,55.0,0.317,1.89,0.76,1.0,1.4,1.46,0.13,False,sustained_trend,5.0,False,1,1.0,99.0,1e-05,0.0,1.0102738843496728e-32,0.0,66.75,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.325121,0.0,0.0,0.0,1.0,0.47100469837707043,0.47100469837707043,n/a,2026-08-10,2026-08-10,False,,,,,
VST,LONG,0.46471805394225824,4.647180539422583,3.67,4.9046,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.4,NEGATIVE,bounce_and_fail,-20046400.28,144.07,165.0,110.0,14.48,23.68,267364.0,242504.0,0.907,117348.0,175506.0,217014.0,12.9,0.477,0.0,0.67,1.0,1.0,0.84,0.15,False,default,2.5,False,1,1.0,99.0,5.6e-05,0.0,1964315.1977117723,0.0,4.658642,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,8e-06,0.0,0.189231,0.0,0.0,0.0,1.0,0.46471805394225824,0.46471805394225824,n/a,2026-08-10,2026-08-10,False,,,,,
AXTI,LONG,0.44158801966791394,4.415880196679139,6.72,5.6039,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.9,NEGATIVE,trend_continuation,-294652.22,,105.0,45.0,40.96,39.59,143338.0,95949.0,0.669,112628.0,23406.0,103253.0,9.1,1.322,1.98,0.61,1.0,1.4,0.96,0.78,False,default,2.5,False,1,0.7,99.0,8e-05,0.0,390230.0559346463,0.0,4.873494,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,5e-06,0.0,0.079401,0.0,0.0,0.0,1.0,0.44158801966791394,0.44158801966791394,n/a,2026-08-10,2026-08-10,False,,,,,
TER,LONG,0.43408487688516445,4.340848768851645,0.0,2.6045,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,10,1.0,0.5652084922039942,0.000109,0.000126,1.2137799684103275e-07,1.4316604523253247e-07,5.317347,2,1,0.103742,0.205227,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.120043,0.509279,0.0,0.0,,,,,,,False,4.912252,,,,
DDOG,LONG,0.37804498504028694,3.7804498504028694,0.0,2.2683,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,8,1.0,2.4456454285638864,4.6e-05,4.4e-05,5.5491872518330485,2.26900726778354,9.021545,2,1,0.328278,0.068689,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.327175,0.116433,0.0,0.0,,,,,,,False,2.757799,,,,
TLN,LONG,0.3762495138069229,3.762495138069229,4.5,4.6912,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",7.3,NEUTRAL,trend_continuation,,,370.0,310.0,7.39,10.02,56899.0,43948.0,0.772,22695.0,17354.0,60798.0,43.5,0.581,0.0,0.86,0.86,1.4,1.38,0.0,False,default,2.5,False,3,1.0,0.10328963665511541,0.000141,1.9e-05,0.014476340920009512,0.280305776819529,15.84879,0,1,3e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.591591,0.023463,0.0,0.0,1.0,0.3762495138069229,0.3762495138069229,n/a,2026-08-10,2026-08-10,False,14.172414,,,,
