ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio
VSAT,LONG,0.5119131992512014,5.119131992512013,5.5,5.4096,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.0,NEUTRAL,ema_pullback,,,80.0,60.0,11.77,16.17,121390.0,57605.0,0.475,16653.0,82708.0,79634.0,92.2,0.961,1.61,0.94,1.0,1.2,0.75,0.0,False,default,2.5,False,4,0.7,99.0,0.000781,0.00019,6.155855304466477e-27,3.4413060274077256e-52,4.69826,566.833333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.228335,0.136637,0.0,0.0,1.0,0.5119131992512014,0.5119131992512014,n/a,2026-07-14,2026-07-14,False,,,,
MLM,LONG,0.5065163738543761,5.065163738543761,2.74,4.4146,price_validation_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",5.3,NEUTRAL,unknown,,,680.0,560.0,18.16,2.69,2894.0,1395.0,0.482,1376.0,655.0,2258.0,97.0,0.361,0.0,0.79,1.0,0.0,0.88,0.06,False,default,2.5,False,1,1.0,99.0,1.8e-05,0.0,2.317195876688909e-63,0.0,21.4,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.793696,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-14,2026-07-14,False,,,,
RMD,LONG,0.4948655658383369,4.948655658383369,1.96,4.0223,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.8,NEUTRAL,unknown,,,220.0,180.0,15.16,5.78,6423.0,13445.0,2.093,7108.0,6259.0,6501.0,93.8,0.408,0.0,0.43,1.0,0.0,0.06,0.47,False,default,2.5,False,1,1.0,99.0,1e-05,0.0,4.393685621833857,0.0,66.75,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.325121,0.0,0.0,0.0,1.0,0.4948655658383369,0.4948655658383369,n/a,2026-07-14,2026-07-14,False,,,,
SEZL,LONG,0.4572760910382515,4.572760910382515,6.46,5.0844,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,4.3,NEUTRAL,retest_and_confirm,,,175.0,75.0,2.95,55.88,30129.0,24738.0,0.821,26599.0,8790.0,19478.0,78.6,0.917,2.55,0.86,0.34,1.4,1.02,0.3,False,sustained_trend,5.0,False,3,0.7,1.6288136052956315,0.000263,6.9e-05,1.3212101031300425e-20,1.6222974793856063e-20,46.469512,211.0,1,0,0.167401,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.592313,0.595135,0.0,0.0,1.0,0.4572760910382515,0.4572760910382515,n/a,2026-07-14,2026-07-14,False,,,,
ABVX,LONG,0.40470224461479626,4.047022446147962,4.98,4.5775,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.3,NEUTRAL,trend_continuation,,,150.0,60.0,10.29,55.89,131256.0,66006.0,0.503,93526.0,52569.0,51167.0,3.1,0.599,2.09,0.73,0.38,1.4,0.38,0.0,False,sustained_trend,5.0,False,4,1.0,1.6952570362035115,0.00026,0.000145,1.1304667708386686e-11,2.000522776245759e-11,10.020761,10.844291,1,0,0.441379,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.558737,0.551194,0.0,0.0,1.0,0.40470224461479626,0.40470224461479626,n/a,2026-07-14,2026-07-14,False,,,,
MXL,LONG,0.4009730555553856,4.009730555553856,0.0,2.4058,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,4.223668134452067e-23,0.000227,0.000157,1.0973113997551513e-17,173200.38172577755,4.966851,9.73059,2,1,0.462282,0.035972,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1.6e-05,0.615846,0.25275,0.0,0.0,,,,,,,False,,,,
POET,LONG,0.37905119469511706,3.7905119469511703,4.01,4.0383,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,4.7,POSITIVE,bounce_and_fail,2719436.36,,10.0,5.0,17.16,41.42,1101060.0,225590.0,0.205,450111.0,35426.0,841113.0,69.8,1.192,0.0,0.58,1.0,1.0,1.08,0.36,False,default,2.5,False,4,1.0,0.22055361541590332,0.001714,0.000238,2.562543099466247e-19,3.485605658244138e-18,53.264871,712.6,0,0,0.475255,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.171835,0.57199,0.0,0.0,1.0,0.37905119469511706,0.37905119469511706,n/a,2026-07-14,2026-07-14,False,,,,
LLY,LONG,0.3743194243748821,3.743194243748821,0.0,2.2459,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,10,1.0,1.5033552354164363,7e-06,6e-06,65331.91992875017,65186.1100985752,5.087115,10.176035,1,1,0.401189,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.341398,0.328682,0.0,0.0,,,,,,,False,,,,
MA,LONG,0.37125187628831774,3.7125187628831773,6.62,4.3423,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,2.5,NEUTRAL,trend_continuation,,,550.0,450.0,1.98,16.56,72822.0,71385.0,0.98,37881.0,33055.0,73271.0,88.7,0.287,2.07,0.63,0.54,1.4,1.71,0.28,False,sustained_trend,5.0,False,3,1.0,99.0,6e-06,0.0,0.00014618235477128114,0.0,10.992979,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.538884,0.0,0.0,0.0,1.0,0.37125187628831774,0.37125187628831774,n/a,2026-07-14,2026-07-14,False,,,,
MPC,LONG,0.34879680597458185,3.4879680597458185,6.06,4.382,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.1,NEUTRAL,trend_continuation,,,300.0,220.0,0.44,26.34,40986.0,26156.0,0.638,15335.0,19958.0,31849.0,73.6,0.4,2.33,0.35,0.0,1.4,1.83,0.16,False,sustained_trend,5.0,False,2,1.0,99.0,1.1e-05,0.0,0.017312206053810272,0.0,1.554367,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.490266,0.0,0.0,0.0,1.0,0.34879680597458185,0.34879680597458185,n/a,2026-07-14,2026-07-14,False,,,,
