ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,entry_price,stop_price,target_1,target_2,rr_ratio,time_stop_days,source
CMG,SHORT,0.8363513724791661,9.659837558204703,8.0,8.9959,33.37,37.37,25.36,21.36,2.0,5,fresh
QQQ,SHORT,0.6333769520732364,6.742702064532396,8.0,7.2456,582.06,619.41,507.35,470.0,2.0,5,fresh
IWM,SHORT,0.619540498331396,6.5438454291191475,8.0,7.1263,242.22,268.75,189.15,162.62,2.0,5,fresh
HOOD,SHORT,0.6144244782823269,6.470318313526789,8.0,7.0822,70.89,79.4,53.88,45.37,2.0,5,fresh
ORCL,SHORT,0.5532497689139404,5.591119271318835,9.0,6.9547,149.68,167.64,113.76,95.8,2.0,5,fresh
LEU,SHORT,0.5439047240597599,5.456812879510592,9.0,6.8741,186.76,209.17,141.94,119.53,2.0,5,fresh
AMAT,LONG,0.5695935533477838,5.240760197118528,8.0,6.3445,357.06,314.21,442.75,485.6,2.0,5,fresh
