ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi
CORZ,SHORT,0.29155484150121114,2.915548415012111,2.82,3.3038,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",5.0,POSITIVE,bounce_and_fail,22689561.95,21.09,27.0,12.0,28.02,43.1,1199813.0,597283.0,0.498,531557.0,584682.0,680857.0,69.5,0.917,0.0,0.0,1.0,1.0,0.57,0.25,1,1.0,0.0,0.0,9.4e-05,0.0,1.0222364379723935e-16,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.586924,0.0,0.0,13.419811
IWM,SHORT,0.2883383643279754,2.8833836432797537,0.0,1.73,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,8,1.0,1.7029048381425878,3.3e-05,2.2e-05,12304.779819914562,21677.27675259137,20.034491,0,1,0.416216,0.003636,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.558004,0.557219,0.0,0.0,8.521368
RBLX,SHORT,0.27846533796090156,2.784653379609016,6.65,4.0473,price_validation_failed,"confirmation_volume, consolidation_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none,3.3,NEGATIVE,unknown,-12454272.58,,100.0,55.0,81.64,0.1,237637.0,177666.0,0.748,124889.0,105608.0,184806.0,99.4,0.923,1.62,0.69,1.0,1.2,1.59,0.56,2,1.0,99.0,1.4e-05,2.8e-05,9.88173414532648e-17,2.4299578284533005e-21,2.580858,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.429756,0.502153,0.0,0.0,4.532394
CIEN,SHORT,0.27204674788763017,2.7204674788763015,0.0,1.6323,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,3.3e-05,1e-05,1.1110789650951998e-06,1.0160473824310136e-11,22.028571,1,0,0.464773,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.613022,0.444494,0.0,0.0,8.272727
VRT,SHORT,0.2646694708705344,2.646694708705344,1.39,3.2403,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",7.5,NEGATIVE,unknown,-98812.3,328.09,350.0,220.0,6.68,32.95,226152.0,240241.0,1.062,176448.0,119957.0,169988.0,61.4,0.653,0.0,0.0,1.0,0.0,0.13,0.26,2,1.0,99.0,3e-06,8e-06,936.7761984255108,0.00026605332586498575,182.958333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.003145,0.162898,0.0,0.0,4.735915
MO,SHORT,0.2595163838261487,2.595163838261487,4.1,3.3476,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,4.1,POSITIVE,trend_continuation,12818444.6,66.43,70.0,60.0,5.37,9.68,157514.0,132482.0,0.841,77308.0,82050.0,130638.0,99.6,0.284,0.0,0.76,1.0,1.4,0.6,0.34,1,0.7,0.0,0.0,5e-06,0.0,1.2487083501695935e-15,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.466527,0.0,0.0,4.50774
AAOI,SHORT,0.25877250479682523,2.5877250479682523,0.0,1.5526,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,22.16770828212155,9.3e-05,5.6e-05,2473.755417342403,111.59274499013091,2.752688,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.233146,0.123647,0.0,0.0,311.0
GEV,SHORT,0.25617831897578114,2.5617831897578114,0.0,1.5371,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,0.09623351610940006,5e-06,3e-06,262.5941542270345,2728.7182765774924,8.748387,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.092156,0.183548,0.0,0.0,475.0
QQQ,SHORT,0.25468027087831435,2.5468027087831437,0.0,1.5281,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,0.6263298678831942,1e-06,1e-06,208355.96373009685,332661.7081734854,1.486316,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.227645,0.462769,0.0,0.0,7.475248
BE,SHORT,0.24331371160652102,2.43313711606521,2.45,2.9516,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",5.0,POSITIVE,bounce_and_fail,4924897.13,234.9,260.0,75.0,10.66,68.08,339071.0,354534.0,1.046,240145.0,209274.0,244186.0,61.9,1.177,0.0,0.0,1.0,1.0,0.36,0.09,2,1.0,88.72009115653815,9e-06,2.2e-05,24408.947069596503,275.12310629313083,1.207569,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.007523,0.548499,0.0,0.0,8.921569
AVGO,SHORT,0.2079621147426507,2.079621147426507,2.69,3.4268,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",7.9,NEGATIVE,bounce_and_fail,-558939.91,421.93,450.0,300.0,6.66,28.89,886810.0,1014852.0,1.144,553110.0,427201.0,921351.0,56.4,0.472,0.0,0.0,1.0,1.0,0.43,0.27,1,1.0,0.0,0.0,1e-06,0.0,1.6854446948349057e-05,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.524047,0.0,0.0,2.076212
PG,SHORT,0.18100880040238443,1.8100880040238443,4.01,3.168,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.3,POSITIVE,retest_and_confirm,74427904.42,148.68,150.0,135.0,0.81,9.27,196991.0,152552.0,0.774,106609.0,131165.0,111769.0,61.7,0.216,0.0,0.4,1.0,1.4,0.66,0.55,1,1.0,0.0,0.0,3e-06,0.0,252.76620075524525,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.420702,0.0,0.0,1.040199
AMZN,SHORT,0.13963218032431682,1.3963218032431681,1.46,1.8562,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.6,POSITIVE,unknown,51754189.26,263.73,275.0,200.0,4.27,24.17,3106213.0,1912980.0,0.616,1314209.0,1019261.0,2685723.0,82.4,0.412,0.0,0.0,1.0,0.0,0.03,0.43,2,1.0,8.284339063659841,0.0,1e-06,0.0044031714606301165,0.0005315054619076505,1.240876,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.282821,0.465222,0.0,0.0,1.219573
GOOGL,SHORT,0.13330417971720776,1.3330417971720776,0.0,0.7998,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,2.4191420738941716,2e-06,1e-06,1321560.9995466876,1092586.511398504,50.5,0,0,0.492074,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.526899,0.482822,0.0,0.0,1.199234
TSLA,SHORT,0.13215998719367866,1.3215998719367867,6.89,3.8878,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.8,NEGATIVE,trend_continuation,-53590967.48,376.67,960.0,300.0,154.61,20.43,4023087.0,2973751.0,0.739,2215664.0,1369852.0,3411322.0,1.4,0.407,1.77,1.0,0.87,1.4,1.55,0.3,1,1.0,0.0,0.0,1e-06,0.0,1226768.366343349,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.235386,0.0,0.0,1.412979
META,SHORT,0.1054231309016905,1.054231309016905,1.66,2.2251,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.0,NEGATIVE,unknown,-289583.02,677.7,750.0,600.0,10.68,11.46,1890575.0,928738.0,0.491,779943.0,634448.0,1404922.0,85.9,0.43,0.0,0.14,1.0,0.0,0.38,0.15,1,1.0,0.0,0.0,0.0,0.0,393616.621813144,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.372145,0.0,0.0,
SYY,LONG,0.6037216753043289,6.037216753043289,3.84,5.1706,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm","confirmation_volume, room_to_target, trend_aligned",5.0,NEUTRAL,retest_and_confirm,,,80.0,70.0,4.58,8.5,71188.0,20366.0,0.286,18592.0,46733.0,26229.0,92.3,0.278,0.0,0.89,0.0,1.4,1.55,0.0,15,1.0,0.28022143022653073,3.4e-05,1.1e-05,1.000131480170213,1.7845378195409747,11.482153,2,1,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.488469,0.58081,0.0,0.0,14.874516
PRAX,LONG,0.5992473355422024,5.992473355422025,5.21,5.3592,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",4.0,NEUTRAL,retest_and_confirm,,,340.0,130.0,0.23,61.68,1976.0,7906.0,4.001,1856.0,517.0,7509.0,52.0,0.787,1.62,0.65,0.13,1.4,1.25,0.16,5,1.0,99.0,5.3e-05,0.0,0.002897609740697628,0.0,31.3125,2,0,0.653926,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.040588,0.0,0.0,0.0,
AS,LONG,0.5850739908100202,5.850739908100202,5.03,5.6744,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,6.2,NEUTRAL,support_ema_confluence,,,40.0,35.0,10.54,3.27,29573.0,6660.0,0.225,11349.0,12569.0,12315.0,72.1,0.542,1.7,0.73,0.26,1.6,0.74,0.0,5,1.0,99.0,1.8e-05,0.0,0.7439554507650326,0.0,4.920413,1,0,0.530603,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.395065,0.0,0.0,0.0,
IVZ,LONG,0.5756834610186145,5.756834610186145,6.08,5.5224,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.1,NEUTRAL,trend_continuation,,,26.0,15.0,1.17,41.63,74258.0,3738.0,0.05,27227.0,38859.0,11910.0,83.6,0.441,1.68,0.37,0.61,1.4,1.79,0.23,9,0.7,99.0,0.000392,2.4e-05,280.30508522968313,3.0600030527226997e-11,211.828862,0,2,0.487465,0.543647,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.475812,0.566368,0.0,0.0,242.365789
FLR,LONG,0.5526562906159647,5.526562906159647,6.67,6.0443,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.4,NEUTRAL,retest_and_confirm,,,70.0,37.5,42.94,23.42,67731.0,25949.0,0.383,11816.0,45232.0,36632.0,78.6,0.593,1.51,0.68,1.0,1.4,1.92,0.16,4,1.0,99.0,0.0001,1.7e-05,3.8051516188866126e-19,1.71387454247134e-25,76.351229,0,0,0.511983,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.554488,0.251618,0.0,0.0,4.238532
ATI,LONG,0.5500885843057788,5.500885843057787,5.47,5.4914,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.5,NEUTRAL,retest_and_confirm,,,200.0,145.0,29.42,6.17,14709.0,6081.0,0.413,8912.0,3689.0,8189.0,98.8,0.612,1.56,0.95,0.59,1.4,0.7,0.27,5,1.0,99.0,2.3e-05,0.0,6.411177587297183e-08,0.0,7.472731,0,0,0.002446,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.304925,0.0,0.0,0.0,
BOOT,LONG,0.5426105641932177,5.426105641932177,6.21,5.5961,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.1,NEUTRAL,retest_and_confirm,,,200.0,100.0,17.92,41.04,1458.0,1140.0,0.782,1998.0,130.0,470.0,90.6,0.615,1.71,0.42,1.0,1.4,1.68,0.0,4,1.0,99.0,7.3e-05,5e-06,1.0773059390106908e-12,2.4338123133626155e-21,65.244167,0,0,9e-06,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.763403,0.623421,0.0,0.0,268.0
SEZL,LONG,0.541253014686439,5.41253014686439,4.74,5.1683,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.2,NEUTRAL,trend_continuation,,,105.0,50.0,35.1,35.67,17798.0,12825.0,0.721,10363.0,8220.0,12040.0,81.0,0.969,1.88,0.65,0.6,1.4,0.21,0.0,4,0.7,99.0,0.000123,0.0,0.004809790093288227,0.0,29.139961,0,0,0.49987,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.042323,0.0,0.0,0.0,
REAL,LONG,0.5270550086376622,5.2705500863766215,5.64,5.4073,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.4,NEUTRAL,trend_continuation,,,15.0,10.0,21.56,18.96,68612.0,18892.0,0.275,51491.0,241.0,35772.0,85.6,0.987,2.02,0.04,1.0,1.4,1.18,0.0,2,1.0,99.0,0.001385,0.0,1.8130956465718767e-24,0.0,13.938264,0,0,0.047673,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.115894,0.0,0.0,0.0,
SUN,LONG,0.5114994530821066,5.1149945308210665,5.47,4.7985,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.0,NEUTRAL,trend_continuation,,,65.0,62.5,0.08,3.77,9311.0,4237.0,0.455,1344.0,6200.0,6004.0,97.2,0.302,1.54,0.97,0.5,1.4,1.05,0.0,1,1.0,99.0,1e-05,0.0,38.913999880223784,0.0,14.754717,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.419964,0.0,0.0,0.0,
IMVT,LONG,0.5114994530821066,5.1149945308210665,4.99,5.1945,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.7,NEUTRAL,trend_continuation,,,30.0,22.0,4.02,23.72,26497.0,4010.0,0.151,14481.0,10236.0,5790.0,43.2,0.643,2.05,0.27,0.2,1.4,0.9,0.17,1,1.0,99.0,3.9e-05,0.0,1.0541747539282635e-27,0.0,52.736842,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.386964,0.0,0.0,0.0,
VSAT,LONG,0.49859074162953737,4.985907416295373,5.2,5.133,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.4,NEUTRAL,trend_continuation,,,70.0,42.0,12.28,32.63,55014.0,13226.0,0.24,33782.0,21210.0,13248.0,83.9,0.899,2.6,0.29,0.11,1.4,0.8,0.0,4,1.0,99.0,5.3e-05,4e-06,0.20540191506599467,1.0774480890664074e-12,108.793175,0,0,0.10262,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.128881,0.030732,0.0,0.0,0.024794
ZTS,LONG,0.4956480223017188,4.956480223017188,3.44,4.5902,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.4,NEUTRAL,ema_pullback,,,125.0,110.0,7.47,5.43,44679.0,12414.0,0.278,10008.0,9842.0,37243.0,94.3,0.446,0.0,0.61,1.0,1.2,0.32,0.31,3,1.0,99.0,6e-06,0.0,0.00023500379551599475,0.0,5.576784,0,0,0.399255,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.435878,0.0,0.0,0.0,
ROK,LONG,0.4796607548598844,4.796607548598844,3.71,4.3713,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned","continuation_pattern, momentum_aligned",4.3,NEUTRAL,unknown,,,430.0,320.0,6.83,20.49,5916.0,10962.0,1.853,11609.0,2881.0,2388.0,98.8,0.455,2.14,0.64,0.23,0.0,0.2,0.49,8,1.0,99.0,3.5e-05,4e-06,0.00090433343279776,3.213755170616637e-10,1.387993,0,0,1.3e-05,0.030972,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.329061,0.630731,0.0,0.0,0.851332
TT,LONG,0.4498434660615612,4.4984346606156125,5.27,4.5302,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",3.5,NEUTRAL,trend_continuation,,,500.0,390.0,2.8,19.82,6547.0,4025.0,0.615,3711.0,2816.0,4045.0,98.1,0.375,2.31,0.0,0.0,1.4,1.56,0.0,8,1.0,99.0,5e-06,2e-06,0.08587983720798922,3.171218564412382e-10,1.622619,0,1,0.214773,0.630056,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.424504,0.28137,0.0,0.0,2.08894
VOYA,LONG,0.4216666666666667,4.216666666666667,5.79,4.7453,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",4.5,NEUTRAL,trend_continuation,,,82.5,65.0,2.34,19.37,14671.0,5115.0,0.349,18874.0,10.0,902.0,89.3,0.372,2.28,0.0,0.0,1.4,1.96,0.15,4,1.0,99.0,0.000171,0.0,0.03281624329053493,0.0,22.785441,0,0,1e-06,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.915194,0.0,0.0,0.0,
PRKS,LONG,0.4153394126984127,4.153394126984127,2.77,4.1877,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.4,NEUTRAL,ema_pullback,,,40.0,30.0,17.96,11.53,1928.0,155.0,0.08,66.0,1697.0,320.0,93.7,0.673,0.0,0.69,0.62,1.2,0.25,0.0,2,1.0,99.0,6.7e-05,0.0,24.152449534733435,0.0,29.694444,0,0,0.446974,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.331027,0.0,0.0,0.0,
B,LONG,0.403144149750673,4.03144149750673,4.23,4.6647,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.9,POSITIVE,ema_pullback,7450762.79,41.05,50.0,30.0,21.89,26.86,472891.0,323663.0,0.684,73644.0,213580.0,509330.0,51.9,0.489,0.0,0.76,1.0,1.2,0.87,0.4,19,1.0,99.0,3.5e-05,1.1e-05,2.6689070975638405,0.0013047896231457446,0.767301,2,2,0.016737,0.037582,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.025269,0.344064,0.0,0.0,1.539485
DEO,LONG,0.39055555555555554,3.9055555555555554,3.36,4.3208,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.8,NEUTRAL,ema_pullback,,,85.0,70.0,7.46,11.5,17673.0,11553.0,0.654,2634.0,18024.0,8568.0,66.6,0.327,0.0,0.98,1.0,1.2,0.18,0.0,2,1.0,99.0,1e-06,0.0,0.07147950249119257,0.0,3.30942,0,0,0.00239,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.508818,0.0,0.0,0.0,
VICR,LONG,0.37962904559706107,3.7962904559706105,5.72,4.7141,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",5.5,NEUTRAL,trend_continuation,,,320.0,140.0,17.72,48.5,8580.0,7351.0,0.857,8623.0,3666.0,3642.0,81.3,0.913,2.34,0.0,0.26,1.4,1.51,0.21,4,1.0,20.9522328079398,3.3e-05,1.5e-05,6.1210610403977205e-09,8.764308457967533e-10,3.234951,0,0,0.026341,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.270112,0.192191,0.0,0.0,2.386364
SW,LONG,0.375,3.75,3.79,4.132,watchlist_reeval_failed,"not_extended, retest_and_confirm, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.6,NEUTRAL,retest_and_confirm,,,45.0,35.0,11.62,13.18,14036.0,2580.0,0.184,11699.0,2495.0,2422.0,90.5,0.49,0.0,0.77,1.0,1.4,0.52,0.11,1,1.0,99.0,4e-06,0.0,1.807293970215957e-24,0.0,12.0,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.468314,0.0,0.0,0.0,
BTDR,SHORT,0.5579179213360749,5.5791792133607485,3.49,4.6966,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.3,POSITIVE,bounce_and_fail,1941573.76,12.44,15.0,7.5,20.63,39.69,415995.0,247580.0,0.595,156423.0,324502.0,182650.0,73.0,1.095,0.0,0.3,1.0,1.0,1.1,0.09,4,1.0,0.003597764387635793,3.2e-05,0.001437,0.1795783476517634,16.637957011017622,0.026152,0,0,0.0,0.314303,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.441526,0.136181,0.0,0.0,512.974709
RELY,SHORT,0.5576105641932176,5.576105641932177,1.61,4.3711,watchlist_reeval_failed,"momentum_aligned, room_to_target","confirmation_volume, continuation_pattern, not_extended, trend_aligned",5.5,NEUTRAL,unknown,,,30.0,17.5,44.44,15.74,21996.0,10811.0,0.491,7097.0,12226.0,13484.0,88.1,0.719,0.0,0.0,1.0,0.0,0.61,0.0,6,1.0,0.7687676227536498,3.7e-05,8.7e-05,9.102521727090808,11.840407240989771,2.37037,0,1,0.418294,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.497528,0.49344,0.0,0.0,5.672811
WCC,SHORT,0.5270550086376622,5.2705500863766215,3.7,4.7053,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.8,NEUTRAL,bounce_and_fail,,,330.0,270.0,3.64,15.21,4529.0,1349.0,0.298,3078.0,1938.0,862.0,96.0,0.54,0.0,0.25,1.0,1.0,1.38,0.07,2,1.0,0.0,0.0,4.2e-05,0.0,8.840587115807475,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.33967,0.0,0.0,26.248208
AXSM,SHORT,0.5270550086376622,5.2705500863766215,1.9,4.0253,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",4.1,NEUTRAL,unknown,,,200.0,140.0,6.58,25.4,14963.0,10641.0,0.711,10224.0,5467.0,9913.0,98.0,0.783,0.0,0.25,1.0,0.0,0.65,0.0,4,1.0,5.546455747553757e-23,1.4e-05,0.000115,1.2974673112189926e-25,0.0023392728082095226,22.083333,0,0,0.383748,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.526566,0.190368,0.0,0.0,54.236111
NXST,SHORT,0.5032045744787734,5.032045744787734,4.93,4.895,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",4.5,NEUTRAL,ema_rally,,,220.0,160.0,7.93,21.51,1947.0,916.0,0.47,1719.0,3.0,1141.0,97.0,0.478,1.66,0.89,0.0,1.2,1.17,0.0,1,1.0,0.0,0.0,1.2e-05,0.0,1.0284315820577096e-19,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.670606,0.0,0.0,6.833333
SIRI,SHORT,0.490604375738742,4.90604375738742,2.73,3.972,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, room_to_target","confirmation_volume, not_extended, trend_aligned",3.5,POSITIVE,bounce_and_fail,9426418.75,27.7,30.0,13.0,8.34,53.05,204166.0,91264.0,0.447,86750.0,63148.0,145532.0,96.4,0.45,0.0,0.0,1.0,1.0,0.64,0.1,1,1.0,0.0,0.0,3.2e-05,0.0,7.833572536425223e-12,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.498151,0.0,0.0,54.806452
LC,SHORT,0.47509970703629767,4.750997070362977,2.64,4.0475,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",4.4,NEUTRAL,unknown,,,22.0,14.0,25.57,20.09,12350.0,8015.0,0.649,6939.0,5113.0,8313.0,98.8,0.754,0.0,0.05,1.0,0.0,1.2,0.39,1,0.7,0.0,0.0,2e-05,0.0,17.855951572772955,,0,1,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.365999,0.0,0.0,3.460123
TFC,SHORT,0.4672716440703631,4.672716440703631,4.25,4.4314,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",4.1,NEUTRAL,pullback_to_resistance,,,55.0,50.0,8.53,1.33,81734.0,80426.0,0.984,37066.0,55649.0,69445.0,66.4,0.278,0.0,0.42,1.0,1.4,1.41,0.02,6,1.0,1.282662141303823e-07,5e-06,1.1e-05,1.5357488382025272e-09,0.011973136095226466,0.788525,0,0,0.0,0.131272,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.445758,0.830748,0.0,0.0,2.663428
