ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,entry_price,stop_price,target_1,rr_ratio
CAT,LONG,0.3744431514397349,3.744431514397349,3.54,4.0742,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.7,NEGATIVE,ema_pullback,-69783909.45,,1000.0,600.0,13.6,31.84,138081.0,155224.0,1.124,102146.0,88437.0,102722.0,100.0,0.554,7,1.0,1.528288488251079,2e-05,8e-06,374229.6204615484,612171.104046272,48.366013,8.480769,1,0,0.318669,6.7e-05,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.237326,0.151899,0.0,0.0,False,0.0,0.44,1.0,1.2,0.66,0.23,False,default,2.5,False,1.0,0.3744431514397349,0.3744431514397349,n/a,2026-07-17,2026-07-17,,,,
IBM,LONG,0.37229477713269027,3.722947771326903,0.0,2.2338,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,7,1.0,15.714820695041077,3.3e-05,2.2e-05,311194.03929720994,26403.44384333611,165.825827,4.236968,1,0,0.043424,0.424682,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.508641,0.499516,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
RKLB,LONG,0.3663016216423561,3.6630162164235607,2.65,3.9665,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.7,NEGATIVE,bounce_and_fail,-849162.63,67.58,110.0,60.0,62.67,11.27,674293.0,439719.0,0.652,319712.0,154853.0,639447.0,92.4,1.036,1,1.0,99.0,4.8e-05,0.0,794794.3321600189,0.0,5.714026,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,0.0,0.217827,0.0,0.0,0.0,False,0.0,0.08,1.0,1.0,0.34,0.22,False,default,2.5,False,1.0,0.3663016216423561,0.3663016216423561,n/a,2026-07-17,2026-07-17,,,,
NXT,LONG,0.3577294631628169,3.577294631628169,0.0,2.1464,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,99.0,3.4e-05,2.9e-05,4.2428398759172954e-48,2.3319197717851978e-54,1.492228,12.469388,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.380619,0.206906,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
CRWD,LONG,0.3419607645581589,3.4196076455815887,0.0,2.0518,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,7,1.0,43.20983214445099,2.3e-05,4.3e-05,2576.618862365665,44.722787635786176,17.705901,3.743169,2,0,0.019487,0.459345,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.426159,0.392449,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
XLE,LONG,0.3384445615337827,3.3844456153378273,5.89,4.6192,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.8,NEGATIVE,trend_continuation,-65452413.4,,60.0,50.0,4.02,13.31,1986261.0,2700660.0,1.36,692331.0,1414899.0,2579691.0,73.9,0.276,2,1.0,99.0,0.0,0.0,0.00019909820413546334,0.0,40.96843,,0,0,0.000572,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.465635,0.0,0.0,0.0,False,1.75,0.3,0.47,1.4,1.63,0.33,False,default,2.5,False,1.0,0.3384445615337827,0.3384445615337827,n/a,2026-07-17,2026-07-17,,,,
AA,LONG,0.32368952687897684,3.2368952687897683,1.84,3.8304,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",8.3,NEGATIVE,unknown,-3190496.53,,55.0,30.0,25.06,31.79,175538.0,119908.0,0.683,103685.0,76731.0,115030.0,37.2,0.574,1,1.0,99.0,8e-05,0.0,44759.500393830655,0.0,6.638065,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.085764,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,0.06,0.78,True,default,2.5,False,1.0,0.32368952687897684,0.32368952687897684,n/a,2026-07-17,2026-07-17,,,,
AMAT,LONG,0.3197157981066627,3.197157981066627,3.29,3.7256,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.7,NEGATIVE,ema_pullback,-39437941.63,,700.0,400.0,32.16,24.48,241795.0,294784.0,1.219,197062.0,105879.0,233638.0,100.0,0.969,2,1.0,99.0,3e-06,0.0,5.763962134541336e-06,0.0,16.954545,,0,0,0.497418,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.658149,0.0,0.0,0.0,False,0.0,0.55,1.0,1.2,0.33,0.21,False,default,2.5,False,1.0,0.3197157981066627,0.3197157981066627,n/a,2026-07-17,2026-07-17,,,,
MSTR,LONG,0.31524811917737233,3.1524811917737234,3.51,3.9092,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.4,NEGATIVE,bounce_and_fail,-26815110.62,,100.0,50.0,5.43,47.29,1457869.0,1334680.0,0.916,970831.0,641468.0,1180250.0,86.9,0.85,2,1.0,99.0,4.8e-05,0.0,24975.881678571168,0.0,2.056589,,0,0,0.406679,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.004944,0.0,0.0,0.0,False,0.0,0.7,1.0,1.0,0.81,0.0,False,default,2.5,False,1.0,0.31524811917737233,0.31524811917737233,n/a,2026-07-17,2026-07-17,,,,
WULF,LONG,0.31034499488638734,3.103449948863873,3.19,3.8087,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.5,NEGATIVE,bounce_and_fail,-3625203.23,18.19,30.0,17.0,65.2,6.39,2044539.0,807866.0,0.395,966128.0,762196.0,1124081.0,87.4,1.086,1,1.0,99.0,0.000517,0.0,2.605756532169385e-06,0.0,51.683628,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.191769,0.0,0.0,0.0,False,0.0,0.27,1.0,1.0,0.6,0.32,False,default,2.5,False,1.0,0.31034499488638734,0.31034499488638734,n/a,2026-07-17,2026-07-17,,,,
SOXX,LONG,0.30952543175222025,3.0952543175222025,4.06,3.8856,price_validation_failed,"confirmation_volume, not_extended, retest_and_confirm, room_to_target","momentum_aligned, trend_aligned",5.6,NEGATIVE,retest_and_confirm,-393589.39,,670.0,500.0,28.4,4.18,197731.0,294700.0,1.49,233034.0,107688.0,151709.0,100.0,0.66,1,1.0,99.0,2.6e-05,0.0,602425.0153003316,0.0,15.407895,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.059783,0.0,0.0,0.0,False,0.0,0.43,1.0,1.4,0.57,0.66,False,default,2.5,False,1.0,0.30952543175222025,0.30952543175222025,n/a,2026-07-17,2026-07-17,,,,
OKTA,LONG,0.3062853171369887,3.0628531713698868,0.0,1.8377,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,0.5271710234246468,2.1e-05,3.9e-05,954.8802641245226,1811.3291924153186,3.9375,45.333333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.288603,0.636336,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
SPCX,LONG,0.30503696602869235,3.0503696602869237,1.71,3.2782,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.2,NEGATIVE,unknown,-148972740.58,,450.0,100.0,262.93,19.35,1697235.0,1607059.0,0.947,1426893.0,959422.0,917979.0,96.0,0.89,5,1.0,0.9555619474754181,2e-06,0.0,87336.76895825559,365593.3315008961,130.522451,2.491051,0,0,1.5e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,1.6e-05,0.388028,0.0,0.0,False,0.0,0.3,1.0,0.0,0.16,0.24,False,default,2.5,False,1.0,0.30503696602869235,0.30503696602869235,n/a,2026-07-17,2026-07-17,,,,
OKLO,LONG,0.2992152973521018,2.992152973521018,2.77,3.9271,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.0,NEGATIVE,bounce_and_fail,-4616896.55,,90.0,35.0,118.92,14.86,446863.0,254654.0,0.57,195908.0,122093.0,383516.0,60.1,0.973,3,0.7,99.0,0.000354,0.0,6.741790407059167,0.0,9.390378,,0,0,0.398615,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.331178,0.0,0.0,0.0,False,0.0,0.14,1.0,1.0,0.37,0.26,False,default,2.5,False,1.0,0.2992152973521018,0.2992152973521018,n/a,2026-07-17,2026-07-17,,,,
COIN,LONG,0.2977710965571703,2.977710965571703,3.84,3.8609,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.1,NEGATIVE,ema_pullback,-19199752.06,157.12,200.0,95.0,27.29,39.54,629663.0,559328.0,0.888,428812.0,256100.0,504079.0,98.7,0.828,3,0.7,99.0,0.000112,0.0,13.461830286340046,0.0,12.147849,,1,0,0.531312,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.280194,0.0,0.0,0.0,False,0.0,0.84,1.0,1.2,0.57,0.22,False,default,2.5,False,1.0,0.2977710965571703,0.2977710965571703,n/a,2026-07-17,2026-07-17,,,,
LOW,LONG,0.29670903417474226,2.9670903417474226,2.17,3.0745,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.7,NEUTRAL,unknown,,,230.0,190.0,10.19,8.97,75664.0,77691.0,1.027,57088.0,45788.0,50479.0,87.1,0.336,1,0.7,99.0,5e-06,0.0,450520.3980709805,0.0,5.717949,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.532323,0.0,0.0,0.0,False,0.0,0.59,1.0,0.0,0.29,0.29,False,default,2.5,False,1.0,0.29670903417474226,0.29670903417474226,n/a,2026-07-17,2026-07-17,,,,
NXPI,LONG,0.29568957679066094,2.9568957679066092,0.0,1.7741,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,1.2165534623697894e-35,7e-06,1.5e-05,2.7993277343803397e-30,115051.57072700199,1.763889,2.38753,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.521108,0.374462,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
OKE,LONG,0.29548379299428096,2.9548379299428094,5.95,4.5224,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.3,NEUTRAL,trend_continuation,,,110.0,85.0,17.62,9.11,78650.0,41846.0,0.532,28575.0,28393.0,63528.0,63.9,0.307,1,0.7,99.0,5e-06,0.0,5.279317977917902e-57,0.0,11.093023,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.701425,0.0,0.0,0.0,False,1.69,0.71,0.17,1.4,1.75,0.24,False,sustained_trend,5.0,False,1.0,0.29548379299428096,0.29548379299428096,n/a,2026-07-17,2026-07-17,,,,
CDNS,LONG,0.29538484851551206,2.9538484851551203,2.28,3.2609,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.5,NEUTRAL,unknown,,,400.0,320.0,21.17,3.06,47587.0,64134.0,1.348,21756.0,65952.0,24013.0,100.0,0.595,1,1.0,99.0,5e-06,0.0,210670.44097882425,0.0,67.518519,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.007637,0.0,0.0,0.0,False,0.0,0.0,1.0,0.0,0.28,1.0,True,default,2.5,False,1.0,0.29538484851551206,0.29538484851551206,n/a,2026-07-17,2026-07-17,,,,
NET,LONG,0.294612057340999,2.94612057340999,0.0,1.7677,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,4,1.0,1.0884742047690898e-07,1.7e-05,1.5e-05,3.182025303376719e-06,29.23381453997578,3.136301,76.824755,0,1,0.038448,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.540478,0.145698,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
TSEM,LONG,0.29429633874481603,2.9429633874481604,0.0,1.7658,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,4,1.0,4.814590238153857e-08,2e-05,0.000152,0.0015586612695200192,10791.235199818266,2.464286,44.49687,0,2,0.0,0.006161,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.548492,0.050581,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
TSLA,LONG,0.29366525131834664,2.9366525131834664,1.59,3.2253,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.4,NEGATIVE,unknown,-696439232.48,,500.0,300.0,31.29,21.23,3347485.0,2547538.0,0.761,1511273.0,949347.0,3434403.0,84.0,0.486,3,1.0,99.0,6e-06,0.0,1790538.9195985235,0.0,2.165523,,1,0,0.254078,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.415849,0.0,0.0,0.0,False,0.0,0.58,0.62,0.0,0.25,0.14,False,default,2.5,False,1.0,0.29366525131834664,0.29366525131834664,n/a,2026-07-17,2026-07-17,,,,
BA,LONG,0.29336585551491473,2.9336585551491474,3.32,3.8828,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.1,NEGATIVE,bounce_and_fail,-65016838.69,,250.0,200.0,16.81,6.56,459879.0,360670.0,0.784,165657.0,275954.0,378938.0,90.0,0.384,3,1.0,99.0,1.4e-05,0.0,1.633466505778592,0.0,121.073361,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.501541,0.0,0.0,0.0,False,0.0,0.61,0.96,1.0,0.55,0.2,False,default,2.5,False,1.0,0.29336585551491473,0.29336585551491473,n/a,2026-07-17,2026-07-17,,,,
HUT,LONG,0.29214575414458477,2.9214575414458475,3.19,3.6977,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,6.4,NEGATIVE,bounce_and_fail,-3596200.46,91.34,100.0,85.0,9.35,7.05,181281.0,102570.0,0.566,114552.0,67542.0,101757.0,94.0,1.177,2,0.7,99.0,7.1e-05,0.0,4.9232265031989416e-05,0.0,6.819701,,0,0,0.423586,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.319479,0.0,0.0,0.0,False,0.0,0.51,0.59,1.0,0.71,0.38,False,default,2.5,False,1.0,0.29214575414458477,0.29214575414458477,n/a,2026-07-17,2026-07-17,,,,
TLN,LONG,0.29159524613705856,2.9159524613705856,0.0,1.7496,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,3,1.0,0.03847980734478526,3.5e-05,0.000121,5.273710172060243,68.52568315645335,16.8,9.209023,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.401432,0.631931,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
MRVL,LONG,0.29110397029811846,2.9110397029811845,0.0,1.7466,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,6,1.0,1.0460476007403723,2.1e-05,2.3e-05,5010.461217966754,2394.948955678712,1.52049,23.19002,1,1,0.165579,0.482806,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.052642,0.040209,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
NFLX,LONG,0.28851291406468543,2.885129140646854,4.3,4.3926,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,8.3,NEGATIVE,retest_and_confirm,-130439658.15,69.03,100.0,5.0,45.03,92.75,3620590.0,2772495.0,0.766,1586182.0,1274163.0,3532740.0,48.5,0.355,2,1.0,99.0,9e-06,0.0,10.73547771245096,0.0,1.782039,,0,0,0.388335,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.409348,0.0,0.0,0.0,False,0.0,0.15,1.0,1.4,0.74,1.0,False,default,2.5,False,1.0,0.28851291406468543,0.28851291406468543,n/a,2026-07-17,2026-07-17,,,,
HL,LONG,0.2853366857363352,2.853366857363352,3.62,4.4127,price_validation_failed,"bounce_and_fail, confirmation_volume, not_extended, room_to_target","momentum_aligned, trend_aligned",9.5,NEGATIVE,bounce_and_fail,-536852.9,,50.0,10.0,248.92,30.22,430612.0,280296.0,0.651,83990.0,154524.0,472394.0,44.6,0.741,1,0.7,99.0,6.3e-05,0.0,2.4100270086819364e-55,0.0,3.524979,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.393784,0.0,0.0,0.0,False,0.0,0.49,1.0,1.0,0.24,0.89,False,default,2.5,False,1.0,0.2853366857363352,0.2853366857363352,n/a,2026-07-17,2026-07-17,,,,
ZS,LONG,0.2814153027348814,2.814153027348814,0.0,1.6885,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,2,1.0,4.224367282345215e-05,1.1e-05,7e-05,3.061495920254792,72472.295035747,1.274725,1.239161,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.204817,0.756074,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
CRM,LONG,0.28110203342210666,2.8110203342210665,0.0,1.6866,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,4,1.0,4.8534321333811176e-05,6e-06,1.2e-05,1.0729999346214765,22108.06507917474,1.61011,4.59961,0,1,3.5e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.045012,0.421154,0.0,0.0,False,,,,,,,,,,,,,,,,,,,,
