ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
MOH,LONG,0.6722878879543055,6.722878879543055,6.64,6.5134,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.8,NEUTRAL,trend_continuation,,,300.0,185.0,24.19,23.41,14565.0,15135.0,1.039,3462.0,6875.0,19363.0,83.7,0.606,2.71,0.57,0.0,1.4,1.71,0.24,False,sustained_trend,5.0,False,1,1.0,99.0,9.7e-05,0.0,813337.3892462784,0.0,7.495327,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.4e-05,0.0,0.366181,0.0,0.0,0.0,1.0,0.6722878879543055,0.6722878879543055,n/a,2026-07-14,2026-07-14,False,,,,,
CVX,LONG,0.540385976689784,5.40385976689784,4.81,5.1849,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",5.2,POSITIVE,support_ema_confluence,81066782.4,181.81,200.0,170.0,10.04,6.47,299976.0,205137.0,0.684,109255.0,165682.0,230176.0,82.2,0.292,0.0,0.45,0.98,1.6,1.68,0.1,False,default,2.5,False,7,1.0,99.0,1.9e-05,0.0,31744.973854492804,0.0,11.401369,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.437786,0.0,0.0,0.0,1.0,0.540385976689784,0.540385976689784,n/a,2026-07-14,2026-07-14,False,,,,,
MLM,LONG,0.5065163738543761,5.065163738543761,2.49,4.3196,price_validation_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",5.2,NEUTRAL,unknown,,,680.0,560.0,18.52,2.4,2894.0,1395.0,0.482,1376.0,655.0,2258.0,98.9,0.368,0.0,0.76,1.0,0.0,0.72,0.0,False,default,2.5,False,1,1.0,99.0,1.8e-05,0.0,1.0669846920856232e-63,0.0,21.4,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.793696,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-14,2026-07-14,False,,,,,
RMD,LONG,0.4948655658383369,4.948655658383369,1.94,4.0163,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.8,NEUTRAL,unknown,,,220.0,180.0,13.98,6.74,6423.0,13445.0,2.093,7108.0,6259.0,6501.0,91.9,0.392,0.0,0.53,1.0,0.0,0.23,0.18,False,default,2.5,False,1,1.0,99.0,1e-05,0.0,2.023132937312197,0.0,66.75,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.325121,0.0,0.0,0.0,1.0,0.4948655658383369,0.4948655658383369,n/a,2026-07-14,2026-07-14,False,,,,,
DKS,LONG,0.47141758984838383,4.7141758984838384,2.34,4.3391,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.4,NEUTRAL,unknown,,,250.0,185.0,18.28,12.48,12087.0,15628.0,1.293,10043.0,9802.0,7870.0,35.7,0.399,0.0,0.46,1.0,0.0,0.47,0.4,False,default,2.5,False,2,1.0,2.112884750147929,3.8e-05,1.9e-05,3.742712119243998e-54,1.7713754235681623e-54,42.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.526332,0.511015,0.0,0.0,1.0,0.47141758984838383,0.47141758984838383,n/a,2026-07-14,2026-07-14,False,11.46875,,,,
SEZL,LONG,0.4572760910382515,4.572760910382515,6.9,5.4364,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, trend_aligned",room_to_target,5.4,NEUTRAL,retest_and_confirm,,,200.0,75.0,9.66,58.88,30129.0,24738.0,0.821,26599.0,8790.0,19478.0,85.2,0.959,2.56,0.69,0.0,1.4,1.9,0.35,False,sustained_trend,5.0,False,3,0.7,1.628813605295618,0.000263,6.9e-05,6.0836935247915136e-21,7.470091734268596e-21,46.469512,1,0,0.167401,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.592313,0.595135,0.0,0.0,1.0,0.4572760910382515,0.4572760910382515,n/a,2026-07-14,2026-07-14,False,211.0,,,,
KWEB,LONG,0.4287249400157993,4.287249400157993,3.4,4.3636,price_validation_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",6.0,POSITIVE,trend_continuation,37599294.8,26.2,35.0,25.0,33.69,4.51,2344705.0,822684.0,0.351,799863.0,1175042.0,1192484.0,21.3,0.297,0.0,0.73,1.0,1.4,0.28,0.0,False,default,2.5,False,4,1.0,99.0,0.001073,0.0,9.221572118981931e-11,0.0,89.989373,0,0,0.293801,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.353287,0.0,0.0,0.0,1.0,0.4287249400157993,0.4287249400157993,n/a,2026-07-14,2026-07-14,False,,,,,
TSEM,LONG,0.3816806184188784,3.816806184188784,0.0,2.2901,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,8,1.0,8.113775277147273e-06,0.00015,0.000188,2.155693151746464,159409.87356290588,7.699727,0,1,0.036813,0.055148,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1.3e-05,0.515335,0.430981,0.0,0.0,,,,,,,False,37.539353,,,,
POET,LONG,0.3789285473796918,3.7892854737969177,4.33,4.1336,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.7,POSITIVE,bounce_and_fail,2813990.37,8.81,10.0,5.0,13.51,43.25,1101060.0,225590.0,0.205,450111.0,35426.0,841113.0,73.0,1.237,0.0,0.67,1.0,1.0,1.49,0.17,False,default,2.5,False,4,1.0,0.22055361541590568,0.001714,0.000238,1.1799581931964474e-19,1.6049950362020032e-18,53.264871,0,0,0.475255,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.171835,0.57199,0.0,0.0,1.0,0.3789285473796918,0.3789285473796918,n/a,2026-07-14,2026-07-14,False,712.6,,,,
COHR,LONG,0.35828643714380537,3.5828643714380535,0.0,2.1497,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,0.2008461790343021,4.9e-05,8.8e-05,6.864959231990682e-18,3.4180183387099584e-17,39.0,2,0,0.649152,0.578353,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.615152,0.126905,0.0,0.0,,,,,,,False,3.658876,,,,
