ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,entry_price,stop_price,target_1,rr_ratio
HOOD,LONG,0.5098255471873245,5.098255471873245,0.0,3.059,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,24.470935986478842,16.0,1.0,0.23562259750254716,0.000953,0.000656,11551.521409669338,212443.93918835677,0.147382,4.26692,0.0,1.0,0.765785,0.087692,,,,
JD,LONG,0.49534973965921086,4.953497396592109,0.0,2.9721,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,57.952803345940396,6.0,1.0,9.476412509295805,0.001091,0.0007,71800.31260300643,7576.739882584737,0.590511,0.246168,2.0,0.0,0.270548,0.093313,,,,
LITE,LONG,0.4742103039996864,4.742103039996864,5.18,4.9251,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",5.0,NEUTRAL,ema_pullback,,,800.0,600.0,3.32,22.51,78667.0,69074.0,0.878,71601.0,33906.0,42234.0,2.08,0.34,0.0,1.2,1.5,0.05,3.520192326366085,11.0,1.0,7.895710722839512,0.000147,2.7e-05,81052.20889456519,17964.356920421607,0.678916,0.769189,2.0,3.0,0.784762,0.483272,,,,
GOOG,LONG,0.473088657886006,4.73088657886006,0.0,2.8385,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,6.9447915601285235,23.0,1.0,0.35068327623866885,0.000227,0.000624,31455.221039631946,47838.37446638366,0.117808,4.811257,5.0,9.0,0.443327,0.701522,,,,
ASML,LONG,0.4726219080180983,4.726219080180983,5.69,5.2701,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",6.0,NEUTRAL,ema_pullback,,,1500.0,1290.0,7.62,7.44,64752.0,97574.0,1.507,69206.0,39862.0,53258.0,1.67,0.87,0.0,1.2,1.68,0.26,29.702250261486704,4.0,1.0,31.334530062744822,0.000459,0.000127,226465.84172876747,7227.357208654103,0.915803,0.10084,2.0,0.0,0.020733,0.218043,,,,
FIG,LONG,0.4623270136940239,4.623270136940239,0.0,2.774,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.945270396466398,3.0,1.0,99.0,0.001319,0.0,5433.809039176704,0.0,361.32551,,1.0,0.0,0.485933,0.0,,,,
TSM,LONG,0.45831196415544057,4.583119641554406,6.36,5.1996,price_validation_failed,"momentum_aligned, not_extended, support_ema_confluence, trend_aligned","confirmation_volume, room_to_target",5.0,POSITIVE,support_ema_confluence,12514257.45,346.5,400.0,300.0,15.49,13.38,657178.0,893681.0,1.36,509324.0,404868.0,636667.0,1.92,0.99,0.0,1.6,1.68,0.17,0.674957220436317,14.0,1.0,2.1792914655158673,0.001025,0.000355,361883.2491422741,166055.4610838213,0.235013,0.361982,1.0,2.0,0.145307,0.479889,,,,
CORZ,LONG,0.454394891048021,4.54394891048021,3.45,4.387,price_validation_failed,"ema_pullback, momentum_aligned, not_extended","confirmation_volume, room_to_target, trend_aligned",5.4,POSITIVE,ema_pullback,9821111.68,17.09,25.0,12.0,46.24,29.8,920243.0,520365.0,0.565,569271.0,515206.0,356131.0,0.0,0.75,0.0,1.2,1.4,0.11,2.4875703286016697,2.0,1.0,0.8039973692419197,0.002231,0.000149,22833.790851118796,28400.33030536969,1.254691,0.096482,0.0,0.0,0.0,0.0,,,,
FRMI,LONG,0.45,4.5,0.0,2.7,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.007353,0.0,0.2639643160384164,0.0,24.154589,,0.0,0.0,0.0,0.0,,,,
KBH,LONG,0.45,4.5,0.0,2.7,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.006531,0.0,0.0015315158114357459,0.0,46.747664,,0.0,0.0,0.0,0.0,,,,
GLW,LONG,0.4411957391436886,4.411957391436886,7.29,5.773,poor_rr (0.3:1),"momentum_aligned, not_extended, room_to_target, structural_breakout, trend_aligned",confirmation_volume,6.9,NEGATIVE,structural_breakout,-48627.69,145.78,150.0,120.0,2.98,17.62,198455.0,135770.0,0.684,140832.0,89844.0,103549.0,1.73,0.68,1.0,2.0,1.65,0.24,5.637458737685415,7.0,1.0,0.9706229161643918,0.000535,0.000105,27711.404284723445,71375.3091525763,0.645165,6.044776,2.0,1.0,0.314814,0.422086,145.66,132.45,150.0,0.33
MSFT,LONG,0.4404800271798377,4.404800271798377,0.0,2.6429,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1.858870472178775,14.0,1.0,1.8727874100078328,9.6e-05,7.5e-05,93218.52722225734,89595.51313908151,0.728727,0.14056,3.0,1.0,0.563132,0.350425,,,,
RKLB,LONG,0.4245549600808737,4.245549600808737,4.78,4.5968,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence",trend_aligned,5.2,POSITIVE,support_ema_confluence,7852054.72,72.07,100.0,7.0,38.77,90.29,440320.0,318440.0,0.723,317886.0,51846.0,389028.0,0.0,0.88,0.24,1.6,1.43,0.63,0.7467422815136318,10.0,1.0,2.6546648499069194,0.000705,0.00025,99812.88363328458,56398.57907305191,0.271531,2.016606,0.0,0.0,0.748206,0.529892,,,,
NYT,LONG,0.42034293352282076,4.203429335228208,0.0,2.5221,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.000587,0.0,108382.32885405031,0.0,27.120301,,0.0,0.0,0.0,0.0,,,,
TSLA,LONG,0.4033057857142857,4.0330578571428575,0.0,2.4198,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.7,0.0,0.0,0.0,0.0,4.278650864780082,7.0,1.0,4.812518607228495,6.9e-05,1.5e-05,382199.3338746035,105890.31511844485,0.282022,0.16445,0.0,1.0,0.566281,0.56818,,,,
UPRO,LONG,0.40282183235938823,4.028218323593882,0.0,2.4169,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,90.96169460226892,5.0,1.0,0.005509821308670216,0.000165,0.000338,83.62760190538606,10118.610292471765,72.9,29.894737,1.0,2.0,0.45372,0.007801,,,,
COMP,LONG,0.3942939037664019,3.942939037664019,0.0,2.3658,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,6863106.185391757,2.0,1.0,7.28533096375893e-08,0.00036,0.000472,0.0023220194464028394,31872.532050414542,1041.25,0.994482,0.0,0.0,0.0,0.0,,,,
MAZE,LONG,0.38986648914772876,3.8986648914772877,0.0,2.3392,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.000886,0.0,25798.187105154648,0.0,616.0,,0.0,0.0,0.0,0.0,,,,
SNDK,LONG,0.3844341655742619,3.8443416557426193,0.0,2.3066,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,3.7496719666036906,8.0,1.0,0.4664311013015054,1.5e-05,3.5e-05,65789.48202107372,47016.220143052306,1.552632,0.559466,1.0,1.0,0.249185,0.787866,,,,
UVIX,LONG,0.3824880189083718,3.824880189083718,5.45,4.6074,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",5.3,POSITIVE,ema_pullback,682842.14,8.29,9.0,5.0,8.04,39.98,175135.0,98205.0,0.561,159539.0,60540.0,53261.0,2.52,0.77,0.02,1.2,0.79,0.15,37.60190995448254,3.0,1.0,73.16026042601784,0.000405,8.4e-05,58029.4590462605,1586.3655680925815,0.59122,0.408163,1.0,0.0,0.027933,0.0,,,,
CRM,LONG,0.38208060077313116,3.8208060077313117,0.0,2.2925,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,57.176651098542244,14.0,1.0,0.15908064303733674,0.000206,0.000849,38131.46451188367,133166.08825923904,0.502503,0.980914,1.0,3.0,0.389268,0.524916,,,,
GNRC,LONG,0.37955852337390583,3.7955852337390583,7.34,5.6798,weak_relative_strength (-7.8% vs SPY),"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,7.9,NEUTRAL,ema_pullback,,,250.0,190.0,22.12,7.19,25722.0,15119.0,0.588,10505.0,14144.0,16192.0,1.72,0.91,1.0,1.2,1.51,1.0,28.964344777328705,2.0,1.0,57.92868955465741,0.00055,0.000169,72214.20519643258,1246.6051925496497,,0.101498,0.0,0.0,0.0,0.0,,,,
BE,LONG,0.37371163938409224,3.7371163938409224,0.0,2.2423,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,3.6296767972769115,11.0,1.0,0.20673406522568083,0.000417,0.004424,14326.09308638037,57747.671590961225,0.389113,2.345817,0.0,0.0,0.439734,0.265311,,,,
TQQQ,LONG,0.36570710658195915,3.6570710658195917,0.0,2.1942,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.44,0.0,0.0,0.0,0.0,0.1813020829966881,2.0,1.0,5.51565643081038,7.1e-05,6e-06,178392.17153964643,32342.8722904404,13.744108,0.208589,1.0,0.0,0.0,0.0,,,,
SIMO,LONG,0.36035791585957444,3.6035791585957444,0.0,2.1621,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,0.8625253546012153,6.0,1.0,0.44677548622920993,0.001685,0.003537,64559.92666068022,28900.388965189974,,,0.0,3.0,0.0,0.774026,,,,
MRVL,LONG,0.35684415831122795,3.5684415831122793,0.0,2.1411,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,35.485475456117314,12.0,1.0,0.6460821212273746,0.000179,0.000452,35780.66742449058,27690.494945532122,0.193897,1.407536,1.0,1.0,0.360779,0.625954,,,,
HPE,LONG,0.35534042575290165,3.5534042575290163,0.0,2.132,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.000331,0.0,111734.15651999897,0.0,2.495798,,0.0,0.0,0.0,0.0,,,,
TXG,LONG,0.3550271294432714,3.550271294432714,6.5,5.4051,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",confirmation_volume,8.4,NEUTRAL,support_ema_confluence,,,30.0,15.0,45.03,27.48,8853.0,801.0,0.09,1816.0,3601.0,4237.0,1.74,0.55,0.64,1.6,1.8,0.18,14.62717223076351,2.0,1.0,0.13673182816523136,0.001621,0.000695,4162.899517811773,30445.724113197586,0.648058,1.712092,0.0,0.0,0.0,0.0,,,,
RBLX,LONG,0.35291782625561624,3.5291782625561625,0.0,2.1175,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,1866166.54628716,9.0,1.0,99.0,0.000476,0.003323,24487.11479243882,0.010330319106606029,0.300334,0.938423,0.0,0.0,0.005014,0.810107,,,,
PLTR,LONG,0.3495790467792764,3.495790467792764,0.0,2.0975,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,10.85473149270859,7.0,1.0,0.6011261196227143,5.1e-05,7.6e-05,35870.069907478275,149178.6362984504,0.039723,0.906794,0.0,0.0,0.605735,0.053859,,,,
GOOG,SHORT,0.7841012727685327,7.841012727685327,5.53,7.1195,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.7,NEGATIVE,ema_rally,-122446357.21,288.46,320.0,250.0,10.95,13.32,925677.0,662947.0,0.716,443151.0,439049.0,706424.0,2.17,0.03,0.0,1.2,1.89,0.24,6.9447915601285235,23.0,1.0,0.35068327623866885,0.000227,0.000624,31455.221039631946,47838.37446638366,0.117808,4.811257,5.0,9.0,0.443327,0.701522,,,,
EWZ,SHORT,0.7645132557743312,7.645132557743311,0.0,4.5871,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.75,0.0,0.0,0.0,0.0,16.10539109338494,10.0,1.0,0.02756697405735763,7.8e-05,0.001319,20782.643778449015,188474.11158735905,0.0269,6.536188,0.0,3.0,0.050434,0.167822,,,,
SEDG,SHORT,0.7292884343820469,7.29288434382047,0.0,4.3757,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.3484484857395436,2.0,1.0,0.0,0.0,0.012792,0.0,745686.5840756383,,46.557471,0.0,0.0,0.0,0.298646,,,,
DJT,SHORT,0.7174714414795458,7.174714414795458,5.0,6.8674,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",8.9,NEGATIVE,trend_continuation,-1081396.04,,25.0,5.0,172.63,45.47,207031.0,283526.0,1.369,117588.0,112627.0,260342.0,2.44,0.41,0.47,1.4,0.11,0.17,26439669.234593295,4.0,1.0,0.0,0.0,0.010565,0.0,30944.939645387785,,3.138251,0.0,0.0,0.0,0.426976,,,,
BE,SHORT,0.709457781914597,7.09457781914597,0.0,4.2567,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.84,0.0,0.0,0.0,0.0,3.6296767972769115,11.0,1.0,0.20673406522568083,0.000417,0.004424,14326.09308638037,57747.671590961225,0.389113,2.345817,0.0,0.0,0.439734,0.265311,,,,
FAS,SHORT,0.6591236137198406,6.591236137198406,5.32,6.1316,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",6.2,NEUTRAL,ema_rally,,,167.91,80.0,40.76,32.93,34023.0,20485.0,0.602,25451.0,1842.0,27215.0,2.47,0.65,0.15,1.2,0.72,0.13,116.08705817111367,4.0,1.0,0.0,0.0,0.002139,0.0,16702.16988281534,,52.791667,0.0,2.0,0.0,0.500801,,,,
CRM,SHORT,0.6370284818942319,6.370284818942319,7.19,6.4421,"wall_proximity (1.1%, 0.2 ATR to put wall)","momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",confirmation_volume,5.5,NEGATIVE,structural_breakdown,-48703563.52,,220.0,180.0,20.89,1.09,391699.0,332739.0,0.849,183846.0,204758.0,335834.0,1.66,0.64,1.0,2.0,1.79,0.1,57.176651098542244,14.0,1.0,0.15908064303733674,0.000206,0.000849,38131.46451188367,133166.08825923904,0.502503,0.980914,1.0,3.0,0.389268,0.524916,,,,
HOOD,SHORT,0.621810694876912,6.21810694876912,0.0,3.7309,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,24.470935986478842,16.0,1.0,0.23562259750254716,0.000953,0.000656,11551.521409669338,212443.93918835677,0.147382,4.26692,0.0,1.0,0.765785,0.087692,,,,
GEV,SHORT,0.6127169776302457,6.127169776302457,0.0,3.6763,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,64.117426863305,18.0,1.0,1.5266869594269319,0.000608,0.000622,49116.90647205881,50556.34339036363,1.433502,2.22362,3.0,3.0,0.488451,0.360831,,,,
PDD,SHORT,0.606716146815502,6.06716146815502,0.0,3.6403,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,5.318956285013945,16.0,1.0,1.533665482621096,0.00401,0.001041,61956.10076805613,51939.516633382875,1.386697,1.008386,3.0,4.0,0.46454,0.612689,,,,
AMGN,SHORT,0.5978531779745548,5.978531779745548,5.3,5.8593,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.4,NEUTRAL,ema_rally,,,400.0,300.0,13.25,15.06,51275.0,40298.0,0.786,28097.0,27192.0,36284.0,1.84,0.52,1.0,1.2,0.74,0.0,15874790.355131818,2.0,1.0,0.0,0.0,0.000531,0.0,159611.76548416974,,6.376931,0.0,2.0,0.0,0.0,,,,
XLK,SHORT,0.5518587616470981,5.518587616470981,5.12,6.1953,price_validation_failed,"ema_rally, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",9.5,NEGATIVE,ema_rally,-13308343.36,136.48,150.0,45.0,9.86,67.04,227480.0,452991.0,1.991,76896.0,222292.0,381283.0,2.02,0.7,0.0,1.2,1.09,0.11,45.696849075998834,12.0,1.0,0.07272329591553676,0.000141,0.000296,562.1218081903143,5521.141089990329,1.135914,7.987715,2.0,4.0,0.559312,0.591374,,,,
RBLX,SHORT,0.54219381520039,5.4219381520039,4.59,5.288,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",6.0,NEGATIVE,bounce_and_fail,-4616690.48,56.34,90.0,55.0,59.72,2.4,236348.0,171371.0,0.725,144428.0,94084.0,169207.0,1.96,0.45,0.0,1.0,1.18,0.0,1866166.54628716,9.0,1.0,99.0,0.000476,0.003323,24487.11479243882,0.010330319106606029,0.300334,0.938423,0.0,0.0,0.005014,0.810107,,,,
MRVL,SHORT,0.5258187738975584,5.258187738975584,0.0,3.1549,trend_not_aligned,none,trend_aligned,,,unknown,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,35.485475456117314,12.0,1.0,0.6460821212273746,0.000179,0.000452,35780.66742449058,27690.494945532122,0.193897,1.407536,1.0,1.0,0.360779,0.625954,,,,
SIMO,SHORT,0.5215934554262249,5.215934554262249,8.08,6.452,poor_rr (1.9:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, structural_breakdown, trend_aligned",none,7.1,NEUTRAL,structural_breakdown,,,140.0,90.0,26.63,18.6,8089.0,1255.0,0.155,2268.0,2365.0,4711.0,1.63,0.56,1.0,2.0,1.98,0.91,0.8625253546012153,6.0,1.0,0.44677548622920993,0.001685,0.003537,64559.92666068022,28900.388965189974,,,0.0,3.0,0.0,0.774026,110.56,118.34,96.0,1.87
DELL,SHORT,0.5201876535152363,5.201876535152364,0.0,3.1211,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,3.7745412580884308,24.0,1.0,4.002436629305369,0.002066,0.000168,34880.114817243004,33115.93626118866,10.127601,6.578731,8.0,0.0,0.79218,0.623451,,,,
META,SHORT,0.5183060834405111,5.1830608344051114,5.12,5.8275,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",8.5,NEGATIVE,trend_continuation,-3025055.81,,700.0,500.0,17.72,15.91,1268770.0,848701.0,0.669,550555.0,678144.0,888772.0,1.96,0.13,0.0,1.4,1.43,0.21,8.587532286624716,15.0,1.0,1.026479845871559,0.000292,0.000453,169612.69765809388,110158.16065638703,0.641734,0.364377,3.0,1.0,0.602711,0.308382,,,,
UBER,SHORT,0.5020873181560032,5.020873181560032,5.92,6.2264,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target, trend_aligned",confirmation_volume,9.7,NEGATIVE,resistance_ema_confluence,-33358466.77,73.31,80.0,60.0,9.09,18.18,473078.0,682521.0,1.443,253597.0,359579.0,542423.0,1.57,0.76,0.41,1.6,1.58,0.0,1100.1921753332235,3.0,0.7,0.011655968932085035,0.000168,0.000436,1959.8921077571904,336289.86473398266,0.083093,2.456979,0.0,0.0,0.078817,0.0,,,,
GLW,SHORT,0.48884620550075814,4.888462055007581,0.0,2.9331,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,5.637458737685415,7.0,1.0,0.9706229161643918,0.000535,0.000105,27711.404284723445,71375.3091525763,0.645165,6.044776,2.0,1.0,0.314814,0.422086,,,,
