ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi
HUT,LONG,0.5305986462178643,5.305986462178644,6.36,6.061,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,7.5,NEGATIVE,trend_continuation,-129919.09,124.44,130.0,70.0,4.47,43.75,161300.0,108873.0,0.675,57277.0,6569.0,128971.0,36.2,0.996,1.91,0.83,0.46,1.4,1.39,0.38,False,sustained_trend,5.0,False,3,0.7,99.0,0.000598,0.0,116747.0585197074,0.0,5.151961,2,0,0.287427,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,9e-06,0.0,0.373857,0.0,0.0,0.0,1.0,0.5305986462178643,0.5305986462178643,n/a,2026-06-19,2026-06-19,False,,,,,
TTMI,LONG,0.527468754806757,5.27468754806757,7.33,5.9563,poor_rr (1.3:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.6,NEUTRAL,trend_continuation,,,250.0,85.0,15.51,60.73,37077.0,14026.0,0.378,6328.0,4482.0,9044.0,82.8,0.937,2.11,0.57,1.0,1.4,1.91,0.35,False,sustained_trend,5.0,False,6,0.7,2.2357896471196847e-05,0.000263,5.7e-05,2.0871611481099998e-17,1.8670460799376547e-12,57.062577,0,0,2e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.655175,0.288068,0.0,0.0,1.0,0.527468754806757,0.527468754806757,n/a,2026-06-19,2026-06-19,False,216.44,190.47,250.0,1.29,2.061856
CXW,LONG,0.5065163738543761,5.065163738543761,8.56,5.9406,poor_rr (0.3:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.2,NEUTRAL,trend_continuation,,,30.0,20.0,3.81,30.8,118616.0,9916.0,0.084,69024.0,1877.0,39933.0,98.9,0.685,3.0,0.21,1.0,1.4,1.95,1.0,False,sustained_trend,5.0,False,1,1.0,99.0,0.00111,0.0,38.36669885673973,0.0,3.313478,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.903551,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-06-19,2026-06-19,False,28.9,25.43,30.0,0.32,
SGI,LONG,0.5065163738543761,5.065163738543761,0.0,3.0391,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,4.703814271023459e-16,0.000123,8.3e-05,5.491643539026834e-56,1.1674873246710822e-40,1250.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.309492,0.464351,0.0,0.0,,,,,,,False,,,,,50.64557
TAN,LONG,0.5065163738543761,5.065163738543761,3.84,4.7446,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.3,NEUTRAL,ema_pullback,,,65.0,55.0,7.3,9.21,32920.0,29290.0,0.89,10895.0,5178.0,30161.0,92.3,0.468,0.0,0.6,1.0,1.2,0.8,0.24,False,default,2.5,False,1,1.0,99.0,0.001103,0.0,4.239404709329414e-63,0.0,4367.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.366905,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-06-19,2026-06-19,False,,,,,
CHDN,LONG,0.4808020881400903,4.808020881400903,4.46,5.082,price_validation_failed,"confirmation_volume, not_extended, room_to_target, support_ema_confluence","momentum_aligned, trend_aligned",6.7,NEUTRAL,support_ema_confluence,,,105.0,75.0,18.95,15.03,19788.0,56670.0,2.864,4805.0,0.0,18175.0,53.8,0.364,0.0,0.99,0.82,1.6,0.52,0.53,False,default,2.5,False,1,0.7,99.0,0.00023,0.0,2762.4495890289772,0.0,2616.666667,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.148015,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-06-19,2026-06-19,False,,,,,
DKS,LONG,0.4621197662330701,4.621197662330701,0.0,2.7727,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,2.1128847485398214,3.5e-05,0.000111,5.7124255051533045e-24,9.01204780036877e-25,42.0,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.526332,0.511015,0.0,0.0,,,,,,,False,,,,,5.835648
ACMR,LONG,0.45668929966601063,4.566892996660107,8.22,5.4494,"wall_proximity (0.1%, 0.0 ATR to call wall)","confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.5,NEUTRAL,trend_continuation,,,110.0,75.0,0.12,31.74,38954.0,10116.0,0.26,7274.0,10960.0,18374.0,98.8,1.068,2.66,0.47,1.0,1.4,1.97,0.73,False,sustained_trend,5.0,False,3,1.0,3.972327848281705e-27,0.00018,0.00011,4.722040150580835e-23,23774.674855316538,154.37931,1,0,0.039691,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.074323,0.59392,0.0,0.0,1.0,0.45668929966601063,0.45668929966601063,n/a,2026-06-19,2026-06-19,False,,,,,
QXO,LONG,0.42980833305584054,4.298083330558406,5.15,4.574,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",4.4,POSITIVE,retest_and_confirm,3944260.38,17.75,35.0,15.0,97.07,15.54,353571.0,169889.0,0.48,84191.0,76499.0,306933.0,93.5,0.621,0.0,0.66,1.0,1.4,1.77,0.32,False,default,2.5,False,2,0.7,3.667314361315221e-24,0.00011,2.9e-05,9.926286239433148e-24,2.7066908537050667,2.033877,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.569652,0.299094,0.0,0.0,1.0,0.42980833305584054,0.42980833305584054,n/a,2026-06-19,2026-06-19,False,,,,,1.856342
TWLO,LONG,0.42167449438297067,4.216744943829706,6.08,5.2724,price_validation_failed,"confirmation_volume, not_extended, retest_and_confirm, room_to_target, trend_aligned",momentum_aligned,6.7,NEUTRAL,retest_and_confirm,,,220.0,130.0,18.17,30.17,61888.0,39172.0,0.633,20008.0,10796.0,43562.0,60.8,0.58,1.93,0.53,1.0,1.4,0.45,0.78,False,default,2.5,False,4,0.7,99.0,6.9e-05,0.0,0.9951430851037747,0.0,9.488601,2,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.53973,0.0,0.0,0.0,1.0,0.42167449438297067,0.42167449438297067,n/a,2026-06-19,2026-06-19,False,,,,,
SIMO,LONG,0.4212916008389123,4.212916008389123,7.4,5.3865,poor_rr (0.5:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.3,NEUTRAL,trend_continuation,,,340.0,210.0,5.7,34.71,25254.0,11773.0,0.466,2921.0,0.0,16984.0,98.8,1.043,2.14,0.61,1.0,1.4,1.62,0.63,False,sustained_trend,5.0,False,5,1.0,10.058707528326545,0.000242,7.2e-05,3881.885373756618,1543.6915181497247,17.358491,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.049888,0.410709,0.0,0.0,1.0,0.4212916008389123,0.4212916008389123,n/a,2026-06-19,2026-06-19,False,321.66,283.06,340.0,0.48,2.119403
