ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train
MKL,LONG,0.39534570242173445,3.9534570242173444,6.0,5.0167,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,6.2,NEUTRAL,retest_and_confirm,,,1940.0,1700.0,2.96,9.78,697.0,159.0,0.228,403.0,14.0,439.0,44.1,0.203,1.65,0.53,1.0,1.4,1.41,0.0,False,default,2.5,False,2,1.0,1.8057853088470364,7.4e-05,3.7e-05,1.2962151026481847e-12,7.178124089822153e-13,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.910594,0.916045,0.0,0.0,1.0,0.39534570242173445,0.39534570242173445,n/a,2026-06-23,2026-06-23,False
NBIS,LONG,0.3889704575208733,3.8897045752087327,0.0,2.3338,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,0.9245509514707936,4.4e-05,4.3e-05,31784.254158272135,51567.06740884717,46.592593,39.493827,3,2,0.569036,0.374817,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,1e-06,0.623664,0.567432,0.0,0.0,,,,,,,False
TDG,LONG,0.3693574035627966,3.6935740356279663,5.55,4.8518,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",6.7,NEUTRAL,trend_continuation,,,1360.0,1060.0,5.05,18.12,1689.0,2860.0,1.693,1762.0,2014.0,773.0,65.2,0.312,1.74,0.82,1.0,1.4,0.56,0.03,False,sustained_trend,5.0,False,1,1.0,99.0,4e-06,0.0,256426.50248339784,0.0,4.909091,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.549525,0.0,0.0,0.0,1.0,0.3693574035627966,0.3693574035627966,n/a,2026-06-23,2026-06-23,False
DHI,LONG,0.3681796609024059,3.681796609024059,5.87,4.7419,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.7,NEUTRAL,trend_continuation,,,180.0,130.0,14.86,17.04,20615.0,17934.0,0.87,5179.0,14183.0,19187.0,79.7,0.414,1.96,0.77,0.74,1.4,0.99,0.0,False,sustained_trend,5.0,False,1,1.0,99.0,1e-05,0.0,6.961157876838096e-46,0.0,3.121118,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.403212,0.0,0.0,0.0,1.0,0.3681796609024059,0.3681796609024059,n/a,2026-06-23,2026-06-23,False
NRG,LONG,0.36794207760392,3.6794207760392,4.52,4.7957,price_validation_failed,"momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal","confirmation_volume, trend_aligned",8.0,NEUTRAL,unknown,,,150.0,40.0,9.19,70.88,37306.0,30938.0,0.829,13825.0,22888.0,31531.0,45.6,0.479,0.0,0.71,1.0,1.4,1.37,0.04,False,default,2.5,False,1,1.0,99.0,1.9e-05,0.0,2.9547812994819744e-37,0.0,143.071429,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.435271,0.0,0.0,0.0,1.0,0.36794207760392,0.36794207760392,n/a,2026-06-23,2026-06-23,False
MTUM,LONG,0.34328205957642827,3.432820595764283,0.0,2.0597,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,2.4e-05,4.2e-05,0.023828491354359008,1.0896648910846968e-16,14.840183,189.704918,0,0,0.0,0.489562,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.183857,0.498333,0.0,0.0,,,,,,,False
IBM,LONG,0.3400171381138597,3.400171381138597,6.43,4.4491,price_validation_failed,"confirmation_volume, hammer_at_support, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.1,POSITIVE,unknown,17563538.19,262.57,300.0,250.0,14.26,4.79,327685.0,216424.0,0.66,190462.0,119726.0,233921.0,97.6,0.523,1.77,0.88,1.0,1.2,1.15,0.42,False,default,2.5,False,2,1.0,99.0,7e-06,0.0,0.6513960021723609,0.0,114.590909,,0,0,0.42024,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.450993,0.0,0.0,0.0,1.0,0.3400171381138597,0.3400171381138597,n/a,2026-06-23,2026-06-23,False
KORU,LONG,0.3396670967849722,3.396670967849722,0.0,2.038,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,0.006970687676109106,0.000747,0.000711,0.0001425996385463926,0.01363802685112686,77.357143,39.003262,0,2,0.492128,0.003182,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,6e-06,0.196422,0.0,0.0,,,,,,,False
SMTC,LONG,0.3370350467107457,3.370350467107457,5.64,4.5972,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.1,NEUTRAL,trend_continuation,,,200.0,140.0,22.53,14.23,44965.0,24567.0,0.546,15421.0,20273.0,33838.0,90.4,0.967,2.03,0.91,0.22,1.4,1.07,0.0,False,sustained_trend,5.0,False,1,1.0,99.0,3.7e-05,0.0,1.1812930154473475e-28,0.0,155.833333,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.448038,0.0,0.0,0.0,1.0,0.3370350467107457,0.3370350467107457,n/a,2026-06-23,2026-06-23,False
JBL,LONG,0.33317662700265627,3.331766270026563,5.74,4.4479,price_validation_failed,"confirmation_volume, not_extended, retest_and_confirm, room_to_target, trend_aligned",momentum_aligned,5.3,NEUTRAL,retest_and_confirm,,,400.0,370.0,7.98,0.12,21470.0,16216.0,0.755,12915.0,4109.0,20662.0,77.8,0.559,1.63,0.96,1.0,1.4,0.33,0.43,False,default,2.5,False,2,0.7,99.0,3.5e-05,0.0,4.6273441627872097e-17,0.0,2.596318,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.734329,0.0,0.0,0.0,1.0,0.33317662700265627,0.33317662700265627,n/a,2026-06-23,2026-06-23,False
ADSK,LONG,0.3188211181161911,3.188211181161911,1.31,2.7671,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.9,NEUTRAL,unknown,,,195.0,170.0,3.64,9.65,25734.0,36127.0,1.404,29863.0,9902.0,22096.0,71.1,0.428,0.0,0.0,1.0,0.0,0.29,0.02,True,default,2.5,False,1,1.0,99.0,7e-06,0.0,0.014291085172845478,0.0,160.785714,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.063219,0.0,0.0,0.0,1.0,0.3188211181161911,0.3188211181161911,n/a,2026-06-23,2026-06-23,False
LUNR,LONG,0.3152728804877304,3.152728804877304,1.39,3.5534,price_validation_failed,"bounce_and_fail, not_extended","confirmation_volume, momentum_aligned, room_to_target, trend_aligned",7.8,NEGATIVE,bounce_and_fail,-409352.58,20.99,40.0,20.0,90.82,4.59,186324.0,129848.0,0.697,118102.0,62433.0,135637.0,20.5,1.027,0.0,0.21,0.0,1.0,0.18,0.0,False,default,2.5,False,2,0.7,99.0,0.000739,0.0,9.276809277821235e-14,0.0,30.106595,,0,0,0.001432,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.459287,0.0,0.0,0.0,1.0,0.3152728804877304,0.3152728804877304,n/a,2026-06-23,2026-06-23,False
UNH,LONG,0.3151036765819699,3.151036765819699,0.0,1.8906,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,8,1.0,0.004127749372138898,3e-06,1.4e-05,1.411868117979227e-05,0.0020522584934670562,3.188648,4.259764,1,1,0.000413,0.574637,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.478704,0.527585,0.0,0.0,,,,,,,False
CVS,LONG,0.3144882110529799,3.144882110529799,0.0,1.8869,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,7e-06,5e-06,3.6491036699420637e-50,1.8475887277143648e-62,4.727784,9.546392,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.442861,0.497321,0.0,0.0,,,,,,,False
LLY,LONG,0.3105681184280538,3.105681184280538,5.27,4.5938,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.3,NEGATIVE,ema_pullback,-10005874.53,,1200.0,800.0,8.29,27.81,144616.0,159872.0,1.105,89489.0,65922.0,149077.0,25.2,0.331,2.14,0.89,0.2,1.2,0.67,0.17,False,default,2.5,False,8,1.0,99.0,3e-06,2e-06,6.734976860438769e-06,7.70443010114292e-09,2.701811,16.777045,0,0,8.8e-05,7e-06,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.463687,0.309648,0.0,0.0,1.0,0.3105681184280538,0.3105681184280538,n/a,2026-06-23,2026-06-23,False
MRVL,LONG,0.31017605995918723,3.1017605995918722,5.5,4.3609,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.8,NEGATIVE,trend_continuation,-2319925.24,278.97,400.0,60.0,43.75,78.44,727232.0,792741.0,1.09,537233.0,418986.0,563754.0,91.4,0.99,2.58,0.91,0.54,1.4,0.07,0.0,False,sustained_trend,5.0,False,1,1.0,99.0,2e-06,0.0,0.48898951313124356,0.0,2.797508,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.207865,0.0,0.0,0.0,1.0,0.31017605995918723,0.31017605995918723,n/a,2026-06-23,2026-06-23,False
TER,LONG,0.3080790521256726,3.080790521256726,5.0,4.0404,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.0,NEUTRAL,trend_continuation,,,500.0,300.0,18.27,29.04,36622.0,28767.0,0.786,24182.0,14158.0,27049.0,95.8,0.851,1.73,0.84,0.29,1.4,0.57,0.17,False,sustained_trend,5.0,False,1,1.0,99.0,4e-06,0.0,214609.6195533035,0.0,8.823529,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.1948,0.0,0.0,0.0,1.0,0.3080790521256726,0.3080790521256726,n/a,2026-06-23,2026-06-23,False
C,LONG,0.30686700508128073,3.0686700508128073,6.13,4.6933,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.6,NEGATIVE,trend_continuation,-7181322.81,,150.0,100.0,3.36,31.09,484840.0,604789.0,1.247,258765.0,132291.0,698573.0,50.5,0.317,2.76,0.54,0.12,1.4,1.18,0.13,False,sustained_trend,5.0,False,3,1.0,99.0,4e-06,0.0,0.10720689196047312,0.0,3.06067,,0,0,0.43362,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.396649,0.0,0.0,0.0,1.0,0.30686700508128073,0.30686700508128073,n/a,2026-06-23,2026-06-23,False
EEM,LONG,0.2942852745444198,2.9428527454441977,4.94,4.0134,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.3,NEGATIVE,trend_continuation,-120167912.77,,70.0,65.0,3.95,3.47,1331833.0,2599906.0,1.952,644302.0,1405277.0,1882160.0,99.8,0.389,1.59,0.86,0.69,1.4,0.12,0.27,False,default,2.5,False,3,1.0,99.0,5.4e-05,2.2e-05,17475.72633168166,0.36608684499657,2047.552288,,0,0,1.1e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.476501,0.530381,0.0,0.0,1.0,0.2942852745444198,0.2942852745444198,n/a,2026-06-23,2026-06-23,False
META,LONG,0.2942147960162665,2.9421479601626648,2.66,3.9691,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.5,NEGATIVE,bounce_and_fail,-213206270.37,,750.0,550.0,33.02,2.45,1804583.0,814349.0,0.451,615599.0,487113.0,1516220.0,51.7,0.341,0.0,0.48,1.0,1.0,0.18,0.0,False,default,2.5,False,3,1.0,1.2000220397623744,2e-06,1e-06,0.036761761656071194,0.06126847747454817,2.105096,2.687185,1,0,0.437822,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.297663,0.452516,0.0,0.0,1.0,0.2942147960162665,0.2942147960162665,n/a,2026-06-23,2026-06-23,False
TXN,LONG,0.2941115508108498,2.941115508108498,5.13,3.9896,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.9,NEUTRAL,trend_continuation,,,360.0,220.0,19.16,27.18,110279.0,88527.0,0.803,62405.0,56590.0,79811.0,100.0,0.636,1.85,0.96,0.67,1.4,0.17,0.08,False,default,2.5,False,2,1.0,99.0,3e-06,0.0,2.301681370631197e-19,0.0,6.456522,,0,0,0.40453,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.697626,0.0,0.0,0.0,1.0,0.2941115508108498,0.2941115508108498,n/a,2026-06-23,2026-06-23,False
NEE,LONG,0.2918329512679749,2.9183295126797493,4.37,3.8302,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.3,POSITIVE,retest_and_confirm,5329251.43,86.46,105.0,75.0,21.43,13.26,228844.0,162196.0,0.709,45298.0,135036.0,210706.0,69.4,0.268,0.0,0.94,1.0,1.4,1.03,0.0,False,default,2.5,False,1,1.0,99.0,3e-06,0.0,1.3579991430753071e-38,0.0,354.4,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.483917,0.0,0.0,0.0,1.0,0.2918329512679749,0.2918329512679749,n/a,2026-06-23,2026-06-23,False
CCJ,LONG,0.2918229200080076,2.918229200080076,4.88,4.6831,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",8.8,NEGATIVE,support_ema_confluence,-10186628.43,108.23,140.0,85.0,29.39,21.44,133073.0,204558.0,1.537,107425.0,114573.0,115633.0,36.2,0.547,0.0,0.93,0.9,1.6,1.16,0.29,False,default,2.5,False,1,1.0,99.0,1.9e-05,0.0,6.637334850391063e-12,0.0,1345.454545,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.012416,0.0,0.0,0.0,1.0,0.2918229200080076,0.2918229200080076,n/a,2026-06-23,2026-06-23,False
VRT,LONG,0.29123030990742144,2.9123030990742143,6.2,4.4962,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.9,NEGATIVE,trend_continuation,-426751.15,319.24,350.0,240.0,9.8,24.71,190269.0,199482.0,1.048,122864.0,83759.0,183128.0,88.8,0.719,1.57,1.0,0.96,1.4,0.66,0.61,False,sustained_trend,5.0,False,5,1.0,1.900868237395059e-09,3e-05,6e-06,0.00032183846562005365,253966.94464822527,4.367157,13.444882,1,1,9.8e-05,0.360375,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.007362,0.43905,0.0,0.0,1.0,0.29123030990742144,0.29123030990742144,n/a,2026-06-23,2026-06-23,False
SMCI,LONG,0.2892029572946818,2.892029572946818,3.74,3.328,price_validation_failed,"momentum_aligned, not_extended, support_ema_confluence","confirmation_volume, room_to_target, trend_aligned",3.8,POSITIVE,support_ema_confluence,5024385.01,33.18,35.0,10.0,5.61,69.82,1268490.0,1044627.0,0.824,658915.0,401631.0,1252571.0,88.8,0.883,0.0,0.82,0.0,1.6,1.19,0.12,False,default,2.5,False,1,1.0,99.0,5.2e-05,0.0,0.002215614281766586,0.0,111.111111,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.349715,0.0,0.0,0.0,1.0,0.2892029572946818,0.2892029572946818,n/a,2026-06-23,2026-06-23,False
ONDS,LONG,0.2878459512723242,2.878459512723242,1.53,2.6782,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",3.9,POSITIVE,unknown,995744.15,8.62,30.0,5.0,248.83,41.86,996225.0,483458.0,0.485,530730.0,224167.0,724786.0,1.1,0.861,0.0,0.44,1.0,0.0,0.08,0.0,False,default,2.5,False,1,1.0,99.0,0.00015,0.0,1.929109220601353e-27,0.0,4.449747,,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.08937,0.0,0.0,0.0,1.0,0.2878459512723242,0.2878459512723242,n/a,2026-06-23,2026-06-23,False
ON,LONG,0.2876160023440809,2.876160023440809,5.16,3.9461,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.8,NEUTRAL,trend_continuation,,,145.0,100.0,24.12,14.4,118025.0,97302.0,0.824,67061.0,43545.0,104721.0,99.6,0.831,1.72,0.92,0.63,1.4,0.41,0.09,False,default,2.5,False,2,1.0,99.0,2.4e-05,0.0,0.004826604775243068,0.0,2.776278,,0,0,0.020107,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.422361,0.0,0.0,0.0,1.0,0.2876160023440809,0.2876160023440809,n/a,2026-06-23,2026-06-23,False
GS,LONG,0.2875154330271332,2.8751543302713323,0.0,1.7251,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,7,1.0,1.250655562420838e-07,6e-06,8e-06,0.03982596828774239,127376.29603038919,20.140741,4.700098,0,2,0.423527,0.382747,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.387997,0.254865,0.0,0.0,,,,,,,False
