ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
CPRI,LONG,0.676516373854376,6.765163738543761,5.6,6.1426,price_validation_failed,"confirmation_volume, consolidation_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,5.4,NEUTRAL,unknown,,,22.5,12.5,21.62,32.43,107281.0,16189.0,0.151,91040.0,7982.0,24448.0,100.0,0.777,0.0,0.94,1.0,1.2,1.46,1.0,False,consolidation_break,3.0,False,1,1.0,99.0,0.000471,0.0,684954.2954693659,0.0,682.272727,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000103,0.0,0.332689,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-05-26,2026-05-26,False,,,,,
DKS,LONG,0.5713661476382996,5.713661476382996,7.5,5.7668,weak_relative_strength (-2.5% vs SPY),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.3,NEUTRAL,trend_continuation,,,240.0,210.0,2.95,9.92,10156.0,14062.0,1.385,12307.0,1913.0,9998.0,93.7,0.561,1.68,0.7,1.0,1.4,1.72,1.0,False,sustained_trend,5.0,False,1,1.0,99.0,3.6e-05,0.0,469632.51959431317,0.0,42.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.6e-05,0.0,0.526332,0.0,0.0,0.0,1.0,0.5713661476382996,0.5713661476382996,n/a,2026-05-26,2026-05-26,False,,,,,
FUTU,LONG,0.5079298816369061,5.079298816369061,4.47,4.8206,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, volume_capitulation_reversal","not_extended, trend_aligned",4.7,NEUTRAL,unknown,,,267.45,77.45,148.33,28.09,58516.0,95498.0,1.632,93650.0,22981.0,37383.0,98.2,0.697,0.0,0.0,1.0,1.4,1.07,1.0,True,default,2.5,True,2,1.0,4.004580977637004,8.1e-05,3e-05,522770.0098195355,130542.99881532376,1.809264,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4.2e-05,1e-06,0.691457,0.088353,0.0,0.0,1.0,0.5079298816369061,0.5079298816369061,n/a,2026-05-26,2026-05-26,False,2.762248,,,,
BWA,LONG,0.5065163738543761,5.065163738543761,7.25,5.5276,poor_rr (0.2:1),"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.1,NEUTRAL,trend_continuation,,,70.0,62.5,2.55,8.44,33620.0,9152.0,0.272,18284.0,11120.0,13368.0,95.2,0.495,2.24,0.49,1.0,1.4,1.97,0.14,False,sustained_trend,5.0,False,1,1.0,99.0,5.3e-05,0.0,2.227246843703583e-26,0.0,833.333333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.173028,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-05-26,2026-05-26,False,,68.26,60.07,70.0,0.21
SMTC,LONG,0.5054869764137422,5.054869764137422,8.33,6.0864,poor_rr (1.8:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.3,NEUTRAL,trend_continuation,,,200.0,140.0,21.61,14.87,51546.0,19659.0,0.381,21772.0,3932.0,45501.0,98.8,1.363,2.76,0.34,1.0,1.4,1.82,1.0,False,sustained_trend,5.0,False,1,1.0,99.0,4.1e-05,0.0,547832.924819202,0.0,155.833333,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.6e-05,0.0,0.436471,0.0,0.0,0.0,1.0,0.5054869764137422,0.5054869764137422,n/a,2026-05-26,2026-05-26,False,,164.46,144.72,200.0,1.8
WBD,LONG,0.49635764369564583,4.963576436956458,3.82,5.4078,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",8.9,NEGATIVE,ema_pullback,-34287488.33,27.0,29.0,20.0,7.41,25.93,668940.0,1467301.0,2.193,324622.0,513228.0,1298391.0,45.1,0.251,0.0,0.78,1.0,1.2,0.48,0.36,False,default,2.5,False,2,0.7,99.0,5.5e-05,0.0,4.1098154955695947e-22,0.0,12.706656,0,0,1e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.350035,0.0,0.0,0.0,1.0,0.49635764369564583,0.49635764369564583,n/a,2026-05-26,2026-05-26,False,,,,,
PONY,LONG,0.4958020881400903,4.958020881400903,5.5,5.449,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,6.6,NEUTRAL,trend_continuation,,,12.5,7.5,33.83,19.7,54145.0,11739.0,0.217,21641.0,27934.0,16309.0,75.7,0.95,0.0,0.96,1.0,1.4,1.14,1.0,False,consolidation_break,3.0,False,1,0.7,99.0,0.000145,0.0,2.842221505526697e-19,0.0,10.776119,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.184409,0.0,0.0,0.0,1.0,0.4958020881400903,0.4958020881400903,n/a,2026-05-26,2026-05-26,False,,,,,
ENPH,LONG,0.4781520101105189,4.781520101105189,7.53,5.1498,poor_rr (0.4:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,2.5,POSITIVE,trend_continuation,3070844.39,66.87,70.0,30.0,4.63,55.16,254515.0,182453.0,0.717,172243.0,52207.0,212518.0,100.0,1.032,2.75,0.13,1.0,1.4,1.83,0.42,False,sustained_trend,5.0,False,1,0.7,99.0,0.000231,0.0,1039288.4185131072,0.0,22.935185,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,8e-06,0.0,0.065338,0.0,0.0,0.0,1.0,0.4781520101105189,0.4781520101105189,n/a,2026-05-26,2026-05-26,False,,66.9,58.87,70.0,0.39
LUNR,LONG,0.4779453018091204,4.779453018091204,6.28,5.0937,price_validation_failed,"confirmation_volume, not_extended, trend_aligned, trend_continuation","momentum_aligned, room_to_target",4.1,POSITIVE,trend_continuation,292399.02,34.88,40.0,20.0,14.74,42.63,184762.0,126415.0,0.684,126765.0,33903.0,150509.0,91.2,1.257,2.35,0.84,0.15,1.4,0.54,1.0,False,sustained_trend,5.0,False,1,1.0,99.0,0.000151,0.0,498851.6593583094,0.0,6.587444,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.4e-05,0.0,0.424431,0.0,0.0,0.0,1.0,0.4779453018091204,0.4779453018091204,n/a,2026-05-26,2026-05-26,False,,,,,
BTU,LONG,0.47505790781628515,4.750579078162851,5.5,5.5453,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,7.6,NEUTRAL,flag_breakout,,,45.0,5.0,73.75,80.69,101817.0,59335.0,0.583,50257.0,10962.0,99933.0,39.1,0.617,0.0,0.81,1.0,1.6,1.68,0.41,False,consolidation_break,3.0,False,1,1.0,99.0,0.000341,0.0,2.911134126242589e-21,0.0,10.859914,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.437035,0.0,0.0,0.0,1.0,0.47505790781628515,0.47505790781628515,n/a,2026-05-26,2026-05-26,False,,,,,
