ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,freight_train,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
XLE,SHORT,0.23628717459666496,2.3628717459666495,4.11,3.3144,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.5,POSITIVE,bounce_and_fail,49804735.71,,60.0,45.0,0.37,24.72,1825074.0,3156562.0,1.73,1809667.0,384854.0,2787115.0,79.0,0.278,1,0.7,0.0,0.0,0.0,0.0,1.058739505271096e-08,,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.382285,0.0,0.0,,0.0,0.65,1.0,1.0,1.19,0.26,False,default,2.5,False,1.0,0.23628717459666496,0.23628717459666496,n/a,2026-05-18,2026-05-18,1.53821,,,,
NVO,SHORT,0.23301000901842958,2.330100090184296,5.25,4.0001,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.3,NEGATIVE,trend_continuation,-1660943.56,43.99,50.0,40.0,13.66,9.07,846834.0,553669.0,0.654,379528.0,109884.0,911091.0,8.9,0.375,1,0.7,0.0,0.0,8e-06,0.0,4.177733598911745e-12,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.502624,0.0,0.0,,0.0,1.0,1.0,1.4,1.71,0.14,False,default,2.5,False,1.0,0.23301000901842958,0.23301000901842958,n/a,2026-05-18,2026-05-18,1.120167,,,,
LITE,LONG,0.27508498692461175,2.7508498692461174,6.37,4.6864,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,7.0,NEUTRAL,retest_and_confirm,,,1000.0,800.0,5.19,15.85,92270.0,126497.0,1.371,118127.0,16156.0,84484.0,42.5,0.907,1,1.0,99.0,6e-06,0.0,0.0014661236760287045,0.0,4.651163,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.590589,0.0,0.0,0.0,,1.7,0.86,0.45,1.4,1.48,0.48,False,default,2.5,False,1.0,0.27508498692461175,0.27508498692461175,n/a,2026-05-18,2026-05-18,,,,,
C,LONG,0.2461564021359534,2.4615640213595342,4.87,4.1718,watchlist_reeval_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",7.4,NEGATIVE,ema_pullback,-22256396.96,,130.0,110.0,5.38,10.83,551887.0,736582.0,1.335,393647.0,138995.0,755827.0,30.8,0.303,1,1.0,99.0,1e-06,0.0,1.2498152756722128e-08,0.0,1.577479,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.47298,0.0,0.0,0.0,,1.58,0.83,0.0,1.2,1.27,0.0,False,default,2.5,False,1.0,0.2461564021359534,0.2461564021359534,n/a,2026-05-18,2026-05-18,,,,,
MTUM,SHORT,0.505689632159899,5.05689632159899,2.16,4.1964,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.1,NEUTRAL,unknown,,,310.0,275.0,3.6,8.1,5820.0,61416.0,10.553,57527.0,3576.0,6133.0,86.2,0.261,1,1.0,0.0,0.0,3.6e-05,0.0,11.21254572043226,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.225579,0.0,0.0,,0.0,0.56,1.0,0.0,0.35,0.25,False,default,2.5,False,1.0,0.505689632159899,0.505689632159899,n/a,2026-05-18,2026-05-18,3.391473,,,,
CSX,LONG,0.6114628102972395,6.114628102972395,5.42,6.2033,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.6,NEUTRAL,trend_continuation,,,52.5,32.5,14.7,28.99,158916.0,84770.0,0.533,119916.0,5376.0,118394.0,39.5,0.241,1,1.0,99.0,4.5e-05,0.0,2433904.66708622,0.0,1.042394,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.1e-05,0.0,0.399919,0.0,0.0,0.0,,2.24,0.82,0.26,1.4,0.7,0.0,False,sustained_trend,5.0,False,1.0,0.6114628102972395,0.6114628102972395,n/a,2026-05-18,2026-05-18,,,,,
MLM,LONG,0.5591440773160385,5.591440773160386,2.54,4.6777,watchlist_reeval_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",5.6,NEUTRAL,bounce_and_fail,,,680.0,480.0,26.94,10.4,1394.0,982.0,0.704,270.0,1106.0,1000.0,75.0,0.302,1,1.0,99.0,1.8e-05,0.0,461752.33622326184,0.0,21.4,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.1e-05,0.0,0.793696,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.45,0.09,True,default,2.5,False,1.0,0.5591440773160385,0.5591440773160385,n/a,2026-05-18,2026-05-18,,,,,
NPO,LONG,0.5065163738543761,5.065163738543761,4.86,4.9906,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.0,NEUTRAL,ema_pullback,,,300.0,290.0,1.29,2.09,1970.0,1183.0,0.601,1884.0,6.0,1263.0,35.4,0.385,1,1.0,99.0,3.8e-05,0.0,1.554701265375363e-12,0.0,5.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.318434,0.0,0.0,0.0,,1.73,0.87,0.84,1.2,0.18,0.03,False,default,2.5,False,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-05-18,2026-05-18,,,,,
LYV,LONG,0.42652958898991267,4.265295889899127,5.35,4.9376,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",6.0,NEUTRAL,retest_and_confirm,,,180.0,120.0,8.24,27.84,76934.0,83117.0,1.08,29972.0,11222.0,118857.0,28.6,0.32,1,0.7,99.0,3.2e-05,0.0,1.2731612140283485e-11,0.0,34.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.571144,0.0,0.0,0.0,,1.83,0.77,0.0,1.4,1.18,0.16,False,default,2.5,False,1.0,0.42652958898991267,0.42652958898991267,n/a,2026-05-18,2026-05-18,,,,,
RVMD,LONG,0.34224819621028074,3.4224819621028075,6.46,4.7492,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.5,NEUTRAL,trend_continuation,,,180.0,50.0,17.03,67.49,56151.0,59144.0,1.053,80538.0,647.0,34110.0,72.0,0.66,1,1.0,99.0,9e-06,0.0,185746.2552742176,0.0,1.223909,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.436992,0.0,0.0,0.0,,2.43,0.69,0.0,1.4,1.94,0.0,False,sustained_trend,5.0,False,1.0,0.34224819621028074,0.34224819621028074,n/a,2026-05-18,2026-05-18,,,,,
DVN,LONG,0.33921004043510083,3.3921004043510083,5.22,3.8621,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",3.0,POSITIVE,trend_continuation,32206613.35,47.88,50.0,45.0,4.41,6.03,428588.0,152260.0,0.355,255832.0,114489.0,210527.0,75.5,0.397,3,1.0,0.13099870179583029,5e-05,1.8e-05,1.3476334574048755e-10,5.143690124140494e-10,4.212394,1,1,0.0,0.489127,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.31465,0.20071,0.0,0.0,,1.56,0.93,0.87,1.4,0.25,0.22,False,default,2.5,False,1.0,0.33921004043510083,0.33921004043510083,n/a,2026-05-18,2026-05-18,9.400837,,,,
TLN,LONG,0.3161912895880802,3.1619128958808016,5.52,4.217,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",4.9,NEUTRAL,support_ema_confluence,,,370.0,260.0,4.81,26.35,39250.0,30226.0,0.77,17859.0,5443.0,46174.0,66.2,0.586,2,1.0,99.0,3.5e-05,1.9e-05,0.21194110182407305,4.449414690961228e-10,31.2,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.826075,0.772291,0.0,0.0,,0.0,0.99,0.79,1.6,1.87,0.28,False,default,2.5,False,1.0,0.3161912895880802,0.3161912895880802,n/a,2026-05-18,2026-05-18,5.470588,,,,
VOO,LONG,0.25891462572867574,2.5891462572867576,6.15,4.0796,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.7,NEUTRAL,trend_continuation,,,680.0,600.0,0.17,11.61,58305.0,40198.0,0.689,32015.0,10934.0,55554.0,52.9,0.151,1,1.0,99.0,1e-06,0.0,336984.30036745983,0.0,37.464286,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.449034,0.0,0.0,0.0,,2.13,0.73,0.4,1.4,1.15,0.35,False,sustained_trend,5.0,False,1.0,0.25891462572867574,0.25891462572867574,n/a,2026-05-18,2026-05-18,,,,,
UBER,LONG,0.23715444148984205,2.3715444148984206,1.92,3.2018,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.2,NEGATIVE,unknown,-29454014.57,73.1,80.0,60.0,9.42,17.93,523195.0,643358.0,1.23,395551.0,96849.0,674153.0,27.3,0.355,1,1.0,99.0,2e-06,0.0,2.1999287531590106,0.0,13.728276,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.118741,0.0,0.0,0.0,,0.0,0.71,0.74,0.0,0.33,0.14,False,default,2.5,False,1.0,0.23715444148984205,0.23715444148984205,n/a,2026-05-18,2026-05-18,,,,,
QQQ,LONG,0.23351746769016277,2.3351746769016275,6.58,4.5416,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.0,NEGATIVE,trend_continuation,-2217248860.66,,800.0,600.0,12.8,15.4,4083154.0,6800544.0,1.666,5076041.0,1163521.0,4644136.0,64.2,0.214,1,1.0,99.0,1e-06,0.0,184663.35077720459,0.0,1.538462,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.469601,0.0,0.0,0.0,,2.56,0.65,0.28,1.4,1.4,0.28,False,sustained_trend,5.0,False,1.0,0.23351746769016277,0.23351746769016277,n/a,2026-05-18,2026-05-18,,,,,
JBHT,SHORT,0.5716593134866153,5.7165931348661525,4.08,5.3823,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.5,NEUTRAL,trend_continuation,,,280.0,165.0,8.7,35.95,7906.0,4452.0,0.563,5774.0,233.0,6351.0,52.3,0.371,1,1.0,0.0,0.0,3.4e-05,0.0,323939.97187607316,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,4e-06,0.0,0.294347,0.0,0.0,,0.0,0.59,1.0,1.4,1.02,0.07,False,default,2.5,False,1.0,0.5716593134866153,0.5716593134866153,n/a,2026-05-18,2026-05-18,104.96875,,,,
MTSI,SHORT,0.5654711119496141,5.654711119496141,1.71,4.2804,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.7,NEUTRAL,unknown,,,380.0,250.0,1.34,33.33,9272.0,1585.0,0.171,1623.0,120.0,9114.0,90.6,0.726,5,0.7,7.402325967900836e-12,2.6e-05,7.8e-05,4.182395075990714e-12,0.1412527323886807,52.875,0,1,0.0,0.422033,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.419099,0.534436,0.0,0.0,,0.0,0.2,1.0,0.0,0.51,0.0,False,default,2.5,False,1.0,0.5654711119496141,0.5654711119496141,n/a,2026-05-18,2026-05-18,100.503472,,,,
GFS,SHORT,0.5134501529135814,5.1345015291358145,2.2,4.1273,watchlist_reeval_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.5,NEUTRAL,unknown,,,90.0,55.0,13.9,30.4,41695.0,36444.0,0.874,26425.0,19382.0,32332.0,90.4,0.714,3,1.0,0.3101128761831717,1e-05,5e-05,3.459739077087603e-11,5.578193204470602e-11,1238.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.705392,0.725084,0.0,0.0,,0.0,0.0,1.0,0.0,0.2,1.0,True,default,2.5,False,1.0,0.5134501529135814,0.5134501529135814,n/a,2026-05-18,2026-05-18,480.297468,,,,
NXT,SHORT,0.47210027500427276,4.721002750042728,5.06,4.9785,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, resistance_ema_confluence, room_to_target",trend_aligned,5.5,NEUTRAL,resistance_ema_confluence,,,150.0,40.0,23.17,67.16,15981.0,18283.0,1.144,8046.0,1281.0,24937.0,80.8,0.757,1,0.7,0.0,0.0,5e-05,0.0,0.527506041360632,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.371061,0.0,0.0,,0.0,0.83,0.31,1.6,1.83,0.48,False,default,2.5,False,1.0,0.47210027500427276,0.47210027500427276,n/a,2026-05-18,2026-05-18,17.110092,,,,
LQDA,SHORT,0.46928863904997037,4.692886390499703,2.59,4.1634,watchlist_reeval_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",5.2,NEUTRAL,bounce_and_fail,,,65.0,40.0,7.01,34.15,122592.0,26968.0,0.22,23210.0,28421.0,97929.0,1.5,0.726,1,1.0,0.0,0.0,0.000332,0.0,0.04123929868002329,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.0379,0.0,0.0,,0.0,0.0,1.0,1.0,0.47,0.13,True,default,2.5,False,1.0,0.46928863904997037,0.46928863904997037,n/a,2026-05-18,2026-05-18,76.02,,,,
PWR,SHORT,0.31841901482647234,3.1841901482647232,4.86,4.1701,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.6,NEUTRAL,trend_continuation,,,800.0,560.0,12.13,21.51,16732.0,18120.0,1.083,15268.0,4793.0,14791.0,76.3,0.448,1,1.0,0.0,0.0,6e-06,0.0,539369.9647122789,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.236048,0.0,0.0,,0.0,0.96,1.0,1.4,1.47,0.03,False,default,2.5,False,1.0,0.31841901482647234,0.31841901482647234,n/a,2026-05-18,2026-05-18,12.818182,,,,
NVTS,SHORT,0.3172447679909125,3.172447679909125,1.69,2.7532,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",3.3,POSITIVE,unknown,1785589.12,24.19,25.0,12.0,3.22,50.45,315482.0,171109.0,0.542,256697.0,13845.0,216049.0,91.2,1.395,1,1.0,0.0,0.0,7.5e-05,0.0,3.185189547563518e-17,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.000937,0.0,0.0,,0.0,0.15,1.0,0.0,0.06,0.48,False,default,2.5,False,1.0,0.3172447679909125,0.3172447679909125,n/a,2026-05-18,2026-05-18,46.237805,,,,
AAL,SHORT,0.30683864021639573,3.0683864021639575,2.36,3.7222,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",7.4,NEGATIVE,unknown,-1899541.95,,15.0,10.0,15.39,23.08,937120.0,1791059.0,1.911,925277.0,270473.0,1532429.0,68.0,0.534,1,1.0,0.0,0.0,0.000141,0.0,3.79594573541876e-08,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.066552,0.0,0.0,,0.0,0.55,1.0,0.0,0.16,0.65,False,default,2.5,False,1.0,0.30683864021639573,0.30683864021639573,n/a,2026-05-18,2026-05-18,2.564457,,,,
AAOI,SHORT,0.28771545975119805,2.8771545975119803,4.63,4.1676,watchlist_reeval_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target",trend_aligned,6.7,NEGATIVE,ema_rally,-34971.09,177.21,200.0,84.0,13.01,52.53,140782.0,166000.0,1.179,194788.0,17375.0,94619.0,73.5,1.293,3,1.0,0.0007108418284600135,7.8e-05,0.000126,0.028049677972583984,19.72990111833426,5.808989,0,0,0.0,0.02375,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.008158,0.024689,0.0,0.0,,0.0,0.9,1.0,1.2,1.17,0.36,False,default,2.5,False,1.0,0.28771545975119805,0.28771545975119805,n/a,2026-05-18,2026-05-18,133.650131,,,,
CRWV,SHORT,0.2852075189943166,2.8520751899431662,4.29,4.193,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",7.4,NEGATIVE,trend_continuation,-12184177.07,,150.0,65.0,40.54,39.1,1026596.0,889662.0,0.867,943978.0,117160.0,855120.0,27.3,0.852,1,1.0,0.0,0.0,1.3e-05,0.0,1.7698175100460328e-08,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.013362,0.0,0.0,,0.0,0.85,1.0,1.4,0.47,0.57,False,default,2.5,False,1.0,0.2852075189943166,0.2852075189943166,n/a,2026-05-18,2026-05-18,2.198529,,,,
GLW,SHORT,0.28448735398304575,2.8448735398304574,4.01,3.8454,watchlist_reeval_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.1,NEGATIVE,ema_rally,-879438.75,186.9,200.0,120.0,7.01,35.79,246343.0,177049.0,0.719,183261.0,33597.0,206534.0,81.1,0.708,1,1.0,0.0,0.0,4e-06,0.0,442882.0168352632,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.0,0.681261,0.0,0.0,,0.0,0.8,1.0,1.2,0.9,0.11,False,default,2.5,False,1.0,0.28448735398304575,0.28448735398304575,n/a,2026-05-18,2026-05-18,2.086093,,,,
CRCL,SHORT,0.28422858157941017,2.8422858157941016,3.65,4.1361,watchlist_reeval_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",8.1,NEGATIVE,ema_rally,-6515134.32,,130.0,70.0,12.26,39.55,442328.0,324584.0,0.734,365879.0,53581.0,347452.0,45.0,0.851,1,1.0,0.0,0.0,1.5e-05,0.0,0.012782310660212392,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.264286,0.0,0.0,,0.0,0.87,1.0,1.2,0.45,0.14,False,default,2.5,False,1.0,0.28422858157941017,0.28422858157941017,n/a,2026-05-18,2026-05-18,2.383871,,,,
LIN,SHORT,0.27169172245477546,2.7169172245477546,2.0,3.1785,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.1,NEUTRAL,unknown,,,550.0,420.0,6.96,18.32,23180.0,24054.0,1.038,15310.0,8979.0,22945.0,58.1,0.231,1,1.0,0.0,0.0,1e-06,0.0,2.2866327721857932e-11,,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.431078,0.0,0.0,,0.0,0.64,1.0,0.0,0.33,0.03,False,default,2.5,False,1.0,0.27169172245477546,0.27169172245477546,n/a,2026-05-18,2026-05-18,3.241935,,,,
ONDS,SHORT,0.27104252215997926,2.7104252215997926,6.23,3.9042,watchlist_reeval_failed,"momentum_aligned, not_extended, resistance_ema_confluence, trend_aligned","confirmation_volume, room_to_target",3.4,POSITIVE,resistance_ema_confluence,713628.98,9.09,30.0,5.0,230.03,44.99,1166179.0,579871.0,0.497,882443.0,116606.0,747001.0,0.0,0.835,1,1.0,0.0,0.0,0.000124,0.0,4.744385939324882e-18,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.074651,0.0,0.0,,1.53,0.87,0.04,1.6,1.92,0.27,False,sustained_trend,5.0,False,1.0,0.27104252215997926,0.27104252215997926,n/a,2026-05-18,2026-05-18,1.587429,,,,
WFC,SHORT,0.2507981793650197,2.507981793650197,5.32,4.57,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,8.6,NEGATIVE,trend_continuation,-42463278.58,,85.0,70.0,13.36,6.64,440067.0,660933.0,1.502,437085.0,90904.0,573011.0,50.0,0.288,2,0.7,0.4281745275884879,1e-06,2e-06,1.0938896108358469e-07,2.554775075006722e-07,3.451677,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.436928,0.373079,0.0,0.0,,2.09,0.8,0.27,1.4,0.75,0.0,False,sustained_trend,5.0,False,1.0,0.2507981793650197,0.2507981793650197,n/a,2026-05-18,2026-05-18,2.821308,,,,
IONS,LONG,0.3644989550874319,3.6449895508743193,5.31,4.5555,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",5.7,NEUTRAL,support_ema_confluence,,,80.0,75.0,6.03,0.6,30322.0,19517.0,0.644,1251.0,13706.0,34882.0,5.6,0.332,1,0.7,99.0,5.7e-05,0.0,9.726134847318768e-18,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.523402,0.0,0.0,0.0,,0.0,0.92,1.0,1.6,1.76,0.03,False,default,2.5,False,1.0,0.3644989550874319,0.3644989550874319,n/a,2026-05-19,2026-05-19,,,,,
RCL,LONG,0.36307413487201007,3.630741348720101,4.7,4.1454,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned,4.6,NEUTRAL,unknown,,,290.0,250.0,15.26,0.64,50230.0,81997.0,1.632,48425.0,19394.0,64408.0,76.9,0.513,2,1.0,0.017094517386111056,4.9e-05,9e-06,1.0683542922442549e-20,6.249689699413631e-19,9.443396,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.209031,0.256004,0.0,0.0,,0.0,0.66,1.0,1.4,1.22,0.42,False,default,2.5,False,1.0,0.36307413487201007,0.36307413487201007,n/a,2026-05-19,2026-05-19,23.977636,,,,
WING,LONG,0.35065161461853317,3.506516146185332,3.81,4.1163,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.1,NEUTRAL,bounce_and_fail,,,180.0,120.0,39.79,6.8,17045.0,20482.0,1.202,13142.0,3866.0,20519.0,56.1,0.684,1,1.0,99.0,0.000187,0.0,9.772624503532263,0.0,15.846154,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.554011,0.0,0.0,0.0,,0.0,0.49,1.0,1.0,1.32,0.0,False,default,2.5,False,1.0,0.35065161461853317,0.35065161461853317,n/a,2026-05-19,2026-05-19,,,,,
GDX,LONG,0.2566317316670176,2.566317316670176,3.12,3.2392,watchlist_reeval_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.1,POSITIVE,bounce_and_fail,1199547.56,85.17,100.0,75.0,17.38,11.96,921780.0,980459.0,1.064,705174.0,167032.0,1030033.0,53.7,0.458,2,1.0,0.13433711459901787,0.0,0.0,1.9244655109707791e-10,1.4325642743742902e-09,12.290698,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.459464,0.597805,0.0,0.0,,0.0,0.44,1.0,1.0,0.59,0.08,False,default,2.5,False,1.0,0.2566317316670176,0.2566317316670176,n/a,2026-05-19,2026-05-19,2.091062,,,,
DAVE,SHORT,0.461036026370402,4.6103602637040195,4.43,4.5742,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",4.7,NEUTRAL,retest_and_confirm,,,240.0,160.0,1.93,32.05,10840.0,5764.0,0.532,5041.0,2818.0,8745.0,7.5,0.625,2,0.7,0.0,0.0,0.000705,0.0,3.312665733290691e-13,,0,0,0.0,1.7e-05,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.590375,0.0,0.0,,0.0,0.77,1.0,1.4,1.09,0.18,False,default,2.5,False,1.0,0.461036026370402,0.461036026370402,n/a,2026-05-19,2026-05-19,244.0,,,,
NXPI,SHORT,0.37130317152885783,3.7130317152885786,3.73,3.9555,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.9,NEUTRAL,trend_continuation,,,320.0,210.0,6.9,29.85,35298.0,24676.0,0.699,24713.0,7179.0,28082.0,72.0,0.453,1,1.0,0.0,0.0,9e-06,0.0,586384.9321842231,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.0,0.296306,0.0,0.0,,0.0,0.44,1.0,1.4,0.89,0.0,False,default,2.5,False,1.0,0.37130317152885783,0.37130317152885783,n/a,2026-05-19,2026-05-19,3.567568,,,,
