ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi
EWZ,LONG,0.676516373854376,6.765163738543761,5.4,6.4226,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,7.1,POSITIVE,retest_and_confirm,103491088.01,35.52,40.0,30.0,12.61,15.54,3014364.0,1436751.0,0.477,1079830.0,1216518.0,2154767.0,38.2,0.278,0.0,0.64,1.0,1.4,1.91,0.45,False,default,2.5,False,1,1.0,99.0,0.003938,0.0,27723853.726777844,0.0,9.235423,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000511,0.0,0.147368,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-08-25,2026-08-25,False,,,,,
PURR,LONG,0.5488746337931211,5.488746337931211,7.83,6.1534,poor_rr (1.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.3,POSITIVE,trend_continuation,2046352.9,,23.0,7.0,95.33,40.55,336429.0,103995.0,0.309,199550.0,51397.0,189477.0,64.0,1.124,2.52,0.11,1.0,1.4,1.91,0.88,False,sustained_trend,5.0,False,1,1.0,99.0,0.0002,0.0,198495.16471529164,0.0,1019.0,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.000112,0.0,0.811052,0.0,0.0,0.0,1.0,0.5488746337931211,0.5488746337931211,n/a,2026-08-25,2026-08-25,False,11.77,10.36,14.18,1.7,
NAMS,LONG,0.5065163738543761,5.065163738543761,4.25,5.3276,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",7.6,NEGATIVE,ema_pullback,-308918.2,27.3,35.0,25.0,28.39,8.29,5411.0,19408.0,3.587,5217.0,259.0,19343.0,54.1,0.729,0.0,0.76,1.0,1.2,0.56,0.72,False,default,2.5,False,1,1.0,99.0,0.000171,0.0,2.093380819932694e-09,0.0,2.792287,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.801354,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-25,2026-08-25,False,,,,,
REAL,LONG,0.4808020881400903,4.808020881400903,3.49,4.911,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.3,POSITIVE,ema_pullback,546661.71,,12.5,10.0,13.64,9.09,61690.0,13810.0,0.224,15659.0,26907.0,32934.0,40.5,0.752,0.0,0.71,1.0,1.2,0.58,0.0,False,default,2.5,False,1,0.7,99.0,0.000569,0.0,1.0474112252977591e-16,0.0,34.486207,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.194798,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-08-25,2026-08-25,False,,,,,
GRAL,LONG,0.4763725533141634,4.763725533141634,5.38,4.9159,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.6,POSITIVE,trend_continuation,367880.18,81.33,85.0,55.0,4.51,32.37,16723.0,14429.0,0.863,5158.0,13110.0,12884.0,20.3,0.81,1.76,0.69,0.0,1.4,1.49,0.04,False,sustained_trend,5.0,False,1,1.0,99.0,0.000152,0.0,6.935677368407393e-17,0.0,2.530303,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.106197,0.0,0.0,0.0,1.0,0.4763725533141634,0.4763725533141634,n/a,2026-08-25,2026-08-25,False,,,,,
HL,LONG,0.4511613303758982,4.511613303758982,6.02,4.9418,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.4,POSITIVE,trend_continuation,4482195.88,20.74,25.0,10.0,20.6,51.76,462420.0,304910.0,0.659,210398.0,10275.0,546657.0,6.8,0.634,2.55,0.51,0.0,1.4,1.42,0.13,False,sustained_trend,5.0,False,1,1.0,99.0,4.9e-05,0.0,462006.3226400417,0.0,7.484009,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.6e-05,0.0,0.467578,0.0,0.0,0.0,1.0,0.4511613303758982,0.4511613303758982,n/a,2026-08-25,2026-08-25,False,,,,,
TTWO,LONG,0.4499037748106662,4.4990377481066615,2.68,4.0935,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.2,POSITIVE,ema_pullback,1933192.16,233.49,300.0,200.0,28.49,14.34,146775.0,115470.0,0.787,129889.0,44997.0,87359.0,58.2,0.425,0.0,0.66,0.57,1.2,0.26,0.0,False,default,2.5,False,1,1.0,99.0,0.000161,0.0,5.745060898969921e-17,0.0,4.954082,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.542599,0.0,0.0,0.0,1.0,0.4499037748106662,0.4499037748106662,n/a,2026-08-25,2026-08-25,False,,,,,
DASH,LONG,0.43941678842344517,4.394167884234451,6.36,4.9651,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.3,POSITIVE,trend_continuation,21703796.26,232.24,250.0,150.0,7.66,35.4,128311.0,65895.0,0.514,69644.0,39440.0,85122.0,10.3,0.387,2.56,0.53,0.0,1.4,1.74,0.13,False,sustained_trend,5.0,False,4,1.0,99.0,3.5e-05,3e-06,0.021715922529296924,8.706870013221253e-09,56.515568,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.263561,0.626534,0.0,0.0,1.0,0.43941678842344517,0.43941678842344517,n/a,2026-08-25,2026-08-25,False,,,,,
LULU,LONG,0.41028124532933985,4.1028124532933985,4.21,4.6744,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.8,NEGATIVE,ema_pullback,-5753900.55,118.0,200.0,100.0,69.5,15.25,213957.0,154367.0,0.721,115783.0,22381.0,230160.0,71.7,0.569,0.0,0.81,1.0,1.2,0.75,0.45,False,default,2.5,False,1,0.7,99.0,5.2e-05,0.0,556111.0247160268,0.0,1.61039,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.4e-05,0.0,0.326834,0.0,0.0,0.0,1.0,0.41028124532933985,0.41028124532933985,n/a,2026-08-25,2026-08-25,False,,,,,
XLI,LONG,0.3892376789211025,3.892376789211025,2.9,4.1762,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.8,NEGATIVE,ema_pullback,-14400661.88,178.44,195.0,170.0,9.3,4.72,142643.0,411880.0,2.887,265595.0,147808.0,141120.0,22.6,0.175,0.0,0.4,1.0,1.2,0.08,0.22,False,default,2.5,False,1,0.7,99.0,6.3e-05,0.0,4.125109622707048e-09,0.0,4.647305,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.397079,0.0,0.0,0.0,1.0,0.3892376789211025,0.3892376789211025,n/a,2026-08-25,2026-08-25,False,,,,,
BURL,LONG,0.3363679898392122,3.363679898392122,2.13,3.5408,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.1,NEGATIVE,unknown,-19199406.72,317.1,480.0,305.0,51.37,3.81,6213.0,30815.0,4.96,19215.0,13539.0,4274.0,80.1,0.483,0.0,0.05,1.0,0.0,0.24,0.85,False,default,2.5,False,1,1.0,99.0,3e-05,0.0,8.482631820626742e-05,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.106936,0.0,0.0,0.0,1.0,0.3363679898392122,0.3363679898392122,n/a,2026-08-25,2026-08-25,False,,,,,
MPC,LONG,0.31851980028126975,3.1851980028126974,5.7,3.8626,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",2.8,POSITIVE,trend_continuation,8697880.48,360.06,370.0,160.0,2.76,55.56,41417.0,33117.0,0.8,21182.0,10778.0,42574.0,74.1,0.411,2.79,0.61,0.09,1.4,0.75,0.06,False,sustained_trend,5.0,False,1,1.0,99.0,6e-06,0.0,6.367585867057397e-53,0.0,1.059783,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.490266,0.0,0.0,0.0,1.0,0.31851980028126975,0.31851980028126975,n/a,2026-08-25,2026-08-25,False,,,,,
ADBE,LONG,0.31849544187656614,3.1849544187656615,0.0,1.911,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,0.04214953294353268,1.9e-05,8.5e-05,1.8560472553563992e-17,4.4034823774748057e-16,1.8774,0,1,0.325955,0.145067,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.182471,0.121385,0.0,0.0,,,,,,,False,,,,,34.334119
CVNA,LONG,0.3142829953957394,3.142829953957394,6.29,4.8584,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,7.0,NEGATIVE,retest_and_confirm,-222709.75,75.12,80.0,50.0,6.5,33.44,502024.0,504851.0,1.006,314149.0,106311.0,586415.0,17.6,0.567,1.59,0.75,0.7,1.4,1.75,0.1,False,sustained_trend,5.0,False,1,1.0,99.0,1.4e-05,0.0,661700.21316494,0.0,2.125255,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.264507,0.0,0.0,0.0,1.0,0.3142829953957394,0.3142829953957394,n/a,2026-08-25,2026-08-25,False,,,,,
ON,LONG,0.3028562780911269,3.028562780911269,1.47,3.5153,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.8,NEGATIVE,unknown,-2694782.54,72.05,145.0,50.0,101.28,30.59,162006.0,124616.0,0.769,101840.0,35972.0,148810.0,28.6,0.526,0.0,0.25,1.0,0.0,0.22,0.0,False,default,2.5,False,1,1.0,99.0,4.3e-05,0.0,2.5667171817430842e-21,0.0,3.32967,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.133077,0.0,0.0,0.0,1.0,0.3028562780911269,0.3028562780911269,n/a,2026-08-25,2026-08-25,False,,,,,
FSLR,LONG,0.29071054465386986,2.9071054465386985,1.59,3.3906,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.3,NEGATIVE,unknown,-18088608.17,,410.0,180.0,98.7,12.77,352298.0,233209.0,0.662,96025.0,20242.0,469240.0,10.5,0.498,0.0,0.49,1.0,0.0,0.1,0.0,False,default,2.5,False,2,0.7,99.0,3e-05,0.0,4.259154212874845e-05,0.0,64.311594,0,0,0.439933,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.132169,0.0,0.0,0.0,1.0,0.29071054465386986,0.29071054465386986,n/a,2026-08-25,2026-08-25,False,,,,,
BIDU,LONG,0.2880017521103805,2.880017521103805,3.15,3.705,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.6,NEGATIVE,bounce_and_fail,-10574429.45,,150.0,90.0,61.54,3.07,304674.0,167045.0,0.548,205321.0,51328.0,215070.0,7.0,0.413,0.0,0.08,1.0,1.0,1.07,0.0,False,default,2.5,False,1,1.0,99.0,4.2e-05,0.0,0.0438055407271617,0.0,6.53913,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.856621,0.0,0.0,0.0,1.0,0.2880017521103805,0.2880017521103805,n/a,2026-08-25,2026-08-25,False,,,,,
CRCL,LONG,0.2838972425925397,2.838972425925397,7.7,4.7695,poor_rr (0.6:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.2,POSITIVE,trend_continuation,4340631.19,92.88,100.0,60.0,7.62,35.43,431425.0,339374.0,0.787,279846.0,108704.0,382249.0,59.4,0.868,2.35,0.41,1.0,1.4,1.99,0.55,False,sustained_trend,5.0,False,1,1.0,99.0,1.9e-05,0.0,3.550776935394493,0.0,1.22252,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.72367,0.0,0.0,0.0,1.0,0.2838972425925397,0.2838972425925397,n/a,2026-08-25,2026-08-25,False,92.92,81.77,100.0,0.63,
GDX,LONG,0.27885406216203673,2.7885406216203674,6.69,4.4413,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.2,NEGATIVE,trend_continuation,-27641463.23,,110.0,70.0,4.85,33.28,987828.0,1528604.0,1.547,887928.0,296368.0,1332136.0,72.3,0.49,2.69,0.23,0.18,1.4,1.94,0.26,False,sustained_trend,5.0,False,1,1.0,99.0,0.0,0.0,0.39154231557430946,0.0,9.018692,0,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.502717,0.0,0.0,0.0,1.0,0.27885406216203673,0.27885406216203673,n/a,2026-08-25,2026-08-25,False,,,,,
RKLB,LONG,0.2750902046684025,2.750902046684025,1.77,3.1065,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.0,NEGATIVE,unknown,-3031276.16,,90.0,60.0,33.57,10.95,579632.0,455052.0,0.785,226278.0,115989.0,692417.0,0.0,0.709,0.0,0.46,1.0,0.0,0.14,0.18,False,default,2.5,False,3,1.0,0.678847912244489,3.6e-05,1.7e-05,1.1591038893286498e-19,3.414914794379437e-19,1.919527,1,0,0.015528,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.006469,0.161584,0.0,0.0,1.0,0.2750902046684025,0.2750902046684025,n/a,2026-08-25,2026-08-25,False,,,,,1.025868
WDC,LONG,0.27378363474443124,2.737836347444312,3.77,3.6399,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",5.7,NEGATIVE,pullback_to_support,-5294370.63,,700.0,90.0,56.32,79.9,165317.0,255171.0,1.544,139702.0,52375.0,228411.0,5.0,0.689,0.0,0.67,1.0,1.4,0.7,0.0,False,default,2.5,False,4,0.7,99.0,2.9e-05,0.0,31686.76070092919,0.0,3.944494,1,0,2e-06,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.717478,0.0,0.0,0.0,1.0,0.27378363474443124,0.27378363474443124,n/a,2026-08-25,2026-08-25,False,,,,,
RIOT,LONG,0.2724589051942227,2.7245890519422273,4.58,3.8963,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.8,POSITIVE,retest_and_confirm,6703519.41,21.43,25.0,11.0,16.69,48.66,520976.0,397198.0,0.762,414907.0,154940.0,348327.0,54.1,0.881,0.0,0.81,0.62,1.4,1.64,0.1,False,default,2.5,False,1,1.0,99.0,0.000113,0.0,0.03109068100243682,0.0,3900.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.000126,0.0,0.0,0.0,1.0,0.2724589051942227,0.2724589051942227,n/a,2026-08-25,2026-08-25,False,,,,,
W,LONG,0.27222076167336146,2.7222076167336144,0.0,1.6333,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7,2.1918224259077064e-11,2.3e-05,2.1e-05,2.5230525577059816e-19,1.151120879083579e-08,13.076923,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.511184,0.627355,0.0,0.0,,,,,,,False,,,,,9.285714
TQQQ,LONG,0.2701687546606702,2.701687546606702,4.18,4.0248,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",7.1,NEGATIVE,trend_continuation,-7983331.48,,80.0,60.0,14.13,14.4,799013.0,687919.0,0.861,687665.0,72791.0,726476.0,18.5,0.559,0.0,0.81,1.0,1.4,0.75,0.22,False,default,2.5,False,1,1.0,99.0,1.1e-05,0.0,251644.54430061302,0.0,2.532528,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.220906,0.0,0.0,0.0,1.0,0.2701687546606702,0.2701687546606702,n/a,2026-08-25,2026-08-25,False,,,,,
GE,LONG,0.2684428338839281,2.6844283388392807,0.0,1.6107,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,4.701690045108126e-18,2e-06,8e-06,3.0594569894662398e-37,1.6267857728357977e-20,10.703704,0,0,0.0,0.377897,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.485422,0.46878,0.0,0.0,,,,,,,False,,,,,2.395087
