ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
BIRK,LONG,0.676516373854376,6.765163738543761,2.42,5.1486,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.2,NEUTRAL,unknown,,,45.0,35.0,22.48,4.74,13748.0,39672.0,2.886,27317.0,16341.0,9762.0,77.6,0.606,0.0,0.31,1.0,0.0,0.39,0.73,False,default,2.5,False,1,1.0,99.0,0.000148,0.0,585860.296751362,0.0,1842.235294,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.02616,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-08-12,2026-08-12,False,
DJT,LONG,0.513514671104929,5.135146711049289,1.62,4.9136,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",9.3,NEGATIVE,unknown,-12395.56,,25.0,5.0,202.3,39.54,328327.0,197706.0,0.602,61693.0,119232.0,345108.0,40.0,0.709,0.0,0.31,0.74,0.0,0.05,0.52,False,default,2.5,False,2,0.7,99.0,0.000686,0.0,11503.590479888284,0.0,21.311756,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.005143,0.0,0.0,0.0,1.0,0.513514671104929,0.513514671104929,n/a,2026-08-12,2026-08-12,False,
COKE,LONG,0.5065163738543761,5.065163738543761,6.62,5.4186,price_validation_failed,"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.5,NEUTRAL,unknown,,,190.0,185.0,0.65,2.0,2435.0,7143.0,2.933,6604.0,1962.0,1012.0,41.7,0.365,1.54,0.84,0.81,1.6,1.35,0.48,False,default,2.5,False,1,1.0,99.0,3.7e-05,0.0,5.993802128857919e-28,0.0,30.03125,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.37493,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-12,2026-08-12,False,
GRAL,LONG,0.4897263484212822,4.897263484212822,6.2,5.3886,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.4,NEUTRAL,trend_continuation,,,75.0,55.0,8.79,20.22,15384.0,12747.0,0.829,3792.0,11607.0,12732.0,0.0,0.67,1.54,0.95,1.0,1.4,1.07,0.23,False,default,2.5,False,1,1.0,99.0,0.000154,0.0,0.24597106894252907,0.0,2.530303,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.106197,0.0,0.0,0.0,1.0,0.4897263484212822,0.4897263484212822,n/a,2026-08-12,2026-08-12,False,
REAL,LONG,0.4808020881400903,4.808020881400903,2.92,4.48,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.0,NEUTRAL,ema_pullback,,,15.0,10.0,34.29,10.47,65718.0,25852.0,0.393,38364.0,6090.0,47116.0,10.1,0.628,0.0,0.62,0.94,1.2,0.02,0.13,False,default,2.5,False,1,0.7,99.0,0.000543,0.0,0.37146026988284475,0.0,34.486207,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.194798,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-08-12,2026-08-12,False,
SIRI,LONG,0.4795480029174686,4.795480029174685,3.44,4.8297,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",7.0,POSITIVE,ema_pullback,8572093.03,,33.0,13.0,16.03,54.29,280811.0,97977.0,0.349,64382.0,157634.0,156772.0,48.2,0.341,0.0,0.39,1.0,1.2,0.27,0.59,False,default,2.5,False,1,1.0,99.0,6.6e-05,0.0,5.598167771103168e-06,0.0,31.23155,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.295396,0.0,0.0,0.0,1.0,0.4795480029174686,0.4795480029174686,n/a,2026-08-12,2026-08-12,False,
LOW,LONG,0.4772013653009974,4.7720136530099735,3.57,4.597,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.7,NEUTRAL,ema_pullback,,,230.0,190.0,6.5,12.02,64678.0,69514.0,1.075,37198.0,51414.0,45580.0,82.3,0.347,0.0,0.97,1.0,1.2,0.37,0.04,False,default,2.5,False,4,1.0,99.0,1.9e-05,0.0,1.8794950590244705e-06,0.0,2.900899,0,0,0.00021,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.352121,0.0,0.0,0.0,1.0,0.4772013653009974,0.4772013653009974,n/a,2026-08-12,2026-08-12,False,
MSFT,LONG,0.42459158424045373,4.245915842404537,5.5,4.713,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.7,NEGATIVE,trend_continuation,-51790850.42,,500.0,350.0,1.54,28.92,2828272.0,1474857.0,0.521,1032015.0,909681.0,2361433.0,11.7,0.257,2.8,0.49,0.37,1.4,0.31,0.13,False,sustained_trend,5.0,False,8,1.0,11.092706071211984,2e-06,0.0,2099.179574554284,1324.6773986029273,72.879276,2,1,0.783029,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.40787,0.409,0.0,0.0,1.0,0.42459158424045373,0.42459158424045373,n/a,2026-08-12,2026-08-12,False,56.56338
TPL,LONG,0.39995294507783546,3.9995294507783545,1.82,3.9658,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",7.1,NEUTRAL,unknown,,,560.0,300.0,63.37,12.48,16686.0,13033.0,0.781,3969.0,17248.0,8502.0,28.2,0.455,0.0,0.2,1.0,0.0,0.12,0.5,False,default,2.5,False,1,1.0,99.0,2.2e-05,0.0,3.2903494248672363e-18,0.0,8.111111,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.819098,0.0,0.0,0.0,1.0,0.39995294507783546,0.39995294507783546,n/a,2026-08-12,2026-08-12,False,
SKHY,LONG,0.38647293184015336,3.8647293184015337,5.27,4.1934,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",3.4,POSITIVE,retest_and_confirm,20631730.61,154.41,200.0,85.0,29.53,44.95,455452.0,539894.0,1.185,468441.0,176558.0,350347.0,1.8,0.752,0.0,0.85,1.0,1.4,1.93,0.09,False,default,2.5,False,7,1.0,3.1281432065844106,1e-05,2e-06,1941.0216219259216,3723.0168065968523,681.420569,0,0,0.665031,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.255828,0.461039,0.0,0.0,1.0,0.38647293184015336,0.38647293184015336,n/a,2026-08-12,2026-08-12,False,48.086957
