ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
SHAZ,LONG,0.5301257501992538,5.301257501992538,1.91,4.3236,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.5,NEUTRAL,unknown,,,65.0,35.0,62.14,12.7,31314.0,14612.0,0.467,31523.0,7043.0,7360.0,100.0,1.506,0.0,0.0,1.0,0.0,0.06,0.85,True,default,2.5,False,1,1.0,99.0,0.000697,0.0,457436.32129977073,0.0,1230.333333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.2e-05,0.0,0.036672,0.0,0.0,0.0,1.0,0.5301257501992538,0.5301257501992538,n/a,2026-07-29,2026-07-29,False,,,,,
TRMB,LONG,0.5065163738543761,5.065163738543761,6.4,5.3126,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.3,NEUTRAL,trend_continuation,,,60.0,55.0,3.02,5.56,15525.0,4526.0,0.292,2586.0,6240.0,11225.0,97.0,0.482,1.73,0.22,1.0,1.4,1.75,0.3,False,consolidation_break,3.0,False,1,1.0,99.0,9e-05,0.0,3028.8639674791348,0.0,100.06,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.291968,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-29,2026-07-29,False,,,,,
EWJ,LONG,0.5065163738543761,5.065163738543761,1.94,4.2146,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.5,NEUTRAL,unknown,,,130.0,89.0,45.5,0.39,31666.0,55295.0,1.746,15781.0,37002.0,34178.0,78.6,0.25,0.0,0.41,1.0,0.0,0.16,0.37,False,default,2.5,False,1,1.0,99.0,0.000102,0.0,3.485430933794969e-09,0.0,13.723696,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.438453,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-29,2026-07-29,False,,,,,
COKE,LONG,0.5065163738543761,5.065163738543761,6.11,5.1256,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.8,NEUTRAL,trend_continuation,,,200.0,185.0,3.96,3.84,2158.0,4136.0,1.917,3665.0,1793.0,836.0,83.6,0.47,1.6,0.78,0.74,1.4,1.4,0.19,False,sustained_trend,5.0,False,1,1.0,99.0,3.5e-05,0.0,4.213501555217398e-11,0.0,30.03125,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.37493,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-29,2026-07-29,False,,,,,
RMD,LONG,0.4767093820090927,4.767093820090927,6.24,5.0555,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.0,NEUTRAL,trend_continuation,,,220.0,195.0,2.66,9.0,6350.0,9227.0,1.453,5094.0,4787.0,5696.0,75.1,0.361,1.55,0.2,1.0,1.4,1.93,0.16,False,default,2.5,False,1,1.0,99.0,1e-05,0.0,2.0144536706678015e-18,0.0,66.75,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.325121,0.0,0.0,0.0,1.0,0.4767093820090927,0.4767093820090927,n/a,2026-07-29,2026-07-29,False,,,,,
W,LONG,0.4476710094909172,4.476710094909172,6.35,5.0634,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.6,NEUTRAL,ema_pullback,,,100.0,65.0,12.32,26.99,79096.0,88005.0,1.113,42574.0,12431.0,112096.0,78.1,0.814,1.71,0.95,0.94,1.2,1.06,0.5,False,default,2.5,False,4,0.7,99.0,0.000186,7e-05,24034.879646250385,2.052458776169891e-14,31.688304,0,0,0.580546,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.457852,0.750381,0.0,0.0,1.0,0.4476710094909172,0.4476710094909172,n/a,2026-07-29,2026-07-29,False,18.916667,,,,
SOXS,LONG,0.4439749554675633,4.439749554675633,5.92,5.1559,price_validation_failed,"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target",trend_aligned,5.8,NEUTRAL,flag_breakout,,,80.0,45.0,9.36,38.48,49577.0,33552.0,0.677,71664.0,6027.0,5438.0,77.4,1.593,0.0,0.94,1.0,1.6,1.99,0.39,False,consolidation_break,3.0,False,1,1.0,99.0,0.000432,0.0,344376.81964716373,0.0,1.22792,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,9.6e-05,0.0,0.504435,0.0,0.0,0.0,1.0,0.4439749554675633,0.4439749554675633,n/a,2026-07-29,2026-07-29,False,,,,,
CRH,LONG,0.42493861983735315,4.249386198373531,3.89,4.3717,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,5.4,NEUTRAL,ema_pullback,,,105.0,90.0,5.31,9.74,21612.0,15702.0,0.727,9483.0,16164.0,11667.0,96.4,0.417,0.0,0.61,1.0,1.2,0.69,0.39,False,default,2.5,False,1,0.7,99.0,5e-06,0.0,2.5598923103416267e-54,0.0,5.410811,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.452707,0.0,0.0,0.0,1.0,0.42493861983735315,0.42493861983735315,n/a,2026-07-29,2026-07-29,False,,,,,
CROX,LONG,0.42094080096705633,4.209408009670563,5.73,4.6837,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,4.3,NEUTRAL,trend_continuation,,,135.0,37.5,1.11,71.91,19501.0,16870.0,0.865,4748.0,13542.0,18081.0,22.1,0.413,1.91,0.92,0.42,1.4,0.63,0.45,False,sustained_trend,5.0,False,1,0.7,99.0,0.000104,0.0,2.0223433950794366e-55,0.0,1.099217,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.59169,0.0,0.0,0.0,1.0,0.42094080096705633,0.42094080096705633,n/a,2026-07-29,2026-07-29,False,,,,,
SIMO,LONG,0.4142490507178891,4.142490507178891,0.0,2.4855,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,10,1.0,99.0,0.000282,0.000311,0.03541024320801909,2.45077252522644e-10,20.388522,0,1,0.0,0.353116,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.020494,0.497143,0.0,0.0,,,,,,,False,18.638157,,,,
