ticker,direction,flow_score_raw,flow_score_scaled,price_score,reject_reason,checks_passed,checks_failed
USAR,LONG,0.3580258065504411,2.6291723978710264,4,price_validation_failed,"confirmation_volume, healthy_pullback_volume, not_extended, room_to_target","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, pullback_to_support, structural_breakout, trend_aligned"
SPY,LONG,0.3471239599585202,2.480357755502108,0,weak_bullish_flow,none,"bounce_and_fail, bullish_rejection_wick, bullish_strong_close, confirmation_volume, flag_breakout, healthy_pullback_volume, not_extended, pullback_to_support, room_to_target, structural_breakout, trend_aligned"
NEM,LONG,0.34292008678599617,2.422973175976189,4,price_validation_failed,"confirmation_volume, pullback_to_support, room_to_target","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, healthy_pullback_volume, not_extended, structural_breakout, trend_aligned"
SOXS,LONG,0.32120809681077556,2.1265956773536656,5,price_validation_failed,"bounce_and_fail, healthy_pullback_volume, not_extended, room_to_target","bullish_rejection_wick, bullish_strong_close, confirmation_volume, flag_breakout, pullback_to_support, structural_breakout, trend_aligned"
SLV,LONG,0.2945759130426626,1.7630555312382252,5,price_validation_failed,"confirmation_volume, healthy_pullback_volume, pullback_to_support, room_to_target","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, not_extended, structural_breakout, trend_aligned"
NFLX,LONG,0.29241847821647793,1.7336056679159095,7,price_validation_failed,"bounce_and_fail, bullish_rejection_wick, bullish_strong_close, confirmation_volume, healthy_pullback_volume, not_extended, room_to_target","flag_breakout, pullback_to_support, structural_breakout, trend_aligned"
TQQQ,LONG,0.28839953464122736,1.6787454526478836,6,price_validation_failed,"confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_support, room_to_target","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, structural_breakout, trend_aligned"
ORCL,LONG,0.2746151482858831,1.4905829694896877,0,weak_bullish_flow,none,"bounce_and_fail, bullish_rejection_wick, bullish_strong_close, confirmation_volume, flag_breakout, healthy_pullback_volume, not_extended, pullback_to_support, room_to_target, structural_breakout, trend_aligned"
TSM,LONG,0.2741410273498158,1.4841110257739543,6,price_validation_failed,"confirmation_volume, healthy_pullback_volume, not_extended, pullback_to_support, room_to_target","bounce_and_fail, bullish_rejection_wick, bullish_strong_close, flag_breakout, structural_breakout, trend_aligned"
BMNR,LONG,0.2729088651383966,1.467291510172924,5,price_validation_failed,"bullish_rejection_wick, confirmation_volume, healthy_pullback_volume, not_extended, room_to_target","bounce_and_fail, bullish_strong_close, flag_breakout, pullback_to_support, structural_breakout, trend_aligned"
