ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
GFS,LONG,0.5100100086559416,5.100100086559416,2.92,4.3861,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",4.8,NEUTRAL,unknown,,,100.0,55.0,68.38,7.39,25657.0,41279.0,1.609,0.0,32146.0,34790.0,99.4,0.915,0.0,0.29,1.0,0.0,0.9,0.73,False,default,2.5,False,1,1.0,99.0,4.4e-05,0.0,1128407.7232667822,0.0,16.062134,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.050674,0.0,0.0,0.0,1.0,0.5100100086559416,0.5100100086559416,n/a,2026-07-21,2026-07-21,False,
SRRK,LONG,0.5065163738543761,5.065163738543761,4.91,5.2256,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.1,NEUTRAL,ema_pullback,,,60.0,30.0,17.92,41.04,9940.0,4344.0,0.437,0.0,9044.0,5240.0,66.5,0.632,1.74,0.69,1.0,1.2,0.28,0.0,False,default,2.5,False,1,1.0,99.0,0.000189,0.0,0.5626490004844292,0.0,272.727273,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.203258,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-07-21,2026-07-21,False,
KORU,LONG,0.4892999726688062,4.892999726688062,0.0,2.9358,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,1.198217137305022,0.000992,0.000829,554412.0050398236,462697.44254099304,7.800127,1,2,0.38531,0.408256,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,8e-06,1e-05,0.009363,0.014782,0.0,0.0,,,,,,,False,11.312925
NXPI,LONG,0.4140904378229565,4.140904378229565,3.13,3.7895,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",3.9,NEUTRAL,unknown,,,280.0,210.0,2.51,23.12,28004.0,23426.0,0.837,0.0,25321.0,26109.0,100.0,0.724,0.0,0.75,1.0,0.0,0.96,0.42,False,default,2.5,False,1,1.0,99.0,1.9e-05,0.0,1056465.3821842019,0.0,2.3,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.060541,0.0,0.0,0.0,1.0,0.4140904378229565,0.4140904378229565,n/a,2026-07-21,2026-07-21,False,
IBM,LONG,0.3958192843058398,3.9581928430583977,1.89,3.9861,price_validation_failed,"momentum_aligned, room_to_target","confirmation_volume, continuation_pattern, not_extended, trend_aligned",7.2,NEGATIVE,unknown,-25009815.63,,300.0,200.0,42.52,4.99,399058.0,311252.0,0.78,150207.0,267198.0,292905.0,83.8,0.478,0.0,0.0,1.0,0.0,0.63,0.26,True,default,2.5,False,7,1.0,99.0,4.7e-05,1.4e-05,250906.51734811245,0.6569395444475441,133.733538,1,0,1.6e-05,0.423482,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.384863,0.499282,0.0,0.0,1.0,0.3958192843058398,0.3958192843058398,n/a,2026-07-21,2026-07-21,False,2.264955
NOK,LONG,0.3951054559335929,3.951054559335929,3.45,4.0105,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.0,POSITIVE,bounce_and_fail,8884355.34,10.64,15.0,10.0,41.11,5.93,2570655.0,815156.0,0.317,330199.0,1164737.0,1890875.0,90.8,0.828,0.0,0.34,1.0,1.0,0.72,0.39,False,default,2.5,False,6,1.0,99.0,8.1e-05,2.4e-05,12140.71826557783,5.141512881134335e-20,2.727138,0,0,0.466397,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.56928,0.20477,0.0,0.0,1.0,0.3951054559335929,0.3951054559335929,n/a,2026-07-21,2026-07-21,False,1.831004
BROS,LONG,0.36680940091527237,3.668094009152724,5.57,4.745,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.2,NEUTRAL,ema_pullback,,,75.0,65.0,13.41,1.71,30811.0,19391.0,0.629,7897.0,24425.0,17880.0,74.2,0.653,1.67,0.99,0.79,1.2,0.87,0.05,False,default,2.5,False,1,0.7,99.0,5.9e-05,0.0,6.354030803256372e-46,0.0,2.878641,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.646655,0.0,0.0,0.0,1.0,0.36680940091527237,0.36680940091527237,n/a,2026-07-21,2026-07-21,False,
FLEX,LONG,0.3631344434778631,3.6313444347786312,4.1,4.0257,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.9,NEUTRAL,bounce_and_fail,,,170.0,90.0,33.45,29.35,30470.0,21905.0,0.719,0.0,33721.0,18654.0,98.8,0.937,0.0,0.7,1.0,1.0,1.32,0.08,False,default,2.5,False,1,1.0,99.0,1.9e-05,0.0,692550.0558916191,0.0,104.057143,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.00486,0.0,0.0,0.0,1.0,0.3631344434778631,0.3631344434778631,n/a,2026-07-21,2026-07-21,False,
AXP,LONG,0.36215998204508787,3.6215998204508786,5.15,4.8158,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",7.3,NEUTRAL,ema_pullback,,,480.0,310.0,36.83,11.63,135658.0,90668.0,0.668,37189.0,51318.0,137819.0,60.9,0.314,2.02,0.84,0.72,1.2,0.34,0.03,False,default,2.5,False,5,1.0,2.1704753733898067e-26,8e-06,2e-06,5.744783693515522e-31,0.00010587143745461492,4.078056,1,0,2.9e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.485677,0.441978,0.0,0.0,1.0,0.36215998204508787,0.36215998204508787,n/a,2026-07-21,2026-07-21,False,1.264493
CVX,LONG,0.3485283942072294,3.4852839420722943,5.74,4.1046,price_validation_failed,"momentum_aligned, support_ema_confluence, trend_aligned","confirmation_volume, not_extended, room_to_target",3.2,POSITIVE,support_ema_confluence,89214199.74,190.93,200.0,170.0,4.67,11.03,276103.0,199014.0,0.721,66359.0,176897.0,231861.0,93.0,0.308,1.94,0.0,0.05,1.6,1.97,0.19,True,default,2.5,True,4,1.0,99.0,9e-06,0.0,0.00023105983476894972,0.0,12.904649,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.437786,0.0,0.0,0.0,1.0,0.3485283942072294,0.3485283942072294,n/a,2026-07-21,2026-07-21,False,
