ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio,bullish_score_z_shadow,bearish_score_z_shadow
CRDO,SHORT,0.28487342240187097,2.8487342240187097,2.7,3.2944,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",5.3,NEUTRAL,bounce_and_fail,,,200.0,60.0,9.47,67.16,119333.0,112454.0,0.942,110032.0,51840.0,69915.0,68.7,0.946,0.0,0.0,1.0,1.0,0.51,0.19,2,1.0,0.0,0.0,4.4e-05,0.0,20079.0661294821,,0,0,0.0,0.041926,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.603376,0.0,0.0,2.403081,,,,,,
LRCX,SHORT,0.27974658616588327,2.7974658616588326,5.08,4.2427,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, shooting_star_at_resistance",trend_aligned,6.6,NEGATIVE,unknown,-219717.56,,370.0,240.0,43.14,7.15,249991.0,268567.0,1.074,157619.0,147650.0,213289.0,80.1,0.643,0.0,0.62,1.0,1.2,1.78,0.48,2,1.0,0.0,0.0,5e-06,0.0,68.41392161617645,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.230452,0.0,0.0,48.555804,,,,,,
CCJ,SHORT,0.2793409201428592,2.793409201428592,0.0,1.676,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,0.08431178729860252,1.9e-05,9e-06,3.5142420690437985e-12,8.3363007276731e-11,2526.189815,0,0,0.000126,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.007612,0.53211,0.0,0.0,9.015152,,,,,,
CIEN,SHORT,0.2734907651095443,2.734907651095443,0.0,1.6409,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,3.4e-05,1.1e-05,1.88714036240246e-05,1.7257315508035447e-10,22.028571,1,0,0.464773,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.613022,0.444494,0.0,0.0,8.272727,,,,,,
DAVE,SHORT,0.2665420551196816,2.665420551196816,2.41,3.1157,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",5.3,NEUTRAL,bounce_and_fail,,,280.0,210.0,0.63,24.53,16540.0,8276.0,0.5,14324.0,3530.0,6962.0,74.9,0.767,0.0,0.0,1.0,1.0,0.37,0.04,1,1.0,0.0,0.0,0.000174,0.0,9.099348341843254e-05,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.303384,0.0,0.0,1.312336,,,,,,
CVNA,SHORT,0.26206341869870986,2.6206341869870986,0.0,1.5724,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,0.7,0.005264305547919293,6e-06,5e-06,5.5812610537841716e-06,0.0010602084174217727,4.937198,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.006374,0.095211,0.0,0.0,9.722222,,,,,,
AAOI,SHORT,0.260123034567856,2.60123034567856,0.0,1.5607,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,22.167708282121538,8.6e-05,5.2e-05,42016.12883903894,1895.3753948902934,2.752688,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.233146,0.123647,0.0,0.0,311.0,,,,,,
BE,SHORT,0.24601339843411885,2.4601339843411885,1.62,2.7161,price_validation_failed,room_to_target,"confirmation_volume, continuation_pattern, momentum_aligned, not_extended, trend_aligned",5.0,POSITIVE,unknown,18780797.55,232.9,260.0,75.0,11.64,67.8,339459.0,341801.0,1.007,230058.0,209141.0,242061.0,59.6,1.168,0.0,0.0,1.0,0.0,0.42,0.2,2,1.0,88.72009115653819,9e-06,2.3e-05,414579.97735412145,4672.898460199217,1.207569,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.007523,0.548499,0.0,0.0,8.921569,,,,,,
BIDU,SHORT,0.24329596609568047,2.4329596609568047,5.36,3.7045,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",4.4,POSITIVE,retest_and_confirm,3548294.78,121.19,150.0,100.0,23.89,17.41,199412.0,120871.0,0.606,74314.0,97860.0,148109.0,85.3,0.551,0.0,0.75,1.0,1.4,1.98,0.22,1,0.7,0.0,0.0,1.9e-05,0.0,6.627645410177187e-12,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.286234,0.0,0.0,2.751269,,,,,,
AMAT,SHORT,0.23850054691789335,2.3850054691789335,3.31,2.8255,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.2,POSITIVE,bounce_and_fail,12731484.79,403.15,490.0,240.0,21.68,40.4,166992.0,161020.0,0.964,113064.0,80015.0,134933.0,99.4,0.628,0.0,0.26,1.0,1.0,0.95,0.09,1,1.0,0.0,0.0,3e-06,0.0,1.6783362953810192e-10,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.448193,0.0,0.0,6.151515,,,,,,
CIFR,SHORT,0.20892656327716674,2.089265632771667,3.69,3.1116,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,4.8,POSITIVE,bounce_and_fail,6180658.9,,20.0,10.0,6.19,46.91,884844.0,424845.0,0.48,408654.0,203821.0,697214.0,59.9,1.179,0.0,0.36,1.0,1.0,0.86,0.46,2,1.0,0.00020279843303717813,6.5e-05,0.000105,0.03257944219536476,160.64937833810637,1.477337,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.071666,0.375759,0.0,0.0,2.148952,,,,,,
SOFI,SHORT,0.20354964842297982,2.0354964842297982,5.47,3.4187,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",3.8,POSITIVE,retest_and_confirm,17984159.89,18.2,20.0,15.0,9.89,17.58,2788962.0,1503961.0,0.539,1282566.0,792016.0,2218341.0,80.1,0.689,0.0,0.82,1.0,1.4,1.99,0.26,1,1.0,0.0,0.0,0.000119,0.0,0.000588197783418934,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.237006,0.0,0.0,2.16299,,,,,,
SOXX,SHORT,0.19315383875463937,1.9315383875463938,0.0,1.1589,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,2.3e-05,0.0,524617.7018212442,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,8e-06,0.0,0.464288,0.0,0.0,,,,,,,
SNDK,SHORT,0.15386761648930086,1.5386761648930087,0.0,0.9232,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,0.5270792148277628,1.6e-05,3e-06,174428.50476456044,330934.1363831993,1.647541,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,1e-06,0.792956,0.504428,0.0,0.0,1.317073,,,,,,
AMZN,SHORT,0.14212809951087996,1.4212809951087997,2.74,2.2326,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",3.5,POSITIVE,bounce_and_fail,941328817.22,254.98,275.0,200.0,7.86,21.56,3042918.0,1870195.0,0.615,1254208.0,985155.0,2673750.0,83.6,0.414,0.0,0.0,1.0,1.0,0.57,0.17,2,1.0,8.28433906365981,0.0,1e-06,0.07478678696092254,0.009027489868079306,1.240876,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.282821,0.465222,0.0,0.0,1.219573,,,,,,
AG,LONG,0.3660691781496637,3.660691781496637,1.68,3.5543,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.1,POSITIVE,unknown,4609665.05,19.75,25.0,10.0,26.55,49.38,609650.0,338283.0,0.555,151064.0,248016.0,548853.0,58.1,0.804,0.0,0.5,1.0,0.0,0.03,0.15,5,0.7,99.0,5.8e-05,5e-06,15970.493209149645,532.2693960626206,0.166912,0,0,0.031262,0.0,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.162917,0.33842,0.0,0.0,0.091883,,,,,0.7537307320549099,0.5388570553937357
ETHA,LONG,0.3500924943340589,3.500924943340589,5.28,4.1945,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",4.3,POSITIVE,trend_continuation,2044768.56,17.46,20.0,10.0,14.58,42.71,815164.0,634618.0,0.779,482987.0,355996.0,610799.0,10.5,0.591,1.62,0.77,1.0,1.4,0.34,0.16,4,1.0,1.3077515539096818,2.4e-05,1.6e-05,6074.903891696886,4645.30428087447,16.403537,0,0,0.324405,0.441451,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,1e-06,0.272787,0.344663,0.0,0.0,14.09355,,,,,0.5617760984832362,0.6827852486864904
GM,SHORT,0.28847803404796013,2.884780340479601,5.18,4.3764,watchlist_reeval_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",6.9,NEGATIVE,pullback_to_resistance,-1404478.39,,80.0,60.0,2.77,22.92,192771.0,148458.0,0.77,57154.0,131842.0,152233.0,93.3,0.426,0.0,0.9,0.94,1.4,1.94,0.0,12,1.0,9.502711783703508e-11,7e-06,1.4e-05,1.4199530518717008e-07,298.85217697685454,0.26618,1,1,0.001641,0.012377,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.509044,0.524442,0.0,0.0,0.824757,,,,,0.4451736206405292,0.7084943237136289
UVXY,LONG,0.49176009911111107,4.917600991111111,3.89,5.1258,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target","continuation_pattern, trend_aligned",7.5,NEUTRAL,unknown,,,50.0,35.0,23.0,13.9,157823.0,74224.0,0.47,131123.0,47860.0,53064.0,50.9,1.057,0.0,0.67,1.0,0.0,1.82,0.4,5,1.0,30.0994308909658,0.001145,0.000311,11.216506371850132,0.5589726802052284,2.127191,0,1,0.0,0.037303,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.006668,0.05475,0.0,0.0,75.296392,,,,,0.6500080797195371,0.5
NVAX,LONG,0.3896214174769785,3.896214174769785,1.74,3.5501,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.4,NEUTRAL,unknown,,,10.0,2.0,24.46,75.11,137326.0,72979.0,0.531,46715.0,33199.0,130391.0,82.3,0.897,0.0,0.39,1.0,0.0,0.05,0.3,1,1.0,99.0,4.2e-05,0.0,4.9370737061610775e-15,0.0,524.0,1,0,0.0,0.0,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.792614,0.0,0.0,0.0,,,,,,0.6937649667124247,0.3978400915792585
ARKK,SHORT,0.4452938898641422,4.452938898641422,4.53,5.1855,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",8.0,NEGATIVE,bounce_and_fail,-6314985.4,,78.0,70.0,2.5,8.02,243788.0,355098.0,1.457,275069.0,154565.0,169252.0,59.6,0.43,0.0,0.62,0.69,1.0,1.9,0.32,6,1.0,71.30024426186917,4.1e-05,8.9e-05,5834.544862460839,40.91532169954367,0.500381,0,1,0.275259,0.510906,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1e-06,0.0,0.37537,0.375335,0.0,0.0,0.916022,,,,,0.48329319992928566,0.641750340328295
MNDY,SHORT,0.3662422374918207,3.662422374918207,6.51,4.7442,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,4.8,NEUTRAL,retest_and_confirm,,,80.0,35.0,27.24,44.33,30786.0,28456.0,0.924,23095.0,567.0,35580.0,98.3,1.04,1.91,0.51,0.29,1.4,1.88,0.53,1,1.0,0.0,0.0,4.1e-05,0.0,0.17177749117548968,,0,0,0.0,0.0,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.008995,0.0,0.0,2.920892,,,,,0.37893969352083734,0.6844872909619183
HROW,SHORT,0.35000727482421495,3.5000727482421494,5.46,4.548,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.8,NEUTRAL,retest_and_confirm,,,50.0,30.0,30.58,21.65,32473.0,7282.0,0.224,2785.0,5605.0,31365.0,86.1,0.882,0.0,0.96,0.94,1.4,1.86,0.3,1,1.0,0.0,0.0,3.4e-05,0.0,9.03757539378104e-19,,0,0,0.0,0.0,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.241437,0.0,0.0,42.3,,,,,0.37893969352083734,0.7165163738543762
UEC,SHORT,0.337143410833306,3.37143410833306,5.36,4.7337,watchlist_reeval_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,7.2,NEUTRAL,bounce_and_fail,,,15.0,13.0,3.88,9.97,117709.0,51082.0,0.434,89136.0,4443.0,75212.0,45.6,0.841,0.0,0.91,0.88,1.0,1.9,0.68,1,1.0,0.0,0.0,3e-05,0.0,46.95188118806533,,0,0,0.0,0.0,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.047099,0.0,0.0,3.251924,,,,,0.37893969352083734,0.690855170294801
MLM,SHORT,0.39270508110104146,3.9270508110104148,5.84,4.4555,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",3.7,NEUTRAL,retest_and_confirm,,,680.0,600.0,10.93,2.12,1216.0,1505.0,1.238,843.0,1012.0,866.0,98.5,0.358,1.6,0.98,0.04,1.4,1.73,0.09,3,1.0,0.1479074960155103,1e-06,6e-06,7.135832198867861e-06,2.4122618498387543e-05,,0,2,0.0,0.293018,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.309582,0.310952,0.0,0.0,,,,,,,
RMD,SHORT,0.375,3.75,5.73,4.814,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",6.1,NEUTRAL,trend_continuation,,,250.0,200.0,14.42,8.46,2640.0,8989.0,3.405,1914.0,5354.0,4361.0,97.3,0.436,2.17,0.26,0.0,1.4,1.88,0.03,1,1.0,0.0,0.0,5e-06,0.0,1.1413739692908545e-30,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.166094,0.0,0.0,330.0,,,,,,
SYY,LONG,0.6037216753043289,6.037216753043289,3.27,5.1996,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_continuation","confirmation_volume, room_to_target, trend_aligned",6.0,NEUTRAL,trend_continuation,,,80.0,70.0,5.97,7.27,71262.0,20284.0,0.285,18591.0,46753.0,26202.0,95.9,0.289,0.0,0.87,0.06,1.4,0.94,0.0,15,1.0,0.28022143022653073,3.4e-05,1.1e-05,1.000131480170213,1.7845378195409747,11.482153,2,1,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.488469,0.58081,0.0,0.0,14.874516,,,,,,
PRAX,LONG,0.5992473355422024,5.992473355422025,4.79,5.5532,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.6,NEUTRAL,trend_continuation,,,340.0,130.0,2.83,60.68,1980.0,7493.0,3.784,1848.0,523.0,7102.0,42.8,0.752,1.66,0.85,0.31,1.4,0.47,0.1,5,1.0,99.0,5.3e-05,0.0,0.002897609740697628,0.0,31.3125,2,0,0.653926,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.040588,0.0,0.0,0.0,,,,,,,
AS,LONG,0.5850739908100202,5.850739908100202,4.89,5.7924,watchlist_reeval_failed,"not_extended, room_to_target, support_ema_confluence, trend_aligned","confirmation_volume, momentum_aligned",7.0,NEUTRAL,support_ema_confluence,,,40.0,35.0,10.93,2.94,29491.0,6534.0,0.222,11141.0,12581.0,12303.0,71.4,0.54,1.72,0.76,0.27,1.6,0.42,0.12,5,1.0,99.0,1.8e-05,0.0,0.7439554507650326,0.0,4.920413,1,0,0.530603,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.395065,0.0,0.0,0.0,,,,,,,
IVZ,LONG,0.5756834610186145,5.756834610186145,5.79,5.5554,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.7,NEUTRAL,trend_continuation,,,26.0,15.0,2.77,40.71,74197.0,3729.0,0.05,27227.0,38867.0,11832.0,77.1,0.43,1.7,0.53,0.79,1.4,1.31,0.07,9,0.7,99.0,0.000392,2.4e-05,280.30508522968313,3.0600030527226997e-11,211.828862,0,2,0.487465,0.543647,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.475812,0.566368,0.0,0.0,242.365789,,,,,,
FLR,LONG,0.5526562906159647,5.526562906159647,4.99,5.5003,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.2,NEUTRAL,ema_pullback,,,70.0,37.5,48.02,20.7,67456.0,25670.0,0.381,11761.0,45172.0,36193.0,78.9,0.589,1.5,0.85,1.0,1.2,0.43,0.0,4,1.0,99.0,0.0001,1.7e-05,3.8051516188866126e-19,1.71387454247134e-25,76.351229,0,0,0.511983,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.554488,0.251618,0.0,0.0,4.238532,,,,,,
ATI,LONG,0.5500885843057788,5.500885843057787,5.09,5.2574,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,4.9,NEUTRAL,ema_pullback,,,200.0,145.0,32.4,4.01,14942.0,5785.0,0.387,8775.0,3772.0,8180.0,98.8,0.63,1.59,0.71,0.78,1.2,0.33,0.47,5,1.0,99.0,2.3e-05,0.0,6.411177587297183e-08,0.0,7.472731,0,0,0.002446,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.304925,0.0,0.0,0.0,,,,,,,
BOOT,LONG,0.5426105641932177,5.426105641932177,3.65,4.4481,watchlist_reeval_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",3.2,NEUTRAL,trend_continuation,,,165.0,100.0,2.25,38.03,1459.0,1112.0,0.762,1991.0,117.0,463.0,94.6,0.631,0.0,0.88,1.0,1.4,0.38,0.0,4,1.0,99.0,7.3e-05,5e-06,1.0773059390106908e-12,2.4338123133626155e-21,65.244167,0,0,9e-06,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.763403,0.623421,0.0,0.0,268.0,,,,,,
SEZL,LONG,0.541253014686439,5.41253014686439,5.13,5.3053,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.3,NEUTRAL,trend_continuation,,,105.0,50.0,31.06,37.59,17757.0,12739.0,0.717,10292.0,8193.0,12011.0,80.7,0.959,1.92,0.4,0.43,1.4,0.72,0.26,4,0.7,99.0,0.000123,0.0,0.004809790093288227,0.0,29.139961,0,0,0.49987,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.042323,0.0,0.0,0.0,,,,,,,
REAL,LONG,0.5270550086376622,5.2705500863766215,5.53,5.4543,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",5.8,NEUTRAL,trend_continuation,,,15.0,10.0,22.15,18.57,65025.0,18921.0,0.291,51561.0,240.0,32145.0,86.4,0.994,2.0,0.0,1.0,1.4,1.09,0.04,2,1.0,99.0,0.001385,0.0,1.8130956465718767e-24,0.0,13.938264,0,0,0.047673,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.115894,0.0,0.0,0.0,,,,,,,
SUN,LONG,0.5114994530821066,5.1149945308210665,5.5,5.1275,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.6,NEUTRAL,trend_continuation,,,67.5,62.5,2.31,5.27,9201.0,4189.0,0.455,1246.0,6200.0,5944.0,97.8,0.303,1.5,0.66,0.24,1.4,1.7,0.0,1,1.0,99.0,1e-05,0.0,38.913999880223784,0.0,14.754717,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.419964,0.0,0.0,0.0,,,,,,,
IMVT,LONG,0.5114994530821066,5.1149945308210665,4.9,4.9275,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.5,NEUTRAL,trend_continuation,,,30.0,22.0,3.54,24.07,26516.0,4006.0,0.151,14504.0,10228.0,5790.0,79.1,0.747,2.04,0.16,0.0,1.4,1.14,0.17,1,1.0,99.0,3.9e-05,0.0,1.0541747539282635e-27,0.0,52.736842,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.386964,0.0,0.0,0.0,,,,,,,
VSAT,LONG,0.49859074162953737,4.985907416295373,4.86,5.031,watchlist_reeval_failed,"not_extended, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned, room_to_target",5.4,NEUTRAL,trend_continuation,,,70.0,42.0,13.45,31.93,54844.0,13160.0,0.24,33637.0,21049.0,13318.0,81.6,0.876,2.62,0.29,0.19,1.4,0.31,0.04,4,1.0,99.0,5.3e-05,4e-06,0.20540191506599467,1.0774480890664074e-12,108.793175,0,0,0.10262,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.128881,0.030732,0.0,0.0,0.024794,,,,,,
ZTS,LONG,0.4956480223017188,4.956480223017188,1.72,4.0342,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.2,NEUTRAL,unknown,,,125.0,110.0,8.06,4.91,44658.0,12267.0,0.275,9877.0,9833.0,37215.0,96.1,0.458,0.0,0.48,1.0,0.0,0.04,0.2,3,1.0,99.0,6e-06,0.0,0.00023500379551599475,0.0,5.576784,0,0,0.399255,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.435878,0.0,0.0,0.0,,,,,,,
ROK,LONG,0.4796607548598844,4.796607548598844,4.46,4.6763,watchlist_reeval_failed,"not_extended, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned, room_to_target",4.7,NEUTRAL,trend_continuation,,,430.0,320.0,5.2,21.71,5868.0,10847.0,1.849,11540.0,2841.0,2334.0,98.8,0.448,2.23,0.31,0.01,1.4,0.5,0.0,8,1.0,99.0,3.5e-05,4e-06,0.00090433343279776,3.213755170616637e-10,1.387993,0,0,1.3e-05,0.030972,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.329061,0.630731,0.0,0.0,0.851332,,,,,,
TT,LONG,0.4498434660615612,4.4984346606156125,5.51,4.7622,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",4.3,NEUTRAL,trend_continuation,,,500.0,390.0,3.07,19.61,6097.0,3912.0,0.642,3421.0,2667.0,3921.0,98.3,0.378,2.27,0.0,0.0,1.4,1.66,0.18,8,1.0,99.0,5e-06,2e-06,0.08587983720798922,3.171218564412382e-10,1.622619,0,1,0.214773,0.630056,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.424504,0.28137,0.0,0.0,2.08894,,,,,,
TSEM,LONG,0.44650960280654306,4.465096028065431,5.82,4.9585,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target, trend_aligned",momentum_aligned,4.9,NEUTRAL,ema_pullback,,,230.0,165.0,16.43,16.47,66186.0,48825.0,0.738,59080.0,43824.0,12107.0,97.5,0.949,2.19,0.98,0.69,1.2,0.11,0.66,7,1.0,99.0,0.000239,2.7e-05,0.014164775265104589,2.4406142251730105e-08,186.585831,0,0,0.342829,0.478095,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.357831,0.317425,0.0,0.0,0.440824,,,,,,
BBIO,LONG,0.4380246333195209,4.380246333195209,3.78,4.6041,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, support_ema_confluence","momentum_aligned, trend_aligned",6.4,NEUTRAL,support_ema_confluence,,,95.0,45.0,31.58,37.67,19738.0,23198.0,1.175,9981.0,7555.0,25400.0,52.6,0.576,0.0,0.62,0.83,1.6,0.04,0.69,1,1.0,99.0,2e-05,0.0,0.002562716990435561,0.0,4.545455,1,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.580714,0.0,0.0,0.0,,,,,,,
VOYA,LONG,0.4216666666666667,4.216666666666667,7.6,5.1883,watchlist_reeval_failed,"confirmation_volume, flag_breakout, momentum_aligned, room_to_target, trend_aligned",not_extended,4.0,NEUTRAL,flag_breakout,,,82.5,65.0,3.05,18.81,14465.0,5008.0,0.346,18600.0,10.0,863.0,89.4,0.373,2.18,0.0,1.0,1.6,1.82,1.0,4,1.0,99.0,0.000171,0.0,0.03281624329053493,0.0,22.785441,0,0,1e-06,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.915194,0.0,0.0,0.0,,,,,,,
