ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio
GDDY,LONG,0.5220719294099316,5.220719294099316,4.57,5.3814,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",7.0,NEUTRAL,support_ema_confluence,,,120.0,80.0,40.02,6.65,12182.0,6402.0,0.526,3362.0,8453.0,6769.0,70.5,0.484,0.0,0.58,0.57,1.6,1.81,0.0,False,default,2.5,False,3,1.0,99.0,7.5e-05,4.6e-05,2.914462299604488e-17,7.706341304217775e-35,10.631916,36.363636,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.255297,0.658068,0.0,0.0,1.0,0.5220719294099316,0.5220719294099316,n/a,2026-06-29,2026-06-29,False,,,,
HUT,LONG,0.5210519069286258,5.210519069286258,5.96,5.7333,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.7,NEUTRAL,trend_continuation,,,130.0,70.0,9.48,41.05,136224.0,79621.0,0.584,74672.0,45927.0,95246.0,58.8,1.035,1.64,0.98,0.61,1.4,1.1,0.23,False,sustained_trend,5.0,False,4,0.7,3.898931060347891e-07,0.000605,7.4e-05,1.2453649534720772e-07,0.9582356811620234,5.151961,8.163043,2,0,0.287427,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.373857,0.108888,0.0,0.0,1.0,0.5210519069286258,0.5210519069286258,n/a,2026-06-29,2026-06-29,False,,,,
IOT,LONG,0.4815010742050403,4.8150107420504025,5.87,5.6685,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.5,NEUTRAL,ema_pullback,,,50.0,23.0,54.61,28.88,72977.0,51603.0,0.707,39829.0,45163.0,39588.0,55.7,0.644,1.59,0.93,0.41,1.2,1.71,0.04,False,default,2.5,False,2,1.0,99.0,6.9e-05,0.0,2.950268448483481e-16,0.0,51.2247,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.261775,0.0,0.0,0.0,1.0,0.4815010742050403,0.4815010742050403,n/a,2026-06-29,2026-06-29,False,,,,
BIDU,LONG,0.4761487193145043,4.761487193145043,5.1,5.3107,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,7.0,POSITIVE,bounce_and_fail,1426883.11,110.87,150.0,110.0,35.29,0.78,213245.0,107012.0,0.502,71802.0,92782.0,155673.0,51.7,0.502,0.0,0.62,1.0,1.0,1.89,0.59,False,default,2.5,False,1,1.0,99.0,8.2e-05,0.0,1298815.4050060953,0.0,5.045,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.4e-05,0.0,0.5245,0.0,0.0,0.0,1.0,0.4761487193145043,0.4761487193145043,n/a,2026-06-29,2026-06-29,False,,,,
CPNG,LONG,0.4111141464432934,4.111141464432934,4.03,4.2446,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.9,POSITIVE,ema_pullback,8220345.98,17.54,20.0,15.0,13.99,14.51,562022.0,127330.0,0.227,135590.0,206190.0,347572.0,87.1,0.567,0.0,0.84,1.0,1.2,0.98,0.0,False,default,2.5,False,1,1.0,99.0,4.9e-05,0.0,1.99131213390718e-34,0.0,11.44763,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.472333,0.0,0.0,0.0,1.0,0.4111141464432934,0.4111141464432934,n/a,2026-06-29,2026-06-29,False,,,,
COHR,LONG,0.39661396898583523,3.9661396898583523,0.0,2.3797,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,16,1.0,0.20034643485179626,6.8e-05,0.000234,6.706817337485857,15.216409203767329,27.004644,52.760853,2,3,0.649186,0.579443,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.615123,0.127365,0.0,0.0,,,,,,,False,,,,
ON,LONG,0.392854626203025,3.9285462620302503,0.0,2.3571,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,0.5370443554831774,2.8e-05,5.5e-05,434192.86158850114,808486.0350088942,60.826531,9.540816,2,1,0.268519,0.296985,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1.5e-05,2.9e-05,0.622562,0.634444,0.0,0.0,,,,,,,False,,,,
TSEM,LONG,0.3772720249169912,3.772720249169912,5.47,4.5274,price_validation_failed,"not_extended, retest_and_confirm, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.0,NEUTRAL,retest_and_confirm,,,290.0,120.0,15.52,52.2,43365.0,34054.0,0.785,37926.0,21298.0,18195.0,98.0,1.005,1.59,0.76,0.98,1.4,0.6,0.14,False,default,2.5,False,6,1.0,3.905623980113114e-08,9.4e-05,4e-05,3.2603397979375627e-10,0.016695615422983638,15.283333,2.345133,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.100026,0.073696,0.0,0.0,1.0,0.3772720249169912,0.3772720249169912,n/a,2026-06-29,2026-06-29,False,,,,
MLM,LONG,0.3700169207722694,3.700169207722694,4.12,4.2461,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_continuation","momentum_aligned, trend_aligned",5.8,NEUTRAL,trend_continuation,,,680.0,560.0,17.89,2.91,2900.0,1078.0,0.372,1136.0,476.0,2366.0,86.4,0.325,0.0,0.69,1.0,1.4,0.1,0.92,False,default,2.5,False,1,1.0,99.0,1.6e-05,0.0,1.737172746755766e-45,0.0,21.4,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.793696,0.0,0.0,0.0,1.0,0.3700169207722694,0.3700169207722694,n/a,2026-06-29,2026-06-29,False,,,,
IONS,LONG,0.3634233941758508,3.6342339417585077,6.38,5.1311,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.0,NEUTRAL,trend_continuation,,,100.0,72.5,23.05,10.79,49406.0,26681.0,0.54,21841.0,35946.0,18300.0,21.7,0.365,1.86,0.58,0.71,1.4,1.6,0.23,False,sustained_trend,5.0,False,1,0.7,99.0,5.1e-05,0.0,3.2134813078946484e-67,0.0,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.523402,0.0,0.0,0.0,1.0,0.3634233941758508,0.3634233941758508,n/a,2026-06-29,2026-06-29,False,,,,
ZM,LONG,0.36278144700040704,3.62781447000407,2.46,4.4519,price_validation_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",9.5,NEGATIVE,unknown,-2329292.74,86.12,100.0,80.0,16.12,7.11,177653.0,100698.0,0.567,36519.0,89435.0,152397.0,48.8,0.421,0.0,0.49,0.78,0.0,1.19,0.0,False,default,2.5,False,1,0.7,99.0,0.000156,0.0,2.6777650992670557e-11,0.0,1.356315,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.43214,0.0,0.0,0.0,1.0,0.36278144700040704,0.36278144700040704,n/a,2026-06-29,2026-06-29,False,,,,
BROS,LONG,0.34970609438397493,3.4970609438397493,6.67,4.8295,price_validation_failed,"consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,5.4,NEUTRAL,unknown,,,75.0,50.0,4.55,30.3,36324.0,20470.0,0.564,21970.0,13679.0,21145.0,27.9,0.492,2.54,0.27,1.0,1.2,1.53,0.14,False,consolidation_break,3.0,False,1,0.7,99.0,5.4e-05,0.0,2.487268664866192e-19,0.0,2.878641,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.646655,0.0,0.0,0.0,1.0,0.34970609438397493,0.34970609438397493,n/a,2026-06-29,2026-06-29,False,,,,
CLS,LONG,0.34864358795479344,3.486435879547934,3.4,3.7432,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.9,NEUTRAL,bounce_and_fail,,,360.0,300.0,5.25,12.29,55030.0,43116.0,0.783,36314.0,20467.0,41365.0,97.7,0.884,0.0,0.55,1.0,1.0,0.73,0.12,False,default,2.5,False,3,0.7,99.0,0.000176,0.0,4.921451810401887,0.0,17.964301,,0,0,0.263901,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.705822,0.0,0.0,0.0,1.0,0.34864358795479344,0.34864358795479344,n/a,2026-06-29,2026-06-29,False,,,,
