ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
SOXX,LONG,0.33267345045956664,3.3267345045956667,6.05,4.0784,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.0,NEGATIVE,trend_continuation,-24926806.51,,600.0,500.0,1.48,15.43,98205.0,273587.0,2.786,156987.0,69178.0,145627.0,97.1,0.585,2.04,0.84,0.29,1.4,1.15,0.33,False,sustained_trend,5.0,False,,,,,4,1.0,0.17122169071207508,0.000261,7e-05,49228.32218475098,862536.550947851,2.732375,0,0,7.7e-05,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,6e-06,0.660302,0.250651,0.0,0.0,1.0,0.33267345045956664,0.33267345045956664,n/a,2026-06-16,2026-06-16,False,4.896373
MU,LONG,0.33215018979596606,3.3215018979596604,0.0,1.9929,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,0.08471345496065942,1e-06,4e-06,16915.17103487679,133116.7604385248,8.178571,1,3,0.387456,0.305133,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.04053,0.387781,0.0,0.0,,,,,,,False,2.360593
FISV,LONG,0.331832159105571,3.3183215910557102,4.35,4.7042,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned,8.7,NEGATIVE,unknown,-3683094.51,,65.0,40.0,30.44,19.73,212854.0,106896.0,0.502,92791.0,37356.0,189603.0,34.0,0.41,0.0,0.28,1.0,1.4,0.71,0.96,False,default,2.5,False,,,,,1,1.0,99.0,1.9e-05,0.0,170034.72839988748,0.0,1.14797,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.04726,0.0,0.0,0.0,1.0,0.331832159105571,0.331832159105571,n/a,2026-06-16,2026-06-16,False,
KEEL,LONG,0.32981154934462,3.2981154934461996,6.31,4.6421,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, trend_aligned",room_to_target,5.5,POSITIVE,ema_pullback,2096772.08,,7.0,3.0,17.45,49.66,877255.0,243622.0,0.278,301016.0,186130.0,633731.0,63.2,1.188,2.51,0.55,0.14,1.2,1.44,0.48,False,default,2.5,False,,,,,1,1.0,99.0,0.000209,0.0,8.211174550270659e-11,0.0,1.33872,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.588258,0.0,0.0,0.0,1.0,0.32981154934462,0.32981154934462,n/a,2026-06-16,2026-06-16,False,
GNRC,LONG,0.32862444302187693,3.2862444302187694,6.27,5.0441,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.6,NEUTRAL,ema_pullback,,,280.0,200.0,5.4,24.72,28613.0,20598.0,0.72,19457.0,9013.0,20741.0,44.7,0.492,1.79,0.94,0.63,1.2,1.55,0.16,False,default,2.5,False,,,,,2,1.0,99.0,3.7e-05,0.0,0.07890144168578857,0.0,4.583333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.500867,0.0,0.0,0.0,1.0,0.32862444302187693,0.32862444302187693,n/a,2026-06-16,2026-06-16,False,
HPE,LONG,0.328221731547586,3.28221731547586,0.0,1.9693,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,0.23270125890465376,8e-06,4.7e-05,3.6883084920359745e-12,5.283324077398896e-12,28.016807,1,0,0.0,0.55417,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.23274,0.440725,0.0,0.0,,,,,,,False,7.164424
MPWR,LONG,0.32334563813672135,3.2334563813672137,5.14,4.0587,price_validation_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,4.5,NEUTRAL,trend_continuation,,,1700.0,1420.0,13.43,5.26,5917.0,7535.0,1.273,5710.0,1711.0,6031.0,93.8,0.704,1.59,0.72,0.55,1.4,0.31,0.57,False,default,2.5,False,,,,,1,0.7,99.0,2.1e-05,0.0,1041569.6541373907,0.0,7.8,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.499143,0.0,0.0,0.0,1.0,0.32334563813672135,0.32334563813672135,n/a,2026-06-16,2026-06-16,False,
CIFR,LONG,0.319967556760963,3.19967556760963,5.54,4.2018,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.7,POSITIVE,ema_pullback,11902256.05,,30.0,12.0,14.46,54.22,932654.0,466330.0,0.5,359817.0,189535.0,849632.0,12.6,1.009,1.77,0.52,0.22,1.2,1.65,0.19,False,default,2.5,False,,,,,3,0.7,99.0,0.000242,0.0,4.6480541262811e-18,0.0,2.846365,0,0,0.474383,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.39115,0.0,0.0,0.0,1.0,0.319967556760963,0.319967556760963,n/a,2026-06-16,2026-06-16,False,
GOOG,LONG,0.31875179116917046,3.1875179116917045,0.0,1.9125,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,9.06246137207168e-05,2e-06,9e-06,2.1232191648274872e-05,0.11714362564737305,4.72185,1,5,0.0,0.323434,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.547589,0.843255,0.0,0.0,,,,,,,False,8.531842
FSLR,LONG,0.31472141201924103,3.14721412019241,6.2,4.7536,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.6,NEGATIVE,ema_pullback,-3167068.6,264.17,410.0,180.0,55.09,31.91,398640.0,221341.0,0.555,112496.0,70671.0,436814.0,98.0,0.745,1.98,0.91,1.0,1.2,1.03,0.07,False,default,2.5,False,,,,,1,1.0,99.0,1.3e-05,0.0,7.55777798856351e-09,0.0,1.357143,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.364701,0.0,0.0,0.0,1.0,0.31472141201924103,0.31472141201924103,n/a,2026-06-16,2026-06-16,False,
MRNA,LONG,0.3134027682406982,3.1340276824069817,7.43,4.956,poor_rr (0.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",none,5.8,POSITIVE,support_ema_confluence,13472941.29,,60.0,25.0,8.3,54.87,357903.0,323282.0,0.903,258133.0,108751.0,314301.0,51.2,0.747,1.6,0.62,1.0,1.6,1.61,1.0,False,sustained_trend,5.0,False,55.4,48.75,60.0,0.69,3,1.0,11.7696192501127,6.8e-05,4.4e-05,7.1342783017839976e-09,1.212321002094555e-09,8.052819,0,1,0.09994,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.59219,0.070496,0.0,0.0,1.0,0.3134027682406982,0.3134027682406982,n/a,2026-06-16,2026-06-16,False,40.987952
OKTA,LONG,0.3112274802150653,3.1122748021506528,5.04,4.4481,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern",6.9,NEUTRAL,unknown,,,130.0,50.0,11.81,57.0,112651.0,115438.0,1.025,67406.0,30702.0,129981.0,44.3,0.508,2.58,0.65,1.0,0.0,0.73,0.09,False,default,2.5,False,,,,,1,0.7,99.0,4.6e-05,0.0,1.2649567717461088e-10,0.0,5.835714,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.250651,0.0,0.0,0.0,1.0,0.3112274802150653,0.3112274802150653,n/a,2026-06-16,2026-06-16,False,
PLTR,LONG,0.30095310939834197,3.0095310939834197,0.0,1.8057,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,99.0,8e-06,8e-06,5.126045067496251e-09,1.3673812036184143e-13,4.545413,1,0,2.9e-05,3.7e-05,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.423111,0.566038,0.0,0.0,,,,,,,False,6.32585
STX,LONG,0.29507874408256823,2.9507874408256822,0.0,1.7705,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,99.0,8e-06,5.1e-05,5571.813855527763,0.0009783170259776367,2.577381,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.17872,0.428393,0.0,0.0,,,,,,,False,99.5
RH,LONG,0.28958058768124606,2.8958058768124606,5.17,4.0389,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.2,NEUTRAL,ema_pullback,,,250.0,95.0,70.17,35.33,43929.0,40074.0,0.912,25441.0,12605.0,45957.0,6.7,0.571,1.82,0.97,1.0,1.2,0.07,0.11,False,default,2.5,False,,,,,1,1.0,99.0,0.000101,0.0,9.612054383303971e-14,0.0,1.885496,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.566747,0.0,0.0,0.0,1.0,0.28958058768124606,0.28958058768124606,n/a,2026-06-16,2026-06-16,False,
AMAT,LONG,0.2875027015848292,2.8750270158482922,6.34,3.9995,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,3.3,POSITIVE,trend_continuation,39223683.22,,600.0,300.0,5.59,47.2,197328.0,202355.0,1.025,147189.0,56440.0,196054.0,96.3,0.658,2.31,0.53,0.22,1.4,1.38,0.5,False,sustained_trend,5.0,False,,,,,4,1.0,99.0,3e-06,2e-06,80957.75335391877,1.3543955279292995e-05,14.6215,1,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.395709,0.41473,0.0,0.0,1.0,0.2875027015848292,0.2875027015848292,n/a,2026-06-16,2026-06-16,False,1.572137
XYZ,LONG,0.28745932074841485,2.8745932074841485,6.73,4.4763,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.1,POSITIVE,trend_continuation,13141735.52,,95.0,55.0,27.21,26.35,278275.0,161362.0,0.58,107859.0,24675.0,307103.0,19.8,0.436,1.57,0.75,1.0,1.4,1.76,0.25,False,sustained_trend,5.0,False,,,,,2,1.0,99.0,1.9e-05,0.0,0.05111619708345734,0.0,1.126769,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.64813,0.0,0.0,0.0,1.0,0.28745932074841485,0.28745932074841485,n/a,2026-06-16,2026-06-16,False,
MSTR,LONG,0.28414991901487185,2.8414991901487188,3.98,3.7747,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",5.8,POSITIVE,pullback_to_support,36741157.06,122.67,180.0,5.0,46.57,95.93,1512493.0,1412778.0,0.934,1295063.0,462450.0,1167758.0,40.9,0.696,0.0,0.44,1.0,1.4,0.83,0.3,False,default,2.5,False,,,,,1,1.0,99.0,6e-06,0.0,2.9335611637884677e-05,0.0,1.794969,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.012875,0.0,0.0,0.0,1.0,0.28414991901487185,0.28414991901487185,n/a,2026-06-16,2026-06-16,False,
HAL,LONG,0.2820069900935872,2.820069900935872,1.48,3.294,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.2,NEGATIVE,unknown,-360990.36,,40.0,35.0,7.53,5.91,317995.0,276104.0,0.868,157825.0,63486.0,372788.0,15.4,0.34,0.0,0.18,1.0,0.0,0.04,0.26,False,default,2.5,False,,,,,1,0.7,99.0,1.7e-05,0.0,1.2747371666058446e-08,0.0,2.402597,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.59046,0.0,0.0,0.0,1.0,0.2820069900935872,0.2820069900935872,n/a,2026-06-16,2026-06-16,False,
