ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
EXE,LONG,0.656853692009715,6.56853692009715,4.0,5.4443,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",4.8,NEUTRAL,trend_continuation,,,120.0,80.0,36.15,9.24,84607.0,118477.0,1.4,91812.0,0.0,111272.0,0.0,0.278,0.0,0.42,1.0,1.4,0.92,0.26,False,default,2.5,False,2,0.7,99.0,9.9e-05,0.0,927908.9328802298,0.0,6.756726,0,0,0.213793,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.3e-05,0.0,0.374862,0.0,0.0,0.0,1.0,0.656853692009715,0.656853692009715,n/a,2026-06-17,2026-06-17,False,,,,,
CHDN,LONG,0.6508020881400902,6.508020881400903,4.1,5.864,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",6.9,NEUTRAL,support_ema_confluence,,,105.0,75.0,16.91,16.49,19581.0,41425.0,2.116,58602.0,0.0,2404.0,49.7,0.359,0.0,0.82,0.62,1.6,0.91,0.15,False,default,2.5,False,1,0.7,99.0,0.000226,0.0,1064829.1411495,0.0,2616.666667,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.5e-05,0.0,0.148015,0.0,0.0,0.0,1.0,0.6508020881400902,0.6508020881400902,n/a,2026-06-17,2026-06-17,False,,,,,
IOT,LONG,0.49910163137246805,4.99101631372468,4.84,5.3675,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,7.1,NEUTRAL,ema_pullback,,,50.0,20.0,53.75,38.5,90809.0,61557.0,0.678,102706.0,9470.0,40190.0,56.7,0.635,1.52,0.92,0.43,1.2,0.77,0.0,False,default,2.5,False,2,1.0,99.0,6.5e-05,0.0,0.10660962324926185,0.0,51.2247,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.261775,0.0,0.0,0.0,1.0,0.49910163137246805,0.49910163137246805,n/a,2026-06-17,2026-06-17,False,,,,,
ALAB,LONG,0.4265034457141032,4.265034457141032,6.25,5.0475,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.2,NEGATIVE,trend_continuation,-709370.08,380.76,390.0,80.0,2.22,79.03,154738.0,121618.0,0.786,112836.0,28517.0,135003.0,84.2,1.046,2.66,0.68,0.02,1.4,1.44,0.06,False,sustained_trend,5.0,False,5,1.0,0.013732363003713933,3.3e-05,8e-06,1258.8071811286084,366668.7752976418,134.535714,4,0,0.561776,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.778476,0.316712,0.0,0.0,1.0,0.4265034457141032,0.4265034457141032,n/a,2026-06-17,2026-06-17,False,2.763636,,,,
DY,LONG,0.42365260052418763,4.236526005241876,6.2,4.8583,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.4,NEUTRAL,trend_continuation,,,,,,,,,,8806.0,0.0,2786.0,49.9,0.471,1.65,0.94,1.0,1.4,0.99,0.21,False,sustained_trend,5.0,False,1,0.7,99.0,5.3e-05,0.0,7.724111611557744e-19,0.0,9.571429,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.798449,0.0,0.0,0.0,1.0,0.42365260052418763,0.42365260052418763,n/a,2026-06-17,2026-06-17,False,,,,,
MTUM,LONG,0.42241532451884944,4.224153245188495,6.19,4.6291,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,3.3,NEUTRAL,trend_continuation,,,340.0,310.0,2.32,6.71,11687.0,110277.0,9.436,112934.0,5233.0,3797.0,94.5,0.327,1.93,0.66,0.0,1.4,1.72,0.49,False,sustained_trend,5.0,False,1,1.0,99.0,2.4e-05,0.0,518125.5330450248,0.0,14.840183,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,0.0,0.183857,0.0,0.0,0.0,1.0,0.42241532451884944,0.42241532451884944,n/a,2026-06-17,2026-06-17,False,,,,,
CPNG,LONG,0.4047481112888926,4.047481112888926,7.07,4.8647,poor_rr (0.3:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, support_ema_confluence, trend_aligned",none,3.6,POSITIVE,support_ema_confluence,12569379.02,19.32,20.0,15.0,3.39,22.46,684320.0,181457.0,0.265,388686.0,76323.0,400768.0,72.2,0.532,1.87,0.13,1.0,1.6,1.91,0.56,False,consolidation_break,3.0,False,1,1.0,99.0,4.8e-05,0.0,7.195719307395771e-20,0.0,11.44763,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.472333,0.0,0.0,0.0,1.0,0.4047481112888926,0.4047481112888926,n/a,2026-06-17,2026-06-17,False,,19.34,17.02,20.0,0.28
FUTU,LONG,0.3896339428474813,3.896339428474813,3.62,4.1542,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.6,NEUTRAL,bounce_and_fail,,,267.45,67.45,173.91,30.92,66560.0,83310.0,1.252,71944.0,20633.0,57293.0,69.0,0.579,0.0,0.61,1.0,1.0,1.01,0.0,False,default,2.5,False,1,0.7,99.0,3.3e-05,0.0,260370.90793190664,0.0,1.185567,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,6e-06,0.0,0.228263,0.0,0.0,0.0,1.0,0.3896339428474813,0.3896339428474813,n/a,2026-06-17,2026-06-17,False,,,,,
ZM,LONG,0.3828489897902626,3.8284898979026263,0.86,3.3922,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.1,POSITIVE,unknown,3315940.34,89.26,100.0,80.0,12.08,10.33,234127.0,134684.0,0.575,136425.0,22422.0,209964.0,49.3,0.411,0.0,0.29,0.4,0.0,0.11,0.07,False,default,2.5,False,2,1.0,99.0,0.000147,1.1e-05,9676.256021028361,1.2471337091487855e-20,1.356315,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.43214,0.264749,0.0,0.0,1.0,0.3828489897902626,0.3828489897902626,n/a,2026-06-17,2026-06-17,False,4.428571,,,,
DOCN,LONG,0.3769781643823949,3.769781643823949,6.26,4.9029,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.7,NEUTRAL,trend_continuation,,,200.0,67.5,10.04,62.86,97022.0,55922.0,0.576,53347.0,17583.0,82014.0,82.0,0.945,2.32,0.77,0.0,1.4,1.58,0.18,False,sustained_trend,5.0,False,1,1.0,99.0,0.000206,0.0,6.88638056054629e-11,0.0,24.617021,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.48493,0.0,0.0,0.0,1.0,0.3769781643823949,0.3769781643823949,n/a,2026-06-17,2026-06-17,False,,,,,
ADBE,LONG,0.37282406010963237,3.728240601096324,1.8,4.1441,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",8.7,NEGATIVE,unknown,-40725665.39,202.36,300.0,200.0,48.24,1.17,491839.0,280329.0,0.57,282896.0,82777.0,406495.0,38.0,0.39,0.0,0.0,1.0,0.0,0.31,0.49,True,default,2.5,False,7,1.0,99.0,4e-05,5e-06,0.07750501964283155,2.7057587072914176e-14,25.405713,2,0,0.254443,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.140291,0.077023,0.0,0.0,1.0,0.37282406010963237,0.37282406010963237,n/a,2026-06-17,2026-06-17,False,1.528078,,,,
ITT,LONG,0.3700169207722694,3.700169207722694,4.91,4.3431,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.1,NEUTRAL,ema_pullback,,,210.0,175.0,7.69,10.26,4444.0,4657.0,1.048,8746.0,0.0,355.0,71.0,0.348,0.0,0.91,1.0,1.2,1.58,0.21,False,default,2.5,False,1,1.0,99.0,3.3e-05,0.0,1.9837705738100222e-27,0.0,8.426966,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.55878,0.0,0.0,0.0,1.0,0.3700169207722694,0.3700169207722694,n/a,2026-06-17,2026-06-17,False,,,,,
AAPL,LONG,0.35271865318860096,3.5271865318860094,0.0,2.1163,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,9,1.0,3.47078684090114e-08,1e-06,1e-06,6.816282464753589e-20,9.819506033081304e-13,44.781437,3,0,0.442489,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.527668,0.543557,0.0,0.0,,,,,,,False,60.183138,,,,
APP,LONG,0.3498790225403948,3.4987902254039485,2.91,3.6224,price_validation_failed,"ema_pullback, momentum_aligned, not_extended","confirmation_volume, room_to_target, trend_aligned",5.0,POSITIVE,ema_pullback,2765956.02,492.81,600.0,400.0,21.82,18.79,175232.0,137466.0,0.784,134702.0,24672.0,153324.0,24.2,0.658,0.0,0.66,0.09,1.2,0.7,0.26,False,default,2.5,False,7,1.0,99.0,4.5e-05,4e-06,4.5436579727932286e-18,1.7581665223202572e-27,5.716804,0,0,0.040808,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.427093,0.112555,0.0,0.0,1.0,0.3498790225403948,0.3498790225403948,n/a,2026-06-17,2026-06-17,False,6.882353,,,,
GEV,LONG,0.3488901954602319,3.488901954602319,5.19,4.6415,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",6.7,NEUTRAL,retest_and_confirm,,,1100.0,800.0,6.49,22.55,102631.0,132831.0,1.294,117209.0,6612.0,111641.0,35.9,0.493,0.0,0.49,1.0,1.4,1.97,0.32,False,default,2.5,False,10,1.0,4.624854041914195e-05,3.2e-05,1.2e-05,4.7405217437954256e-09,6.83340014745396e-05,11.48835,1,2,0.371676,0.672966,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.48726,0.167524,0.0,0.0,1.0,0.3488901954602319,0.3488901954602319,n/a,2026-06-17,2026-06-17,False,4.774301,,,,
SNDK,LONG,0.3482829989678044,3.482829989678044,6.6,4.8014,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.4,POSITIVE,trend_continuation,22289074.46,1994.94,2400.0,250.0,20.32,87.47,333139.0,506359.0,1.52,384154.0,52531.0,402813.0,51.1,1.055,2.75,0.64,0.27,1.4,1.31,0.22,False,sustained_trend,5.0,False,3,1.0,7.154220161055945,4.5e-05,7e-06,6250126.515743622,1747255.8504045585,7.959211,0,0,0.162101,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.2e-05,5e-06,0.507694,0.794397,0.0,0.0,1.0,0.3482829989678044,0.3482829989678044,n/a,2026-06-17,2026-06-17,False,68.0,,,,
BTDR,LONG,0.34633908856440865,3.4633908856440865,6.32,4.4477,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.1,POSITIVE,ema_pullback,14108859.33,18.42,20.0,5.0,8.58,72.86,895094.0,232580.0,0.26,864992.0,392.0,262290.0,96.6,1.331,2.51,0.64,0.41,1.2,1.43,0.12,False,default,2.5,False,2,1.0,5.578395740068183e-16,0.000234,0.000137,1.591994072266797e-11,28538.564606162894,3.442784,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,2e-06,0.363555,0.235096,0.0,0.0,1.0,0.34633908856440865,0.34633908856440865,n/a,2026-06-17,2026-06-17,False,2.695361,,,,
SMTC,LONG,0.340349762443182,3.40349762443182,4.93,4.2807,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",5.5,NEUTRAL,ema_pullback,,,200.0,140.0,31.15,8.2,60804.0,31359.0,0.516,38996.0,1715.0,51452.0,81.5,0.897,2.03,0.92,0.58,1.2,0.03,0.16,False,default,2.5,False,1,1.0,99.0,4e-05,0.0,2.5685976682659395e-21,0.0,155.833333,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.448038,0.0,0.0,0.0,1.0,0.340349762443182,0.340349762443182,n/a,2026-06-17,2026-06-17,False,,,,,
DASH,LONG,0.3388140951272557,3.3881409512725567,0.0,2.0329,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,2.1621552065955575e-11,2e-05,1.8e-05,3.584562649166557e-21,8.289327792547014e-11,24.697674,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.550472,0.389802,0.0,0.0,,,,,,,False,5.185561,,,,
QCOM,LONG,0.334797470492143,3.34797470492143,6.17,4.785,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.3,NEGATIVE,ema_pullback,-16269638.39,,300.0,200.0,37.39,8.41,606087.0,524073.0,0.865,541390.0,81602.0,507168.0,90.4,0.769,1.86,0.93,0.82,1.2,1.37,0.0,False,default,2.5,False,4,1.0,99.0,1.7e-05,3e-06,7.309403730462895e-06,1.7543979334974436e-10,1.489611,1,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.02698,0.107516,0.0,0.0,1.0,0.334797470492143,0.334797470492143,n/a,2026-06-17,2026-06-17,False,6.859813,,,,
