ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi,entry_price,stop_price,target_1,rr_ratio
CELC,LONG,0.6009241173686117,6.009241173686117,4.92,5.2606,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",3.9,POSITIVE,retest_and_confirm,27741.98,95.53,115.0,90.0,20.31,5.85,11904.0,9318.0,0.783,11962.0,1517.0,7743.0,2.5,0.561,0.0,0.71,1.0,1.4,1.81,0.0,False,default,2.5,False,1,1.0,99.0,6e-05,0.0,186948.41056151997,0.0,361.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2.6e-05,0.0,0.620292,0.0,0.0,0.0,1.0,0.6009241173686117,0.6009241173686117,n/a,2026-08-26,2026-08-26,False,,,,,
MRNA,LONG,0.509311964297135,5.09311964297135,6.61,5.3496,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.1,POSITIVE,trend_continuation,9793398.74,146.27,200.0,50.0,36.67,65.83,393846.0,568949.0,1.445,411331.0,126830.0,424634.0,68.6,0.791,2.97,0.4,0.59,1.4,1.08,0.17,False,sustained_trend,5.0,False,6,1.0,0.14372324034845682,0.000127,3.7e-05,6518.32268583625,45353.296168612556,10.13593,1,1,0.559943,0.570155,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.315506,0.059803,0.0,0.0,1.0,0.509311964297135,0.509311964297135,n/a,2026-08-26,2026-08-26,False,8.717593,,,,
SRRK,LONG,0.5065163738543761,5.065163738543761,7.81,6.0556,poor_rr (1.7:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.9,POSITIVE,trend_continuation,692512.64,60.67,75.0,30.0,23.82,50.47,7401.0,4247.0,0.574,4055.0,1739.0,5854.0,27.6,0.56,2.36,0.51,1.0,1.4,1.66,0.88,False,sustained_trend,5.0,False,1,1.0,99.0,0.000162,0.0,3.2300609047147364e-44,0.0,272.727273,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.203258,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-26,2026-08-26,False,,60.57,53.3,72.93,1.7
KOD,LONG,0.5065163738543761,5.065163738543761,4.29,5.3396,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",7.6,NEGATIVE,pullback_to_support,-142281.09,,45.0,15.0,14.8,61.73,11101.0,19426.0,1.75,5899.0,18976.0,5652.0,70.0,1.139,0.0,0.82,0.84,1.4,1.23,0.0,False,default,2.5,False,1,1.0,99.0,0.000387,0.0,1.4588109018952918e-51,0.0,4.896353,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.146037,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-26,2026-08-26,False,,,,,
TRIP,LONG,0.4929896830332848,4.929896830332848,3.09,4.7719,price_validation_failed,"not_extended, room_to_target, trend_continuation","confirmation_volume, momentum_aligned, trend_aligned",6.9,NEGATIVE,trend_continuation,-477149.0,10.04,20.0,8.0,99.1,20.36,135501.0,114687.0,0.846,45844.0,2654.0,201690.0,12.7,0.457,0.0,0.19,1.0,1.4,0.5,0.0,False,default,2.5,False,1,1.0,99.0,0.000815,0.0,5.817244453980041e-48,0.0,1.582064,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.360029,0.0,0.0,0.0,1.0,0.4929896830332848,0.4929896830332848,n/a,2026-08-26,2026-08-26,False,,,,,
EMBJ,LONG,0.4808020881400903,4.808020881400903,6.18,5.218,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.8,POSITIVE,trend_continuation,181148.13,75.4,85.0,75.0,12.66,0.6,13726.0,12769.0,0.93,6027.0,11376.0,9092.0,11.7,0.345,2.54,0.83,0.56,1.4,0.61,0.24,False,sustained_trend,5.0,False,1,0.7,99.0,1.2e-05,0.0,2.1041320478355328e-21,0.0,4.38587,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.555385,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-08-26,2026-08-26,False,,,,,
EWJ,LONG,0.45424245374096406,4.542424537409641,5.97,5.3022,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.2,NEGATIVE,ema_pullback,-647455.76,,100.0,89.0,4.77,6.75,43938.0,71345.0,1.624,59674.0,13413.0,42196.0,24.0,0.212,1.51,0.91,0.82,1.2,1.53,0.0,False,default,2.5,False,1,0.7,99.0,1.9e-05,0.0,382492.85524816666,0.0,8.635579,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,0.0,0.243068,0.0,0.0,0.0,1.0,0.45424245374096406,0.45424245374096406,n/a,2026-08-26,2026-08-26,False,,,,,
TTWO,LONG,0.4506591029199531,4.506591029199531,2.95,4.6783,price_validation_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.7,NEGATIVE,ema_pullback,-7045706.02,,300.0,200.0,28.1,14.6,152827.0,120062.0,0.786,148826.0,35647.0,88416.0,58.2,0.425,0.0,0.73,0.53,1.2,0.37,0.13,False,default,2.5,False,1,1.0,99.0,0.000161,0.0,3.4346482926622862e-18,0.0,4.954082,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.542599,0.0,0.0,0.0,1.0,0.4506591029199531,0.4506591029199531,n/a,2026-08-26,2026-08-26,False,,,,,
ESLT,LONG,0.4469068381596968,4.469068381596967,0.0,2.6814,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,2,0.7,99.0,1.7e-05,1.8e-05,1.2937476967319684e-21,4.299620071054899e-31,20.666667,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.545522,0.701915,0.0,0.0,,,,,,,False,40.0,,,,
DASH,LONG,0.41790075290192397,4.179007529019239,6.55,4.8545,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",4.0,POSITIVE,trend_continuation,20476209.14,237.4,250.0,150.0,5.33,36.8,130006.0,72179.0,0.555,75821.0,39566.0,86798.0,5.5,0.368,2.66,0.46,0.0,1.4,1.9,0.13,False,sustained_trend,5.0,False,4,1.0,99.0,3.4e-05,3e-06,0.001298272682404636,5.205347123597047e-10,56.515568,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.263561,0.626534,0.0,0.0,1.0,0.41790075290192397,0.41790075290192397,n/a,2026-08-26,2026-08-26,False,,,,,
