ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
NASA,LONG,0.34033562727165684,3.4033562727165685,4.48,4.5057,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,7.3,NEUTRAL,ema_pullback,,,40.0,30.0,25.27,6.04,168739.0,34809.0,0.206,102613.0,72587.0,28348.0,37.9,0.747,0.0,0.57,1.0,1.2,0.71,1.0,False,default,2.5,False,,,,,1,1.0,99.0,0.001489,0.0,1.2202790368474804e-13,0.0,7.5,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.370905,0.0,0.0,0.0,1.0,0.34033562727165684,0.34033562727165684,n/a,2026-06-12,2026-06-12,False,
DELL,LONG,0.3399794224115939,3.399794224115939,0.0,2.0399,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1.0,32.80648673595147,1.9e-05,2.7e-05,270001.26546613313,3292.0473031968804,3.208457,1,0,0.002238,0.0425,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,2e-06,0.0,0.367422,0.589487,0.0,0.0,,,,,,,False,7.630754
TLN,LONG,0.33981839173590644,3.3981839173590647,0.0,2.0389,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.7,0.09499735680529228,0.000107,8.8e-05,6.158692101264183e-06,6.483014168370086e-05,13.190476,0,0,0.0,0.361489,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.422649,0.64932,0.0,0.0,,,,,,,False,11.0
ASML,LONG,0.3367218943195438,3.367218943195438,6.42,4.5296,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,4.6,NEUTRAL,trend_continuation,,,2000.0,1650.0,7.32,11.46,93314.0,121690.0,1.304,105083.0,38193.0,71728.0,97.8,0.587,2.23,0.58,0.0,1.4,1.65,0.57,False,sustained_trend,5.0,False,,,,,6,1.0,99.0,5e-06,3e-06,19.292521195745962,1.9332621370671897e-07,13.712627,2,0,1e-06,0.095915,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.061018,0.47667,0.0,0.0,1.0,0.3367218943195438,0.3367218943195438,n/a,2026-06-12,2026-06-12,False,12.233333
AKAM,LONG,0.3272931631241544,3.272931631241544,0.0,1.9638,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,4.964381341402323e-22,5e-05,5.2e-05,1.9195648076082904e-21,1.933337384458521,8.797753,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.544553,0.179574,0.0,0.0,,,,,,,False,1.839106
CIFR,LONG,0.3265980046252066,3.265980046252066,6.22,4.319,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,4.1,POSITIVE,retest_and_confirm,15516783.43,24.52,25.0,22.0,2.04,10.2,934183.0,473504.0,0.507,400030.0,161335.0,846322.0,61.9,1.123,1.67,0.72,0.49,1.4,1.56,0.38,False,default,2.5,False,,,,,3,0.7,99.0,0.000279,0.0,3.090579602829693e-13,0.0,2.846365,0,0,0.474383,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.39115,0.0,0.0,0.0,1.0,0.3265980046252066,0.3265980046252066,n/a,2026-06-12,2026-06-12,False,
GOOG,LONG,0.3193911845672871,3.1939118456728712,0.0,1.9163,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,9.062461372071732e-05,2e-06,9e-06,1.4117688101027241,7789.102497327311,4.72185,1,5,0.0,0.323434,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.547589,0.843255,0.0,0.0,,,,,,,False,8.531842
LUNR,LONG,0.3151561184029579,3.1515611840295787,3.63,4.4448,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",8.9,NEGATIVE,ema_pullback,-35514.49,26.61,40.0,20.0,50.26,24.87,256839.0,177249.0,0.69,198439.0,52494.0,183155.0,46.4,1.127,0.0,0.51,1.0,1.2,0.43,0.5,False,default,2.5,False,,,,,2,0.7,99.0,0.00053,0.0,1.015155631730499,0.0,30.106595,0,0,0.001432,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.459287,0.0,0.0,0.0,1.0,0.3151561184029579,0.3151561184029579,n/a,2026-06-12,2026-06-12,False,
ARM,LONG,0.31414811071589666,3.141481107158967,0.0,1.8849,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,2.2110289011261508e-10,2e-06,9e-06,8.367062241238884e-05,75684.78401143703,23.680851,1,3,0.0,0.001841,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.608175,0.200296,0.0,0.0,,,,,,,False,85.571432
FSLR,LONG,0.3139324788513118,3.139324788513118,6.21,4.2127,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,3.9,POSITIVE,ema_pullback,6070195.06,267.05,410.0,180.0,53.38,32.66,408245.0,227404.0,0.557,130821.0,68613.0,436215.0,96.2,0.728,2.05,0.99,1.0,1.2,0.9,0.06,False,default,2.5,False,,,,,1,1.0,99.0,1.3e-05,0.0,0.0005025310346989883,0.0,1.357143,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.364701,0.0,0.0,0.0,1.0,0.3139324788513118,0.3139324788513118,n/a,2026-06-12,2026-06-12,False,
OKTA,LONG,0.3116910071820572,3.1169100718205724,4.79,4.3555,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned","confirmation_volume, continuation_pattern",6.8,NEUTRAL,unknown,,,130.0,50.0,11.79,57.0,112294.0,119462.0,1.064,75364.0,28619.0,127773.0,47.5,0.527,2.61,0.57,1.0,0.0,0.61,0.0,False,default,2.5,False,,,,,1,0.7,99.0,4.7e-05,0.0,8.410938192640485e-06,0.0,5.835714,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.250651,0.0,0.0,0.0,1.0,0.3116910071820572,0.3116910071820572,n/a,2026-06-12,2026-06-12,False,
EEM,LONG,0.3073997519408366,3.0739975194083655,0.0,1.8444,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.7,99.0,8.6e-05,0.000155,1.3680442085767046,1.3849826303218185e-06,73.203387,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.606501,0.222415,0.0,0.0,,,,,,,False,9.699138
SMCI,LONG,0.3057575067300313,3.0575750673003133,2.63,3.0578,price_validation_failed,"confirmation_volume, not_extended, pullback_to_support","momentum_aligned, room_to_target, trend_aligned",3.7,POSITIVE,pullback_to_support,5396962.88,30.41,35.0,10.0,14.9,67.17,1534288.0,1191666.0,0.777,930697.0,391133.0,1404124.0,92.5,0.888,0.0,0.29,0.17,1.4,0.23,0.54,False,default,2.5,False,,,,,1,1.0,99.0,8.5e-05,0.0,2181.791817197487,0.0,4.146552,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.633424,0.0,0.0,0.0,1.0,0.3057575067300313,0.3057575067300313,n/a,2026-06-12,2026-06-12,False,
MU,LONG,0.30521782184299384,3.0521782184299386,0.0,1.8313,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,0.001486145445657078,2e-06,2e-06,906.6661885987784,610079.0412192185,4.345055,0,1,0.00369,0.178682,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.408343,0.374111,0.0,0.0,,,,,,,False,2.488979
STM,LONG,0.3048369627927491,3.0483696279274906,6.71,4.1572,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.1,POSITIVE,trend_continuation,11097238.41,77.24,80.0,55.0,3.49,28.85,245036.0,127556.0,0.521,140859.0,75884.0,155849.0,95.0,0.767,2.49,0.69,0.16,1.4,1.74,0.22,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,8e-06,0.0,2.034659749937789e-07,0.0,2.1625,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.327021,0.0,0.0,0.0,1.0,0.3048369627927491,0.3048369627927491,n/a,2026-06-12,2026-06-12,False,
PLTR,LONG,0.29907568679550645,2.9907568679550645,0.0,1.7945,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.0,99.0,8e-06,8e-06,0.0003408404871882403,9.09197772311009e-09,4.545413,1,0,2.9e-05,3.7e-05,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.423111,0.566038,0.0,0.0,,,,,,,False,6.32585
BA,LONG,0.2987075961534322,2.987075961534322,4.61,4.0565,price_validation_failed,"momentum_aligned, not_extended, room_to_target, support_ema_confluence","confirmation_volume, trend_aligned",5.9,POSITIVE,support_ema_confluence,12978622.9,219.06,250.0,200.0,14.13,8.7,508982.0,407174.0,0.8,277739.0,201004.0,437413.0,46.7,0.324,0.0,0.96,0.51,1.6,1.43,0.11,False,default,2.5,False,,,,,3,1.0,99.0,1.7e-05,0.0,4.863551215954782e-06,0.0,1.301126,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.456775,0.0,0.0,0.0,1.0,0.2987075961534322,0.2987075961534322,n/a,2026-06-12,2026-06-12,False,
MRVL,LONG,0.29634303516102245,2.9634303516102243,6.56,4.1097,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.3,POSITIVE,trend_continuation,92387451.42,280.02,300.0,150.0,7.26,46.37,996423.0,1073506.0,1.077,951089.0,379793.0,739047.0,96.2,1.015,2.64,0.71,0.48,1.4,1.17,0.16,False,sustained_trend,5.0,False,,,,,2,1.0,99.0,8e-06,0.0,69.57342174655552,0.0,2.331023,0,0,0.072706,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.187936,0.0,0.0,0.0,1.0,0.29634303516102245,0.29634303516102245,n/a,2026-06-12,2026-06-12,False,
SNOW,LONG,0.29528225443230804,2.9528225443230802,0.0,1.7717,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.5886269355224542,1.1e-05,2.4e-05,4.060090379824383e-13,6.897561315675647e-13,19.974026,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.119489,0.531635,0.0,0.0,,,,,,,False,
MPWR,LONG,0.2914116808502798,2.914116808502798,6.0,4.1971,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.7,NEUTRAL,trend_continuation,,,1700.0,1560.0,7.78,1.1,5716.0,7311.0,1.279,5683.0,1487.0,5857.0,96.2,0.721,1.72,0.98,0.25,1.4,1.55,0.11,False,sustained_trend,5.0,False,,,,,1,0.7,99.0,1.2e-05,0.0,463297.792322247,0.0,2.586207,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.511134,0.0,0.0,0.0,1.0,0.2914116808502798,0.2914116808502798,n/a,2026-06-12,2026-06-12,False,
ALAB,LONG,0.29087663776345196,2.9087663776345196,0.0,1.7453,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,99.0,8e-06,1.2e-05,2.964154896409471,1.8888901163775504e-08,401.0,1,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.017803,0.145613,0.0,0.0,,,,,,,False,2.935673
RH,LONG,0.28960049679456445,2.8960049679456445,6.69,4.635,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,5.9,NEUTRAL,ema_pullback,,,250.0,140.0,63.36,8.52,49719.0,45831.0,0.922,39161.0,10649.0,45740.0,14.6,0.615,1.79,0.68,1.0,1.2,1.06,0.97,False,default,2.5,False,,,,,1,1.0,99.0,9.4e-05,0.0,6.391237797847517e-09,0.0,1.885496,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.566747,0.0,0.0,0.0,1.0,0.28960049679456445,0.28960049679456445,n/a,2026-06-12,2026-06-12,False,
SMH,LONG,0.2890256624119788,2.890256624119788,6.35,3.7701,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",2.1,POSITIVE,trend_continuation,367083336.06,619.61,650.0,400.0,4.85,35.48,678211.0,2126677.0,3.136,1309641.0,751468.0,743779.0,98.8,0.526,1.99,0.76,0.13,1.4,1.87,0.19,False,sustained_trend,5.0,False,,,,,1,1.0,99.0,1.3e-05,0.0,584391.7993949419,0.0,2.202429,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,4e-06,0.0,0.499881,0.0,0.0,0.0,1.0,0.2890256624119788,0.2890256624119788,n/a,2026-06-12,2026-06-12,False,
XYZ,LONG,0.28675400694850417,2.8675400694850417,4.69,3.4808,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.2,POSITIVE,ema_pullback,9516192.95,69.44,70.0,55.0,0.69,20.89,286528.0,164029.0,0.572,123154.0,22541.0,304862.0,31.4,0.458,0.0,0.91,0.91,1.2,1.58,0.1,False,default,2.5,False,,,,,2,1.0,99.0,2.1e-05,0.0,3398.8131761872132,0.0,1.126769,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.64813,0.0,0.0,0.0,1.0,0.28675400694850417,0.28675400694850417,n/a,2026-06-12,2026-06-12,False,
CNC,LONG,0.2866578513406408,2.866578513406408,6.56,4.6013,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_aligned, trend_continuation",room_to_target,6.0,POSITIVE,trend_continuation,2454374.94,65.19,70.0,20.0,7.38,69.32,275288.0,107446.0,0.39,96285.0,22247.0,264202.0,36.8,0.461,2.76,0.61,0.04,1.4,1.4,0.34,False,sustained_trend,5.0,False,,,,,1,0.7,99.0,1e-05,0.0,44.73574027779984,0.0,739.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.59783,0.0,0.0,0.0,1.0,0.2866578513406408,0.2866578513406408,n/a,2026-06-12,2026-06-12,False,
UNH,LONG,0.2854052199176279,2.8540521991762793,0.0,1.7124,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.0,19.944131891900394,2e-06,3e-06,95781.19922616694,4802.475221549507,4.258833,1,0,0.072183,0.0007,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.57315,0.492901,0.0,0.0,,,,,,,False,7.804348
MSTR,LONG,0.28416091899280294,2.8416091899280294,4.42,4.2268,price_validation_failed,"momentum_aligned, not_extended, pullback_to_support, room_to_target","confirmation_volume, trend_aligned",7.4,NEGATIVE,pullback_to_support,-1516639.86,,180.0,5.0,45.2,95.97,1585127.0,1505357.0,0.95,1501785.0,429725.0,1158974.0,63.1,0.735,0.0,0.39,1.0,1.4,1.36,0.27,False,default,2.5,False,,,,,1,1.0,99.0,7e-06,0.0,1.9505806193595085,0.0,1.794969,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.012875,0.0,0.0,0.0,1.0,0.28416091899280294,0.28416091899280294,n/a,2026-06-12,2026-06-12,False,
STX,LONG,0.2808158133537483,2.808158133537483,0.0,1.6849,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,5.512809340888419e-08,5e-06,6e-05,1.7930456481075514e-06,65.05015999042668,2.595238,1,0,0.046463,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.505883,0.428393,0.0,0.0,,,,,,,False,99.5
VXX,LONG,0.27978311250306714,2.7978311250306716,1.76,3.4669,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.7,NEGATIVE,unknown,-3918281.93,,30.0,24.0,23.97,0.83,255396.0,115434.0,0.452,218108.0,49002.0,103720.0,21.4,0.56,0.0,0.51,1.0,0.0,0.02,0.23,False,default,2.5,False,,,,,1,1.0,99.0,0.0,0.0,1.0707281313624994e-14,0.0,6.880137,1,0,0.0,0.0,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,4,0.0,0.0,0.196768,0.0,0.0,0.0,1.0,0.27978311250306714,0.27978311250306714,n/a,2026-06-12,2026-06-12,False,
