ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio
ABVX,LONG,0.5891720448338009,5.89172044833801,5.43,5.9149,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,6.7,NEUTRAL,retest_and_confirm,,,150.0,60.0,11.16,55.54,137781.0,66704.0,0.484,136715.0,29466.0,38304.0,26.1,0.825,0.0,0.06,1.0,1.4,1.97,1.0,False,consolidation_break,3.0,False,4,1.0,1.6952570362034975,0.000368,0.000206,538588.0808028918,953108.7073539922,10.020761,10.844291,1,0,0.441379,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.00012,7e-05,0.558737,0.551194,0.0,0.0,1.0,0.5891720448338009,0.5891720448338009,n/a,2026-06-30,2026-06-30,False,,,,
EXE,LONG,0.5613111119496141,5.613111119496141,5.31,5.7996,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,7.0,NEUTRAL,trend_continuation,,,120.0,80.0,30.49,13.01,90853.0,91191.0,1.004,54668.0,66854.0,60522.0,58.8,0.34,0.0,0.7,1.0,1.4,1.67,0.53,False,consolidation_break,3.0,False,4,1.0,99.0,0.000392,0.0,8.15941763590122e-11,0.0,28.20529,,0,0,0.213793,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.374862,0.0,0.0,0.0,1.0,0.5613111119496141,0.5613111119496141,n/a,2026-06-30,2026-06-30,False,,,,
FIGR,LONG,0.5375474738040164,5.375474738040164,5.5,5.8777,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned,7.7,NEUTRAL,unknown,,,40.0,25.0,34.41,15.99,72202.0,28453.0,0.394,19751.0,45346.0,35558.0,28.8,0.835,0.0,0.92,1.0,1.4,1.58,0.6,False,default,2.5,False,3,1.0,99.0,0.000438,0.0,8.924709039504185e-26,0.0,3.753241,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.124673,0.0,0.0,0.0,1.0,0.5375474738040164,0.5375474738040164,n/a,2026-06-30,2026-06-30,False,,,,
ASST,LONG,0.5142315705974845,5.142315705974845,1.46,4.5292,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",7.6,NEUTRAL,unknown,,,27.0,5.0,148.73,53.94,161458.0,77013.0,0.477,52507.0,54702.0,131262.0,24.7,1.049,0.0,0.1,1.0,0.0,0.19,0.17,False,default,2.5,False,2,1.0,99.0,0.003647,0.0,5.5220066711481936e-05,0.0,326.776907,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.558563,0.0,0.0,0.0,1.0,0.5142315705974845,0.5142315705974845,n/a,2026-06-30,2026-06-30,False,,,,
HUT,LONG,0.5127942584518629,5.127942584518629,5.24,5.456,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",6.6,NEUTRAL,trend_continuation,,,150.0,70.0,31.57,38.6,146463.0,81439.0,0.556,85828.0,46224.0,95850.0,62.3,1.045,1.57,0.88,0.82,1.4,0.55,0.02,False,default,2.5,False,4,0.7,3.8989310603478997e-07,0.000629,7.7e-05,7.914351166241338e-09,0.06089631524955826,5.151961,8.163043,2,0,0.287427,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.373857,0.108888,0.0,0.0,1.0,0.5127942584518629,0.5127942584518629,n/a,2026-06-30,2026-06-30,False,,,,
VSAT,LONG,0.5119131992512014,5.119131992512013,7.19,6.0166,poor_rr (1.6:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,6.5,NEUTRAL,trend_continuation,,,105.0,60.0,19.41,31.76,107616.0,56102.0,0.521,12257.0,73513.0,77948.0,79.8,0.898,1.71,0.42,1.0,1.4,1.99,0.67,False,sustained_trend,5.0,False,4,0.7,99.0,0.000708,0.000172,2.9328330382265236e-10,1.6395408132004673e-35,4.69826,566.833333,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.228335,0.136637,0.0,0.0,1.0,0.5119131992512014,0.5119131992512014,n/a,2026-06-30,2026-06-30,False,87.93,77.38,105.0,1.62
COPX,LONG,0.5119131992512014,5.119131992512013,4.21,5.4626,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",8.2,NEGATIVE,bounce_and_fail,-1013489.89,77.09,100.0,75.0,29.72,2.71,249044.0,74435.0,0.299,135342.0,97976.0,90161.0,32.1,0.455,0.0,0.46,1.0,1.0,1.75,0.0,False,default,2.5,False,4,0.7,99.0,0.005311,0.001675,4.897543205749613e-19,4.856879972792167e-34,17.610215,13.220019,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.120091,0.278753,0.0,0.0,1.0,0.5119131992512014,0.5119131992512014,n/a,2026-06-30,2026-06-30,False,,,,
FROG,LONG,0.5065163738543761,5.065163738543761,6.96,5.9206,price_validation_failed,"consolidation_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,6.5,NEUTRAL,unknown,,,100.0,57.5,8.78,37.45,50139.0,11590.0,0.231,36680.0,19019.0,6030.0,68.2,0.712,2.59,0.26,1.0,1.2,1.87,0.05,False,consolidation_break,3.0,False,3,1.0,99.0,0.000306,4.6e-05,8.711996189451524e-21,5.02685664888167e-28,5.599338,11.450382,0,1,0.0,0.475217,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.80762,0.699359,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-06-30,2026-06-30,False,,,,
FWONK,LONG,0.4808020881400903,4.808020881400903,6.79,5.881,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,7.2,NEUTRAL,trend_continuation,,,115.0,80.0,21.23,15.67,12124.0,9771.0,0.806,2203.0,9697.0,9995.0,58.2,0.335,1.65,0.65,1.0,1.4,1.98,0.1,False,sustained_trend,5.0,False,1,0.7,99.0,0.000267,0.0,2.510281579356205e-43,0.0,361.363636,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.2377,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-06-30,2026-06-30,False,,,,
KWEB,LONG,0.4736584661178084,4.7365846611780835,4.42,4.7943,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.5,POSITIVE,bounce_and_fail,8926729.81,24.55,35.0,24.0,42.6,2.22,2085978.0,781531.0,0.375,710012.0,1081712.0,1075785.0,75.8,0.34,0.0,0.39,1.0,1.0,1.83,0.19,False,default,2.5,False,1,1.0,99.0,0.000178,0.0,680646.7428446373,0.0,1.930109,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,7.8e-05,0.0,0.487085,0.0,0.0,0.0,1.0,0.4736584661178084,0.4736584661178084,n/a,2026-06-30,2026-06-30,False,,,,
