ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,flow_velocity,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,entry_price,stop_price,target_1,rr_ratio
UPST,LONG,0.5714783844370054,5.714783844370054,0.0,3.4289,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.2062187619823233,5,1.0,1.6580740268980407,8e-05,4.8e-05,60389.16637559471,24280.848500904798,3.45725,6.16101,0,0,0.45492,0.521796,,,,
LCID,LONG,0.5693071162801828,5.693071162801829,2.29,4.8535,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",6.6,NEGATIVE,unknown,-529574.33,,12.0,5.0,46.16,39.1,193899.0,277369.0,1.43,286323.0,1664.0,183281.0,74.1,0.918,0.0,0.19,1.0,0.0,0.1,1.0,1247.4012392280504,3,1.0,2.1343502928072713,6.4e-05,1.9e-05,41587.093385053064,38969.32338164073,3.873613,0.665159,0,0,0.001552,0.0,,,,
IBIT,LONG,0.5657692219004115,5.657692219004114,0.0,3.3946,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2.4583661982802503,29,1.0,1.6068995341514725,2.9e-05,2e-05,51972.79566869311,52925.76860277446,2.182159,0.250932,4,0,0.762776,0.583044,,,,
QBTS,LONG,0.5587866380996017,5.587866380996017,0.0,3.3527,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5589835701701915,5,1.0,99.0,0.00013,0.0,98638.33166172639,0.0,1.706365,,1,0,0.70358,0.0,,,,
SOXS,LONG,0.5582861753418266,5.582861753418266,0.0,3.3497,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.2776251495939124,2,1.0,2.5552502991878248,0.000286,0.000113,24453.0879422465,9569.742717579882,167.111111,66.444444,0,1,0.0,0.0,,,,
PDD,LONG,0.534968725437815,5.34968725437815,0.0,3.2098,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,41.767976902514434,27,1.0,1.100726581731429,8e-06,8e-06,24238.597009944035,23714.430909070597,20.93233,2.417929,1,2,0.771268,0.56232,,,,
SOXL,LONG,0.5331947456545012,5.331947456545012,0.0,3.1992,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.0,99.0,0.000118,0.0,237338.37361191967,0.0,1.404441,,3,0,0.521741,0.0,,,,
ENPH,LONG,0.5251973471816653,5.251973471816653,3.25,4.861,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, trend_continuation","room_to_target, trend_aligned",6.3,NEGATIVE,trend_continuation,-2140805.83,32.19,50.0,30.0,55.38,6.77,186702.0,149741.0,0.802,108108.0,86430.0,141905.0,94.5,0.904,0.0,0.2,0.07,1.4,0.88,0.71,59.97182223540003,3,1.0,99.0,7.4e-05,0.0,59791.43088884241,0.0,1.451559,,0,0,0.301031,0.0,,,,
HPQ,LONG,0.5199040651935837,5.199040651935837,0.0,3.1194,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9.511832847867403,10,1.0,0.18745882233469627,2.8e-05,7.1e-05,112.84470517390615,902.9559433518857,3.763966,3.823282,0,0,0.611641,0.350719,,,,
LMND,LONG,0.5182172673198561,5.1821726731985605,4.84,5.1831,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.7,NEUTRAL,retest_and_confirm,,,75.0,50.0,13.88,24.08,77688.0,54060.0,0.696,36409.0,26803.0,68536.0,79.0,0.963,0.0,0.4,1.0,1.4,1.91,0.13,134348019181.8614,3,1.0,0.4543217939391996,0.000228,3e-05,20989.03025499654,92397.19747103057,1.510479,0.312413,0,0,0.0,0.0,,,,
DPST,LONG,0.5096059793271805,5.096059793271806,0.0,3.0576,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1791.5910623489815,2,1.0,99.0,6.5e-05,0.000189,0.0011435603085944363,6.382931532908506e-07,57.0,,0,1,0.0,0.0,,,,
EOG,LONG,0.4954442624951614,4.954442624951614,0.0,2.9727,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.3757779568469477e+19,19,1.0,0.0004311607363542362,2.3e-05,1.8e-05,0.008144466503966562,13.737912261228422,63.616154,77.621223,0,2,0.0,9e-06,,,,
JAZZ,LONG,0.4897646999471867,4.897646999471867,5.42,4.7548,price_validation_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",3.4,NEUTRAL,trend_continuation,,,200.0,170.0,0.34,14.71,4830.0,3214.0,0.665,3237.0,2380.0,2427.0,76.4,0.399,2.3,0.15,0.0,1.4,1.42,0.15,4.6213778106133564e+25,3,1.0,99.0,3.4e-05,0.0,66341.9194043179,0.0,2.920471,,1,0,0.159178,0.0,,,,
SEI,LONG,0.4889906175654876,4.889906175654876,0.0,2.9339,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,658109004.3427068,7,1.0,0.00010213561676440089,4.5e-05,0.000755,66.00919424273246,484717.25388654874,5.404584,35.571289,0,0,7e-06,0.08424,,,,
C,LONG,0.48239940092687783,4.8239940092687785,0.0,2.8944,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.7878523789075715,11,1.0,2.477566720881297,6e-06,2e-06,91692.04311249792,98690.42593520369,9.682971,0.522464,1,0,0.633093,0.517832,,,,
SOUN,LONG,0.4796657714245154,4.796657714245153,5.65,4.9933,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,4.5,POSITIVE,retest_and_confirm,2213521.35,7.86,10.0,6.0,27.39,23.57,566762.0,273977.0,0.483,503488.0,24373.0,312878.0,77.3,0.999,0.0,0.42,1.0,1.4,1.9,0.93,38.69017542215969,3,1.0,99.0,7.9e-05,0.0,27353.425552734698,0.0,0.675036,,0,0,0.366983,0.0,,,,
MRVL,LONG,0.47877833742196874,4.787783374219687,0.0,2.8727,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.34615439813665094,20,1.0,8.62957747774235,4.2e-05,6e-06,162790.21130928627,44016.503399852256,1.439246,0.524612,6,2,0.5822,0.306153,,,,
NUAI,LONG,0.4625,4.625,6.01,5.0355,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,4.6,POSITIVE,retest_and_confirm,602063.98,5.1,7.5,2.5,46.77,51.08,194589.0,62481.0,0.321,151500.0,449.0,105121.0,8.3,1.302,0.0,0.64,1.0,1.4,1.97,1.0,0.0,1,1.0,99.0,0.000399,0.0,60605.97631196158,0.0,0.226657,,1,0,0.0,0.0,,,,
STNE,LONG,0.45339945310648805,4.533994531064881,5.45,4.942,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,5.2,NEUTRAL,trend_continuation,,,20.0,12.0,34.05,19.57,100670.0,90239.0,0.896,41792.0,0.0,149117.0,94.1,0.605,0.0,0.57,1.0,1.4,1.48,1.0,2.275793016699197,2,1.0,0.8788145430293981,4.9e-05,3.1e-05,1.9485531152509826e-29,2.2172517861778257e-29,38.904762,89.119048,1,1,0.0,0.0,,,,
POET,LONG,0.4522714180073581,4.522714180073581,0.0,2.7136,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,4.0068183533178,3,1.0,0.24957457808686573,6e-05,0.000198,28971.79618690947,58042.36234514575,0.103746,2.266304,0,1,0.0,0.344235,,,,
LITE,LONG,0.4397014859042433,4.397014859042433,5.12,4.7145,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",4.9,NEUTRAL,ema_pullback,,,1000.0,350.0,21.36,57.52,85738.0,99257.0,1.158,95987.0,33316.0,55692.0,77.1,1.051,2.12,0.75,0.57,1.2,0.29,0.2,0.13006772058344168,13,1.0,1.8413867815613019,7.6e-05,3.9e-05,283287.13169656176,246151.11569888788,1.053463,2.525551,1,0,0.472918,0.444373,,,,
MP,LONG,0.4386754122760098,4.386754122760098,5.8,5.5934,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,8.3,NEGATIVE,retest_and_confirm,-439311.58,59.42,70.0,50.0,17.61,15.99,208255.0,186833.0,0.897,149669.0,42645.0,202774.0,38.0,0.714,1.84,0.26,0.31,1.4,1.73,0.26,1.0861742047041976,7,1.0,38.7577075506417,7.2e-05,1.8e-05,62742.1298512226,9712.978473132187,0.560257,0.132497,2,0,0.534087,0.0,,,,
OGN,LONG,0.43211207293994214,4.321120729399421,0.0,2.5927,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1222252.1680431664,2,1.0,99.0,3.6e-05,1.9e-05,64333.24542127587,0.026317501045743208,1.357583,162.220339,0,0,0.0,0.0,,,,
COST,LONG,0.4314929987767113,4.314929987767114,0.0,2.589,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2032.7103592324595,14,1.0,0.62270559147265,2e-06,1e-06,11326.789282864902,18189.637989403516,2.881463,0.390246,2,3,0.052736,0.263261,,,,
COIN,LONG,0.42512549006148875,4.251254900614888,5.28,4.2696,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,2.8,POSITIVE,retest_and_confirm,52359305.22,195.91,200.0,150.0,2.09,23.43,687988.0,472136.0,0.686,483675.0,177137.0,499312.0,97.9,0.771,0.0,0.54,1.0,1.4,1.97,0.37,3.1423847729450713,3,1.0,99.0,5e-06,0.0,59729.27785909491,0.0,4.393864,,1,0,0.635001,0.0,,,,
APP,LONG,0.4249519717456285,4.249519717456285,0.0,2.5497,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,7.415381994071836,9,1.0,0.376655488256299,3e-06,4e-06,29583.35193374694,98177.75412851761,2.737736,0.155801,2,2,0.452509,0.377163,,,,
TTWO,LONG,0.4197419084563379,4.197419084563379,0.0,2.5185,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.4290004225545419e+17,9,1.0,8.297436825421501e-12,2e-05,0.000284,8.566730808847954e-07,51622.754044968424,39.182662,9.708077,0,1,0.0,0.0,,,,
KOD,LONG,0.4138215844070583,4.138215844070583,0.0,2.4829,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,8.079890742687008e+33,3,1.0,1.1067491938460752e-24,2.7e-05,2.3e-05,2.917921201034522e-20,13182.395872792213,5.578947,24.390244,0,1,0.0,0.0,,,,
ERAS,LONG,0.40448257913229946,4.044825791322994,7.19,5.3594,poor_rr (2.0:1),"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, volume_capitulation_reversal",none,5.9,NEUTRAL,unknown,,,22.5,15.0,23.63,17.58,84904.0,13837.0,0.163,17126.0,9944.0,71671.0,74.6,1.599,2.35,0.53,1.0,1.4,1.54,0.38,0.5624176445665491,2,1.0,3.556076199460962,3.3e-05,8e-06,134424.48433742867,37801.3509265648,3.153132,14.935691,0,1,0.0,0.0,18.2,16.02,22.5,1.97
SJM,LONG,0.3951503571268912,3.9515035712689124,4.53,4.5948,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",6.3,NEUTRAL,bounce_and_fail,,,110.0,90.0,17.66,3.73,21061.0,8420.0,0.4,9346.0,9761.0,10374.0,85.6,0.295,0.0,0.54,1.0,1.0,1.85,0.14,0.0,3,1.0,11.256944444444443,6.6e-05,6e-06,5.318856718223125e-29,9.449911997830106e-30,4.625531,2.108527,0,0,0.07773,0.0,,,,
ADBE,LONG,0.3906480644157723,3.9064806441577233,5.43,5.2822,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",8.5,NEGATIVE,retest_and_confirm,-4324273.55,244.78,400.0,220.0,63.49,10.08,328530.0,216335.0,0.658,151123.0,86014.0,307728.0,53.2,0.403,0.0,0.9,1.0,1.4,1.88,0.25,31.13048635101334,18,1.0,3.8329655323933296,1.7e-05,5e-06,21497.861990205376,14582.557735559158,0.414559,0.163153,1,2,0.440722,0.16005,,,,
DAVE,SHORT,0.7840870183439065,7.840870183439065,0.0,4.7045,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,9469436612.634075,19,1.0,1.8313175282297337e-08,0.000938,0.000501,0.0006991418306298391,82716.80232112955,2.856607,15.628246,2,1,0.120377,0.435115,,,,
SEI,SHORT,0.7700000000000001,7.700000000000001,1.62,5.616,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",6.4,NEUTRAL,unknown,,,70.0,45.0,5.98,31.87,22794.0,40835.0,1.791,50153.0,1605.0,11871.0,69.0,1.006,0.0,0.28,1.0,0.0,0.27,0.07,658109004.3427068,7,1.0,0.00010213561676440089,4.5e-05,0.000755,66.00919424273246,484717.25388654874,5.404584,35.571289,0,0,7e-06,0.08424,,,,
SVIX,SHORT,0.7426680704053564,7.426680704053564,2.79,5.9503,price_validation_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",7.0,NEUTRAL,ema_rally,,,19.0,14.0,1.44,25.25,46178.0,42226.0,0.914,41529.0,18529.0,28346.0,41.1,0.599,0.0,0.38,0.82,1.2,0.38,0.0,14086359.891024448,3,1.0,0.0,0.0,0.000386,0.0,15382.113604348559,,11.29965,0,2,0.0,0.003554,,,,
POET,SHORT,0.7292569304761904,7.292569304761905,4.33,5.7653,price_validation_failed,"momentum_aligned, not_extended, resistance_ema_confluence, room_to_target","confirmation_volume, trend_aligned",4.1,POSITIVE,resistance_ema_confluence,2437846.2,,10.0,5.0,43.47,28.26,714550.0,79065.0,0.111,217018.0,3296.0,573301.0,69.8,1.027,0.0,0.51,0.99,1.6,0.91,0.32,4.0068183533178,3,1.0,0.24957457808686573,6e-05,0.000198,28971.79618690947,58042.36234514575,0.103746,2.266304,0,1,0.0,0.344235,,,,
SIMO,SHORT,0.7280991961791704,7.280991961791704,0.0,4.3686,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,629030281.4212937,15,1.0,99.0,0.000682,9.1e-05,302922.2659508412,0.0009845219991840809,215.398504,176.0,0,3,0.0,0.577604,,,,
TTWO,SHORT,0.6623553041159009,6.62355304115901,2.69,5.1788,price_validation_failed,"ema_rally, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.3,NEUTRAL,ema_rally,,,290.0,185.0,35.42,13.61,82876.0,65198.0,0.787,34415.0,45882.0,67777.0,99.0,0.46,0.0,0.04,1.0,1.2,0.12,0.33,1.4290004225545419e+17,9,1.0,8.297436825421501e-12,2e-05,0.000284,8.566730808847954e-07,51622.754044968424,39.182662,9.708077,0,1,0.0,0.0,,,,
W,SHORT,0.6591052085714286,6.591052085714287,4.31,5.3485,price_validation_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",3.8,NEUTRAL,ema_rally,,,92.5,75.0,20.25,2.5,72066.0,77529.0,1.076,69147.0,13787.0,66661.0,93.7,0.874,1.51,0.75,0.62,1.2,0.1,0.13,539186631.0951962,13,1.0,99.0,0.000101,0.000241,0.00022098535029492595,2.6689746900996756e-11,1.812352,2.388663,1,2,0.000136,0.250996,,,,
ARKK,SHORT,0.6151219384945884,6.151219384945884,0.0,3.6907,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.331906091919434,8,1.0,0.09845185543182154,3.3e-05,9.9e-05,13730.215092416782,83676.72726244372,1.247108,0.997719,0,2,0.10081,0.513278,,,,
EWI,SHORT,0.6000000000000001,6.000000000000001,0.0,3.6,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.000318,0.0,135911.86739996297,,592.285714,0,0,0.0,0.0,,,,
AXTI,SHORT,0.5937693565162039,5.937693565162039,3.65,4.7238,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",3.3,POSITIVE,bounce_and_fail,1375676.07,63.03,70.0,50.0,11.23,20.55,179954.0,71021.0,0.395,177831.0,15292.0,57852.0,97.2,1.892,0.0,0.61,1.0,1.0,0.83,0.21,1.1654966888354725,5,1.0,0.03440749438730382,1.5e-05,0.000512,32224.794077172915,234140.80748250947,1.136986,0.241624,0,1,0.0,0.670703,,,,
BAX,SHORT,0.5915443281521033,5.915443281521034,5.22,5.4437,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",confirmation_volume,4.6,NEUTRAL,ema_rally,,,20.0,15.0,13.64,14.77,63229.0,31207.0,0.494,23625.0,11649.0,59162.0,94.9,0.566,1.64,0.76,0.89,1.2,0.73,0.0,5.453197442995472e+31,2,1.0,0.0,0.0,7.1e-05,0.0,149888.3876305514,,23.022574,0,0,0.0,0.0,,,,
HPQ,SHORT,0.5805846810623791,5.805846810623791,4.18,4.8369,price_validation_failed,"ema_rally, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",3.4,POSITIVE,ema_rally,2675232.54,19.25,20.0,18.0,4.0,6.4,175856.0,169593.0,0.964,163170.0,52761.0,129518.0,84.4,0.467,1.51,0.79,0.38,1.2,0.29,0.0,9.511832847867403,10,1.0,0.18745882233469627,2.8e-05,7.1e-05,112.84470517390615,902.9559433518857,3.763966,3.823282,0,0,0.611641,0.350719,,,,
USO,SHORT,0.5752698339750397,5.752698339750397,0.0,3.4516,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,1.6982538609624565,8,1.0,6.658996071781614,0.001128,0.000158,187780.96973093817,84598.77481833266,0.156808,0.104665,1,1,0.568973,0.461837,,,,
LRCX,SHORT,0.5722536447034755,5.722536447034755,0.0,3.4335,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,4.3672337083023685,31,1.0,0.4106143631120207,1.7e-05,1.1e-05,56034.994908355184,188953.24420443288,3.624743,3.349703,9,3,0.623363,0.800678,,,,
EOSE,SHORT,0.5573581348682142,5.573581348682142,5.7,5.1568,price_validation_failed,"confirmation_volume, not_extended, room_to_target, shooting_star_at_resistance, trend_aligned",momentum_aligned,3.3,POSITIVE,unknown,2554193.42,7.08,20.0,5.5,182.49,22.32,1075615.0,387910.0,0.361,339664.0,7282.0,1116579.0,95.6,1.342,2.03,0.11,1.0,1.2,0.36,1.0,7.619474371582359,2,1.0,0.2624852978650618,3.1e-05,8.8e-05,35633.7928613829,135755.3857347907,0.20878,0.390922,0,0,0.0,0.0,,,,
