ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,bearish_vol_oi
BIRK,LONG,0.676516373854376,6.765163738543761,1.76,4.9506,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.2,NEUTRAL,unknown,,,45.0,35.0,24.04,3.53,13748.0,39672.0,2.886,27317.0,16341.0,9762.0,76.8,0.603,0.0,0.23,1.0,0.0,0.17,0.37,False,default,2.5,False,1,1.0,99.0,0.000148,0.0,899181.1696413349,0.0,1842.235294,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.02616,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-08-12,2026-08-12,False,
DJT,LONG,0.5234743341279089,5.2347433412790885,3.12,4.6934,price_validation_failed,"confirmation_volume, not_extended, pullback_to_support, room_to_target","momentum_aligned, trend_aligned",5.7,POSITIVE,pullback_to_support,62360.96,8.41,25.0,5.0,197.44,40.51,328327.0,197706.0,0.602,61693.0,119232.0,345108.0,65.4,0.765,0.0,0.36,0.64,1.4,0.08,0.63,False,default,2.5,False,2,0.7,99.0,0.000686,0.0,17655.765376384195,0.0,21.311756,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.005143,0.0,0.0,0.0,1.0,0.5234743341279089,0.5234743341279089,n/a,2026-08-12,2026-08-12,False,
TTWO,LONG,0.5103873395015174,5.103873395015174,4.99,5.3289,price_validation_failed,"ema_pullback, momentum_aligned, not_extended, trend_aligned","confirmation_volume, room_to_target",6.4,POSITIVE,ema_pullback,1769005.73,243.88,290.0,200.0,19.01,17.92,145963.0,104196.0,0.714,75431.0,80979.0,93749.0,49.4,0.401,1.57,0.96,0.04,1.2,1.09,0.13,False,default,2.5,False,2,1.0,99.0,0.000208,0.0,0.1563554137609236,0.0,6.915136,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.542599,0.0,0.0,0.0,1.0,0.5103873395015174,0.5103873395015174,n/a,2026-08-12,2026-08-12,False,
COKE,LONG,0.5065163738543761,5.065163738543761,6.76,5.4206,price_validation_failed,"confirmation_volume, engulfing_at_support, momentum_aligned, not_extended, room_to_target, trend_aligned",none,4.3,NEUTRAL,unknown,,,190.0,185.0,1.57,1.11,2435.0,7143.0,2.933,6604.0,1962.0,1012.0,35.2,0.348,1.53,0.92,0.91,1.6,1.17,0.64,False,default,2.5,False,1,1.0,99.0,3.7e-05,0.0,9.199316012213959e-28,0.0,30.03125,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.37493,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-12,2026-08-12,False,
REAL,LONG,0.4808020881400903,4.808020881400903,4.84,5.196,price_validation_failed,"ema_pullback, not_extended, room_to_target, trend_aligned","confirmation_volume, momentum_aligned",6.7,NEUTRAL,ema_pullback,,,15.0,10.0,29.65,13.57,65718.0,25852.0,0.393,38364.0,6090.0,47116.0,18.7,0.684,1.75,0.82,0.8,1.2,0.17,0.1,False,default,2.5,False,1,0.7,99.0,0.000543,0.0,0.570118988777107,0.0,34.486207,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.194798,0.0,0.0,0.0,1.0,0.4808020881400903,0.4808020881400903,n/a,2026-08-12,2026-08-12,False,
PBR,LONG,0.4489905630340166,4.489905630340166,3.88,4.449,price_validation_failed,"not_extended, retest_and_confirm, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",5.2,POSITIVE,retest_and_confirm,6768009.29,17.98,20.0,10.0,11.2,44.4,1012942.0,1027389.0,1.014,302855.0,499246.0,1238230.0,27.6,0.311,0.0,0.79,1.0,1.4,0.48,0.2,False,default,2.5,False,2,1.0,99.0,1.4e-05,0.0,7.454051072472801e-27,0.0,1.975302,2,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.311561,0.0,0.0,0.0,1.0,0.4489905630340166,0.4489905630340166,n/a,2026-08-12,2026-08-12,False,
MSFT,LONG,0.4260065166133826,4.260065166133826,5.51,4.203,price_validation_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",2.1,POSITIVE,trend_continuation,823075955.35,494.06,500.0,350.0,1.22,29.15,2828272.0,1474857.0,0.521,1032015.0,909681.0,2361433.0,11.4,0.254,2.8,0.47,0.33,1.4,0.43,0.07,False,sustained_trend,5.0,False,9,1.0,11.09158395282617,2e-06,0.0,3221.8307941355356,1016.663429446532,72.879276,2,1,0.783029,0.000101,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.40787,0.408987,0.0,0.0,1.0,0.4260065166133826,0.4260065166133826,n/a,2026-08-12,2026-08-12,False,28.788372
COST,LONG,0.3644699827635189,3.644699827635189,4.04,4.4343,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",7.0,NEGATIVE,retest_and_confirm,-20112939.67,949.82,1000.0,900.0,5.28,5.24,148241.0,190235.0,1.283,153658.0,68322.0,116496.0,18.2,0.205,0.0,0.95,0.69,1.4,0.95,0.04,False,default,2.5,False,4,1.0,99.0,1e-05,0.0,170218.6732919265,0.0,1.879398,2,0,0.235849,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.609916,0.0,0.0,0.0,1.0,0.3644699827635189,0.3644699827635189,n/a,2026-08-12,2026-08-12,False,
CMG,LONG,0.35927637780793115,3.5927637780793114,3.68,4.3604,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.3,NEGATIVE,bounce_and_fail,-4125624.28,,40.0,29.0,22.57,11.14,538309.0,379694.0,0.705,330964.0,185274.0,401765.0,16.7,0.346,0.0,0.68,1.0,1.0,0.79,0.21,False,default,2.5,False,1,1.0,99.0,4e-05,0.0,5597.792401881743,0.0,2.46665,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.517447,0.0,0.0,0.0,1.0,0.35927637780793115,0.35927637780793115,n/a,2026-08-12,2026-08-12,False,
MOD,LONG,0.34922305911836665,3.4922305911836666,4.65,4.4611,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",6.6,NEUTRAL,trend_continuation,,,300.0,160.0,47.27,21.46,23274.0,12187.0,0.524,22750.0,3309.0,9402.0,24.7,0.694,0.0,0.82,1.0,1.4,1.27,0.16,False,default,2.5,False,1,1.0,99.0,5.8e-05,0.0,1.8128350888832654e-09,0.0,5.641026,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.596226,0.0,0.0,0.0,1.0,0.34922305911836665,0.34922305911836665,n/a,2026-08-12,2026-08-12,False,
BE,LONG,0.34080153297334437,3.408015329733444,4.77,3.815,price_validation_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,3.4,POSITIVE,ema_pullback,21101468.88,238.02,350.0,130.0,47.16,45.34,532109.0,571141.0,1.073,432586.0,239546.0,431118.0,6.2,0.982,0.0,0.77,1.0,1.2,1.39,0.4,False,default,2.5,False,7,1.0,99.0,0.000166,0.000108,0.11776649303320383,8.949059441262127e-05,3.051074,1,1,0.000167,0.363397,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.426032,0.060844,0.0,0.0,1.0,0.34080153297334437,0.34080153297334437,n/a,2026-08-12,2026-08-12,False,3.473781
