ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train,entry_price,stop_price,target_1,rr_ratio,bearish_vol_oi
YPF,LONG,0.676516373854376,6.765163738543761,7.21,6.7456,weak_relative_strength (-2.1% vs SPY),"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,6.0,NEUTRAL,retest_and_confirm,,,60.0,40.0,15.05,23.3,74104.0,56963.0,0.769,15452.0,32829.0,82786.0,6.4,0.355,1.54,0.77,1.0,1.4,1.67,0.82,False,sustained_trend,5.0,False,1,1.0,99.0,0.000112,0.0,2001934.236827919,0.0,3.649635,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3.6e-05,0.0,0.357907,0.0,0.0,0.0,1.0,0.676516373854376,0.676516373854376,n/a,2026-08-17,2026-08-17,False,,,,,
BIRK,LONG,0.5065163738543761,5.065163738543761,3.84,4.9846,price_validation_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",6.5,NEUTRAL,ema_pullback,,,45.0,27.5,17.97,27.91,17941.0,72707.0,4.053,29654.0,49449.0,11545.0,26.4,0.489,0.0,0.68,0.61,1.2,0.56,0.79,False,default,2.5,False,1,1.0,99.0,0.000141,0.0,1.029869513288141,0.0,1842.235294,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.02616,0.0,0.0,0.0,1.0,0.5065163738543761,0.5065163738543761,n/a,2026-08-17,2026-08-17,False,,,,,
CHYM,LONG,0.4933908191818202,4.933908191818202,6.01,5.37,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.5,NEUTRAL,trend_continuation,,,50.0,20.0,59.03,36.39,83553.0,52902.0,0.633,49857.0,33862.0,52736.0,0.9,0.499,2.98,0.45,0.33,1.4,0.82,0.03,False,sustained_trend,5.0,False,1,1.0,99.0,2.4e-05,0.0,246093.39571493326,0.0,16.952206,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,7e-06,0.0,0.299556,0.0,0.0,0.0,1.0,0.4933908191818202,0.4933908191818202,n/a,2026-08-17,2026-08-17,False,,,,,
DKS,LONG,0.491104621607931,4.91104621607931,2.11,4.1485,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",5.3,NEUTRAL,unknown,,,240.0,160.0,23.41,17.73,10365.0,25993.0,2.508,11044.0,15417.0,9897.0,81.2,0.482,0.0,0.37,1.0,0.0,0.03,0.71,False,default,2.5,False,1,1.0,99.0,5e-05,0.0,2.375810718415518e-15,0.0,127.290909,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.044698,0.0,0.0,0.0,1.0,0.491104621607931,0.491104621607931,n/a,2026-08-17,2026-08-17,False,,,,,
BURL,LONG,0.4410860584936296,4.410860584936296,2.09,4.1124,price_validation_failed,"ema_pullback, not_extended","confirmation_volume, momentum_aligned, room_to_target, trend_aligned",6.4,NEUTRAL,ema_pullback,,,400.0,305.0,17.64,10.3,5811.0,19840.0,3.414,10034.0,11485.0,4132.0,68.8,0.457,0.0,0.44,0.19,1.2,0.16,0.1,False,default,2.5,False,1,1.0,99.0,2.8e-05,0.0,528827.3380235597,0.0,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,3e-06,0.0,0.106936,0.0,0.0,0.0,1.0,0.4410860584936296,0.4410860584936296,n/a,2026-08-17,2026-08-17,False,,,,,
APH,LONG,0.43532501272623025,4.353250127262303,5.7,5.1066,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,6.1,NEUTRAL,retest_and_confirm,,,180.0,120.0,5.38,29.75,82636.0,67479.0,0.817,54559.0,43837.0,51719.0,14.4,0.416,1.62,0.59,0.21,1.4,1.47,0.4,False,default,2.5,False,3,1.0,99.0,9e-06,0.0,2.2846900052070138e-09,0.0,5.760537,0,0,0.628193,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.212052,0.0,0.0,0.0,1.0,0.43532501272623025,0.43532501272623025,n/a,2026-08-17,2026-08-17,False,,,,,
AXTI,LONG,0.3987529280010731,3.987529280010731,8.31,5.9468,poor_rr (0.6:1),"confirmation_volume, flag_breakout, momentum_aligned, not_extended, room_to_target, trend_aligned",none,7.3,NEGATIVE,flag_breakout,-202143.85,,100.0,45.0,6.75,51.96,151547.0,102525.0,0.677,111541.0,33829.0,108702.0,10.2,1.329,2.22,0.56,1.0,1.6,1.98,0.96,False,sustained_trend,5.0,False,6,1.0,4.282272302891855,0.000647,0.000102,0.0015058563030282512,0.0017582444512126583,6.129798,1,0,0.258543,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.132846,0.206201,0.0,0.0,1.0,0.3987529280010731,0.3987529280010731,n/a,2026-08-17,2026-08-17,False,93.68,82.43,100.0,0.56,1.199161
STX,LONG,0.3736255487397438,3.736255487397438,6.99,5.0851,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.6,POSITIVE,trend_continuation,24665865.22,1003.6,1200.0,500.0,19.74,50.11,110303.0,156483.0,1.419,57950.0,61097.0,147739.0,24.7,0.73,1.68,0.65,1.0,1.4,1.89,0.38,False,sustained_trend,5.0,False,10,1.0,99.0,2.1e-05,2e-06,20.59587774423022,2.702968549010136e-07,15.761725,1,0,0.000231,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.16997,0.046979,0.0,0.0,1.0,0.3736255487397438,0.3736255487397438,n/a,2026-08-17,2026-08-17,False,,,,,5.472222
SKHY,LONG,0.3500984981565007,3.500984981565007,0.0,2.1006,weak_bullish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,6,1.0,0.0005470487669195401,5e-06,3e-06,0.005118111477841041,18.711719273809504,989.05,0,1,0.665031,0.000175,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.255828,0.735166,0.0,0.0,,,,,,,False,,,,,25.455552
VST,LONG,0.3320450373722719,3.320450373722719,2.82,3.8662,price_validation_failed,"momentum_aligned, not_extended, room_to_target","confirmation_volume, continuation_pattern, trend_aligned",6.8,NEGATIVE,unknown,-18294579.53,145.51,165.0,110.0,13.3,24.47,286275.0,247753.0,0.865,109155.0,191075.0,233798.0,0.0,0.413,0.0,0.81,1.0,0.0,0.71,0.3,False,default,2.5,False,1,1.0,99.0,1.4e-05,0.0,585979.15646296,0.0,9356.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,0.0,0.087734,0.0,0.0,0.0,1.0,0.3320450373722719,0.3320450373722719,n/a,2026-08-17,2026-08-17,False,,,,,
