ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,entry_price,stop_price,target_1,rr_ratio
LULU,SHORT,0.3429514330260296,3.4295143302602957,4.13,4.4738,price_validation_failed,"confirmation_volume, momentum_aligned, trend_aligned","continuation_pattern, not_extended, room_to_target",7.6,NEGATIVE,unknown,-15031529.77,,200.0,140.0,39.08,2.64,187206.0,165068.0,0.882,81832.0,83324.0,187118.0,49.1,0.435,1.7,0.0,0.0,0.0,1.83,0.6,2,1.0,0.0,0.0,7.6e-05,0.0,13053.958655008768,,4.211408,0,0,0.0,0.359611,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.460279,0.0,0.0,,,,
ESI,SHORT,0.3414994530821066,3.4149945308210663,2.07,3.6685,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",6.7,NEUTRAL,unknown,,,41.0,36.0,1.64,10.76,13172.0,13515.0,1.026,20174.0,25.0,6488.0,58.9,0.384,0.0,0.0,1.0,0.0,0.23,0.84,1,1.0,0.0,0.0,6.6e-05,0.0,2.0176808725673764e-25,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.363654,0.0,0.0,,,,
TLN,SHORT,0.32046657246149507,3.2046657246149506,1.55,3.0073,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",4.7,NEUTRAL,unknown,,,370.0,260.0,1.56,28.63,36637.0,26099.0,0.712,15846.0,10718.0,36172.0,90.6,0.613,0.0,0.28,1.0,0.0,0.03,0.25,1,1.0,0.0,0.0,3.4e-05,0.0,1283.5947533637739,,7.388889,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.534105,0.0,0.0,,,,
LYB,SHORT,0.3034337827792328,3.034337827792328,4.1,3.8872,price_validation_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target","confirmation_volume, trend_aligned",5.7,NEUTRAL,retest_and_confirm,,,90.0,60.0,28.81,14.13,79116.0,79907.0,1.01,38750.0,48878.0,71395.0,91.5,0.57,0.0,0.66,1.0,1.4,0.99,0.06,1,1.0,0.0,0.0,1.2e-05,0.0,4.966435212886109e-22,,6.147436,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.426785,0.0,0.0,,,,
STX,SHORT,0.29836450247284413,2.983645024728441,2.75,3.2968,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",4.9,NEUTRAL,bounce_and_fail,,,600.0,200.0,2.35,65.88,76809.0,88544.0,1.153,54554.0,29328.0,81471.0,98.1,0.845,0.0,0.0,1.0,1.0,0.57,0.18,3,1.0,0.0,0.0,1.2e-05,0.0,78044.24645813716,,118.75,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,1e-06,0.0,0.757772,0.0,0.0,,,,
ARM,SHORT,0.29279226879874387,2.9279226879874387,0.0,1.7568,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,0.4222369550395362,1e-06,5e-06,12204.672932297011,28904.79572342081,1.643478,2.904762,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.1238,0.745486,0.0,0.0,,,,
IWM,SHORT,0.2883383643279754,2.8833836432797537,0.0,1.73,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,8,1.0,1.7029048381425875,3.3e-05,2.2e-05,7070.28850214431,12455.69630864887,20.034491,8.521368,0,1,0.416216,0.003636,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.558004,0.557219,0.0,0.0,,,,
RBLX,SHORT,0.27846533796090156,2.784653379609016,6.58,4.0463,price_validation_failed,"confirmation_volume, consolidation_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none,3.4,NEGATIVE,unknown,-10521208.1,,100.0,55.0,78.28,1.94,237637.0,177666.0,0.748,124889.0,105608.0,184806.0,99.2,0.917,1.63,0.78,1.0,1.2,1.41,0.56,2,1.0,99.0,1.4e-05,2.8e-05,5.678013936980336e-17,1.3962462674385545e-21,2.580858,4.532394,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.429756,0.502153,0.0,0.0,,,,
CIEN,SHORT,0.2717951230811436,2.717951230811436,0.0,1.6308,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,99.0,3.3e-05,1e-05,6.384225436665725e-07,5.83817689611102e-12,22.028571,8.272727,1,0,0.464773,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.613022,0.444494,0.0,0.0,,,,
VST,SHORT,0.27121178135704604,2.7121178135704604,0.0,1.6273,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,1.8069889080433337e-23,1.7e-05,1.4e-05,7.143468877282254e-29,3.953244452959833e-06,1.960912,27.1,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.425939,0.702832,0.0,0.0,,,,
AAOI,SHORT,0.2566831460695466,2.5668314606954663,0.0,1.5401,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,22.167708282121566,9.3e-05,5.6e-05,1421.4122268198903,64.12084680698683,2.752688,311.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.233146,0.123647,0.0,0.0,,,,
GEV,SHORT,0.25617831897578114,2.5617831897578114,0.0,1.5371,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,2,1.0,0.09623351610940026,5e-06,3e-06,150.8857904435552,1567.9130987173442,8.748387,475.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.092156,0.183548,0.0,0.0,,,,
BIDU,SHORT,0.24816236156037466,2.4816236156037466,1.96,2.6888,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",4.3,POSITIVE,unknown,6729643.93,128.67,150.0,100.0,16.54,22.31,199995.0,125041.0,0.625,77352.0,98993.0,148691.0,84.7,0.549,0.0,0.0,1.0,0.0,0.07,0.89,1,0.7,0.0,0.0,1.9e-05,0.0,2.2421428345153886e-13,,2.751269,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.286234,0.0,0.0,,,,
NVDA,SHORT,0.24304149222708907,2.4304149222708906,0.0,1.4582,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,7,1.0,13.659890202653367,2e-06,0.0,610815.0061745405,268295.717072115,57.941241,2.868687,0,0,0.815715,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.561827,0.557244,0.0,0.0,,,,
BE,SHORT,0.2417149279933254,2.4171492799332537,2.64,3.4006,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",7.0,NEGATIVE,bounce_and_fail,-1686622.58,231.19,260.0,75.0,12.47,67.56,339071.0,354534.0,1.046,240145.0,209274.0,244186.0,69.2,1.19,0.0,0.0,1.0,1.0,0.55,0.09,2,1.0,88.72009115653823,9e-06,2.2e-05,14025.305640683595,158.08488762638066,1.207569,8.921569,1,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.007523,0.548499,0.0,0.0,,,,
AMD,SHORT,0.21887634090282893,2.1887634090282893,0.0,1.3133,price_over_extended,none,not_extended,,,unknown,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1e-06,0.0,214816.78182568194,,2.519774,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.033436,0.0,0.0,,,,
AVGO,SHORT,0.21166639831825734,2.1166639831825735,2.7,3.0083,price_validation_failed,"bounce_and_fail, room_to_target","confirmation_volume, momentum_aligned, not_extended, trend_aligned",5.7,POSITIVE,bounce_and_fail,330410523.69,422.38,450.0,300.0,6.44,29.04,886810.0,1014852.0,1.144,553110.0,427201.0,921351.0,50.8,0.465,0.0,0.0,1.0,1.0,0.38,0.32,1,1.0,0.0,0.0,1e-06,0.0,9.684513190236052e-06,,2.076212,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.524047,0.0,0.0,,,,
PG,SHORT,0.18100880040238443,1.8100880040238443,4.35,3.31,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.5,POSITIVE,retest_and_confirm,103684857.05,,150.0,135.0,1.23,8.89,196991.0,152552.0,0.774,106609.0,131165.0,111769.0,59.0,0.214,0.0,0.5,1.0,1.4,0.79,0.67,1,1.0,0.0,0.0,3e-06,0.0,145.238678715579,,1.040199,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.420702,0.0,0.0,,,,
AAPL,SHORT,0.15053730920360758,1.5053730920360757,3.98,3.2267,price_validation_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",6.4,NEGATIVE,pullback_to_resistance,-105532521.2,270.99,300.0,250.0,10.68,7.77,2744128.0,1911823.0,0.697,1302617.0,1267206.0,2086128.0,73.6,0.275,0.0,0.4,1.0,1.4,0.91,0.27,1,0.7,0.0,0.0,0.0,0.0,0.0013757397337888636,,1.863986,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.282498,0.0,0.0,,,,
SLV,SHORT,0.1457525133864626,1.457525133864626,6.35,3.8338,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,6.0,POSITIVE,trend_continuation,56115332.07,68.8,100.0,50.0,45.37,27.32,5210845.0,2918325.0,0.56,1930550.0,3052686.0,3145934.0,50.5,0.492,1.5,0.89,1.0,1.4,1.52,0.04,1,1.0,0.0,0.0,1.8e-05,0.0,25838.89816297178,,1.495012,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.250197,0.0,0.0,,,,
AMZN,SHORT,0.13963218032431682,1.3963218032431681,1.48,1.8822,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",3.7,POSITIVE,unknown,50302813.01,263.96,275.0,200.0,4.17,24.24,3106213.0,1912980.0,0.616,1314209.0,1019261.0,2685723.0,78.7,0.409,0.0,0.0,1.0,0.0,0.04,0.44,2,1.0,8.284339063659782,0.0,1e-06,0.0025300487295740323,0.00030540139776175817,1.240876,1.219573,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.282821,0.465222,0.0,0.0,,,,
GOOGL,SHORT,0.13785962776961339,1.3785962776961338,0.0,0.8272,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,3,1.0,2.419142073894171,2e-06,1e-06,759364.8709467249,627796.8368549357,50.5,1.199234,0,0,0.492074,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.526899,0.482822,0.0,0.0,,,,
TSLA,SHORT,0.13059245591526333,1.3059245591526334,6.84,3.865,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.8,NEGATIVE,trend_continuation,-123581992.34,,960.0,300.0,155.12,20.28,4023087.0,2973751.0,0.739,2215664.0,1369852.0,3411322.0,1.4,0.407,1.77,0.97,0.85,1.4,1.59,0.26,1,1.0,0.0,0.0,1e-06,0.0,704897.3165138656,,1.412979,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.235386,0.0,0.0,,,,
META,SHORT,0.10153728397744954,1.0153728397744954,1.95,1.7927,price_validation_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",3.5,POSITIVE,unknown,996967521.08,675.03,750.0,600.0,11.11,11.12,1890575.0,928738.0,0.491,779943.0,634448.0,1404922.0,85.3,0.429,0.0,0.2,1.0,0.0,0.55,0.2,1,1.0,0.0,0.0,0.0,0.0,226170.89587854824,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.372145,0.0,0.0,,,,
SYY,LONG,0.6037216753043289,6.037216753043289,3.91,5.1516,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm","confirmation_volume, room_to_target, trend_aligned",4.8,NEUTRAL,retest_and_confirm,,,80.0,70.0,4.49,8.57,71188.0,20366.0,0.286,18592.0,46733.0,26229.0,97.2,0.299,0.0,0.88,0.0,1.4,1.6,0.03,15,1.0,0.28022143022653073,3.4e-05,1.1e-05,1.000131480170213,1.7845378195409747,11.482153,14.874516,2,1,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.488469,0.58081,0.0,0.0,,,,
PRAX,LONG,0.5992473355422024,5.992473355422025,5.47,5.9572,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, trend_aligned","confirmation_volume, room_to_target",6.6,NEUTRAL,retest_and_confirm,,,470.0,130.0,36.3,62.3,1976.0,7906.0,4.001,1856.0,517.0,7509.0,50.7,0.782,1.63,0.52,0.0,1.4,1.66,0.25,5,1.0,99.0,5.3e-05,0.0,0.002897609740697628,0.0,31.3125,,2,0,0.653926,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.040588,0.0,0.0,0.0,,,,
AS,LONG,0.5850739908100202,5.850739908100202,4.84,5.6174,watchlist_reeval_failed,"not_extended, room_to_target, support_ema_confluence, trend_aligned","confirmation_volume, momentum_aligned",6.2,NEUTRAL,support_ema_confluence,,,40.0,35.0,11.61,2.34,29573.0,6660.0,0.225,11349.0,12569.0,12315.0,73.9,0.553,1.69,0.84,0.35,1.6,0.35,0.0,5,1.0,99.0,1.8e-05,0.0,0.7439554507650326,0.0,4.920413,,1,0,0.530603,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.395065,0.0,0.0,0.0,,,,
IVZ,LONG,0.5756834610186145,5.756834610186145,5.99,5.6154,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.7,NEUTRAL,trend_continuation,,,26.0,15.0,1.92,41.2,74258.0,3738.0,0.05,27227.0,38859.0,11910.0,68.2,0.419,1.67,0.47,0.7,1.4,1.49,0.26,9,0.7,99.0,0.000392,2.4e-05,280.30508522968313,3.0600030527226997e-11,211.828862,242.365789,0,2,0.487465,0.543647,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.475812,0.566368,0.0,0.0,,,,
FLR,LONG,0.5526562906159647,5.526562906159647,6.26,5.9013,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target, trend_aligned",none,6.3,NEUTRAL,ema_pullback,,,70.0,37.5,45.14,22.25,67731.0,25949.0,0.383,11816.0,45232.0,36632.0,82.0,0.617,1.5,0.88,1.0,1.2,1.31,0.37,4,1.0,99.0,0.0001,1.7e-05,3.8051516188866126e-19,1.71387454247134e-25,76.351229,4.238532,0,0,0.511983,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.554488,0.251618,0.0,0.0,,,,
ATI,LONG,0.5500885843057788,5.500885843057787,5.54,5.5124,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,5.5,NEUTRAL,retest_and_confirm,,,200.0,145.0,29.65,6.0,14709.0,6081.0,0.413,8912.0,3689.0,8189.0,97.7,0.588,1.55,0.93,0.61,1.4,0.67,0.38,5,1.0,99.0,2.3e-05,0.0,6.411177587297183e-08,0.0,7.472731,,0,0,0.002446,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.304925,0.0,0.0,0.0,,,,
BOOT,LONG,0.5426105641932177,5.426105641932177,6.17,5.5841,watchlist_reeval_failed,"momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",confirmation_volume,5.1,NEUTRAL,retest_and_confirm,,,200.0,100.0,18.56,40.72,1458.0,1140.0,0.782,1998.0,130.0,470.0,90.7,0.616,1.7,0.48,1.0,1.4,1.52,0.07,4,1.0,99.0,7.3e-05,5e-06,1.0773059390106908e-12,2.4338123133626155e-21,65.244167,268.0,0,0,9e-06,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.763403,0.623421,0.0,0.0,,,,
SEZL,LONG,0.541253014686439,5.41253014686439,4.77,5.1973,watchlist_reeval_failed,"not_extended, room_to_target, trend_aligned, trend_continuation","confirmation_volume, momentum_aligned",5.3,NEUTRAL,trend_continuation,,,105.0,50.0,33.42,36.47,17798.0,12825.0,0.721,10363.0,8220.0,12040.0,81.0,0.97,1.88,0.57,0.53,1.4,0.37,0.02,4,0.7,99.0,0.000123,0.0,0.004809790093288227,0.0,29.139961,,0,0,0.49987,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.042323,0.0,0.0,0.0,,,,
REAL,LONG,0.5270550086376622,5.2705500863766215,5.77,5.4463,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,5.4,NEUTRAL,trend_continuation,,,15.0,10.0,22.15,18.57,68612.0,18892.0,0.275,51491.0,241.0,35772.0,86.6,1.001,2.02,0.08,1.0,1.4,1.09,0.18,2,1.0,99.0,0.001385,0.0,1.8130956465718767e-24,0.0,13.938264,,0,0,0.047673,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.115894,0.0,0.0,0.0,,,,
SUN,LONG,0.5114994530821066,5.1149945308210665,5.5,5.1875,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,4.9,NEUTRAL,trend_continuation,,,67.5,62.5,2.41,5.17,9311.0,4237.0,0.455,1344.0,6200.0,6004.0,97.2,0.302,1.56,0.71,0.27,1.4,1.57,0.0,1,1.0,99.0,1e-05,0.0,38.913999880223784,0.0,14.754717,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.419964,0.0,0.0,0.0,,,,
IMVT,LONG,0.5114994530821066,5.1149945308210665,4.99,4.8145,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",confirmation_volume,3.8,NEUTRAL,trend_continuation,,,30.0,22.0,4.97,23.02,26497.0,4010.0,0.151,14481.0,10236.0,5790.0,75.8,0.728,2.04,0.37,0.28,1.4,0.67,0.23,1,1.0,99.0,3.9e-05,0.0,1.0541747539282635e-27,0.0,52.736842,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.386964,0.0,0.0,0.0,,,,
VSAT,LONG,0.49859074162953737,4.985907416295373,5.35,5.178,watchlist_reeval_failed,"momentum_aligned, not_extended, trend_aligned, trend_continuation","confirmation_volume, room_to_target",5.4,NEUTRAL,trend_continuation,,,70.0,42.0,12.92,32.25,55014.0,13226.0,0.24,33782.0,21210.0,13248.0,79.2,0.869,2.59,0.34,0.16,1.4,0.64,0.23,4,1.0,99.0,5.3e-05,4e-06,0.20540191506599467,1.0774480890664074e-12,108.793175,0.024794,0,0,0.10262,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.128881,0.030732,0.0,0.0,,,,
ZTS,LONG,0.4956480223017188,4.956480223017188,3.85,4.7132,watchlist_reeval_failed,"confirmation_volume, ema_pullback, not_extended, room_to_target","momentum_aligned, trend_aligned",5.4,NEUTRAL,ema_pullback,,,125.0,110.0,6.96,5.88,44679.0,12414.0,0.278,10008.0,9842.0,37243.0,96.1,0.458,0.0,0.69,1.0,1.2,0.46,0.51,3,1.0,99.0,6e-06,0.0,0.00023500379551599475,0.0,5.576784,,0,0,0.399255,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.435878,0.0,0.0,0.0,,,,
ROK,LONG,0.4796607548598844,4.796607548598844,3.8,4.3983,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned","continuation_pattern, momentum_aligned",4.3,NEUTRAL,unknown,,,430.0,320.0,7.18,20.24,5916.0,10962.0,1.853,11609.0,2881.0,2388.0,98.8,0.458,2.13,0.7,0.28,0.0,0.19,0.5,8,1.0,99.0,3.5e-05,4e-06,0.00090433343279776,3.213755170616637e-10,1.387993,0.851332,0,0,1.3e-05,0.030972,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.329061,0.630731,0.0,0.0,,,,
TT,LONG,0.4498434660615612,4.4984346606156125,5.36,4.5772,watchlist_reeval_failed,"momentum_aligned, trend_aligned, trend_continuation","confirmation_volume, not_extended, room_to_target",3.6,NEUTRAL,trend_continuation,,,500.0,390.0,2.79,19.82,6547.0,4025.0,0.615,3711.0,2816.0,4045.0,96.4,0.365,2.31,0.0,0.0,1.4,1.57,0.09,8,1.0,99.0,5e-06,2e-06,0.08587983720798922,3.171218564412382e-10,1.622619,2.08894,0,1,0.214773,0.630056,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.424504,0.28137,0.0,0.0,,,,
VOYA,LONG,0.4216666666666667,4.216666666666667,6.01,4.8113,watchlist_reeval_failed,"confirmation_volume, momentum_aligned, trend_aligned, trend_continuation","not_extended, room_to_target",4.5,NEUTRAL,trend_continuation,,,82.5,65.0,2.68,19.1,14671.0,5115.0,0.349,18874.0,10.0,902.0,86.8,0.366,2.28,0.0,0.0,1.4,1.88,0.45,4,1.0,99.0,0.000171,0.0,0.03281624329053493,0.0,22.785441,,0,0,1e-06,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.915194,0.0,0.0,0.0,,,,
PRKS,LONG,0.4153394126984127,4.153394126984127,2.79,4.2137,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.5,NEUTRAL,ema_pullback,,,40.0,30.0,18.34,11.24,1928.0,155.0,0.08,66.0,1697.0,320.0,85.2,0.632,0.0,0.66,0.65,1.2,0.19,0.09,2,1.0,99.0,6.7e-05,0.0,24.152449534733435,0.0,29.694444,,0,0,0.446974,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.331027,0.0,0.0,0.0,,,,
B,LONG,0.403144149750673,4.03144149750673,4.23,4.6647,watchlist_reeval_failed,"confirmation_volume, ema_pullback, momentum_aligned, not_extended, room_to_target",trend_aligned,6.9,POSITIVE,ema_pullback,10513264.5,41.06,50.0,30.0,21.68,26.99,472891.0,323663.0,0.684,73644.0,213580.0,509330.0,51.4,0.486,0.0,0.78,1.0,1.2,0.9,0.34,19,1.0,99.0,3.5e-05,1.1e-05,2.6689070975638405,0.0013047896231457446,0.767301,1.539485,2,2,0.016737,0.037582,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.025269,0.344064,0.0,0.0,,,,
DEO,LONG,0.39055555555555554,3.9055555555555554,3.41,4.2758,watchlist_reeval_failed,"ema_pullback, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",6.5,NEUTRAL,ema_pullback,,,85.0,70.0,7.2,11.72,17673.0,11553.0,0.654,2634.0,18024.0,8568.0,70.4,0.331,0.0,0.93,1.0,1.2,0.28,0.0,2,1.0,99.0,1e-06,0.0,0.07147950249119257,0.0,3.30942,,0,0,0.00239,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.508818,0.0,0.0,0.0,,,,
VICR,LONG,0.37962904559706107,3.7962904559706105,5.74,4.7201,watchlist_reeval_failed,"momentum_aligned, room_to_target, trend_aligned, trend_continuation","confirmation_volume, not_extended",5.5,NEUTRAL,trend_continuation,,,320.0,140.0,16.99,48.82,8580.0,7351.0,0.857,8623.0,3666.0,3642.0,81.6,0.918,2.34,0.0,0.22,1.4,1.55,0.22,4,1.0,20.9522328079398,3.3e-05,1.5e-05,6.1210610403977205e-09,8.764308457967533e-10,3.234951,2.386364,0,0,0.026341,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.270112,0.192191,0.0,0.0,,,,
SW,LONG,0.375,3.75,2.27,3.636,watchlist_reeval_failed,"not_extended, room_to_target","confirmation_volume, continuation_pattern, momentum_aligned, trend_aligned",5.4,NEUTRAL,unknown,,,45.0,35.0,12.61,12.41,14036.0,2580.0,0.184,11699.0,2495.0,2422.0,95.9,0.518,0.0,0.66,1.0,0.0,0.32,0.28,1,1.0,99.0,4e-06,0.0,1.807293970215957e-24,0.0,12.0,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.468314,0.0,0.0,0.0,,,,
BTDR,SHORT,0.5579179213360749,5.5791792133607485,4.26,4.9076,watchlist_reeval_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",4.2,POSITIVE,bounce_and_fail,478606.91,12.05,15.0,7.5,24.38,37.81,415995.0,247580.0,0.595,156423.0,324502.0,182650.0,82.6,1.119,0.0,0.49,1.0,1.0,1.67,0.1,4,1.0,0.003597764387635793,3.2e-05,0.001437,0.1795783476517634,16.637957011017622,0.026152,512.974709,0,0,0.0,0.314303,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.441526,0.136181,0.0,0.0,,,,
