ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AAPL,879876.8073984927,478590.1251906885,18,15,1856566.0357887698,33,48.969697,0.707389,0.730473,0.679688,33,3,5,161072.08310590466,193829.6481643981,127082.02144718304,100822.10032068554,18,15,1.3042087135619318,3796432.0,1953412.0,401286.68220780423,LONG,48882.04485547182,31906.0083460459,0.855568,0.789335,1.8384767279682512,1.0,3799919466200.0,1e-06,1e-06,0.00012863968642039378,8.396495933623716e-05,0.327844090921017,0.3490352052067313
ABNB,15.95383061393005,5.359645569765117e-07,6,5,31.896197713385384,11,47.181818,0.3009,0.279715,0.326322,11,0,2,0.0,1.8631580657119884e-11,15.942366563485365,2.7590334690249036e-07,6,5,2898899730095.325,263587.5,546025.0,15.953830077965494,LONG,2.6589717689883416,1.0719291139530233e-07,0.000719,0.485221,99.0,1.0,56695282859.0,5e-06,1e-05,4.6899347439559474e-07,1.8906848328438345e-14,0.26087920048211594,0.3170845708020411
ABT,13578.744681372851,6.101588586252212e-15,3,2,27157.489362745702,5,67.0,0.467007,0.724433,0.080869,5,0,0,0.0,0.0,13578.740052019388,6.101588586252212e-15,3,2,4.9469260748109404e+33,224428.0,104708.0,13578.744681372851,LONG,4526.248227124283,3.050794293126106e-15,0.0,0.0,99.0,1.0,175592855731.0,1e-06,1e-06,0.00025776949798335093,1.737425068022004e-22,0.22013264666666665,0.19333333333333336
ADBE,88226.68739487171,23017.866101128842,13,5,127171.90230209798,18,40.388889,0.344724,0.414559,0.163153,18,1,2,165.4236601579315,1657.724286754677,49343.20503405687,19333.852509350727,13,5,31.13048635101334,1619611.0,465683.0,65208.82129374287,LONG,6786.668261143977,4603.573220225769,0.440722,0.16005,3.8329655323933305,1.0,95278024000.0,1.7e-05,5e-06,0.0007123015335775622,0.0004831726170376674,0.3906480644157723,0.2768351528630683
AGQ,5.805373770643642e-05,2132.2825605466373,5,2,4264.565179147012,7,67.428571,0.96641,0.855219,1.244385,7,1,0,4.7610969495312495e-05,0.0,4.7610969495312495e-05,2132.282560546635,5,2,597923110.3425791,4123022.0,1133391.0,-2132.2825024928998,SHORT,1.1610747541287283e-05,1066.1412802733187,0.179881,0.0,2.7226099758351735e-08,1.0,131.71813624,0.0,0.0,0.0,0.0,0.272852259047619,0.23799643333333334
AKAM,168303.95098207804,0.0,11,0,335629.3604013763,11,30.545455,0.458485,0.458485,,11,8,0,166058.86914147192,0.0,66064.34707487116,0.0,11,0,11.139887264670708,1215841.0,0.0,168303.95098207804,LONG,15300.359180188912,0.0,0.60747,0.0,99.0,1.0,12871860048.0,9.4e-05,0.0,0.011886673039586262,0.0,0.6776598545939873,0.18
AMD,137399.49380313786,752540.9533339111,3,2,908940.2036412521,5,42.6,0.499451,0.315202,0.775826,5,0,0,0.0,0.0,61035.286328658214,733541.196829708,3,2,0.17808456773715442,463740.0,2987575.5,-615141.4595307733,SHORT,45799.831267712616,376270.47666695557,0.555782,0.025247,0.1825807528406658,1.0,415868893724.0,1e-06,7e-06,0.0011013045687929865,0.00904781488457935,0.11693952174480049,0.11022245581933005
AMZN,511053.9611022578,128084.08922681629,8,3,718480.9605084707,11,38.818182,0.143365,0.097972,0.264413,11,0,1,0.0,48741.179047419755,158911.95177682838,60444.24536391862,8,3,1.6212270306524132,2391931.0,549537.0,382969.8718754415,LONG,63881.74513778222,42694.69640893876,0.689051,0.528089,3.9899878602194185,1.0,2673209995047.0,1e-06,0.0,0.00023897017165184982,0.00015971321552756692,0.25566157609017603,0.18999762370922363
APO,233839.4362013694,32850.51190305335,23,5,327656.3171639759,28,60.785714,2.763563,1.761406,6.972621,28,4,1,26984.28125325813,16369.509493834299,56237.95250914427,16480.97670740784,23,5,393.80762285139144,2328619.5,403326.0,200988.92429831604,LONG,10166.932008755191,6570.1023806106705,0.759502,0.498304,7.118288959741743,1.0,66394359349.0,3.5e-05,6e-06,0.0015312945419524288,0.0009895573125534838,0.5789668504600708,0.44196467879326395
APP,46695.898345260204,123975.09076911553,5,4,187254.05209772685,9,52.777778,1.59021,2.737736,0.155801,9,2,2,20009.268462395718,15461.99595525755,25565.56285477092,77216.33374827766,5,4,7.415381994071835,341063.0,499530.0,-77279.19242385533,SHORT,9339.17966905204,30993.772692278882,0.452509,0.377163,0.3766554882562991,1.0,133117915700.0,3e-06,4e-06,0.0007015719574590696,0.0023282946197961604,0.4249519717456285,0.2755081728882297
