ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AAPL,0.0,56323.41954991031,0,2,112646.83909982062,2,32.0,3.186974,,3.186974,2,0,1,0.0,33967.943544313224,0.0,33967.943544313224,0,2,0.0,832508.5,0.0,27964.371332594834,0,2,-56323.41954991031,SHORT,0.0,28161.709774955154,0.0,0.396913,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,4660444932360.0,0.0,0.0,,,,,0.0,0.0,0.0,0.496496,0.0,0.0,0.0,6.042708407391129e-05,0.08515161838539684,0.3055193026024135,0.1381,0.0,0.1134,0.0,0.0,0.6,0.0,0.2874,0.0,1.6502,0.1556,0.15,0.6,0.2121,0.06,0.281763626984127,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.502608522537452,1,3801416.0,3932879.0,0.0,1665017.0,0.0,0.0
ABVX,3.391400312516006e-11,2.000522776245759e-11,3,1,7.392445865007524e-11,4,52.0,10.226644,10.020761,10.844291,4,1,0,6.827702080304703e-12,0.0,1.8945070983444508e-11,2.000522776245759e-11,3,1,2775788.0,1553160.0,1.89490247847839e-11,1.1026771202721424e-11,3,1,1.390877536270247e-11,LONG,1.1304667708386686e-11,2.000522776245759e-11,0.441379,0.0,1.6952570362035115,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.3333,0,0.0,10679381304.0,0.00026,0.000145,,,,,0.0,0.0,0.558737,0.551194,0.0,0.0,1.0585508080091198e-17,1.8732571853169585e-17,0.40470224461479626,0.3082618911647041,1.0919,0.0,1.6502,0.3111,0.15,0.6,0.2438,0.8324,0.0,1.6502,0.0,0.0,0.6,0.0,0.5904953253968253,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.8623676237526694,1,0.0,0.0,2775788.0,3106320.0,5098600.0,0.0
AMD,0.42954778948532346,0.0,1,0,0.8590955789706469,1,43.0,1.538462,1.538462,,1,0,0,0.0,0.0,0.42954778948532346,0.0,1,0,418425.0,0.0,0.28140867852879253,0.0,1,0,0.42954778948532346,LONG,0.42954778948532346,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,871376675475.0,0.0,0.0,,,,,0.0,0.0,0.655128,0.0,0.0,0.0,4.929530495536511e-09,0.0,0.23351746769016277,0.07496189965866916,0.085,0.0,1.6502,0.0,0.0,0.6,0.0,0.085,0.0,0.0646,0.0,0.0,0.6,0.0,0.13061541599999998,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,4657551.0,15670212.0,836850.0,0.0,1704690.0,0.0
APP,0.0,4.2553042337559375e-20,0,2,8.510608467511875e-20,2,38.0,87.125,,87.125,2,0,1,0.0,1.7982904427732644e-20,0.0,2.4570137909826734e-20,0,2,0.0,945450.0,0.0,2.1901247641055988e-20,0,2,-4.2553042337559375e-20,SHORT,0.0,2.1276521168779688e-20,0.0,0.4226,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,135393416200.0,0.0,7e-06,,,,,0.0,0.0,0.0,0.514681,0.0,0.0,0.0,1.5714590683900393e-27,0.1254841350104916,0.3196001304560576,0.4703,0.0,0.1845,0.0,0.0,0.6,0.0,0.4098,0.0,1.6502,0.1556,0.15,0.6,0.2304,0.06,0.3080941522750373,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,0.0,0.0,1890900.0,529500.0,0.0
ASML,754772.4549479447,0.0,1,0,754772.4549479447,1,66.0,1.09375,1.09375,,1,1,0,754772.4549479447,0.0,754772.4549479447,0.0,1,0,830640.0,0.0,523482.6792059733,0.0,1,0,754772.4549479447,LONG,754772.4549479447,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,665246306497.0,1e-06,0.0,,,,,1e-06,0.0,0.693564,0.0,0.0,0.0,0.011345759421384303,0.0,0.2582819836776618,0.07609674878815462,0.1559,0.0267,1.6502,0.0,0.15,0.6,0.0,0.1111,0.0,0.0498,0.0,0.0,0.6,0.0,0.11804690341174826,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,0.0,830640.0,0.0,0.0,0.0
ASTS,3.674505369225253e-08,0.0,1,0,7.349010738450506e-08,1,50.0,5.859302,5.859302,,1,0,0,0.0,0.0,3.674505369225253e-08,0.0,1,0,7300000.0,0.0,1.934232683418787e-08,0.0,1,0,3.674505369225253e-08,LONG,3.674505369225253e-08,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,20189280563.0,0.000362,0.0,,,,,0.0,0.0,0.526393,0.0,0.0,0.0,1.8200278894332452e-14,0.0,0.27039353275134265,0.10977198371833789,0.4538,0.0,1.6502,0.0,0.0,0.6,0.0,0.3523,0.0,0.1454,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.9627336706068632,1,912800.0,0.0,14600000.0,0.0,0.0,655380.0
AVGO,791655.4676852984,3.4383256489098855e-09,3,1,791656.8628670796,4,101.5,1.906566,1.39337,3.446154,4,1,0,3.793339967960468e-09,0.0,791654.0725035203,3.4383256489098855e-09,3,1,11419624.0,620550.0,365313.5805264572,3.0446437966040366e-10,1,0,791655.4676852949,LONG,263885.15589509945,3.4383256489098855e-09,2e-06,0.0,99.0,0.7,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,91+,0.3333,0,0.0,1827148675042.0,6e-06,0.0,,,,,0.0,0.0,0.461455,0.08855,0.0,0.0,0.0014442456681256857,1.8817985070814502e-17,0.27681740051476145,0.2287275555644188,0.314,0.0,1.6502,0.3111,0.15,0.3429,0.0,0.2942,0.0,1.6502,0.0,0.0,0.3429,0.0,0.16165601470177351,0.2042857142857143,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,10252177.0,4005153.0,13045849.0,1241100.0,0.0,0.0
BAC,1.1543146130662156e-52,1.290929595925992e-53,1,1,2.5668151453176295e-52,2,100.5,31.634232,61.568,1.700464,2,0,0,0.0,0.0,1.1543146130662156e-52,1.290929595925992e-53,1,1,551736.0,1317564.0,3.72232208167503e-53,6.770908142977164e-54,1,0,1.0252216534736165e-52,LONG,1.1543146130662156e-52,1.290929595925992e-53,0.0,0.0,8.941731731219768,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,422247143735.0,1e-06,3e-06,,,,,0.0,0.0,0.32247,0.524499,0.0,0.0,2.7337416728404377e-60,3.0572843773602228e-61,0.23499236611972246,0.22587826145675713,0.3569,0.0,1.6502,0.0,0.0,0.3429,0.0,0.2658,0.0,1.6502,0.0,0.0,0.3429,0.0,0.2042857142857143,0.12424057267254807,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.0868988320380732,1,0.0,0.0,1103472.0,2635128.0,507564.0,515355.0
BE,0.0,6499852.617123175,0,1,6499852.617123175,1,38.0,1.059911,,1.059911,1,0,1,0.0,6499852.617123175,0.0,6499852.617123175,0,1,0.0,7569624.0,0.0,2816526.285202241,0,1,-6499852.617123175,SHORT,0.0,6499852.617123175,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,66414798739.0,0.0,0.000114,,,,,0.0,4.2e-05,0.0,0.433322,0.0,0.0,0.0,0.9786753465393462,0.09327245003321899,0.45039879263525295,0.2131,0.0,0.1196,0.0,0.0,0.6,0.0,0.4038,1.7,1.6502,0.0,0.15,0.6,0.0,0.06,0.573073948,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,0.0,0.0,7569624.0,0.0,0.0
CAT,0.0,712896.4302743903,0,1,712896.4302743903,1,38.0,2.0,,2.0,1,0,0,0.0,0.0,0.0,712896.4302743903,0,1,0.0,799042.0,0.0,209377.7465264642,0,1,-712896.4302743903,SHORT,0.0,712896.4302743903,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,429069570608.0,0.0,2e-06,,,,,0.0,0.0,0.0,0.2937,0.0,0.0,0.0,0.016614937975307876,0.09810509082777355,0.2672929692279875,0.2786,0.0,0.1024,0.0,0.0,0.6,0.0,0.374,0.0488,1.6502,0.0,0.0,0.6,0.0,0.06,0.17105985344343383,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.6547702291432533,1,0.0,0.0,0.0,799042.0,0.0,0.0
