ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
BA,1.7656115888396582,113683.80633911712,3,7,227054.25223376325,10,86.0,0.553036,0.25203,0.682038,10,0,4,0.0,113328.73121166794,1.0816297765892782,107364.05515299238,3,7,43739.38836823103,258009.0,1384672.0,-113682.04072752828,SHORT,0.5885371962798861,16240.543762731017,0.387391,0.055591,1.5530897897391515e-05,1.0,152640061579.0,2e-06,9e-06,0.2307998140148066,0.39671650499552735
BABA,91972.6329201825,38020.06983138399,7,7,197901.92956575908,14,74.0,5.937848,11.207471,0.668225,14,1,1,838.5212422721023,3802.7852310778508,45280.716396364696,28753.693934158808,7,7,53.2998407650214,1012335.0,482456.5,53952.56308879851,LONG,13138.947560026072,5431.43854734057,0.507672,0.243723,2.4190548131046015,1.0,289606737455.0,3e-06,2e-06,0.4980777678646171,0.29982967744986166
BE,198311.4746985218,142071.8886461298,6,5,415147.2046269433,11,65.272727,0.541704,0.870471,0.147183,11,2,0,108340.5907693162,0.0,69639.28893686498,83288.49710962926,6,5,1.3356432569436207,2127405.5,901377.5,56239.586052392,LONG,33051.91244975363,28414.377729225962,0.648839,0.413758,1.3958530191181775,1.0,37458797667.0,5.7e-05,2.4e-05,0.4991896523278383,0.32934324425975897
BIDU,0.00021473449288180938,0.0,1,0,0.00042946898576361875,1,119.0,4.307692,4.307692,,1,0,0,0.0,0.0,0.00021473449288180938,0.0,1,0,0.0,36510.5,0.0,0.00021473449288180938,LONG,0.00021473449288180938,0.0,0.0,0.0,99.0,0.7,30197686770.0,1e-06,0.0,0.17857142857142858,0.02857142857142857
BKNG,0.0,119.66930598560208,0,1,239.33861197120416,1,51.0,14.0,,14.0,1,0,0,0.0,0.0,0.0,119.66930598560208,0,1,0.0,0.0,37500.0,-119.66930598560208,SHORT,0.0,119.66930598560208,0.0,0.0,0.0,1.0,133463878441.0,0.0,0.0,0.05,0.2
BMNR,41894.83376175404,3164.623528090622,1,1,90118.91457968933,2,66.5,0.209593,0.111763,0.307424,2,0,0,0.0,0.0,41894.83376175404,3164.623528090622,1,1,13.238488998731333,54184.5,52920.0,38730.21023366341,LONG,41894.83376175404,3164.623528090622,0.0,0.0,13.238488998731333,1.0,8856171921.0,6e-06,6e-06,0.2841162852947143,0.19768105974564493
BTDR,81598.61773182057,3038.180714214132,4,1,87674.97916024884,5,49.8,5.344332,3.650195,12.120879,5,1,0,55080.57872150442,0.0,55080.57872150442,3038.180714214132,4,1,5.083404233652959,590923.0,38713.0,78560.43701760644,LONG,20399.654432955143,3038.180714214132,0.324981,0.0,26.857723554777813,1.0,1675086784.0,0.000353,2.3e-05,0.705742042810964,0.40211092916182806
BX,32768.005493204335,7.633878768963056,3,2,61364.5009604302,5,71.6,1.652089,0.930944,2.733808,5,0,0,0.0,0.0,28435.823534430492,6.2478678101935134,3,2,8037.443210536551,123650.0,460425.0,32760.37161443537,LONG,10922.668497734778,3.816939384481528,0.132208,0.181561,99.0,1.0,81365274197.0,2e-06,6e-06,0.2702003409278943,0.35086865879326395
CCJ,0.0,111.00318877822937,0,2,111.00318877822937,2,45.0,52.590906,,52.590906,2,0,1,0.0,33.59602307846078,0.0,77.40716569976858,0,2,0.43401696438242304,0.0,463318.0,-111.00318877822937,SHORT,0.0,55.501594389114686,0.0,0.302658,0.0,1.0,45579386557.0,0.0,1e-05,0.068807401789905,0.29035175830623183
CCL,0.0,79395.49102924544,0,4,80216.72147078619,4,74.5,0.31684,,0.31684,4,0,0,0.0,0.0,0.0,74224.20412098826,0,4,47.83934972033443,0.0,328798.0,-79395.49102924544,SHORT,0.0,19848.87275731136,0.0,0.065133,0.0,1.0,13339746633.0,0.0,2.5e-05,0.18,0.3540720994350774
CF,30.085364156198892,0.6061942373308871,1,1,31.297752630860668,2,69.5,0.194808,0.169827,0.219789,2,0,0,0.0,0.0,30.085364156198892,0.6061942373308871,1,1,24.814953940066076,141000.0,43074.5,29.479169918868006,LONG,30.085364156198892,0.6061942373308871,0.0,0.0,49.62990788013215,1.0,20370338912.0,7e-06,2e-06,0.20111701687640052,0.18360521877671135
COHR,92796.37814693847,9361.124758975531,3,1,143077.59226025594,4,56.25,1.578643,0.341877,4.052174,4,0,0,0.0,0.0,56461.02109859166,9361.124758975531,3,1,5.08876004142057,181320.0,186945.0,83435.25338796293,LONG,30932.12604897949,9361.124758975531,0.39156,0.0,9.91295175913177,1.0,45612459773.0,4e-06,4e-06,0.31230236825025715,0.3662091084642871
COIN,44134.14852306559,56657.13252292952,1,1,201582.5620919902,2,66.0,0.176949,0.05913,0.294768,2,0,0,0.0,0.0,44134.14852306559,56657.13252292952,1,1,1.2837481727628461,46240.0,58900.0,-12522.983999863929,SHORT,44134.14852306559,56657.13252292952,0.0,0.0,0.7789689763279884,1.0,38670896780.0,1e-06,2e-06,0.19418173843226622,0.20794419833079641
COMP,0.0,196.17039365924603,0,1,196.17039365924603,1,51.0,0.994482,,0.994482,1,0,0,0.0,0.0,0.0,196.17039365924603,0,1,0.0,0.0,62175.0,-196.17039365924603,SHORT,0.0,196.17039365924603,0.0,0.0,0.0,1.0,5656133084.0,0.0,1.1e-05,0.05,0.11421594861686006
CRM,12920.065735941365,139166.30322551553,4,10,197203.9244170776,14,75.5,0.649127,0.305931,0.786405,14,1,6,6704.742733607108,58737.37282392033,6704.742733607108,43758.128208621216,4,10,8.254985809621775,456017.0,2100389.0,-126246.23748957417,SHORT,3230.0164339853413,13916.630322551553,0.48106,0.68557,0.09283903816144862,1.0,171345720000.0,3e-06,1.2e-05,0.2668938355551523,0.5134609154569691
CRWD,138222.64433897918,69928.7069994494,5,3,208353.89281732246,8,66.5,0.473287,0.728534,0.047877,8,2,0,49898.643825025065,0.0,72602.05369033586,54832.28271934236,5,3,152.99502590911496,1954025.0,215805.0,68293.93733952979,LONG,27644.528867795838,23309.568999816463,0.474746,0.215883,1.9766223382346755,1.0,99573964016.0,2e-05,2e-06,0.43141810147903326,0.281143467488282
DASH,6502.50908611756,5232.241413293992,3,1,16966.991912705544,4,63.75,2.413429,3.777778,1.04908,4,0,0,0.0,0.0,3323.85549687644,5232.241413293992,3,1,32.35921979974737,224733.0,92776.0,1270.2676728235683,LONG,2167.5030287058535,5232.241413293992,0.488835,0.0,1.2427769616279734,1.0,62298563742.0,4e-06,1e-06,0.39515141098346784,0.2147907006351103
DDOG,1195.8283782029591,143274.48006926817,3,1,287744.7885167393,4,59.0,0.717223,0.561713,1.183752,4,1,1,357.23428592475267,143274.48006926817,530.9372721091846,143274.48006926817,3,1,431.76979625616553,356740.0,157294.0,-142078.65169106523,SHORT,398.6094594009864,143274.48006926817,0.556009,0.0,0.008346415758234253,1.0,40804538746.0,9e-06,4e-06,0.28333514985766517,0.38067202870366024
DIS,32987.23969598466,37704.03355842424,4,7,140550.16715016044,11,72.454545,8.908624,0.338885,13.805617,11,1,1,32927.51724953193,9.565222688662255,32927.51724953193,36598.41787533958,4,7,2835.479514646696,343193.5,1006727.5,-4716.793862439583,SHORT,8246.809923996165,5386.29050834632,0.00181,0.029324,0.8748994890657871,1.0,167851505882.0,2e-06,6e-06,0.25645026912283553,0.4432067188118168
DOW,51926.95031918091,33508.57644120002,6,6,111529.08586674221,12,66.0,85.470035,2.084008,168.856062,12,1,0,23.126059088892738,0.0,50218.9181090279,25228.327326124872,6,6,53.43935316162751,510504.0,1698618.0,18418.373877980892,LONG,8654.491719863485,5584.7627402000035,0.032893,0.247108,1.5496614847336465,1.0,28321069822.0,1.8e-05,6e-05,0.43343919580861173,0.5800170385106813
EEFT,0.0,581866.1582868657,0,1,581866.1582868657,1,49.0,11.538462,,11.538462,1,0,0,0.0,0.0,0.0,581866.1582868657,0,1,0.0,0.0,618750.0,-581866.1582868657,SHORT,0.0,581866.1582868657,0.0,0.0,0.0,1.0,2695330884.0,0.0,0.00023,0.05,0.6000000000000001
EEM,0.0,44309.41376997085,0,2,44309.41376997085,2,67.0,0.022613,,0.022613,2,0,0,0.0,0.0,0.0,23960.76539379655,0,2,0.849248679737191,0.0,571752.0,-44309.41376997085,SHORT,0.0,22154.706884985426,0.0,0.45924,0.0,1.0,24627864715.0,0.0,2.3e-05,0.08680077612194495,0.2584330084867865
ENPH,294.09624835420465,662.2347733445838,2,1,1250.427270052993,3,62.666667,0.183725,0.179042,0.193093,3,0,0,0.0,0.0,276.4813864077033,662.2347733445838,2,1,34.49353023176419,171542.5,194755.0,-368.13852499037915,SHORT,147.04812417710232,662.2347733445838,0.059895,0.0,0.4440966560376861,1.0,5267550547.0,3.3e-05,3.7e-05,0.2940468434653767,0.2915565774043415
EOG,134668.27863881277,0.0,1,0,134668.27863881277,1,49.0,58.055556,58.055556,,1,0,0,0.0,0.0,134668.27863881277,0.0,1,0,0.0,135200.0,0.0,134668.27863881277,LONG,134668.27863881277,0.0,0.0,0.0,99.0,1.0,79127130303.0,2e-06,0.0,0.3375222337298083,0.05
FIG,14723.789934492657,0.0,3,0,14723.789934492657,3,50.0,2.477401,2.477401,,3,0,0,0.0,0.0,7293.840315311153,0.0,3,0,2.4460903816259405,283633.0,0.0,14723.789934492657,LONG,4907.929978164219,0.0,0.504622,0.0,99.0,1.0,9770926104.0,2.9e-05,0.0,0.41974885410617047,0.15599724987045743
FIGR,0.9373240439818721,0.0,2,0,0.9373240439818721,2,54.5,0.141986,0.141986,,2,0,0,0.0,0.0,0.9368254787363469,0.0,2,0,1879.0428878562007,139330.0,0.0,0.9373240439818721,LONG,0.46866202199093604,0.0,0.000532,0.0,99.0,1.0,5666972674.0,2.5e-05,0.0,0.2713464347376148,0.18
FXI,251.33085120438918,35608.00585736509,2,3,36784.899279539306,5,78.0,0.458235,0.028107,0.744987,5,0,1,0.0,34933.774137599656,140.92247399263508,34933.774137599656,2,3,39.3207340281121,79678.0,654133.0,-35356.6750061607,SHORT,125.66542560219459,11869.335285788364,0.439295,0.018935,0.00705826808193485,1.0,5818591318.0,1.4e-05,0.000112,0.2618743439658113,0.5190168152026338
GEV,52179.3439388084,112921.02529539749,10,13,246782.09916294226,23,71.391304,1.480058,1.436419,1.516425,23,3,3,41495.64304027335,26590.1326648651,40269.06708507571,45367.29622378751,10,13,31.63409474965277,1353282.5,1895187.0,-60741.681356589084,SHORT,5217.93439388084,8686.232715030575,0.228257,0.598239,0.4620870542249244,1.0,235331565608.0,6e-06,8e-06,0.422261989724189,0.48105084419677624
GLBE,528635.0140757444,0.0,1,0,1057270.0281514889,1,112.0,925.0,925.0,,1,0,0,0.0,0.0,528635.0140757444,0.0,1,0,0.0,592013.0,0.0,528635.0140757444,LONG,528635.0140757444,0.0,0.0,0.0,99.0,0.7,5223633134.0,0.000113,0.0,0.5785714285714286,0.02857142857142857
GLD,0.0,61619.233868228,0,1,61619.233868228,1,42.0,,,,1,0,0,0.0,0.0,0.0,61619.233868228,0,1,0.0,0.0,61770.0,-61619.233868228,SHORT,0.0,61619.233868228,0.0,0.0,0.0,1.0,409.401097,0.0,0.0,0.05,0.15212390407835139
GOOG,968103.199103258,251782.12340817618,8,8,2352247.07344756,16,84.0,0.305536,0.289496,0.321576,16,1,1,943536.8551645211,16111.658423182846,943536.8551645211,77271.5151472687,8,8,51.632146875886775,1775796.5,1885600.0,716321.0756950818,LONG,121012.89988790725,31472.765426022022,0.025376,0.693102,3.845003711934779,1.0,1879382770000.0,1e-06,1e-06,0.41540259619827996,0.4030015222569799
HPE,1006.4840084359431,0.0,2,0,1006.4840084359431,2,68.0,1.928909,1.928909,,2,0,0,0.0,0.0,687.7060609756894,0.0,2,0,2.1573200607342353,252945.0,0.0,1006.4840084359431,LONG,503.24200421797156,0.0,0.316724,0.0,99.0,1.0,33264232011.0,8e-06,0.0,0.28255303949820343,0.14348386929848356
HUT,2194.730305365957,36795.305441323275,1,6,77973.96812794733,7,74.714286,10.154069,0.304511,11.795663,7,0,0,0.0,0.0,2194.730305365957,15930.244815475226,1,6,10406.340843562682,31280.0,966729.5,-34600.57513595732,SHORT,2194.730305365957,6132.5509068872125,0.0,0.567058,0.05964701961411487,1.0,5608678825.0,6e-06,0.000172,0.19768105974564493,0.6883291214669756
HYG,67031.3012979382,86908.61979901169,2,2,220971.2223948881,4,75.5,0.040517,0.065865,0.015169,4,0,0,0.0,0.0,35053.161164766614,68328.26928378464,2,2,1.4915944561555774,712500.0,913893.0,-19877.31850107349,SHORT,33515.6506489691,43454.309899505846,0.477063,0.213792,0.7712848443912403,1.0,16735326168.0,4.3e-05,5.5e-05,0.35950481242003407,0.38074659370845937
IEX,0.0,47723.56635236842,0,1,95447.13270473684,1,112.0,9.0,,9.0,1,0,0,0.0,0.0,0.0,47723.56635236842,0,1,0.0,0.0,47880.0,-47723.56635236842,SHORT,0.0,47723.56635236842,0.0,0.0,0.0,0.7,14106012648.0,0.0,3e-06,0.02857142857142857,0.2774789243346763
INOD,0.0,120.90860306805367,0,3,241.81625965738593,3,75.333333,0.718185,,0.718185,3,0,0,0.0,0.0,0.0,120.9073995902993,0,3,470460.41938631725,0.0,241153.5,-120.90860306805367,SHORT,0.0,40.302867689351224,0.0,1e-05,0.0,1.0,1336698277.0,0.0,0.00018,0.18,0.4697577666666667
INTC,117873.45104978536,115364.7771184063,5,7,344910.9421887585,12,68.75,0.217269,0.389965,0.093915,12,0,2,0.0,92603.66962589286,93706.99316225987,89646.85469844431,5,7,15.97417041137484,597191.0,674789.0,2508.6739313790604,LONG,23574.690209957073,16480.682445486615,0.20502,0.222927,1.0217455794917738,1.0,220279500000.0,3e-06,3e-06,0.31106414019076667,0.34945320509829136
JAZZ,544.5405173564199,0.0,1,0,544.5405173564199,1,51.0,0.718861,0.718861,,1,0,0,0.0,0.0,544.5405173564199,0.0,1,0,0.0,109000.0,0.0,544.5405173564199,LONG,544.5405173564199,0.0,0.0,0.0,99.0,1.0,11644140203.0,9e-06,0.0,0.09102529176242705,0.05
JNUG,0.0,0.0018552460524394478,0,3,0.0018552460524394478,3,90.0,,,,3,0,0,0.0,0.0,0.0,0.0007969373865986235,0,3,1.454908309138835,0.0,461100.0,-0.0018552460524394478,SHORT,0.0,0.0006184153508131492,0.0,0.570441,0.0,1.0,429361865.0,0.0,0.001074,0.11304602672934953,0.42331562196744477
KOD,3689.486680420471,0.0,1,0,3689.486680420471,1,84.0,5.578947,5.578947,,1,0,0,0.0,0.0,3689.486680420471,0.0,1,0,0.0,75000.0,0.0,3689.486680420471,LONG,3689.486680420471,0.0,0.0,0.0,99.0,1.0,2109205497.0,3.6e-05,0.0,0.3088757833933558,0.05
KR,0.0,2502.131333547821,0,1,5004.262667095642,1,50.0,7.118056,,7.118056,1,0,0,0.0,0.0,0.0,2502.131333547821,0,1,0.0,0.0,45765.0,-2502.131333547821,SHORT,0.0,2502.131333547821,0.0,0.0,0.0,1.0,45432241196.0,0.0,1e-06,0.05,0.2
KRE,3010.1205369251966,0.0,2,0,6020.241073850393,2,50.5,0.049979,0.049979,,2,1,0,761.8346275017802,0.0,2248.2859094234163,0.0,2,0,2.951146913334761,147568.0,0.0,3010.1205369251966,LONG,1505.0602684625983,0.0,0.253091,0.0,99.0,1.0,64.50608,0.0,0.0,0.21465143767307776,0.17788303291117302
LITE,19162.34594533642,49798.665188276485,3,3,80405.31415749161,6,47.666667,3.78869,0.791667,6.785714,6,0,0,0.0,0.0,7540.284608051429,38354.36216439778,3,3,0.3128905489844167,215210.0,877930.0,-30636.319242940066,SHORT,6387.448648445473,16599.555062758827,0.606505,0.229811,0.3847963770291495,1.0,49180320000.0,4e-06,1.8e-05,0.16457196829309703,0.3552122193210063
LRCX,154799.27582193495,177943.99818972094,3,5,665438.9737006697,8,59.125,17.721772,46.322804,0.561153,8,0,1,0.0,149.5907140649576,130813.92330215857,177594.90408596158,3,5,1021.7863086980831,596490.5,670642.5,-23144.722367785987,SHORT,51599.75860731165,35588.79963794419,0.154945,0.001962,0.8699325484239739,1.0,264264919020.0,2e-06,3e-06,0.4591042859857994,0.33647944623045595
LUV,6329.329450383661,0.0,2,0,6329.329450383661,2,85.0,0.826493,0.826493,,2,0,0,0.0,0.0,5454.534447816558,0.0,2,0,6.235214458027446,1428640.0,0.0,6329.329450383661,LONG,3164.6647251918307,0.0,0.138213,0.0,99.0,1.0,19421800145.0,7.4e-05,0.0,0.4146926982112284,0.18
LYV,0.0010539272931532825,0.0013269334383166356,2,5,0.0037077941697865537,7,90.0,0.30512,0.328579,0.295736,7,1,3,0.0004751933751718984,0.0008536391071436225,0.000578733917981384,0.0002947226243842461,2,5,1.4138752035078743,229600.0,292460.0,-0.000273006145163353,SHORT,0.0005269636465766413,0.0002653866876633271,0.450879,0.777892,0.7942578449830219,1.0,35232028396.0,7e-06,8e-06,0.1832810614093608,0.27504312711363255
MELI,0.40174655817540084,156519.7033277661,1,5,160146.7268176031,6,49.333333,3.064087,,3.064087,6,1,1,0.40174655817540084,94766.97716636783,0.40174655817540084,94766.97716636783,1,5,508.89369821004647,31545.0,283800.0,-156519.30158120792,SHORT,0.40174655817540084,31303.94066555322,0.0,0.394536,2.566747506121373e-06,1.0,82686596870.0,0.0,3e-06,0.1925,0.49863193053747623
MKC,64219.92949163575,0.0,1,0,64219.92949163575,1,49.0,3.990654,3.990654,,1,1,0,64219.92949163575,0.0,64219.92949163575,0.0,1,0,0.0,70948.0,0.0,64219.92949163575,LONG,64219.92949163575,0.0,0.0,0.0,99.0,1.0,766052182.0,9.3e-05,0.0,0.5532680082258707,0.05
MORN,0.0,152831.98396924077,0,1,152831.98396924077,1,83.0,122.0,,122.0,1,0,0,0.0,0.0,0.0,152831.98396924077,0,1,0.0,0.0,160870.0,-152831.98396924077,SHORT,0.0,152831.98396924077,0.0,0.0,0.0,1.0,6360318557.0,0.0,2.5e-05,0.05,0.41707519177902125
MRNA,0.0,22.48030395687065,0,1,22.48030395687065,1,115.0,1.492537,,1.492537,1,0,0,0.0,0.0,0.0,22.48030395687065,0,1,0.0,0.0,75250.0,-22.48030395687065,SHORT,0.0,22.48030395687065,0.0,0.0,0.0,0.7,21156904944.0,0.0,4e-06,0.02857142857142857,0.09883446431680115
MRVL,848.9147477306554,278.12921347452743,2,1,1405.1731746797104,3,51.0,0.243205,0.279737,0.170143,3,1,0,563.0881101363599,0.0,563.0881101363599,278.12921347452743,2,1,1.495476550445058,217530.0,59812.5,570.785534256128,LONG,424.4573738653277,278.12921347452743,0.336697,0.0,3.052231504650638,1.0,85401624000.0,3e-06,1e-06,0.16471950988396195,0.11480398385261918
MSFT,1404666.6020537184,608456.753035062,6,5,2235882.1343915253,11,68.181818,0.331282,0.456443,0.181087,11,2,2,726677.1699082453,235096.71076791125,479359.63989765936,258995.92959712635,6,5,2.909884482596356,1704628.0,751200.0,796209.8490186564,LONG,234111.1003422864,121691.3506070124,0.658738,0.57434,2.308572622535714,1.0,2717557472944.0,1e-06,0.0,0.457671518055366,0.4181063654902395
MSTR,0.0,24911.704312833295,0,1,49823.40862566659,1,49.0,0.007124,,0.007124,1,0,0,0.0,0.0,0.0,24911.704312833295,0,1,0.0,0.0,25480.0,-24911.704312833295,SHORT,0.0,24911.704312833295,0.0,0.0,0.0,1.0,41754969042.0,0.0,1e-06,0.05,0.11529726270549727
NBIS,23347.173919894758,111308.17251623423,1,5,160357.0317593914,6,66.833333,0.42013,0.816077,0.34094,6,0,0,0.0,0.0,23347.173919894758,42829.5133668403,1,5,2.5306411883443958,253750.0,794715.0,-87960.99859633947,SHORT,23347.173919894758,22261.634503246845,0.0,0.615217,0.20975255807465157,1.0,21199820508.0,1.2e-05,3.7e-05,0.2791144162087549,0.4220759974803835
NFLX,17476.422245362253,412941.64126472885,3,5,850287.6287027521,8,78.25,0.078544,0.043816,0.099382,8,2,1,14921.589258807777,4121.428323522646,9707.61212380589,372304.6902630356,3,5,21.922069754599402,205550.0,607572.5,-395465.2190193666,SHORT,5825.474081787418,82588.32825294576,0.444531,0.098408,0.04232177261619024,1.0,394012171838.0,1e-06,2e-06,0.2624885693928155,0.36347280747376665
OKTA,101784.61792227527,5.4058621966349145,4,5,101795.42964666853,9,52.555556,0.415356,0.454512,0.384031,9,0,0,0.0,0.0,101777.07972013336,2.0208383061298503,4,5,12152.391870051166,669077.0,386870.0,101779.21206007863,LONG,25446.154480568817,1.0811724393269828,7.4e-05,0.626177,99.0,1.0,13431132594.0,5e-05,2.9e-05,0.43088985304053967,0.36045671090237963
ONON,27992.831128275113,2557.592852672515,5,1,36093.4248339773,6,60.833333,596.051354,714.603357,3.291339,6,1,1,2714.2152697804795,2557.592852672515,16880.737239734968,2557.592852672515,5,1,2.9241423942509734,1245332.0,42258.5,25435.238275602598,LONG,5598.566225655022,2557.592852672515,0.396962,0.0,10.944991146274301,1.0,9532603365.0,0.000131,4e-06,0.6683549597727299,0.3499236528295815
OXY,39074.879512320214,0.0,1,0,78149.75902464043,1,83.0,,,,1,0,0,0.0,0.0,39074.879512320214,0.0,1,0,0.0,39270.0,0.0,39074.879512320214,LONG,39074.879512320214,0.0,0.0,0.0,99.0,1.0,63476121980.0,1e-06,0.0,0.13360165418184072,0.05
