ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
AA,11217.349199240856,19.0798723771224,5,1,22453.778270858835,6,90.0,11.293747,13.485066,0.337151,6,1,0,5133.524448864048,0.0,5133.524448864048,19.0798723771224,5,1,7.836895248908021,824919.5,109395.0,11198.269326863734,LONG,2243.4698398481714,19.0798723771224,0.542359,0.0,99.0,1.0,394294243.08651024,0.002092,0.000277,0.6122474772872593,0.22893414322100467
AAOI,7478.925412701449,4384.878449185281,1,5,16248.682311072012,6,84.833333,7.139394,41.0,0.367273,6,0,0,0.0,0.0,7478.925412701449,1724.2854597974942,1,5,7.6569405668112935,304920.0,656096.5,3094.046963516168,LONG,7478.925412701449,876.9756898370563,0.0,0.606766,1.705617498722467,1.0,1132609116.2982662,0.000269,0.000579,0.39364956514611255,0.3638829513654974
AAP,43.610715833127685,76.16784198103673,1,1,195.94639979520116,2,30.5,69.543401,138.631579,0.455223,2,0,0,0.0,0.0,43.610715833127685,76.16784198103673,1,1,3.493079190558845,3752500.0,675000.0,-32.557126147909045,SHORT,43.610715833127685,76.16784198103673,0.0,0.0,0.5725607382179123,1.0,79798906.86510544,0.047024,0.008459,0.5800000000000001,0.43
ABVX,0.3397113660693634,83.19166037375348,1,2,167.0627434796457,3,111.0,0.608784,1.15625,0.335052,3,0,0,0.0,0.0,0.3397113660693634,42.1425785173828,1,2,0.9662633998540705,56065.0,55495.0,-82.85194900768411,SHORT,0.3397113660693634,41.59583018687674,0.0,0.493428,0.004083478614841309,0.7,116274821.00659943,0.000482,0.000477,0.19227069308423908,0.19366500003128728
ACHR,9234.511031277834,0.0,2,0,18469.02206255567,2,56.0,580.96875,580.96875,,2,1,0,4745.840587490078,0.0,4745.840587490078,0.0,2,0,1.0572931666342853,251377.5,0.0,9234.511031277834,LONG,4617.255515638917,0.0,0.486076,0.0,99.0,1.0,178902341.47694007,0.001405,0.0,0.4550174586299671,0.09581603722081904
AEM,5.787662815527566,16725.998899417544,1,3,19447.49756163176,4,58.5,0.968474,1.378049,0.831949,4,1,1,5.787662815527566,2709.9233365831633,5.787662815527566,13996.730538672222,1,3,627.9546428708793,41815.0,607675.0,-16720.211236602016,SHORT,5.787662815527566,5575.332966472514,0.0,0.163175,0.0003460279323424511,1.0,477319582.55250853,8.8e-05,0.001273,0.24518294000000002,0.3967296609626434
AGNC,0.0,1829.2848274521916,0,1,1829.2848274521916,1,90.0,0.08687,,0.08687,1,0,0,0.0,0.0,0.0,1829.2848274521916,0,1,0.0,0.0,72000.0,-1829.2848274521916,SHORT,0.0,1829.2848274521916,0.0,0.0,0.0,1.0,216799154.325,0.0,0.000332,0.05,0.10944617789869021
AGRO,23.090473757903325,0.0,1,0,23.090473757903325,1,92.0,4.170492,4.170492,,1,0,0,0.0,0.0,23.090473757903325,0.0,1,0,0.0,120000.0,0.0,23.090473757903325,LONG,23.090473757903325,0.0,0.0,0.0,99.0,0.7,26333546.682755426,0.004557,0.0,0.42155706475975463,0.02857142857142857
ALAB,0.40323388411505867,146.63974125917267,1,3,250.18783993662132,4,54.25,1.943465,3.0,1.591286,4,0,1,0.0,102.74163090921854,0.40323388411505867,102.74163090921854,1,3,22.79264916126535,46460.0,406490.0,-146.2365073750576,SHORT,0.40323388411505867,48.87991375305756,0.0,0.29936,0.0027498267567342386,1.0,562772275.9501362,8.3e-05,0.000722,0.33,0.4079887478084649
AMZN,28622.66107683116,24995.081465055882,4,6,66278.82049004287,10,85.6,0.077371,0.133399,0.040019,10,0,0,0.0,0.0,14331.213102466381,9404.53802684636,4,6,1.7589502846091967,652752.5,717358.0,3627.579611775276,LONG,7155.66526920779,4165.846910842647,0.499305,0.623744,1.1451317378919839,1.0,9433033421.53916,6.9e-05,7.6e-05,0.20931751987192246,0.23029813138068422
ARCC,0.0,0.01743870798471031,0,1,0.03487741596942062,1,94.0,1.085189,,1.085189,1,0,1,0.0,0.01743870798471031,0.0,0.01743870798471031,0,1,0.0,0.0,29134.0,-0.01743870798471031,SHORT,0.0,0.01743870798471031,0.0,0.0,0.0,0.7,164702217.40215418,0.0,0.000177,0.02857142857142857,0.1013242070045678
ARKK,2172.0423488525153,1796.914397288098,1,1,7937.913492281226,2,90.0,0.480355,0.790909,0.169802,2,0,0,0.0,0.0,2172.0423488525153,1796.914397288098,1,1,1.2087622827946396,44460.0,36874.0,375.12795156441734,LONG,2172.0423488525153,1796.914397288098,0.0,0.0,1.2087622827946396,1.0,787183774.7776676,5.6e-05,4.7e-05,0.11983423892110107,0.10237969892110105
ASTS,0.0,7107.277354699485,0,2,9965.060738656382,2,73.0,0.191194,,0.191194,2,0,0,0.0,0.0,0.0,4249.493970742587,0,2,1.3449993828124,0.0,167660.0,-7107.277354699485,SHORT,0.0,3553.6386773497425,0.0,0.402093,0.0,1.0,1142455282.8959007,0.0,0.000147,0.10828330658853734,0.15948769730115323
AVGO,44144.40752795899,12771.360687626502,4,4,69687.128903212,8,80.875,0.120806,0.065681,0.17593,8,0,0,0.0,0.0,22372.884628410946,4981.028892493816,4,4,0.5786173788622136,1768487.0,368303.0,31373.046840332485,LONG,11036.101881989747,3192.8401719066255,0.493189,0.609984,3.4565156061035984,1.0,9252010792.059778,0.000191,4e-05,0.20429713452609802,0.15150084832212452
BA,13924.6139178224,14287.305408822805,10,7,32012.695602113326,17,68.235294,4.834135,2.803661,7.734813,17,5,1,3799.8656275070052,201.14326507295476,7897.381308036117,13686.421949155947,10,7,28.251893309016165,2807267.0,717032.0,-362.6914910004052,SHORT,1392.46139178224,2041.0436298318293,0.432847,0.042057,0.9746144230404403,1.0,1440513031.847644,0.001949,0.000498,0.7041039543501222,0.5070463206350906
BRKB,0.0,73441.22604702512,0,5,146882.45209405024,5,71.8,1.091648,,1.091648,5,0,2,0.0,67341.7190664138,0.0,64856.28920406059,0,5,26.983350090668214,0.0,1741071.0,-73441.22604702512,SHORT,0.0,14688.245209405024,0.0,0.116895,0.0,1.0,,0.0,0.0,0.18,0.3388545268899672
