ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
AAOI,58.95785323197436,27.168665162031672,1,2,113.29518355603771,3,78.666667,14.100707,41.0,0.65106,3,0,0,0.0,0.0,58.95785323197436,13.592884466546302,1,2,0.9216300686910834,304920.0,111196.5,31.78918806994269,LONG,58.95785323197436,13.584332581015836,0.0,0.499685,2.170068086906537,1.0,1132984711.0491943,0.000269,9.8e-05,0.2872157906791498,0.14088316488137553
ABNB,0.0,0.23898972820158648,0,3,0.23898972820158648,3,51.333333,0.531545,,0.531545,3,0,0,0.0,0.0,0.0,0.17111017180005128,0,3,729.861543221139,0.0,343314.0,-0.23898972820158648,SHORT,0.0,0.07966324273386216,0.0,0.284027,0.0,1.0,589374104.1928864,0.0,0.000583,0.18,0.3165096039843659
ABVX,0.0026780121149405185,0.6558163682325522,1,2,1.3169887606949855,3,111.0,0.608784,1.15625,0.335052,3,0,0,0.0,0.0,0.0026780121149405185,0.33221830970865807,1,2,244.88924623371935,56065.0,55495.0,-0.6531383561176116,SHORT,0.0026780121149405185,0.3279081841162761,0.0,0.493428,0.004083478614841307,0.7,116586591.85211182,0.000481,0.000476,0.2802665327478085,0.28165968838168204
ADBE,65513.48087798056,531019.7364856262,7,12,662020.0384222802,19,82.473684,0.245455,0.311084,0.207172,19,1,0,0.7187366690288549,0.0,65359.847613721824,328117.45324741205,7,12,6863.259926024519,638323.5,2357072.0,-465506.2556076456,SHORT,9359.068696854365,44251.644707135514,0.002345,0.382099,0.1233729678515516,1.0,1700281572.6797485,0.000375,0.001386,0.3647602253978235,0.5636212039509991
ADM,0.0,0.6107435597130579,0,1,1.2214871194261159,1,91.0,0.148209,,0.148209,1,0,0,0.0,0.0,0.0,0.6107435597130579,0,1,0.0,0.0,40000.0,-0.6107435597130579,SHORT,0.0,0.6107435597130579,0.0,0.0,0.0,0.7,292036655.0187683,0.0,0.000137,0.02857142857142857,0.04167420931164506
AEIS,0.0,0.05725963012252932,0,1,0.05725963012252932,1,30.0,1.525,,1.525,1,0,0,0.0,0.0,0.0,0.05725963012252932,0,1,0.0,0.0,54730.0,-0.05725963012252932,SHORT,0.0,0.05725963012252932,0.0,0.0,0.0,1.0,204930342.87963867,0.0,0.000267,0.05,0.15835896504335362
AFRM,3.989490419551637,0.5217222138881695,5,5,8.651472094996755,10,59.4,2.428299,0.7609,4.095698,10,2,1,0.2842774444589622,0.20305969510281804,3.627711871343672,0.20305969510281804,5,5,43.54807372072141,997785.0,575035.0,3.4677682056634676,LONG,0.7978980839103273,0.10434444277763391,0.090683,0.61079,7.646771238317982,1.0,283453994.63529587,0.00352,0.002029,0.49752850769231205,0.6148843346574902
AG,10.336361537523878,0.0,1,0,20.672723075047756,1,119.0,0.047438,0.047438,,1,0,0,0.0,0.0,10.336361537523878,0.0,1,0,0.0,41559.5,0.0,10.336361537523878,LONG,10.336361537523878,0.0,0.0,0.0,99.0,0.7,415837359.9690056,0.0001,0.0,0.02857142857142857,0.02857142857142857
ALB,36.01921400711752,0.2250745022894051,3,3,72.25640903963185,6,82.0,2.077325,0.537182,3.617468,6,2,1,0.016403386806282,0.004568494600087034,36.00281062031124,0.21576459237572596,3,3,2805.8067379951517,355438.0,447848.0,35.79413950482812,LONG,12.006404669039172,0.07502483409646836,0.000455,0.041364,99.0,1.0,353305998.6193085,0.001006,0.001268,0.36591036910199454,0.5175904574222352
ALGN,52876.3670226334,0.0,1,0,52876.3670226334,1,32.0,40.333333,40.333333,,1,1,0,52876.3670226334,0.0,52876.3670226334,0.0,1,0,0.0,65319.0,0.0,52876.3670226334,LONG,52876.3670226334,0.0,0.0,0.0,99.0,1.0,256302925.56030273,0.000255,0.0,0.352694358802233,0.05
