ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
ARM,138476.26905678943,176867.6281028798,6,13,491917.86432155216,19,56.105263,6.765794,1.860088,9.029965,19,0,9,0.0,96768.97926228505,88732.88148921797,62342.31501512354,6,13,103.48308297511898,551284.0,750457.0,-38391.359046090365,SHORT,23079.378176131573,13605.202161759984,0.35922,0.64752,0.7829373330898122,1.0,163548326642.0,3e-06,5e-06,0.4161535900133835,0.6440221130701412
ASTS,197257.9435125877,50459.87598554186,1,1,298177.6954836714,2,66.0,0.094019,0.148219,0.039819,2,0,1,0.0,50459.87598554186,197257.9435125877,50459.87598554186,1,1,1.9546019452079857,259050.0,69225.0,146798.06752704585,LONG,197257.9435125877,50459.87598554186,0.0,0.0,3.9092038904159714,1.0,25711090247.0,1e-05,3e-06,0.3153734876626091,0.24837406392450784
AVGO,15323.656300996752,413148.8442820393,1,6,841621.3448650754,7,63.285714,0.252324,0.177272,0.264833,7,0,2,0.0,197673.1778506302,15323.656300996752,119930.40197528873,1,6,26.295737131140356,181125.0,643969.5,-397825.18798104255,SHORT,15323.656300996752,68858.14071367322,0.0,0.709716,0.037089916898172266,1.0,1464977356152.0,0.0,0.0,0.22553758269334434,0.42185847390154485
B,47703.50806747802,72.56527290554367,3,3,47777.817129592484,6,65.5,1.452191,0.310135,2.594246,6,1,1,1.7437892089247937,1.0795603344713844,47700.56292572386,44.3702390279779,3,3,8281.549919051215,243425.0,466363.0,47630.942794572475,LONG,15901.169355826007,24.18842430184789,6.2e-05,0.388547,99.0,1.0,62792507605.0,4e-06,7e-06,0.27691936088167896,0.3865489435430672
BA,1.5708204797272147,101141.6397239363,3,7,202004.4904963145,10,86.0,0.553036,0.25203,0.682038,10,0,4,0.0,100825.73826204939,0.9622989650095153,95519.11512526785,3,7,43739.38836823102,258009.0,1384672.0,-101140.06890345657,SHORT,0.5236068265757382,14448.805674848043,0.387391,0.055591,1.553089789739154e-05,1.0,152640061579.0,2e-06,9e-06,0.2307998140148066,0.39196312649606524
BABA,81825.75164246728,181525.84512689814,7,10,411919.0020767341,17,80.588235,4.934296,11.207471,0.543073,17,1,2,746.0113811967841,37822.5480502464,40285.121088763335,59729.18837915998,7,10,35.98166712199026,1012335.0,572497.0,-99700.09348443086,SHORT,11689.39309178104,18152.584512689813,0.507672,0.67096,0.45076639960147746,1.0,289606737455.0,3e-06,2e-06,0.4933244626514788,0.4243988758928514
BE,176432.7600647803,100997.88834728985,6,4,343946.1684571551,10,63.4,0.582011,0.870471,0.149321,10,2,0,96387.91444387253,0.0,61956.333967856815,74099.69316721996,6,4,1.5139427284279494,2127405.5,412433.5,75434.87171749046,LONG,29405.460010796716,25249.47208682246,0.648839,0.266324,1.7468955336779044,1.0,37458797667.0,5.7e-05,1.1e-05,0.5021624263434539,0.2678763947874725
BIDU,0.00019104390866864438,0.0,1,0,0.00038208781733728875,1,119.0,4.307692,4.307692,,1,0,0,0.0,0.0,0.00019104390866864438,0.0,1,0,0.0,36510.5,0.0,0.00019104390866864438,LONG,0.00019104390866864438,0.0,0.0,0.0,99.0,0.7,30197686770.0,1e-06,0.0,0.17857142857142858,0.02857142857142857
BMNR,37272.785976093124,2815.4864184020585,1,1,80176.54478899036,2,66.5,0.209593,0.111763,0.307424,2,0,0,0.0,0.0,37272.785976093124,2815.4864184020585,1,1,13.238488998731329,54184.5,52920.0,34457.29955769107,LONG,37272.785976093124,2815.4864184020585,0.0,0.0,13.238488998731329,1.0,8856171921.0,6e-06,6e-06,0.27936271667784546,0.19768105974564493
BROS,0.0,61711.96076536513,0,2,61712.53808220969,2,85.0,0.339976,,0.339976,2,0,1,0.0,0.5773168445632688,0.0,61711.383448520566,0,2,53446.71996813489,0.0,104325.0,-61711.96076536513,SHORT,0.0,30855.980382682566,0.0,9e-06,0.0,1.0,6101142060.0,0.0,1.7e-05,0.18,0.33364305855274334
BTDR,126824.56635660719,2702.9934087237193,5,1,132230.55317405463,6,49.666667,4.957609,3.524955,12.120879,6,2,0,103232.13015891262,0.0,54228.316614718984,2702.9934087237193,5,1,4.604785875694178,648323.0,38713.0,124121.57294788347,LONG,25364.91327132144,2702.9934087237193,0.572415,0.0,46.92004277453652,1.0,1675086784.0,0.000387,2.3e-05,0.7581076473109728,0.40211092916182806
BX,29152.875090928963,6.791671048060236,3,2,54594.462024477434,5,71.6,1.652089,0.930944,2.733808,5,0,0,0.0,0.0,25298.64113270096,5.55857175661734,3,2,8037.443210536546,123650.0,460425.0,29146.083419880903,LONG,9717.625030309655,3.395835524030118,0.132208,0.181561,99.0,1.0,81365274197.0,2e-06,6e-06,0.2654471135757802,0.35086865879326395
C,81490.26570154568,40835.753777192804,5,6,227827.14329287125,11,72.090909,0.739174,1.453871,0.143592,11,1,2,75968.09289939447,14596.439468159633,75968.09289939447,16792.20577690144,5,6,150.74031539161683,539692.0,620134.5,40654.511924352875,LONG,16298.053140309135,6805.958962865468,0.067765,0.588787,1.9955616870983008,1.0,196640949802.0,3e-06,3e-06,0.3582851859637404,0.3262925858064839
CCJ,0.0,98.75676131150702,0,2,98.75676131150702,2,45.0,52.590906,,52.590906,2,0,1,0.0,29.889541631133316,0.0,68.86721968037371,0,2,0.4340169643824239,0.0,463318.0,-98.75676131150702,SHORT,0.0,49.37838065575351,0.0,0.302658,0.0,1.0,45579386557.0,0.0,1e-05,0.06880740178990503,0.2903517583062319
CCL,0.0,133492.1755605723,0,5,197078.79630333575,5,82.6,0.294479,,0.294479,5,0,1,0.0,25342.100038221102,0.0,66035.41835683408,0,5,40.92586669580293,0.0,321638.0,-133492.1755605723,SHORT,0.0,26698.43511211446,0.0,0.505324,0.0,1.0,13339746633.0,0.0,2.4e-05,0.18,0.41797286039879117
CF,26.766196175494084,0.5393158544670447,1,1,27.844827884428174,2,69.5,0.194808,0.169827,0.219789,2,0,0,0.0,0.0,26.766196175494084,0.5393158544670447,1,1,24.814953940065983,141000.0,43074.5,26.22688032102704,LONG,26.766196175494084,0.5393158544670447,0.0,0.0,49.62990788013197,1.0,20370338912.0,7e-06,2e-06,0.20111701687640052,0.18360521877671135
CMG,0.0,0.6891244649738184,0,2,0.6891244649738184,2,64.5,55.899527,,55.899527,2,0,1,0.0,0.000722864118115275,0.0,0.6884016008557031,0,2,952.3250409088972,0.0,193605.0,-0.6891244649738184,SHORT,0.0,0.3445622324869092,0.0,0.001049,0.0,1.0,41898947910.0,0.0,5e-06,0.18,0.3700458671487826
CNC,8.487138104469361,72.28140427588531,1,3,89.25568048482404,4,86.0,2.672472,4.516854,2.057678,4,1,1,8.487138104469361,21.80276290441916,8.487138104469361,35.30616934318974,1,3,0.7681870601073115,30720.0,273920.0,-63.79426617141595,SHORT,8.487138104469361,24.0938014252951,0.0,0.511546,0.11741800245157744,1.0,16503834760.0,2e-06,1.7e-05,0.24939332471469483,0.29912237416327964
COHR,82558.61717214822,8328.358613880637,3,1,127292.55603729507,4,56.25,1.578643,0.341877,4.052174,4,0,0,0.0,0.0,50231.95860776166,8328.358613880637,3,1,5.088760041420566,181320.0,186945.0,74230.25855826758,LONG,27519.539057382743,8328.358613880637,0.39156,0.0,9.912951759131762,1.0,45612459773.0,4e-06,4e-06,0.30754884228976864,0.36145595810818004
COUR,41.769227324800596,105698.55020476111,1,3,211438.86963684703,4,49.75,0.531104,0.172394,0.650674,4,1,3,41.769227324800596,105698.55020476111,41.769227324800596,45119.535249581066,1,3,2.61771092352003,118355.0,118432.5,-105656.78097743631,SHORT,41.769227324800596,35232.850068253705,0.0,0.57313,0.0003951731338214621,1.0,982288000.0,0.00012,0.000121,0.4259341400192013,0.5998291599908928
CRWD,122973.23027450795,62213.821980953406,5,3,185367.2483444833,8,66.5,0.473287,0.728534,0.047877,8,2,0,44393.57564620138,0.0,64592.23168215795,48782.91079995706,5,3,152.995025909115,1954025.0,215805.0,60759.408293554545,LONG,24594.64605490159,20737.940660317803,0.474746,0.215883,1.9766223382346753,1.0,99573964016.0,2e-05,2e-06,0.4266645949046412,0.27638999483480053
DDOG,1063.8986052162663,127467.72219759892,3,1,255999.3430004141,4,59.0,0.717223,0.561713,1.183752,4,1,1,317.82241119073717,127467.72219759892,472.36161438411744,127467.72219759892,3,1,431.7697962561652,356740.0,157294.0,-126403.82359238266,SHORT,354.63286840542213,127467.72219759892,0.556009,0.0,0.008346415758234258,1.0,40804538746.0,9e-06,4e-06,0.28333514985766517,0.37591837492014274
DIS,29347.922278974616,33544.33528708214,4,6,125043.96857439588,10,75.5,4.042343,0.338885,6.511315,10,1,1,29294.788711784444,8.50993943825239,29294.788711784444,32560.697204065968,4,6,1444.5089656852253,343193.5,855982.5,-4196.413008107524,SHORT,7336.980569743654,5590.722547847024,0.00181,0.029324,0.874899503233753,1.0,167851505882.0,2e-06,5e-06,0.25169719153650305,0.4279194164916701
DOCU,0.0,6227.521284851848,0,2,12440.642758226266,2,57.5,107.365672,,107.365672,2,0,0,0.0,0.0,0.0,6213.121473374418,0,2,862.9448355088307,0.0,212795.0,-6227.521284851848,SHORT,0.0,3113.760642425924,0.0,0.002312,0.0,1.0,9173109643.0,0.0,2.3e-05,0.18,0.4154442624951614
DOW,46177.534537761174,29811.74254465197,5,6,99204.06412409875,11,64.181818,93.198789,2.41006,168.856062,11,0,0,0.0,0.0,44678.51566790359,22445.011962785375,5,6,54.04947692451586,421678.0,1698618.0,16365.791993109204,LONG,9235.506907552235,4968.623757441995,0.032462,0.247108,1.5489713312999585,1.0,28321069822.0,1.5e-05,6e-05,0.42038744497912645,0.5755201873586966
EEFT,0.0,517671.77088924806,0,1,517671.77088924806,1,49.0,11.538462,,11.538462,1,0,0,0.0,0.0,0.0,517671.77088924806,0,1,0.0,0.0,618750.0,-517671.77088924806,SHORT,0.0,517671.77088924806,0.0,0.0,0.0,1.0,2695330884.0,0.0,0.00023,0.05,0.6000000000000001
EEM,175587.01845348944,0.0,1,0,351174.0369069789,1,83.0,0.022135,0.022135,,1,0,0,0.0,0.0,175587.01845348944,0.0,1,0,0.0,177025.0,0.0,175587.01845348944,LONG,175587.01845348944,0.0,0.0,0.0,99.0,1.0,24627864715.0,7e-06,0.0,0.21582318160999958,0.05
EXE,315.44117931083224,0.0,1,0,315.44117931083224,1,51.0,0.094916,0.094916,,1,0,0,0.0,0.0,315.44117931083224,0.0,1,0,0.0,58500.0,0.0,315.44117931083224,LONG,315.44117931083224,0.0,0.0,0.0,99.0,1.0,26696226773.0,2e-06,0.0,0.053605218776711344,0.05
FIG,99814.22202174923,0.0,4,0,99814.22202174923,4,49.75,1.992437,1.992437,,4,0,0,0.0,0.0,86714.83429995578,0.0,4,0,14.09993831377286,372439.0,0.0,99814.22202174923,LONG,24953.555505437307,0.0,0.131238,0.0,99.0,1.0,9770926104.0,3.8e-05,0.0,0.4913608991908827,0.18
FIGR,0.8339137632162242,0.0,2,0,0.8339137632162242,2,54.5,0.141986,0.141986,,2,0,0,0.0,0.0,0.8334702021843974,0.0,2,0,1879.0428878562004,139330.0,0.0,0.8339137632162242,LONG,0.4169568816081121,0.0,0.000532,0.0,99.0,1.0,5666972674.0,2.5e-05,0.0,0.2713464347376148,0.18
GEV,112015.44392693721,100448.03575093797,10,12,285096.23466921237,22,72.136364,1.551037,1.474757,1.620383,22,4,2,102532.88323536362,23641.599366878483,65615.2472620132,40362.14899620724,10,12,31.898803687082914,1343127.5,1826692.0,11567.40817599924,LONG,11201.54439269372,8370.669645911497,0.41423,0.598179,1.115158132157813,1.0,235331565608.0,6e-06,8e-06,0.4814078483553272,0.4732793923279047
GLBE,470313.3529820038,0.0,1,0,940626.7059640076,1,112.0,925.0,925.0,,1,0,0,0.0,0.0,470313.3529820038,0.0,1,0,0.0,592013.0,0.0,470313.3529820038,LONG,470313.3529820038,0.0,0.0,0.0,99.0,0.7,5223633134.0,0.000113,0.0,0.5785714285714286,0.02857142857142857
GLD,522177.5059606521,318955.96291497356,4,3,1105268.3402679022,7,77.142857,0.210091,0.184821,0.260632,7,0,0,0.0,0.0,233674.30038192953,157506.2192069791,4,3,2.1962895927210844,573525.0,354354.5,203221.54304567853,LONG,130544.37649016302,106318.65430499119,0.5525,0.506182,1.6371460849592356,1.0,409.401097,0.0,0.0,0.350146269051054,0.32515719318954195
GOOG,861297.2078645158,224004.2591353227,8,8,2092735.4009825666,16,84.0,0.305536,0.289496,0.321576,16,1,1,839441.1459679405,14334.139611157392,839441.1459679405,68746.53477589072,8,8,51.632146875886775,1775796.5,1885600.0,637292.9487291931,LONG,107662.15098306448,28000.532391915338,0.025376,0.693102,3.8450037119347784,1.0,1879382770000.0,1e-06,1e-06,0.41064894888933023,0.3982479934962482
GOOGL,336260.08094320295,178165.58298951978,5,7,801062.7693450068,12,84.833333,0.304661,0.199691,0.379639,12,0,1,0.0,4830.511269043179,178906.92280115766,105177.40097444518,5,7,12.353354222874922,1032237.0,651785.0,158094.49795368317,LONG,67252.01618864058,25452.22614135997,0.467951,0.409665,1.8873458908333758,1.0,1635516240000.0,1e-06,0.0,0.3652964750747536,0.36078904766900693
GS,198061.69451859719,435147.13184945023,5,4,830193.5667771173,9,80.0,0.330692,0.342031,0.316517,9,1,1,238.16604455365595,2017.5954741532187,84555.09666403507,430351.0096856122,5,4,84.77997561838696,428017.5,764222.5,-237085.43733085305,SHORT,39612.338903719436,108786.78296236256,0.573087,0.011022,0.4551602895250645,1.0,244120823754.0,2e-06,3e-06,0.36738763852352985,0.36491345548003545
HOOD,279943.46586338937,267641.3527771534,8,6,688820.067934881,14,86.428571,1.094825,0.334976,2.107957,14,0,1,0.0,10360.388367487723,195387.10361229634,126500.75150708537,8,6,144.71527627467918,595253.5,1715568.0,12302.113086235942,LONG,34992.93323292367,44606.89212952557,0.302048,0.52735,1.0459649189431466,1.0,55580344909.0,1.1e-05,3.1e-05,0.40142742986209506,0.5703240536661335
HPE,895.4436541777218,0.0,2,0,895.4436541777218,2,68.0,1.928909,1.928909,,2,0,0,0.0,0.0,611.8348856800847,0.0,2,0,2.157320060734237,252945.0,0.0,895.4436541777218,LONG,447.7218270888609,0.0,0.316724,0.0,99.0,1.0,33264232011.0,8e-06,0.0,0.28255303949820354,0.1434838692984836
HUM,0.0,10988.38785653372,0,1,10988.38785653372,1,84.0,0.95,,0.95,1,0,0,0.0,0.0,0.0,10988.38785653372,0,1,0.0,0.0,135000.0,-10988.38785653372,SHORT,0.0,10988.38785653372,0.0,0.0,0.0,1.0,21121177660.0,0.0,6e-06,0.05,0.12669622043151724
HUT,1952.5966712828877,32735.8631481534,1,6,69371.48962726918,7,74.714286,10.154069,0.304511,11.795663,7,0,0,0.0,0.0,1952.5966712828877,14172.740460806535,1,6,10406.340843562677,31280.0,966729.5,-30783.26647687051,SHORT,1952.5966712828877,5455.9771913589,0.0,0.567058,0.05964701961411492,1.0,5608678825.0,6e-06,0.000172,0.19768105974564493,0.6835762546280527
HYG,59636.07258081311,60789.95256585386,2,1,180062.09772748008,3,72.666667,0.050646,0.065865,0.020208,3,0,0,0.0,0.0,31185.920949341016,60789.95256585386,2,1,1.8869132648026696,712500.0,700000.0,-1153.8799850407522,SHORT,29818.036290406555,60789.95256585386,0.477063,0.0,0.9810185740186135,1.0,16735326168.0,4.3e-05,4.2e-05,0.3718817556018242,0.35801279963114163
IEX,0.0,92180.99314789582,0,2,184361.98629579163,2,112.0,13.875,,13.875,2,0,0,0.0,0.0,0.0,49722.52953915435,0,2,1.1710864057011554,0.0,101080.0,-92180.99314789582,SHORT,0.0,46090.49657394791,0.0,0.460599,0.0,0.7,14106012648.0,0.0,7e-06,0.07931850615181198,0.37984229667652547
IGV,563306.1821895922,0.0,3,0,563306.1821895922,3,49.0,0.13384,0.13384,,3,1,0,74094.13288142894,0.0,288599.90501717286,0.0,3,0,0.0,567259.0,0.0,563306.1821895922,LONG,187768.7273965307,0.0,0.487668,0.0,99.0,1.0,9788215199.0,5.8e-05,0.0,0.42803393187537586,0.05
INOD,0.0,107.5693607104858,0,3,215.1378793625208,3,75.333333,0.718185,,0.718185,3,0,0,0.0,0.0,0.0,107.56829000642189,0,3,470460.4193863167,0.0,241153.5,-107.5693607104858,SHORT,0.0,35.85645357016193,0.0,1e-05,0.0,1.0,1336698277.0,0.0,0.00018,0.18,0.4697577666666667
IREN,0.0,52745.17580208964,0,2,105490.35160417928,2,59.0,11.909781,,11.909781,2,0,1,0.0,32693.502541644455,0.0,32693.502541644455,0,2,1.6304625612535344,0.0,60857.5,-52745.17580208964,SHORT,0.0,26372.58790104482,0.0,0.380161,0.0,1.0,12443900343.0,0.0,5e-06,0.12065337765431983,0.3983253037456458
JAZZ,484.4640815179859,0.0,1,0,484.4640815179859,1,51.0,0.718861,0.718861,,1,0,0,0.0,0.0,484.4640815179859,0.0,1,0,0.0,109000.0,0.0,484.4640815179859,LONG,484.4640815179859,0.0,0.0,0.0,99.0,1.0,11644140203.0,9e-06,0.0,0.09102529176242705,0.05
KOD,3282.444040307871,0.0,1,0,3282.444040307871,1,84.0,5.578947,5.578947,,1,0,0,0.0,0.0,3282.444040307871,0.0,1,0,0.0,75000.0,0.0,3282.444040307871,LONG,3282.444040307871,0.0,0.0,0.0,99.0,1.0,2109205497.0,3.6e-05,0.0,0.3088757833933558,0.05
KR,0.0,2226.0836791896554,0,1,4452.167358379311,1,50.0,7.118056,,7.118056,1,0,0,0.0,0.0,0.0,2226.0836791896554,0,1,0.0,0.0,45765.0,-2226.0836791896554,SHORT,0.0,2226.0836791896554,0.0,0.0,0.0,1.0,45432241196.0,0.0,1e-06,0.05,0.2
KRE,2678.0289706622298,0.0,2,0,5356.0579413244595,2,50.5,0.049979,0.049979,,2,1,0,677.7852176602512,0.0,2000.2437530019788,0.0,2,0,2.95114691333476,147568.0,0.0,2678.0289706622298,LONG,1339.0144853311149,0.0,0.253091,0.0,99.0,1.0,64.50608,0.0,0.0,0.2146514376730777,0.17788303291117297
KWEB,79586.20424027204,6699.923737996482,8,1,86721.07829759705,9,57.888889,2.904924,2.83098,3.496482,9,5,0,75555.30607367991,0.0,71364.34883489921,6699.923737996482,8,1,59.50354382058446,570634.0,88775.0,72886.28050227556,LONG,9948.275530034005,6699.923737996482,0.103308,0.0,11.878673153982971,1.0,4223436000.0,0.000135,2.1e-05,0.7539002549363102,0.40801085142259125
LEU,0.0,74203.68547855,0,2,148407.37039345023,2,86.5,2.848576,,2.848576,2,0,1,0.0,74203.68491490022,0.0,74203.68491490022,0,2,263297128.65679115,0.0,187350.0,-74203.68547855,SHORT,0.0,37101.842739275,0.0,0.0,0.0,1.0,3662328508.0,0.0,5.1e-05,0.18,0.5754034771650807
LITE,155148.7834904627,44304.62715315084,4,3,347735.64434414933,7,52.714286,3.353269,0.778935,6.785714,7,0,0,0.0,0.0,138100.52347630297,34122.91692891799,4,3,5.382070461731719,358210.0,877930.0,110844.15633731186,LONG,38787.19587261567,14768.20905105028,0.109883,0.229811,3.501864104490695,1.0,49180320000.0,7e-06,1.8e-05,0.3418602098142268,0.4669002436509975
LUV,5631.046140865659,0.0,2,0,5631.046140865659,2,85.0,0.826493,0.826493,,2,0,0,0.0,0.0,4852.762902195654,0.0,2,0,6.235214458027459,1428640.0,0.0,5631.046140865659,LONG,2815.5230704328296,0.0,0.138213,0.0,99.0,1.0,19421800145.0,7.4e-05,0.0,0.4146926982112284,0.18
LYV,0.0009376527582244975,0.0009575694614362785,2,4,0.0028527916810970545,6,90.0,0.338464,0.328579,0.343406,6,1,3,0.00042276766321027056,0.0007594613675358181,0.0005148850950142269,0.0002622073490840502,2,4,0.9872935717114425,229600.0,232260.0,-1.9916703211781046e-05,SHORT,0.00046882637911224874,0.00023939236535906963,0.450879,0.726174,0.9792007744462657,1.0,35232028396.0,7e-06,7e-06,0.16479585736484872,0.23612645260294396
MARA,255940.54694456645,0.0,1,0,255940.54694456645,1,35.0,11.617363,11.617363,,1,0,0,0.0,0.0,255940.54694456645,0.0,1,0,0.0,326872.0,0.0,255940.54694456645,LONG,255940.54694456645,0.0,0.0,0.0,99.0,1.0,3262413168.0,0.0001,0.0,0.6000000000000001,0.05
MELI,0.35742386673876214,139251.66612078145,1,5,142478.53822238103,6,49.333333,3.064087,,3.064087,6,1,1,0.35742386673876214,84311.80984295772,0.35742386673876214,84311.80984295772,1,5,508.8936982100464,31545.0,283800.0,-139251.3086969147,SHORT,0.35742386673876214,27850.33322415629,0.0,0.394536,2.566747506121375e-06,1.0,82686596870.0,0.0,3e-06,0.1925,0.4938784026407871
META,724453.4105023347,534341.2114399255,6,4,1737878.1879639733,10,64.1,0.190089,0.275081,0.062602,10,3,1,389766.35461494897,146132.88411340435,218338.85351344215,196519.76995502718,6,4,1.2825331596639133,968882.0,662260.0,190112.19906240923,LONG,120742.23508372245,133585.30285998137,0.698616,0.63222,1.3557880152086734,1.0,1197567304140.0,1e-06,1e-06,0.38197959745493704,0.329680827451022
MKC,57134.865385877434,0.0,1,0,57134.865385877434,1,49.0,3.990654,3.990654,,1,1,0,57134.865385877434,0.0,57134.865385877434,0.0,1,0,0.0,70948.0,0.0,57134.865385877434,LONG,57134.865385877434,0.0,0.0,0.0,99.0,1.0,766052182.0,9.3e-05,0.0,0.5485143977675092,0.05
MORN,0.0,135970.7944225701,0,1,135970.7944225701,1,83.0,122.0,,122.0,1,0,0,0.0,0.0,0.0,135970.7944225701,0,1,0.0,0.0,160870.0,-135970.7944225701,SHORT,0.0,135970.7944225701,0.0,0.0,0.0,1.0,6360318557.0,0.0,2.5e-05,0.05,0.41232153579451675
MRNA,0.0,20.000164288201212,0,1,20.000164288201212,1,115.0,1.492537,,1.492537,1,0,0,0.0,0.0,0.0,20.000164288201212,0,1,0.0,0.0,75250.0,-20.000164288201212,SHORT,0.0,20.000164288201212,0.0,0.0,0.0,0.7,21156904944.0,0.0,4e-06,0.02857142857142857,0.09883446431680115
MRVL,755.258223103379,247.44460633231853,2,1,1250.147435768016,3,51.0,0.243205,0.279737,0.170143,3,1,0,500.96541101340307,0.0,500.96541101340307,247.44460633231853,2,1,1.4954765504450545,217530.0,59812.5,507.8136167710605,LONG,377.6291115516895,247.44460633231853,0.336697,0.0,3.0522315046506447,1.0,85401624000.0,3e-06,1e-06,0.16471950988396178,0.11480398385261903
MSFT,1883500.3126623647,609359.4468930834,8,6,2800468.0198038383,14,66.785714,0.396279,0.427314,0.354899,14,4,2,1238915.4128528351,209159.66474451887,426474.2847552112,230422.20211327565,8,6,1.7888216538478887,2288033.0,826582.5,1274140.8657692813,LONG,235437.53908279559,101559.9078155139,0.773574,0.621862,3.090951198452231,1.0,2717557472944.0,1e-06,0.0,0.46896136690483703,0.3789010006876551
MTDR,11.426610666334557,0.0,1,0,11.426610666334557,1,86.0,0.231579,0.231579,,1,0,0,0.0,0.0,11.426610666334557,0.0,1,0,0.0,55200.0,0.0,11.426610666334557,LONG,11.426610666334557,0.0,0.0,0.0,99.0,1.0,7976846212.0,7e-06,0.0,0.07111701687640051,0.05
