ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
ANET,733231.5930669754,1396.456033821953,1,2,1467859.6421677726,3,76.333333,45.984782,43.862573,47.045886,3,0,0,0.0,0.0,733231.5930669754,1396.1271845444294,1,2,1582529.5,1324210.0,28657.434061291926,603.1243806841316,0,0,731835.1370331534,LONG,733231.5930669754,698.2280169109765,0.0,0.000235,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,214341465380.0,7e-06,6e-06,56952991.0,31905477.0,0.02778659157690243,0.04150415930155189,0.0,0.0,0.039084,0.431896,0.0,0.0,0.03420857423770289,3.257549889719694e-05,0.30279848579319957,0.3133064762977584,0.6064,0.1216,1.7,0.0,0.0,0.6,0.0,0.6775,0.0,1.7,0.1556,0.0,0.6,0.0,0.2666570153343779,0.2660655848605037,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1952882.0,3165059.0,1324210.0,3369078.0,1064980.0
APP,13754.733431063718,0.0,1,0,27509.466862127436,1,108.0,1.375796,1.375796,,1,0,0,0.0,0.0,13754.733431063718,0.0,1,0,340260.0,0.0,1447.8163380480933,0.0,0,0,13754.733431063718,LONG,13754.733431063718,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,146813237700.0,2e-06,0.0,,,,,0.0,0.0,0.105259,0.0,0.0,0.0,0.0009368864583703488,0.0,0.11342244935323452,0.059774641064530835,0.1958,0.0,0.5955,0.0,0.0,0.3429,0.0,0.2549,0.0,0.0,0.0,0.0,0.3429,0.0,0.09802189606669945,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,680520.0,0.0,0.0,0.0
ASML,0.0,4.98921387758773e-12,0,1,4.98921387758773e-12,1,57.0,1.451613,,1.451613,1,0,0,0.0,0.0,0.0,4.98921387758773e-12,0,1,0.0,736398.0,0.0,1.422663919262267e-12,0,0,-4.98921387758773e-12,SHORT,0.0,4.98921387758773e-12,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,556126857182.0,0.0,1e-06,,,,,0.0,0.0,0.0,0.285148,0.0,0.0,0.0,8.971359345723781e-20,0.07635106302163092,0.1522818145392346,0.1635,0.0,0.0,0.0,0.0,0.6,0.0,0.2757,0.0,0.6471,0.0,0.0,0.6,0.0,0.06,0.124709684,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,926154.0,3119359.0,0.0,736398.0,848390.0,0.0
AXTI,1377640.1926143663,12994.666404206344,5,2,2768275.051632939,7,61.857143,14.679741,14.679741,,7,4,1,1377640.1925732086,9569.998754702423,824148.8386984408,9569.998754702423,5,2,3230442.5,4251240.0,583107.5434283961,8280.605952106424,0,0,1364645.52621016,LONG,275528.03852287325,6497.333202103172,0.401768,0.263544,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.8,0,0.0,5976940572.0,0.00054,0.000711,,,,,9.8e-05,1e-06,0.423265,0.637231,0.0,0.0,0.46098507288767676,0.010870667231561645,0.5981649356681157,0.17545971375700323,0.6558,1.5881,1.7,0.6222,0.6,0.6,0.2155,0.7075,0.0247,0.0,0.1556,0.15,0.6,0.1168,0.8225899041296761,0.3947097154694404,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1830000.0,6460885.0,4251240.0,757020.0,0.0
BE,14627.835949100896,33066.65494512473,3,2,57392.990487907606,5,93.2,9.641677,11.588401,6.721591,5,0,0,0.0,0.0,9047.445910111412,32415.601261554162,3,2,3421113.5,1239363.0,1850.3735148675173,310.93211936073203,0,0,-18438.81899602383,SHORT,4875.945316366965,16533.327472562363,0.381491,0.019689,0.4423742278551097,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,83982052027.0,4.1e-05,1.5e-05,,,,,0.0,0.0,0.11495,0.013037,0.0,0.0,0.000580593733861059,0.001968673909902433,0.29246966264966695,0.24183523169109108,0.3697,0.0,1.7,0.3111,0.0,0.3429,0.2011,0.2199,0.0,1.7,0.1556,0.0,0.3429,0.0,0.3971249068886462,0.2749430569141089,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1782356.0,3716739.0,1607363.0,0.0,3196100.0
BG,211220.6069984936,0.0,1,0,422441.2139969872,1,72.0,2.222222,2.222222,,1,0,0,0.0,0.0,211220.6069984936,0.0,1,0,283195.5,0.0,116658.98569730348,0.0,0,0,211220.6069984936,LONG,211220.6069984936,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,25296081834.0,1.1e-05,0.0,,,,,5e-06,0.0,0.552309,0.0,0.0,0.0,0.08349933732211282,0.0,0.3823019035927688,0.1364050261117312,1.7327,0.3193,1.1711,0.0,0.0,0.6,0.0,0.7641,0.0,0.0,0.0,0.0,0.6,0.0,0.24911109814716748,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,566391.0,0.0,0.0,0.0
BTDR,0.0,7.613487755106162e-21,0,1,7.613487755106162e-21,1,31.0,1538.615385,,1538.615385,1,0,0,0.0,0.0,0.0,7.613487755106162e-21,0,1,0.0,3433092.0,0.0,4.3239186402437316e-21,0,0,-7.613487755106162e-21,SHORT,0.0,7.613487755106162e-21,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,2939690008.0,0.0,0.001168,40385161.0,1888426.0,0.0,1.8179648024333492,0.0,0.0,0.0,0.567929,0.0,0.0,0.0,2.589894762504551e-26,0.13768239020401823,0.5114994530821066,0.7768,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,3433092.0,0.0,0.0
BWA,0.026154195343407752,0.0,1,0,0.026154195343407752,1,49.0,833.333333,833.333333,,1,0,0,0.0,0.0,0.026154195343407752,0.0,1,0,710500.0,0.0,0.004525405093062433,0.0,0,0,0.026154195343407752,LONG,0.026154195343407752,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11855612456.0,6e-05,0.0,1386557.0,51534.0,0.5124203332427012,0.0,0.0,0.0,0.173028,0.0,0.0,0.0,2.206060247032737e-08,0.0,0.5114994530821066,0.205,2.815,0.0,1.7,0.0,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.42528113543132623,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,710500.0,0.0,0.0,0.0
CE,9.594697328612776e-23,0.0,1,0,9.594697328612776e-23,1,32.0,3.78458,3.78458,,1,0,0,0.0,0.0,9.594697328612776e-23,0.0,1,0,949375.0,0.0,1.206595007535675e-23,0.0,0,0,9.594697328612776e-23,LONG,9.594697328612776e-23,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7561561788.0,0.000126,0.0,1701533.0,2114064.0,0.5579527402642206,0.0,0.0,0.0,0.125756,0.0,0.0,0.0,1.2688777262706903e-28,0.0,0.4463400352918494,0.12979127312111344,2.1634,0.0,1.7,0.0,0.0,0.6,0.0,0.6979,0.0,0.0,0.0,0.0,0.6,0.0,0.52,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,949375.0,0.0,0.0,0.0
CIFR,23721.17083463162,0.0,1,0,23721.17083463162,1,73.0,15.957143,15.957143,,1,0,0,0.0,0.0,23721.17083463162,0.0,1,0,523032.0,0.0,3331.240765801968,0.0,0,0,23721.17083463162,LONG,23721.17083463162,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9039987254.0,5.8e-05,0.0,,,,,0.0,0.0,0.140433,0.0,0.0,0.0,0.026240270221769963,0.0,0.2881444310411989,0.10278638294036493,0.4927,0.0888,1.7,0.0,0.0,0.6,0.0,0.4279,0.0,0.0,0.0,0.0,0.6,0.0,0.42881975965537417,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,523032.0,0.0,0.0,1580697.0
