ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AA,0.3723795733658483,0.0,1,0,0.7447591467316966,1,71.0,5.031746,5.031746,,1,0,0,0.0,0.0,0.3723795733658483,0.0,1,0,607580.5,0.0,0.19461510058857265,0.0,1,0,0.3723795733658483,LONG,0.3723795733658483,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,17242564433.0,3.5e-05,0.0,,,,,0.0,0.0,0.522626,0.0,0.0,0.0,2.1596530772021522e-07,0.0,0.3055427928485144,0.12934779128101542,0.8053,0.0,1.6502,0.0,0.0,0.6,0.0,0.5605,0.0,0.1329,0.0,0.0,0.6,0.0,0.3531632375051108,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.495253549209438,1,0.0,0.0,1215161.0,0.0,0.0,0.0
AAPL,0.05584619194133403,0.0,2,0,0.11169238388266806,2,68.5,2.970227,2.970227,,2,0,0,0.0,0.0,0.04604928847957541,0.0,2,0,2007490.5,0.0,0.02122694548985612,0.0,2,0,0.05584619194133403,LONG,0.027923095970667014,0.0,0.175427,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,4298695354080.0,0.0,0.0,,,,,0.0,0.0,0.380097,0.0,0.0,0.0,6.495714087802128e-11,0.0,0.2691880930280931,0.08535311356853878,0.2323,0.0,1.6502,0.1556,0.0,0.6,0.0539,0.2037,0.0,0.0498,0.0,0.0,0.6,0.0,0.2489186344126984,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.380846118134935,1,1769844.0,12477050.0,4014981.0,0.0,5462145.0,0.0
ACN,0.034772706243187054,0.012584571340845436,1,1,0.05994184892487793,2,107.0,11.736842,15.894737,7.578947,2,0,0,0.0,0.0,0.034772706243187054,0.012584571340845436,1,1,1103853.0,399685.0,0.01748282343310749,0.0063212124765927614,1,1,0.022188134902341616,LONG,0.034772706243187054,0.012584571340845436,0.0,0.0,2.763122024691149,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,114637230594.0,1e-05,3e-06,,,,,0.0,0.0,0.502774,0.502299,0.0,0.0,3.0332821251010773e-09,1.0977734960656055e-09,0.2807686278469487,0.2545636970180088,0.8147,0.0,1.6502,0.0,0.0,0.3429,0.0,0.5526,0.0,1.6502,0.0,0.0,0.3429,0.0,0.2405188383208439,0.21260902067254805,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.95425194189476,1,0.0,581400.0,1103853.0,799370.0,0.0,0.0
ADI,0.0,346506.77864437667,0,1,693013.5572887533,1,37.0,1.414894,,1.414894,1,0,1,0.0,346506.77864437667,0.0,346506.77864437667,0,1,0.0,416705.0,0.0,136991.65788223734,0,1,-346506.77864437667,SHORT,0.0,346506.77864437667,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,206378543289.0,0.0,2e-06,,,,,0.0,1e-06,0.0,0.395351,0.0,0.0,0.0,0.016789864543192826,0.14368862982236275,0.32398382757249805,0.5936,0.0,0.2433,0.0,0.0,0.6,0.0,0.7902,0.0495,1.6502,0.0,0.15,0.6,0.0,0.06,0.14634568071610524,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.742048340376972,1,-1.8548224563578917,1,0.0,0.0,0.0,833410.0,0.0,0.0
AMAT,0.0,0.00017702799497747152,0,1,0.00017702799497747152,1,32.0,9.238095,,9.238095,1,0,1,0.0,0.00017702799497747152,0.0,0.00017702799497747152,0,1,0.0,1277285.0,0.0,0.00011781347478488974,0,1,-0.00017702799497747152,SHORT,0.0,0.00017702799497747152,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,352061209199.0,0.0,4e-06,,,,,0.0,0.0,0.0,0.665508,0.0,0.0,0.0,5.028330027617662e-12,0.09058178873146375,0.25409536953468176,0.2388,0.0,0.067,0.0,0.0,0.6,0.0,0.1408,0.0,1.6502,0.0,0.15,0.6,0.0,0.06,0.25742454626463224,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,1147211.0,0.0,1277285.0,0.0,0.0
AMD,0.0,410918.5728087109,0,2,410918.5728087109,2,52.0,1.938217,,1.938217,2,0,1,0.0,25997.409119111955,0.0,384921.16368959896,0,2,0.0,1554325.0,0.0,95264.32073901815,0,1,-410918.5728087109,SHORT,0.0,205459.28640435546,0.0,0.063267,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,748103267167.0,0.0,2e-06,,,,,0.0,0.0,0.0,0.231833,0.0,0.0,0.0,0.0027464027417285763,0.12439094879664707,0.30959934333698863,0.4858,0.0,0.1582,0.0,0.0,0.6,0.0,0.5403,0.0,1.6502,0.1556,0.15,0.6,0.0,0.06,0.19253636533654073,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.5301822396515807,1,4131754.0,15168386.0,0.0,1554325.0,1306160.0,2025000.0
ANET,0.04317389046385044,8.222564386461831e-05,1,2,0.08643000657156549,3,76.333333,45.984782,43.862573,47.045886,3,0,0,0.0,0.0,0.04317389046385044,8.220628067456872e-05,1,2,1582529.5,1324210.0,0.0016873971755118034,3.551296233542921e-05,1,0,0.04309166481998582,LONG,0.04317389046385044,4.1112821932309156e-05,0.0,0.000235,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,171793009763.0,9e-06,8e-06,,,,,0.0,0.0,0.039084,0.431896,0.0,0.0,2.5131342959420597e-09,2.3931603497154544e-12,0.3070898584775692,0.30908660554761946,0.8207,0.0,1.6502,0.0,0.0,0.6,0.0,0.6851,0.0,1.6502,0.1556,0.0,0.6,0.0,0.26235661284441536,0.27399992849199256,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.8636748233336278,1,0.0,1952882.0,3165059.0,1324210.0,3369078.0,1064980.0
APH,21.065344640360184,7.1624431339704,3,3,28.227787802393404,6,79.833333,47.776966,84.34497,11.208963,6,0,0,0.0,0.0,16.80138125635649,7.1624431339704,3,3,2794082.0,2190853.0,11.021696138691498,2.072205918050734,1,0,13.902901506389785,LONG,7.021781546786728,2.3874810446567998,0.202416,0.0,2.9410836842041226,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,91+,0.0,0,0.0,150666812479.0,1.9e-05,1.5e-05,,,,,0.0,0.0,0.523215,0.289316,0.0,0.0,4.660469967641631e-07,1.5846097792701147e-07,0.47144278524763006,0.43413950591773615,2.08,0.0,1.6502,0.3111,0.0,0.6,0.0732,1.7801,0.0,1.6502,0.3111,0.0,0.6,0.0,0.338041707168735,0.3162128981839502,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.7176473929335816,1,-2.871267171092518,1,0.0,0.0,3786366.0,2190853.0,0.0,1334640.0
APLD,20981.179264054674,23570.739993043917,1,1,68122.6592501425,2,38.0,35.963047,70.137255,1.788839,2,1,0,20981.179264054674,0.0,20981.179264054674,23570.739993043917,1,1,650621.0,677612.5,24.83343946025416,18748.595418215125,1,1,-2589.560728989243,SHORT,20981.179264054674,23570.739993043917,0.0,0.0,0.8901366384868077,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12742463744.0,5.1e-05,5.3e-05,,,,,0.0,1e-06,0.001184,0.795418,0.0,0.0,0.016465559318490516,0.018497788549049307,0.28700615169167404,0.27382454634747916,0.4217,0.0482,1.6502,0.0,0.15,0.6,0.0,0.4314,0.0566,1.6502,0.0,0.0,0.6,0.0,0.4205220086777408,0.32959618495015636,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.4693663101604093,1,0.0,629000.0,650621.0,1355225.0,0.0,0.0
APP,0.0008099014828701737,0.0,1,0,0.0016198029657403473,1,108.0,1.375796,1.375796,,1,0,0,0.0,0.0,0.0008099014828701737,0.0,1,0,340260.0,0.0,8.52498236323969e-05,0.0,1,0,0.0008099014828701737,LONG,0.0008099014828701737,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,146268303440.0,2e-06,0.0,,,,,0.0,0.0,0.105259,0.0,0.0,0.0,5.5370949400694965e-11,0.0,0.2220280679989073,0.06309159860458961,0.2273,0.0,1.6502,0.0,0.0,0.3429,0.0,0.1998,0.0,0.0882,0.0,0.0,0.3429,0.0,0.09802189606669945,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.675681388956795,1,0.0,0.0,680520.0,0.0,0.0,0.0
