ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_concentration,bearish_concentration,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
MSFT,57481.22929522516,144890.67551081322,4,9,313272.91996609897,13,75.307692,0.279977,0.267842,0.28537,13,1,1,11144.581701229445,9226.375762523256,21553.653463105613,43102.58605869669,4,9,0.0,-87409.44621558806,SHORT,14370.30732380629,16098.963945645914,0.374969,0.297484,0.39672138384733613,1.0,12974603483.318153,4e-06,1.1e-05,0.3185763029103817,0.3505517461737519
MU,168151.0555898183,200051.83040115237,8,4,458617.4751794126,12,61.666667,1.263831,1.111049,1.569395,12,1,2,12322.995858959353,56088.59498926999,46021.64609646951,112743.22825348948,8,4,0.0,-31900.774811334064,SHORT,21018.88194872729,50012.95760028809,0.273692,0.56357,0.8405374509827513,1.0,16277594132.928183,1e-05,1.2e-05,0.3714032159933666,0.351527582458976
NEXT,0.0,11896.392091790422,0,3,23451.363110753904,3,77.666667,0.563543,,0.563543,3,0,0,0.0,0.0,0.0,11375.026887796063,0,3,0.0,-11896.392091790422,SHORT,0.0,3965.4640305968073,0.0,0.956175,0.0,1.0,38463487.04565468,0.0,0.000309,0.115,0.5262427373575248
NOW,300.8157207503626,7777.34273145512,3,2,16091.292036221781,5,78.0,0.153431,0.161807,0.140865,5,0,0,0.0,0.0,235.2695083670788,7758.110409261207,3,2,0.0,-7476.527010704757,SHORT,100.27190691678753,3888.67136572756,0.782105,0.997527,0.03867847041557351,1.0,1996466267.387992,0.0,4e-06,0.2448055979166757,0.29422945678393286
OKE,0.8844971844675692,0.0,1,0,1.7689943689351384,1,31.0,0.613967,0.613967,,1,0,0,0.0,0.0,0.8844971844675692,0.0,1,0,0.0,0.8844971844675692,LONG,0.8844971844675692,0.0,1.0,0.0,99.0,1.0,515335324.814315,0.0,0.0,0.18465883144319192,0.115
PL,0.0,152134.79921641925,0,2,224049.20010933155,2,77.0,46.4,,46.4,2,0,0,0.0,0.0,0.0,80220.39832350696,0,2,0.0,-152134.79921641925,SHORT,0.0,76067.39960820963,0.0,0.527298,0.0,1.0,450368303.3952622,0.0,0.000338,0.115,0.5824210082223427
PPL,0.0,10.354900720253259,0,1,20.709801440506517,1,93.0,,,,1,0,0,0.0,0.0,0.0,10.354900720253259,0,1,0.0,-10.354900720253259,SHORT,0.0,10.354900720253259,0.0,1.0,0.0,0.7,388807970.74407804,0.0,0.0,0.065,0.15542591216263651
QQQ,20743.987289671044,0.0,1,0,41487.97457934209,1,56.0,0.047262,0.047262,,1,0,0,0.0,0.0,20743.987289671044,0.0,1,0,0.0,20743.987289671044,LONG,20743.987289671044,0.0,1.0,0.0,99.0,1.0,41537768904.985,0.0,0.0,0.29466745115315846,0.115
RVMD,111.66928308726898,10941.174246210208,2,7,11061.897152518328,9,59.333333,8.290608,18.651656,5.330308,9,0,0,0.0,0.0,107.97915988161316,10929.831613195214,2,7,0.0,-10829.50496312294,SHORT,55.83464154363449,1563.024892315744,0.966955,0.998963,0.010206334400162657,1.0,227620338.6020096,0.0,4.8e-05,0.23998448917560447,0.3574889827572353
SHLS,0.0,5757.0809876778085,0,1,11514.161975355617,1,119.0,109.6,,109.6,1,0,1,0.0,5757.0809876778085,0.0,5757.0809876778085,0,1,0.0,-5757.0809876778085,SHORT,0.0,5757.0809876778085,0.0,1.0,0.0,0.7,41367499.18826029,0.0,0.000139,0.065,0.4116598099027751
SHOO,0.0,1.5805457325075567,0,1,3.1610914650151134,1,31.0,42.372881,,42.372881,1,0,0,0.0,0.0,0.0,1.5805457325075567,0,1,0.0,-1.5805457325075567,SHORT,0.0,1.5805457325075567,0.0,1.0,0.0,1.0,52336891.16455269,0.0,0.0,0.115,0.20853340078499116
SM,0.0,3056.0085149035854,0,1,6112.017029807171,1,56.0,0.423913,,0.423913,1,0,0,0.0,0.0,0.0,3056.0085149035854,0,1,0.0,-3056.0085149035854,SHORT,0.0,3056.0085149035854,0.0,1.0,0.0,1.0,232808975.2213055,0.0,1.3e-05,0.115,0.28994788768666385
SPY,0.0,22312.478378060227,0,1,22312.478378060227,1,56.0,1.960248,,1.960248,1,0,1,0.0,22312.478378060227,0.0,22312.478378060227,0,1,0.0,-22312.478378060227,SHORT,0.0,22312.478378060227,0.0,1.0,0.0,1.0,58829483394.85289,0.0,0.0,0.115,0.31880164984980935
TLT,0.0,36235.32137419046,0,2,64381.993622284164,2,87.5,0.455299,,0.455299,2,0,1,0.0,8088.649126096765,0.0,28146.6722480937,0,2,0.0,-36235.32137419046,SHORT,0.0,18117.66068709523,0.0,0.776774,0.0,1.0,3867265630.974827,0.0,9e-06,0.115,0.31870521003747804
VIAV,0.0,14067.987682691699,0,1,28135.975365383398,1,56.0,5.050505,,5.050505,1,0,0,0.0,0.0,0.0,14067.987682691699,0,1,0.0,-14067.987682691699,SHORT,0.0,14067.987682691699,0.0,1.0,0.0,1.0,200593507.12739468,0.0,7e-05,0.115,0.35497905330156215
