ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AAPL,4148095.689094161,908408.9831780542,20,10,5964913.65545027,30,47.633333,0.496481,0.556396,0.376652,30,4,4,591427.2050309891,433522.4634456311,803442.7753693983,258853.94120852664,20,10,0.921510347270012,5204868.0,1137147.5,3239686.7059161067,LONG,207404.78445470805,90840.89831780542,0.80631,0.715047,4.566330547042935,1.0,3799919466200.0,1e-06,0.0,0.0005458136318402486,0.0002390600619982303,0.31331587504836717,0.30386404361979574
ABNB,64.71179232244937,2.173974886819595e-06,6,5,129.37708643478703,11,47.181818,0.3009,0.279715,0.326322,11,0,2,0.0,7.557325931928625e-11,64.66529193834081,1.119116813878747e-06,6,5,2898899730095.3267,263587.5,546025.0,64.71179014847448,LONG,10.785298720408228,4.34794977363919e-07,0.000719,0.485221,99.0,1.0,56695282859.0,5e-06,1e-05,1.9023273500956055e-06,7.668979771125672e-14,0.26087920048211594,0.3170845708020411
ABT,0.01877754422145852,2.4749211834167565e-14,2,2,0.03755508844296653,4,67.75,0.551011,1.021152,0.080869,4,0,0,0.0,0.0,0.01877754422145852,2.4749211834167565e-14,2,2,1.6865380335762782e+27,176569.0,104708.0,0.01877754422143377,LONG,0.00938877211072926,1.2374605917083782e-14,0.0,0.0,99.0,1.0,175592855731.0,1e-06,1e-06,5.346898694507491e-10,7.0473288139018015e-22,0.22460245333333334,0.19333333333333336
ADBE,157718.85111464342,93364.87310712828,12,5,315688.1012600641,17,41.0,0.33246,0.403005,0.163153,17,1,2,670.9900462408439,6724.047181413782,92059.43556132495,78421.80844552477,12,5,24.19038499167353,1457211.0,465683.0,64353.978007515136,LONG,13143.237592886951,18672.974621425656,0.416307,0.16005,1.6892739835213442,1.0,95278024000.0,1.5e-05,5e-06,0.0013794616052162198,0.001959840668129899,0.38259489772289085,0.2768351528630683
APA,10410.623641967184,0.01829090747300633,2,4,20821.265599575097,6,54.333333,1.679914,2.993042,1.02335,6,0,0,0.0,0.0,5429.35589697346,0.01826617421603392,2,4,420916371.69274163,242145.0,633325.0,10410.60535105971,LONG,5205.311820983592,0.004572726868251583,0.478479,0.001352,99.0,1.0,13080902156.0,1.9e-05,4.8e-05,0.003979321730952631,3.495727445797113e-09,0.4299631430381815,0.3912185932335045
APO,92338.7065985683,0.0,2,0,125112.20021659258,2,47.0,0.253701,0.253701,,2,0,0,0.0,0.0,59565.212980544005,0.0,2,0,1.1004239547915058,93000.0,0.0,92338.7065985683,LONG,46169.35329928415,0.0,0.354927,0.0,99.0,1.0,66394359349.0,1e-06,0.0,0.006953806581157941,0.0,0.12995489885380523,0.09768503804096526
ARRY,39952.359504778084,0.0,1,0,39952.359504778084,1,93.0,16.207407,16.207407,,1,1,0,39952.359504778084,0.0,39952.359504778084,0.0,1,0,0.0,65092.0,0.0,39952.359504778084,LONG,39952.359504778084,0.0,0.0,0.0,99.0,0.7,1144838950.0,5.7e-05,0.0,0.3489779894785907,0.0,0.46274423150424887,0.02857142857142857
ASML,1188600.9736629624,1320349.9690256587,10,11,3111468.9320134395,21,46.952381,1.212082,0.865003,1.527608,21,5,6,1062150.2241045274,1047693.0210845119,474922.031936022,675565.4213579537,10,11,27.31840243411051,2976013.0,4346488.0,-131748.99536269624,SHORT,118860.09736629625,120031.81536596897,0.600436,0.488344,0.9002166104037407,1.0,585179640770.0,5e-06,7e-06,0.00203117280720662,0.0020511960260276123,0.43435814238687787,0.48551235401925763
ASTS,67922.16885537903,0.0,1,0,67922.16885537903,1,64.0,0.02069,0.02069,,1,0,0,0.0,0.0,67922.16885537903,0.0,1,0,0.0,68510.0,0.0,67922.16885537903,LONG,67922.16885537903,0.0,0.0,0.0,99.0,1.0,25918862544.0,3e-06,0.0,0.026205690446513226,0.0,0.0649961752977012,0.05
AVGO,595686.5311786912,1871197.039837508,4,6,2899117.0072839707,10,43.6,0.501153,0.171787,0.72073,10,1,4,141603.79071998253,1520101.314805526,245810.42264497504,1129402.1083333371,4,6,2.288308861215303,879570.0,2688537.5,-1275510.5086588168,SHORT,148921.6327946728,311866.17330625135,0.587349,0.396428,0.3183451654190409,1.0,1802866951104.0,0.0,1e-06,0.0008260267498024713,0.0017298346564913044,0.23647069350980598,0.30024394589075837
