ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AAPL,0.0,122.93355157922846,0,1,245.86710315845693,1,91.0,1.863986,,1.863986,1,0,1,0.0,122.93355157922846,0.0,122.93355157922846,0,1,0.0,752095.5,0.0,34.72843717739557,0,0,-122.93355157922846,SHORT,0.0,122.93355157922846,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,1.0,0,0.0,3967284462200.0,0.0,0.0,0.0,0.0,0.0,0.282498,0.0,0.0,0.0,3.098682556053907e-07,0.05815602694089486,0.15053730920360758,0.2387,0.0,0.0,0.0,0.0,0.3429,0.0,0.085,0.0,0.9275,0.0,0.15,0.3429,0.0,0.03428571428571428,0.14203676228571427,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,698022.0,0.0,1504191.0,4717332.0,0.0
ALAB,0.003829416372247493,0.0,1,0,0.007658832744494986,1,32.0,23.857143,23.857143,,1,1,0,0.003829416372247493,0.0,0.003829416372247493,0.0,1,0,1616352.5,0.0,0.0024220450257855563,0.0,0,0,0.003829416372247493,LONG,0.003829416372247493,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,29625834247.0,5.5e-05,0.0,0.0,0.0,0.632484,0.0,0.0,0.0,1.2925935993297036e-09,0.0,0.3009211316418619,0.09642611704876007,0.5592,0.0,1.7,0.0,0.15,0.6,0.0,0.3643,0.0,0.0,0.0,0.0,0.6,0.0,0.42680460591398445,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,3232705.0,0.0,0.0,0.0
AMZN,226.0804630091352,27.290102598632487,1,1,253.37056560776767,2,77.0,1.230225,1.240876,1.219573,2,0,0,0.0,0.0,226.0804630091352,27.290102598632487,1,1,1262404.0,3392080.0,63.94036679962795,12.695963807830827,0,0,198.79036041050273,LONG,226.0804630091352,27.290102598632487,0.0,0.0,8.284339063659809,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,2689741773187.0,0.0,1e-06,0.0,0.0,0.282821,0.465222,0.0,0.0,8.40528504493793e-07,1.0145993519034805e-07,0.13201790078439163,0.14245274596716204,0.2164,0.0,0.5038,0.0,0.0,0.6,0.0,0.3352,0.0,0.4893,0.0,0.0,0.6,0.0,0.11037956800000001,0.108930964,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,512469.0,2496549.0,1262404.0,3392080.0,2042237.0,1340000.0
ARM,0.0,3.0665578207250996e-07,0,2,3.0665578207250996e-07,2,33.5,61.809942,,61.809942,2,0,0,0.0,0.0,0.0,3.066431116095475e-07,0,2,0.0,1831076.0,0.0,1.665991882827206e-07,0,0,-3.0665578207250996e-07,SHORT,0.0,1.5332789103625498e-07,0.0,4.1e-05,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,176152535537.0,0.0,1e-05,0.0,0.0,0.0,0.543278,0.0,0.0,0.0,8.704268182620009e-15,0.10448483296777653,0.2984772821269406,0.4448,0.0,0.0,0.0,0.0,0.6,0.0,0.5292,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.28178867959068515,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1314762.0,0.0,0.0,1831076.0,0.0,756571.0
BE,0.04435555275041854,0.0,1,0,0.04435555275041854,1,31.0,3.644377,3.644377,,1,0,0,0.0,0.0,0.04435555275041854,0.0,1,0,1240016.0,0.0,0.014231173800183409,0.0,0,0,0.04435555275041854,LONG,0.04435555275041854,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,58314751970.0,2.1e-05,0.0,0.0,0.0,0.320843,0.0,0.0,0.0,7.606231914222535e-09,0.0,0.2584333580611239,0.07377086137830992,0.2843,0.0,1.7,0.0,0.0,0.6,0.0,0.1377,0.0,0.0,0.0,0.0,0.6,0.0,0.3066899150099666,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,732667.0,1240016.0,0.0,0.0,1832985.0
BMNR,0.0,7.41283380355488e-10,0,1,1.482566760710976e-09,1,37.0,2.234694,,2.234694,1,0,0,0.0,0.0,0.0,7.41283380355488e-10,0,1,0.0,346580.0,0.0,4.4145769123858353e-10,0,0,-7.41283380355488e-10,SHORT,0.0,7.41283380355488e-10,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12338581396.0,0.0,2.8e-05,0.0,0.0,0.0,0.595532,0.0,0.0,0.0,6.007849335060528e-16,0.08096651159058672,0.1955030299348334,0.2097,0.0,0.0,0.0,0.0,0.6,0.0,0.1754,0.0,1.1796,0.0,0.0,0.6,0.0,0.06,0.2785214628626524,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,677552.0,0.0,693160.0,0.0,0.0
CAVA,0.0,1.1462811889030589e-09,0,1,1.1462811889030589e-09,1,37.0,4.495536,,4.495536,1,0,0,0.0,0.0,0.0,1.1462811889030589e-09,0,1,0.0,590000.0,0.0,4.324092900068979e-10,0,0,-1.1462811889030589e-09,SHORT,0.0,1.1462811889030589e-09,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,11030284567.0,0.0,5.3e-05,0.0,0.0,0.0,0.377228,0.0,0.0,0.0,1.0392127074694526e-15,0.11176850526868923,0.3126779952308328,0.5177,0.0,0.0,0.0,0.0,0.6,0.0,0.8268,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.40629186576538495,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,590000.0,0.0,0.0
CELH,8.76465237000606e-12,0.0,1,0,8.76465237000606e-12,1,73.0,2.60574,2.60574,,1,0,0,0.0,0.0,8.76465237000606e-12,0.0,1,0,719800.0,0.0,3.313590920037537e-13,0.0,0,0,8.76465237000606e-12,LONG,8.76465237000606e-12,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,9058403753.0,7.9e-05,0.0,0.0,0.0,0.037806,0.0,0.0,0.0,9.675713965723095e-18,0.0,0.28076415591729353,0.0848868526485502,0.7757,0.0,1.4319,0.0,0.0,0.6,0.0,0.2489,0.0,0.0,0.0,0.0,0.6,0.0,0.4461026429726266,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,719800.0,0.0,0.0,0.0
CRCL,0.02136894272095484,0.0015172047879532964,1,1,0.04425509022986297,2,63.0,5.785767,6.093117,5.478417,2,0,0,0.0,0.0,0.02136894272095484,0.0015172047879532964,1,1,723947.0,540000.0,0.018216263147704144,0.0008290379253910073,0,0,0.019851737933001542,LONG,0.02136894272095484,0.0015172047879532964,0.0,0.0,14.08441555854926,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,24158172144.0,3e-05,2.2e-05,0.0,0.0,0.852464,0.546425,0.0,0.0,8.845430272448034e-09,6.280296286116638e-10,0.27984518744178094,0.2840481378251077,0.4985,0.0,1.7,0.0,0.0,0.6,0.0,0.5405,0.0,1.7,0.0,0.0,0.6,0.0,0.337143410833306,0.31018355633839767,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1447894.0,540000.0,0.0,0.0
CRM,6.229684772589134e-07,3.6471511142943575e-07,1,3,1.352398700117785e-06,4,79.0,2.577048,1.52203,2.928721,4,0,2,0.0,1.352290842497566e-07,6.229684772589134e-07,2.2948602717967915e-07,1,3,812119.0,1352150.0,1.348980031199906e-07,1.4288410633631812e-07,0,0,2.5825336582947766e-07,LONG,6.229684772589134e-07,1.2157170380981192e-07,0.0,0.37078,1.708096148846972,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,168115220000.0,5e-06,8e-06,0.0,0.0,0.216541,0.391769,0.0,0.0,3.705604271040501e-14,7.231451370661854e-15,0.18637471248197443,0.35457288722490954,0.5688,0.0,0.695,0.0,0.0,0.6,0.0,0.4897,0.0,1.6515,0.3111,0.3,0.6,0.1934,0.14598457922592115,0.3340499406189767,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,812119.0,2704300.0,0.0,0.0
