ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
AA,0.39551199631694217,0.0,5,0,0.7910239926338843,5,102.0,13.485066,13.485066,,5,1,0,0.18100270098121357,0.0,0.18100270098121357,0.0,5,0,7.896188223008359,824919.5,0.0,0.39551199631694217,LONG,0.07910239926338844,0.0,0.542359,0.0,99.0,0.7,406239165.38726807,0.002031,0.0,0.5886403153945414,0.15857142857142859
ADBE,20029.169789496093,43481.869439603695,8,9,83540.03948075185,17,86.411765,0.294958,0.25579,0.329775,17,1,1,2810.672275614874,9311.85109568923,11989.455370147949,13379.595970006432,8,9,39.675234799187145,807165.5,1682990.0,-23452.699650107603,SHORT,2503.6462236870116,4831.3188266226325,0.4014,0.692295,0.4606326739772908,1.0,1603470976.6729736,0.000503,0.00105,0.39255095999534595,0.4764976513439803
ADMA,0.0007334980177634136,0.0,1,0,0.0007334980177634136,1,30.0,0.871142,0.871142,,1,0,0,0.0,0.0,0.0007334980177634136,0.0,1,0,0.0,119000.0,0.0,0.0007334980177634136,LONG,0.0007334980177634136,0.0,0.0,0.0,99.0,1.0,61306629.58717346,0.001941,0.0,0.25157605473762185,0.05
AMZN,87048.84675183632,286287.14687284845,3,4,625983.1220600321,7,66.714286,0.074888,0.096169,0.058928,7,0,1,0.0,119822.94209809761,86019.1395929858,130729.91294102477,3,4,127.52701304820125,1028259.0,1183983.5,-199238.30012101214,SHORT,29016.282250612105,71571.78671821211,0.011829,0.543361,0.3040613164184356,1.0,9447892587.828598,0.000109,0.000125,0.2815636350688579,0.38147299067344365
ARKK,10028.500047743419,7082.638344942888,2,2,29628.216771012547,4,72.25,0.42934,0.349239,0.50944,4,1,0,4594.060014360063,0.0,5434.440033383355,4695.503486352103,2,2,2.162593292511812,100450.0,86320.0,2945.861702800531,LONG,5014.250023871709,3541.319172471444,0.4581,0.33704,1.415927167155714,1.0,822761175.0,0.000122,0.000105,0.2032957441363608,0.1764496095532499
ARM,915806.6067058195,36736.65427729686,13,1,995950.3207240546,14,66.571429,1.222533,1.287849,0.373429,14,5,1,576036.1964500528,36736.65427729686,313115.1742161684,36736.65427729686,13,1,3.7824897093642535,1580031.5,42105.0,879069.9524285226,LONG,70446.6620542938,36736.65427729686,0.658099,0.0,24.928960590507153,1.0,653274587.2985077,0.002419,6.4e-05,0.7527537002579598,0.2735925013816778
ASML,16649.76292934154,25628.839145659553,2,2,67907.44122066065,4,70.25,0.672442,0.958243,0.10084,4,1,0,16649.75129013294,0.0,16649.75129013294,20040.641616967223,2,2,3.078583071053146,425570.0,293351.0,-8979.076216318012,SHORT,8324.88146467077,12814.419572829776,1e-06,0.218043,0.649649515325836,1.0,2309371936.220093,0.000184,0.000127,0.2811239742730096,0.2498061315720827
ASTS,467130.7779393602,78287.41747821902,4,2,626655.6675185899,6,73.833333,0.049054,0.055027,0.037109,6,0,0,0.0,0.0,161483.96420916152,43686.0619059936,4,2,0.919774788817145,554604.5,85826.5,388843.36046114116,LONG,116782.69448484005,39143.70873910951,0.654307,0.441979,5.96686917242256,1.0,1120272000.2361298,0.000495,7.7e-05,0.3817306859973082,0.21129053162337258
BE,56612.581312337155,81231.94963376816,6,6,219221.756593916,12,60.916667,1.112714,0.239118,1.840711,12,0,0,0.0,0.0,36864.892473265376,38454.61212861925,6,6,2.0283993455285976,769607.5,6472702.5,-24619.368321431008,SHORT,9435.430218722859,13538.658272294693,0.348822,0.526607,0.6969250592602209,1.0,1551774481.7401123,0.000496,0.004171,0.33244446094264857,0.5922869182779426
BITO,2887.500594187905,0.0,1,0,5775.00118837581,1,38.0,30.044444,30.044444,,1,1,0,2887.500594187905,0.0,2887.500594187905,0.0,1,0,0.0,29068.0,0.0,2887.500594187905,LONG,2887.500594187905,0.0,0.0,0.0,99.0,1.0,1215090884.0180826,2.4e-05,0.0,0.21250000000000002,0.05
