ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AAOI,0.001191408324993753,0.0,1,0,0.002382816649987506,1,31.0,8.568966,8.568966,,1,0,0,0.0,0.0,0.001191408324993753,0.0,1,0,363340.0,0.0,5.269942964299563e-05,0.0,0,0,0.001191408324993753,LONG,0.001191408324993753,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12292750615.0,3e-05,0.0,0.0,0.0,0.044233,0.0,0.0,0.0,9.691958800009814e-10,0.0,0.26410487753948775,0.0863802649171243,0.341,0.0,1.7,0.0,0.0,0.6,0.0,0.2638,0.0,0.0,0.0,0.0,0.6,0.0,0.337143410833306,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,645830.0,726680.0,0.0,0.0,0.0
AAPL,0.0,12.900217025343471,0,1,25.800434050686942,1,91.0,1.863986,,1.863986,1,0,1,0.0,12.900217025343471,0.0,12.900217025343471,0,1,0.0,752095.5,0.0,3.6442807580539047,0,0,-12.900217025343471,SHORT,0.0,12.900217025343471,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,1.0,0,0.0,4008685277000.0,0.0,0.0,0.0,0.0,0.0,0.282498,0.0,0.0,0.0,3.218066805932361e-08,0.06042785645905002,0.1505789926741492,0.2614,0.0,0.0,0.0,0.0,0.3429,0.0,0.0854,0.0,0.9275,0.0,0.15,0.3429,0.0,0.03428571428571428,0.14203676228571427,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,698022.0,0.0,1504191.0,4717332.0,0.0
APLD,0.006126107102895964,603155.1233764638,2,2,603155.1295025708,4,53.5,6.93527,7.89487,5.97567,4,2,0,0.006126107102895964,0.0,0.006126106930600052,551752.9680856862,2,2,2677048.0,1529456.0,0.0025119908096949447,358826.26264208596,0,1,-603155.1172503567,SHORT,0.003063053551447982,301577.5616882319,0.0,0.085222,1.0156768740688138e-08,1.0,0.0,0.5,-0.3076923076923077,0.1923076923076923,31-90,0.0,0,0.0,9198921460.0,0.000291,0.000166,0.0,3.9e-05,0.410047,0.594915,0.0,0.0,3.329796394900389e-09,0.3278401310410056,0.3399091749532405,0.4073413458954183,0.6435,0.0,1.7,0.1556,0.3,0.6,0.0,0.4354,1.1825,1.7,0.1556,0.0,0.6,0.0,0.5655555555555556,0.6538049762157925,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,2677048.0,1529456.0,0.0,0.0
AVGO,0.0,0.09081101524543211,0,1,0.09081101524543211,1,30.0,2.076212,,2.076212,1,0,1,0.0,0.09081101524543211,0.0,0.09081101524543211,0,1,0.0,1664050.0,0.0,0.04758924565348812,0,0,-0.09081101524543211,SHORT,0.0,0.09081101524543211,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,1.0,0,0.0,1892115446372.0,0.0,1e-06,0.0,0.0,0.0,0.524047,0.0,0.0,0.0,4.799443681914648e-10,0.07538190173398195,0.20038017930238866,0.1538,0.0,0.0,0.0,0.0,0.6,0.0,0.182,0.0,1.0718,0.0,0.15,0.6,0.0,0.06,0.182182416,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,2333481.0,0.0,1664050.0,25126980.0,0.0
BMNR,0.0,7.778768579465465e-11,0,1,1.555753715893093e-10,1,37.0,2.234694,,2.234694,1,0,0,0.0,0.0,0.0,7.778768579465465e-11,0,1,0.0,346580.0,0.0,4.6325026417336667e-11,0,0,-7.778768579465465e-11,SHORT,0.0,7.778768579465465e-11,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12112777292.0,0.0,2.9e-05,0.0,0.0,0.0,0.595532,0.0,0.0,0.0,6.421952944353256e-17,0.0829687323666307,0.20141166577375325,0.2297,0.0,0.0,0.0,0.0,0.6,0.0,0.2345,0.0,1.1796,0.0,0.0,0.6,0.0,0.06,0.2818247871229509,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,677552.0,0.0,693160.0,0.0,0.0
CAVA,0.0,1.2028673961630497e-10,0,1,1.2028673961630497e-10,1,37.0,4.495536,,4.495536,1,0,0,0.0,0.0,0.0,1.2028673961630497e-10,0,1,0.0,590000.0,0.0,4.5375518832778984e-11,0,0,-1.2028673961630497e-10,SHORT,0.0,1.2028673961630497e-10,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,11334030533.0,0.0,5.2e-05,0.0,0.0,0.0,0.377228,0.0,0.0,0.0,1.0612882969220864e-16,0.11221371068389133,0.3175384179092241,0.5221,0.0,0.0,0.0,0.0,0.6,0.0,0.8754,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.40350841300326773,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,590000.0,0.0,0.0
CELH,9.197319712340814e-13,0.0,1,0,9.197319712340814e-13,1,73.0,2.60574,2.60574,,1,0,0,0.0,0.0,9.197319712340814e-13,0.0,1,0,719800.0,0.0,3.47716644094051e-14,0.0,0,0,9.197319712340814e-13,LONG,9.197319712340814e-13,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,8680649044.0,8.3e-05,0.0,0.0,0.0,0.037806,0.0,0.0,0.0,1.0595198199722098e-18,0.0,0.27637838885187815,0.0848868526485502,0.7319,0.0,1.4319,0.0,0.0,0.6,0.0,0.2489,0.0,0.0,0.0,0.0,0.6,0.0,0.45548368832279745,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,719800.0,0.0,0.0,0.0
CIFR,10.334950266397076,50961.68698947696,1,1,50972.02193974336,2,60.5,1.813145,1.477337,2.148952,2,0,0,0.0,0.0,10.334950266397076,50961.68698947696,1,1,514954.0,823890.0,0.7406606644259024,19149.336503121405,0,0,-50951.352039210564,SHORT,10.334950266397076,50961.68698947696,0.0,0.0,0.00020279843303717813,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7814753361.0,6.6e-05,0.000105,0.0,2e-06,0.071666,0.375759,0.0,0.0,1.322492187402135e-05,0.06521215019248636,0.1672593176347302,0.23515874370233172,0.408,0.0,0.6646,0.0,0.0,0.6,0.0,0.3833,0.247,1.1213,0.0,0.0,0.6,0.0,0.3373666636005272,0.48682848350922414,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,785295.0,514954.0,823890.0,0.0,0.0
CRCL,0.002242382125637944,0.00015921016504492487,1,1,0.004643974416320812,2,63.0,5.785767,6.093117,5.478417,2,0,0,0.0,0.0,0.002242382125637944,0.00015921016504492487,1,1,723947.0,540000.0,0.0019115509555965406,8.699634088820673e-05,0,0,0.002083171960593019,LONG,0.002242382125637944,0.00015921016504492487,0.0,0.0,14.084415558549313,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,24260817574.0,3e-05,2.2e-05,0.0,0.0,0.852464,0.546425,0.0,0.0,9.24281351524227e-10,6.562440221122157e-11,0.29322728477195026,0.28818786046235195,0.6323,0.0,1.7,0.0,0.0,0.6,0.0,0.5819,0.0,1.7,0.0,0.0,0.6,0.0,0.337143410833306,0.31018355633839767,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1447894.0,540000.0,0.0,0.0
CRM,6.537213359046573e-08,3.827192844770138e-08,1,3,1.419159904858685e-07,4,79.0,2.577048,1.52203,2.928721,4,0,2,0.0,1.4190467228436233e-08,6.537213359046573e-08,2.4081461219265146e-08,1,3,812119.0,1352150.0,1.4155724732412071e-08,1.499375847791091e-08,0,0,2.7100205142764353e-08,LONG,6.537213359046573e-08,1.2757309482567126e-08,0.0,0.37078,1.7080961488469755,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,171927210000.0,5e-06,8e-06,0.0,0.0,0.216541,0.391769,0.0,0.0,3.8023145719904215e-15,7.420180600015045e-16,0.19004262955231466,0.3620716602215974,0.6054,0.0,0.695,0.0,0.0,0.6,0.0,0.5647,0.0,1.6515,0.3111,0.3,0.6,0.1934,0.14598457922592115,0.3340499406189767,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,812119.0,2704300.0,0.0,0.0
