ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AAL,72719.55729760809,49245.99979946597,4,6,143023.4665117817,10,57.1,0.389253,0.342583,0.420367,10,0,1,0.0,2090.9255762013418,56576.58794995724,15346.13668637747,4,6,1.6604950841397086,354731.0,831958.0,23473.557498142116,LONG,18179.889324402022,8207.66663324433,0.221989,0.688378,1.4766591721912135,1.0,8009494470.0,4.4e-05,0.000104,0.022697923561213248,0.010247421561980713,0.30699828777723515,0.4950990240222759
AAOI,206247.8542259464,0.0,2,0,412495.7084518928,2,30.5,4.931442,4.931442,,2,0,0,0.0,0.0,185180.33149812566,0.0,2,0,8.789848426440084,571420.0,0.0,206247.8542259464,LONG,103123.9271129732,0.0,0.102147,0.0,99.0,1.0,11008354821.0,5.2e-05,0.0,0.09367787356949074,0.0,0.5247345967962416,0.18
ADBE,14951.539665166974,132747.77092777984,11,6,161150.34365652245,17,43.882353,0.42454,0.55861,0.178745,17,1,3,954.0230226113601,9560.634107681619,5440.6906896570445,111501.22293318532,11,6,26.397727568462493,1648546.0,693533.0,-117796.23126261287,SHORT,1359.2308786515432,22124.628487963306,0.636112,0.160052,0.1126311919263881,1.0,95278024000.0,1.7e-05,7e-06,0.00014265943200622458,0.0023221124409510538,0.4081210929872009,0.3095731121144958
ALAB,414170.2633749544,13649.662539859806,3,2,477811.4874207698,5,50.2,0.562585,0.713214,0.336641,5,2,0,400060.6575794925,0.0,357647.4145147076,7578.318441170707,3,2,4.256577480682532,1222410.0,188797.5,400520.6008350946,LONG,138056.75445831814,6824.831269929903,0.136472,0.444798,30.342893984777465,1.0,29038594212.0,4.2e-05,7e-06,0.04754250617313531,0.0023502622820183177,0.38726702369993615,0.23907877878116243
AMP,0.0,1.1612751425717335e-31,0,2,1.1612751425717335e-31,2,32.0,17.0,,17.0,2,0,0,0.0,0.0,0.0,7.415373050633712e-32,0,2,0.5660373856342831,0.0,138609.0,-1.1612751425717335e-31,SHORT,0.0,5.806375712858668e-32,0.0,0.361446,0.0,1.0,42123784824.0,0.0,3e-06,0.0,1.3784078845523131e-38,0.07452828671081893,0.26371159845644737
ANF,0.00033059349766544543,0.0001928316560597438,3,2,0.0005234251537251893,5,59.4,1.339162,1.073588,1.737524,5,0,0,0.0,0.0,0.00030148106358970445,0.00019167230309870587,3,2,450.45736479964205,356526.0,687226.0,0.00013776184160570163,LONG,0.00011019783255514848,9.64158280298719e-05,0.088061,0.006012,1.7144150728188516,1.0,4099807406.0,8.7e-05,0.000168,2.6878782743276133e-10,2.3517160315572125e-10,0.4664884675975318,0.5175847733333333
APA,14801.970148173941,0.026006267800042393,2,4,29603.966337781774,6,54.333333,1.679914,2.993042,1.02335,6,0,0,0.0,0.0,7719.534071604143,0.025971101709713576,2,4,420916371.6927418,242145.0,633325.0,14801.94414190614,LONG,7400.985074086971,0.006501566950010598,0.478479,0.001352,99.0,1.0,13080902156.0,1.9e-05,4.8e-05,0.005657855234925259,4.970274123660831e-09,0.43020823848134404,0.3912185932335045
APLD,1250627.64258675,328560.1957694129,2,6,1907748.034125576,8,38.0,0.473357,0.41756,0.491956,8,0,2,0.0,231716.94249646604,712097.6052853906,176892.0078836152,2,6,0.6873510489224542,1486892.0,439725.0,922067.4468173371,LONG,625313.821293375,54760.03262823549,0.430608,0.461615,3.8063881708435976,1.0,8993167392.0,0.000165,4.9e-05,0.6953210076459067,0.06089070762426601,0.5167334025961635,0.3598345641282452
APP,124899.49404359511,91337.44973552859,5,5,314039.75496095733,10,68.6,1.52414,2.71083,0.574787,10,3,3,118434.13259729004,89877.75067037295,72311.48728674518,49107.085181333605,5,5,20.98970651288058,259104.0,539437.0,33562.04430806653,LONG,24979.898808719023,18267.489947105718,0.421043,0.462355,1.367451077353778,1.0,133117915700.0,2e-06,4e-06,0.0018765241836429252,0.0013722788439892708,0.4300199949671875,0.31191386907870594
ARRY,56804.82294594727,0.0,1,0,56804.82294594727,1,93.0,16.207407,16.207407,,1,1,0,56804.82294594727,0.0,56804.82294594727,0.0,1,0,0.0,65092.0,0.0,56804.82294594727,LONG,56804.82294594727,0.0,0.0,0.0,99.0,0.7,1144838950.0,5.7e-05,0.0,0.4961817812535752,0.0,0.5015363380136124,0.02857142857142857
ARWR,4.517244768120452e-32,0.0,1,0,9.034489536240904e-32,1,94.0,1.316726,1.316726,,1,0,0,0.0,0.0,4.517244768120452e-32,0.0,1,0,0.0,36250.0,0.0,4.517244768120452e-32,LONG,4.517244768120452e-32,0.0,0.0,0.0,99.0,0.7,9338746751.0,4e-06,0.0,4.837099547256426e-38,0.0,0.08828580431680118,0.02857142857142857
ASML,1514547.5036490844,1658470.9038966596,12,11,3854263.3730749274,23,46.217391,1.422343,1.280169,1.577442,23,4,5,1334577.7973824271,1270803.3365712748,675250.7804708965,960528.3548785984,12,11,47.53480648287578,4120780.0,4262658.0,-143923.40024757525,SHORT,126212.29197075703,150770.0821724236,0.554157,0.420835,0.9132192190351847,1.0,585179640770.0,7e-06,7e-06,0.002156812766156431,0.0025764751824590994,0.4503669425906862,0.4711803225906862
