ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier
AVGO,310.0028810893639,85.9027637612397,6,4,527.9496879633942,10,74.1,0.67068,0.857416,0.390575,10,1,1,110.50552030103898,20.621306196273427,110.50552030103898,31.958292995803117,6,4,898474.5,489542.5,105.51009668410907,44.771794652825335,0,0,224.10011732812418,LONG,51.66714684822731,21.475690940309924,0.643534,0.627971,3.6087649281109706,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.1667,0,0.0,1924832003523.0,0.0,0.0,0.0,0.0,0.337182,0.514965,0.0,0.0,2.684241884676765e-07,1.1157176782702693e-07,0.23581886610655184,0.17685499729366358,0.1991,0.0,0.243,0.7778,0.15,0.6,0.3882,0.1748,0.0,0.0,0.4667,0.15,0.6,0.3771,0.21590592292063493,0.15937888095238095,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
AVTX,5.371521198523902e-09,4.801871821695908e-09,8,7,1.554491421874371e-08,15,53.0,0.559135,0.338498,0.811291,15,0,1,0.0,7.626107874305962e-10,4.366954597121186e-09,1.2265597544308619e-09,8,7,1290065.0,905564.0,5.381944049275945e-10,2.068249534838358e-09,0,0,5.696493768279937e-10,LONG,6.714401498154877e-10,6.859816888137011e-10,0.187017,0.744566,1.1186306919427114,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,328837362.0,0.003923,0.002754,0.0,0.0,0.100194,0.430717,0.0,0.0,2.04186089357902e-14,2.0860819605215696e-14,0.45660384197099546,0.5170410029868685,2.815,0.0,0.0,1.0889,0.0,0.6,0.0622,2.815,0.0,0.2117,0.9333,0.15,0.6,0.4604,0.46510438888888883,0.5255415499047619,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
AZO,8.879243984486269e-08,1.2534508184472938e-07,1,2,3.3948260353432145e-07,3,35.333333,1.8,1.8,,3,0,1,0.0,4.910197201440159e-09,8.879243984486269e-08,1.204348846432892e-07,1,2,78480.0,134155.5,3.123627729298317e-08,8.51625319763043e-08,0,0,-3.655264199986669e-08,SHORT,8.879243984486269e-08,6.267254092236469e-08,0.0,0.039173,0.7083839153326645,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,58861462232.0,1e-06,2e-06,0.0,0.0,0.35179,0.679425,0.0,0.0,1.5084987099860175e-14,1.0647465853862665e-14,0.19711599104707506,0.13822957354289686,0.4872,0.0,0.884,0.0,0.0,0.6,0.0,0.4767,0.0,0.0,0.1556,0.15,0.6,0.0,0.1484,0.09473760933654071,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
BB,62480.89356053247,0.0,2,0,62480.89356053247,2,60.5,0.596215,0.596215,,2,0,0,0.0,0.0,62456.42090047974,0.0,2,0,142500.0,0.0,24501.18532264431,0.0,1,0,62480.89356053247,LONG,31240.446780266237,0.0,0.000392,0.0,99.0,1.0,0.5,0.0,0.1923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,2857108464.0,5e-05,0.0,9e-06,0.0,0.392139,0.0,0.0,0.0,0.1093428799567836,0.0,0.29556646850410023,0.10124085709584717,1.7154,0.4193,0.0654,0.1556,0.0,0.6,0.0,0.4124,0.0,0.0,0.0,0.0,0.6,0.0,0.29191588466539076,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
BBBY,29.815983765695456,0.0,1,0,29.815983765695456,1,62.0,0.591981,0.591981,,1,0,0,0.0,0.0,29.815983765695456,0.0,1,0,82458.0,0.0,23.56877175818374,0.0,0,0,29.815983765695456,LONG,29.815983765695456,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,396113032.0,0.000208,0.0,0.0,0.0,0.790474,0.0,0.0,0.0,0.0007527140325364367,0.0,0.31811511061086256,0.13853482108230858,2.5186,0.0,0.0625,0.0,0.0,0.6,0.0,0.7853,0.0,0.0,0.0,0.0,0.6,0.0,0.356254708,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
BSX,0.10101473473268775,0.07230371073223167,9,6,0.17736324275483148,15,64.8,1.113679,1.479736,0.564594,15,0,1,0.0,8.584628106824609e-21,0.09097667248384056,0.06825891344231963,9,6,926131.0,628969.0,0.024650834007015558,0.05422051268270997,0,0,0.02871102400045608,LONG,0.011223859414743083,0.012050618455371946,0.099372,0.055942,1.3970892186541297,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,95309962839.0,1e-05,7e-06,0.0,0.0,0.244032,0.719903,0.0,0.0,1.1776165975117113e-09,1.2643608387224067e-09,0.3620266485716971,0.22714026864399323,1.1096,0.0,0.6662,1.2444,0.0,0.6,0.0,0.6997,0.0,0.0439,0.7778,0.15,0.6,0.0,0.2872996164795741,0.18166590935440238,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CAT,0.5773016097515173,56612.98295245535,5,5,56627.38000999971,10,52.8,0.933404,0.634421,1.232386,10,0,2,0.0,56599.135262925345,0.2451371162956542,56599.13494201914,5,5,1091847.0,486781.5,0.25659785505139604,22077.53499106179,0,1,-56612.4056508456,SHORT,0.11546032195030347,11322.59659049107,0.575374,0.000245,1.019733601100557e-05,1.0,0.0,0.2,-0.3076923076923077,-0.1076923076923077,31-90,0.4,0,0.0,369740578374.0,3e-06,1e-06,0.0,0.0,0.444478,0.389955,0.0,0.0,3.122738717455919e-09,0.00030623083461069387,0.20661137507277413,0.24801605660708562,0.4129,0.0,0.0914,0.6222,0.0,0.6,0.3396,0.4599,0.0,0.498,0.6222,0.3,0.6,0.0,0.17364144232334172,0.20202447022222222,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CIEN,0.6026429245061466,227.73944417779526,22,11,239.05317553821206,33,56.030303,2.167427,3.01972,0.292384,33,2,2,0.11663831988798887,0.15786032275523543,0.11402491913013865,145.15356411219776,22,11,7766410.0,1727593.0,0.2887258540462649,108.49008480693881,0,0,-227.13680125328912,SHORT,0.027392860204824846,20.703585834345024,0.810792,0.362633,0.0026461947629751207,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.1818,0,0.0,71749803813.0,0.000108,2.4e-05,0.0,0.0,0.513653,0.473182,0.0,0.0,3.817830676752549e-09,2.885525079386188e-06,0.5439220135598227,0.31224456150879804,0.9392,0.0,1.7,1.4,0.3,0.6,0.5,0.6349,0.0,0.0,1.4,0.3,0.6,0.1876,0.74,0.33584524134531063,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CIFR,251.1590016949745,156643.4775816188,2,1,313538.1141649326,3,61.0,0.963921,1.011802,0.868158,3,0,0,0.0,0.0,183.8956603868067,156643.4775816188,2,1,679347.0,171430.0,36.833175025455965,7221.328330398051,0,1,-156392.31857992383,SHORT,125.57950084748725,156643.4775816188,0.267812,0.0,0.0016033798889845802,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,7847162914.0,8.7e-05,2.2e-05,0.0,1e-06,0.146653,0.0461,0.0,0.0,0.00016003172385199604,0.19961797569176706,0.17086337816894429,0.1821420196641324,0.4852,0.0,0.348,0.1556,0.0,0.6,0.1199,0.2197,0.7514,0.2503,0.0,0.0,0.6,0.0,0.3838162272639305,0.24036022183718897,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CLF,62973.83554026669,0.050272459517249846,6,2,125947.7213529929,8,56.5,2.325263,2.621699,1.435956,8,0,1,0.0,0.05027244061399426,62972.755101603085,0.05027244061399426,6,2,402658.0,240449.0,812.4584508903748,0.01353403898410776,1,0,62973.78526780717,LONG,10495.639256711116,0.025136229758624923,1.7e-05,0.0,99.0,1.0,0.16666666666666666,0.0,-0.14102564102564105,-0.3076923076923077,31-90,0.0,0,0.0,5669681560.0,7.1e-05,4.2e-05,0.0,0.0,0.012902,0.269214,0.0,0.0,0.018511867281504106,4.433446480656477e-08,0.35400162581042244,0.1831377477723698,0.6628,0.0567,1.4428,0.7778,0.0,0.6,0.0,0.2894,0.0,0.6365,0.1556,0.15,0.6,0.0,0.5112268147393668,0.29882198103253405,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CNC,7.905347438043042e-11,3.5390339626387995e-12,5,2,8.315727473017395e-11,7,62.571429,2.556412,2.430559,2.871044,7,3,1,7.775904730445872e-11,3.5507540383159503e-28,7.719428091735398e-11,3.539033962638799e-12,5,2,700614.0,325688.0,4.740577926060276e-11,1.4640919682883975e-12,0,0,7.551444041779162e-11,LONG,1.5810694876086084e-11,1.7695169813193998e-12,0.023518,0.0,22.33758568439564,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.6,0,0.0,18770899070.0,3.7e-05,1.7e-05,0.0,0.0,0.595843,0.413698,0.0,0.0,8.42298220086593e-18,9.426916498355024e-19,0.4856408604073658,0.3317006796159834,1.8714,0.0,1.3128,0.6222,0.45,0.6,0.0,0.7991,0.0,1.6123,0.1556,0.15,0.6,0.0,0.42790586401125835,0.31420705084927997,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
COHR,3.754545284760249,32.21477727448305,6,3,35.9693226915846,9,68.666667,1.785394,0.732656,3.89087,9,1,0,5.772811565761578e-07,0.0,3.7424808771507965,32.1538015109925,6,3,1547630.0,312805.0,1.5718654152619802,5.566521750218201,0,0,-28.4602319897228,SHORT,0.6257575474600415,10.73825909149435,0.003213,0.001893,0.11654729917174317,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,64684988577.0,2.4e-05,5e-06,0.0,0.0,0.418657,0.172794,0.0,0.0,9.673922207084408e-08,1.6600851801514495e-06,0.19542046594533824,0.3015684231323774,0.2682,0.0,0.1582,0.7778,0.15,0.6,0.0,0.4046,0.0,1.7,0.3111,0.0,0.6,0.0,0.2556841271230884,0.27759765033703226,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CRDO,2.451559312031351,47.63755961124303,2,4,59.839003501866856,6,57.333333,0.544384,0.184937,0.724107,6,1,2,2.1947247351703716,6.977856624398829,2.1947247351703716,40.082399767820924,2,4,293910.0,682411.0,1.0587494180833898,11.405920460906014,0,0,-45.18600029921168,SHORT,1.2257796560156755,11.909389902810757,0.104764,0.158597,0.051462739318257476,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,29639260859.0,1e-05,2.3e-05,0.0,0.0,0.417078,0.207346,0.0,0.0,4.135662025605021e-07,4.018112988534414e-06,0.12623710408580804,0.20187419467267043,0.3534,0.0,0.0,0.1556,0.15,0.6,0.0034,0.4578,0.0,0.1524,0.4667,0.3,0.6,0.0419,0.1271289653049709,0.23974012049438725,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CRS,1.3452149095807036e-07,1.0272764327453602e-10,5,1,1.3472694624461944e-07,6,81.666667,15.755556,6.7,33.866667,6,0,0,0.0,0.0,1.344535961439057e-07,1.0272764327453602e-10,5,1,600357.0,337725.0,2.783078951745481e-08,4.687118282975498e-11,0,0,1.3441876331479582e-07,LONG,2.6904298191614072e-08,1.0272764327453602e-10,0.000505,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,22199692770.0,2.7e-05,1.5e-05,0.0,0.0,0.206887,0.456267,0.0,0.0,1.2119220959657486e-14,4.627435358626183e-17,0.46778260990770315,0.3620029961932342,1.7556,0.0,1.7,0.6222,0.0,0.6,0.0,1.32,0.0,1.7,0.0,0.0,0.6,0.0,0.3894552601344099,0.28510178707283906,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CRWD,43.26307534916574,9.936995764160935,7,2,63.21600312986818,9,65.555556,0.212121,0.208815,0.223694,9,1,2,0.07415789146632794,9.936995764160935,24.90809831650679,9.220105012834175,7,2,629099.0,78997.5,12.091970877960899,1.29348977780959,0,0,33.326079585004805,LONG,6.180439335595105,4.9684978820804675,0.424264,0.072144,4.353737928036524,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.1429,0,0.0,107519693456.0,6e-06,1e-06,0.0,0.0,0.279162,0.130169,0.0,0.0,5.748192853734568e-07,4.621011948953996e-07,0.20518331927050615,0.13143389378841114,0.1369,0.0,0.0,0.9333,0.15,0.6,0.2316,0.2588,0.0,0.0,0.1556,0.3,0.6,0.0,0.21200507692399573,0.10555555555555556,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CRWV,0.0,181990.514687412,0,3,363981.029374824,3,50.0,2.151785,,2.151785,3,0,0,0.0,0.0,0.0,107154.32535346171,0,3,0.0,191700.0,0.0,31769.32256745332,0,3,-181990.514687412,SHORT,0.0,60663.504895804006,0.0,0.411209,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,48963431265.0,0.0,4e-06,0.0,1e-06,0.0,0.174566,0.0,0.0,0.0,0.012389553454185194,0.08952377768215951,0.25330921079879287,0.2952,0.0,0.0,0.0,0.0,0.6,0.0,0.2454,0.0311,1.1232,0.3111,0.0,0.6,0.2223,0.06,0.24119604188158641,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CSCO,59442.67274727663,42653.082567791804,11,9,144758.9263249906,20,54.8,4.332654,0.480004,9.041447,20,3,1,59430.199086197616,5.119210862550889e-13,59430.19908615909,42652.940527479994,11,9,879856.5,374233.5,9825.72252077013,15820.860643482989,1,1,16789.590179484825,LONG,5403.879340661511,4739.231396421312,0.00021,3e-06,1.3936313431227356,1.0,0.09090909090909091,0.1111111111111111,-0.2167832167832168,-0.1965811965811966,31-90,0.2727,0,0.0,340678274873.0,3e-06,1e-06,0.0,0.0,0.165308,0.37092,0.0,0.0,0.00015862119011480848,0.0001391116412746903,0.2927118005090268,0.40602110728961494,0.4771,0.0,0.0,1.4,0.45,0.6,0.0,0.3658,0.0,1.7,1.2444,0.15,0.6,0.0,0.25332330638683376,0.36944444444444446,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CVNA,85.22108090901158,191.41374610500011,2,9,468.04857311901185,11,65.727273,3.118365,11.150685,1.333405,11,0,0,0.0,0.0,59.90958777164044,63.65607205524611,2,9,293400.0,647111.5,14.86747717794074,26.111294354568468,0,0,-106.19266519598854,SHORT,42.61054045450579,21.26819401166668,0.29701,0.667443,0.4452192313412199,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,55314558423.0,5e-06,1.2e-05,0.0,0.0,0.174458,0.136413,0.0,0.0,7.703313859735734e-06,3.8449541346827936e-06,0.31904197384335753,0.3560541861206308,0.5941,0.0,1.7,0.1556,0.0,0.6,0.1407,0.7441,0.0,0.5667,1.2444,0.0,0.6,0.4053,0.27611423763861953,0.3255291569141422,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
DLTR,0.003534095004254507,0.004281381881108873,3,4,0.011349571890038502,7,47.714286,0.670568,0.618534,0.709593,7,1,2,6.126855154425939e-20,0.0042813812260232885,0.003534095004254507,0.004281381225602674,3,4,168715.5,386843.0,0.0022842940032313484,0.002736182337127822,0,0,-0.0007472868768543662,SHORT,0.0011780316680848357,0.0010703454702772183,0.0,0.0,0.8254566171376378,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,20899800127.0,8e-06,1.9e-05,0.0,0.0,0.646359,0.639089,0.0,0.0,5.636569062509656e-10,5.121319169432927e-10,0.16728749431037526,0.24089435548906477,0.5312,0.0,0.0806,0.3111,0.15,0.6,0.0,0.8998,0.0,0.1425,0.4667,0.3,0.6,0.0,0.1426157960475481,0.22053415815286195,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
