ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_z_shadow,bearish_score_z_shadow,bullish_zscore_tier,bearish_zscore_tier
FAS,3.4645447692798025e-07,150.00840303282203,2,5,299.86723090256027,7,43.285714,2.569189,1.292096,3.207735,7,0,2,0.0,5.67299033915269,2.83745632072468e-07,136.74487152847314,2,5,276793.0,204081.0,1.525683532445266e-07,32.65812321364138,0,0,-150.00840268636756,SHORT,1.7322723846399013e-07,30.001680606564406,0.181002,0.088419,2.3095671303971924e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.4,0,0.0,2267262870.0,0.000122,9e-05,0.0,0.0,0.440371,0.217407,0.0,0.0,7.640368514657064e-13,0.00013232554991104498,0.42520394069841266,0.5904494997941638,2.9,0.0,0.5386,0.1556,0.0,0.6,0.0579,2.6823,0.0,1.7,0.6222,0.3,0.6,0.0,0.7052120926798239,0.4269778516668399,3,3
FDS,0.0,9.889246675316704e-25,0,1,1.9778493350633407e-24,1,51.0,77.0,,77.0,1,0,0,0.0,0.0,0.0,9.889246675316704e-25,0,1,0.0,92151.0,0.0,3.0544386951263493e-25,0,0,-9.889246675316704e-25,SHORT,0.0,9.889246675316704e-25,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,8478616187.0,0.0,1.1e-05,0.0,0.0,0.0,0.308865,0.0,0.0,0.0,1.1663750849436467e-30,0.06,0.2700745531955577,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4007,0.0,1.7,0.0,0.0,0.6,0.0,0.34237864145599123,0.6064932196460682,3,3
FIG,47.91674922118171,664.909276743955,1,2,1377.7353027090917,3,52.0,0.513325,0.698894,0.420541,3,1,1,47.91674922118171,249.50187784368464,47.91674922118171,415.4073989002704,1,2,172170.0,182741.5,7.776394264850868,43.34915116522986,0,0,-616.9925275227733,SHORT,47.91674922118171,332.4546383719775,0.0,0.375242,0.07206509353551042,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,8346091281.0,2.1e-05,2.2e-05,0.0,0.0,0.16229,0.065196,0.0,0.0,5.7412203638684005e-05,0.0003983357324749316,0.1652147070099666,0.19039925475109606,0.7669,0.0,0.1352,0.0,0.15,0.6,0.0,0.8018,0.0,0.0,0.1556,0.15,0.6,0.1966,0.35005135091872097,0.7536258933528838,3,3
FSLR,241.04369686983603,3941.5555357417934,1,3,8104.009641714096,4,70.25,0.973689,3.411765,0.160997,4,1,2,241.04369686983603,3921.4104091024665,241.04369686983603,3611.2301090536844,1,3,66294.0,145415.0,103.19388268497187,2372.8599489869534,0,1,-3700.5118388719575,SHORT,241.04369686983603,1313.8518452472645,0.0,0.083806,0.061154459117489526,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,31-90,0.6667,0,0.0,20436305697.0,3e-06,7e-06,0.0,0.0,0.428113,0.601909,0.0,0.0,0.00011794876258149763,0.0006429008572915088,0.25332330638683376,0.1456068506877357,0.0832,0.0,1.7,0.0,0.15,0.6,0.0,0.245,0.0,0.0,0.3111,0.3,0.6,0.0,0.6213995280981958,0.5258467005084594,3,3
FTNT,115.2603239437094,2.369362233823728e-06,6,3,229.39535481023648,9,72.777778,0.483046,0.502522,0.444095,9,1,0,2.399098883677405e-09,0.0,114.1350284797244,2.2903688114625403e-06,6,3,364717.0,1232841.0,9.489444900320384,6.024269476353659e-07,0,0,115.26032157434716,LONG,19.21005399061823,7.89787411274576e-07,0.009763,0.03334,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.1667,0,0.0,60555346033.0,6e-06,2e-05,0.0,0.0,0.081913,0.255589,0.0,0.0,3.17231347008563e-06,1.3042406046927327e-13,0.1734593030827259,0.16427839158712973,0.2051,0.0,0.0017,0.7778,0.15,0.6,0.0,0.7317,0.0,0.0,0.3111,0.0,0.6,0.0,0.5316308220471209,0.6063401141928225,3,3
GAP,2.8606534716365572e-15,4.846519173470325e-09,1,2,4.846522034123796e-09,3,52.666667,4.607334,0.368322,6.72684,3,0,0,0.0,0.0,2.8606534716365572e-15,4.846516545834218e-09,1,2,61530.0,151552.0,1.3583695540633806e-15,1.7724028709231728e-09,0,0,-4.846516312816853e-09,SHORT,2.8606534716365572e-15,2.4232595867351626e-09,0.0,1e-06,5.902490775845216e-07,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,10066639074.0,6e-06,1.5e-05,0.0,0.0,0.474846,0.365706,0.0,0.0,2.8417165357850367e-21,2.4072181081707097e-15,0.0805100293049481,0.3006573426283946,0.2051,0.0,0.0,0.0,0.0,0.6,0.0,0.551,0.0,1.7,0.1556,0.0,0.6,0.0,0.4145065530389754,0.6581527679542841,3,3
GDX,0.0,31499.223000715734,0,4,62998.44600143147,4,76.5,0.85581,,0.85581,4,0,0,0.0,0.0,0.0,17223.993849189766,0,4,0.0,339220.0,0.0,10656.11703655222,0,2,-31499.223000715734,SHORT,0.0,7874.8057501789335,0.0,0.453193,0.0,1.0,0.0,0.5,-0.3076923076923077,0.1923076923076923,91+,0.0,0,0.0,52.3404,0.0,0.0,0.0,0.0,0.0,0.338298,0.0,0.0,0.0,0.0,0.06,0.1560898180952381,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.242,0.4667,0.0,0.6,0.2523,0.4231562316311196,0.5620406726445196,3,3
GEO,0.0,1.8943903934196527e-09,0,2,3.7887807868393055e-09,2,74.5,0.334119,,0.334119,2,0,0,0.0,0.0,0.0,1.8943876753073987e-09,0,2,0.0,68570.0,0.0,9.049800323221283e-10,0,0,-1.8943903934196527e-09,SHORT,0.0,9.471951967098264e-10,0.0,1e-06,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2499126653.0,0.0,2.7e-05,0.0,0.0,0.0,0.477716,0.0,0.0,0.0,3.7901048175081285e-15,0.06,0.17278859346774317,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.9723,0.0,0.0,0.1556,0.0,0.6,0.0,0.34237864145599123,0.5885000044286873,3,3
GM,2.8399061037434016e-07,2988.5217697685453,2,10,2988.521770052536,12,59.666667,0.731661,0.26618,0.824757,12,1,1,2.835245216194809e-07,6.457212736858307e-07,2.835245216194809e-07,2951.5328804449855,2,10,488818.0,1021262.5,1.44563690419766e-07,1567.307787792305,0,0,-2988.5217694845546,SHORT,1.4199530518717008e-07,298.85217697685454,0.001641,0.012377,9.502711783703508e-11,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.1,0,0.0,73510665806.0,7e-06,1.4e-05,0.0,0.0,0.509044,0.524442,0.0,0.0,1.9316286096755812e-14,4.065426067090009e-05,0.11505129513218015,0.28847803404796013,0.245,0.0,0.0,0.1556,0.15,0.6,0.0,0.5139,0.0,0.2208,1.4,0.15,0.6,0.0,0.4451736206405292,0.7084943237136289,3,3
GOOG,57847.89784481621,0.0,2,0,57847.89784481621,2,62.0,0.172477,0.172477,,2,0,0,0.0,0.0,33205.98373932969,0.0,2,0,792783.0,0.0,19151.53122722427,0.0,1,0,57847.89784481621,LONG,28923.948922408104,0.0,0.425978,0.0,99.0,1.0,0.5,0.0,0.1923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,1879382770000.0,0.0,0.0,0.0,0.0,0.331067,0.0,0.0,0.0,0.00015390132007227087,0.0,0.0988396984126984,0.06,0.0,0.0,0.0,0.1556,0.0,0.6,0.2328,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4567544707208565,0.25381016901233877,3,3
GOOGL,19949.829311672558,0.0,2,0,24166.40270126176,2,76.5,0.061195,0.061195,,2,0,0,0.0,0.0,15733.255922083357,0.0,2,0,199015.0,0.0,7443.107715320641,0.0,1,0,19949.829311672558,LONG,9974.914655836279,0.0,0.211359,0.0,99.0,1.0,0.5,0.0,0.1923076923076923,-0.3076923076923077,91+,0.0,0,0.0,1989260960000.0,0.0,0.0,0.0,0.0,0.383266,0.0,0.0,0.0,5.014382153177268e-05,0.0,0.08350976984126984,0.06,0.0,0.0,0.0,0.1556,0.0,0.6,0.0795,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.29272098793326834,0.3300536213229829,2,2
HD,5961.813265680123,1.3955535012072423e-09,5,1,5962.753097293134,6,62.5,0.216783,0.220695,0.197222,6,0,0,0.0,0.0,5960.873397160013,1.3955535012072423e-09,5,1,513547.5,25000.0,5177.07147898977,3.2360608551710107e-10,0,0,5961.8132656787275,LONG,1192.3626531360246,1.3955535012072423e-09,0.000158,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,348006406220.0,1e-06,0.0,0.0,0.0,0.868307,0.231884,0.0,0.0,3.426266389999286e-05,4.010137389037063e-17,0.12222222222222223,0.06,0.0,0.0,0.0,0.6222,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4492421053809903,0.3104069009409817,3,3
HIMS,0.0,2908.67082494866,0,1,5817.34164989732,1,35.0,0.88862,,0.88862,1,0,1,0.0,2908.67082494866,0.0,2908.67082494866,0,1,0.0,37350.0,0.0,51.02651772322047,0,0,-2908.67082494866,SHORT,0.0,2908.67082494866,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,6327752141.0,0.0,6e-06,0.0,0.0,0.0,0.017543,0.0,0.0,0.0,0.00459668893492562,0.06,0.12193618930494811,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2051,0.0,0.2643,0.0,0.15,0.6,0.0,0.43878731172974816,0.5181255779238723,3,3
HL,3.303662223552627,0.25396991937174107,2,4,3.557789873896011,6,46.5,6.804982,1.902176,9.256385,6,0,0,0.0,0.0,2.833671316102969,0.25381217639527803,2,4,649194.0,893345.5,0.32369350887907816,0.10482351071011525,0,0,3.049692304180886,LONG,1.6518311117763136,0.06349247984293527,0.142264,0.000621,13.008084704381812,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,13098635112.0,5e-05,6.8e-05,0.0,0.0,0.09798,0.412727,0.0,0.0,1.261071170890949e-06,4.847259222051934e-08,0.3418085257431051,0.4926580082636214,1.6789,0.0,0.9535,0.1556,0.0,0.6,0.0302,2.1599,0.0,1.7,0.4667,0.0,0.6,0.0,0.6725896881922774,0.7301230253554588,3,3
HTZ,1.8424479600855104,0.0,3,0,1.8424479600855104,3,54.0,3.120775,3.120775,,3,0,0,0.0,0.0,1.0943564137231008,0.0,3,0,159025.0,0.0,0.15976632909516644,0.0,0,0,1.8424479600855104,LONG,0.6141493200285034,0.0,0.406031,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2320839838.0,6.9e-05,0.0,0.0,0.0,0.086714,0.0,0.0,0.0,2.6462374092895225e-06,0.0,0.5014809568602876,0.06,2.1851,0.0,1.7,0.3111,0.0,0.6,0.2186,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.7246245423065912,0.3498356837330293,3,3
HUN,6.895866048372416e-10,1.3656845711691355e-09,3,6,3.420955747175513e-09,9,39.666667,0.595196,1.075309,0.35514,9,1,0,4.052025089884195e-10,0.0,4.052025089884195e-10,3.760950348793047e-10,3,6,181153.0,280875.0,1.2236598763487376e-10,5.368708822624284e-10,0,0,-6.760979663318939e-10,SHORT,2.2986220161241389e-10,2.276140951948559e-10,0.412398,0.724611,0.5049384165238832,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2323024809.0,7.8e-05,0.000121,0.0,0.0,0.177448,0.393115,0.0,0.0,9.894952508551273e-16,9.798177544769213e-16,0.408080571375648,0.47239284920634916,2.4053,0.0,0.3912,0.3111,0.15,0.6,0.2231,2.9,0.0,0.0,0.7778,0.0,0.6,0.4462,0.6637724886143669,0.6505910330226471,3,3
HUT,2.668147910982581,7720.362960914752,3,6,15444.399138680137,9,65.333333,7.388491,4.188192,8.98864,9,1,2,0.7365530238999001,3262.5605815804906,1.005068939651361,4454.765444873999,3,6,180652.0,353572.5,0.46147385978728817,703.5399157005992,0,2,-7717.694813003769,SHORT,0.8893826369941937,1286.7271601524587,0.623308,0.422985,0.0003455987658210365,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,91+,0.3333,0,0.0,8305457572.0,2.2e-05,4.3e-05,0.0,0.0,0.16165,0.091128,0.0,0.0,1.07084122612648e-06,0.0015492549916700227,0.3936738103066516,0.5084483367287779,0.8018,0.0,1.7,0.3111,0.15,0.6,0.3738,1.476,0.0,1.7,0.7778,0.3,0.6,0.2307,0.6874636475470056,0.8577004881708062,3,3
IBIT,79166.3244922247,72207.31869601157,5,7,205274.0546453028,12,62.5,1.567959,1.188284,1.839156,12,0,0,0.0,0.0,25820.80317046286,32210.58224097486,5,7,996678.0,812857.0,33010.019222438335,17809.454578344532,2,1,6959.005796213125,LONG,15833.264898444939,10315.331242287368,0.673841,0.553915,1.0963753525526978,1.0,0.4,0.14285714285714285,0.09230769230769231,-0.16483516483516486,31-90,0.0,0,0.0,59919175993.0,1.7e-05,1.4e-05,1e-06,0.0,0.407132,0.28668,0.0,0.0,0.002642437022213831,0.0017215409042828705,0.2724346803730895,0.32821299938129345,0.6242,0.0,0.468,0.6222,0.0,0.6,0.4099,0.5139,0.0,0.9106,0.9333,0.0,0.6,0.3242,0.3139862608501164,0.3717473237172437,2,2
IGV,13068.251551101115,252242.20683825202,2,4,275979.42802560714,6,62.0,0.486614,0.264429,0.597707,6,1,1,6912.169577444267,10651.68513487668,6912.169577444267,230921.55206712137,2,4,156920.0,3551584.0,5234.833637359905,44081.0632848246,1,0,-239173.95528715092,SHORT,6534.125775550558,63060.551709563006,0.471072,0.084525,0.05180834609285277,1.0,0.5,0.0,0.1923076923076923,-0.3076923076923077,31-90,0.25,0,0.0,12295525858.0,1.3e-05,0.000289,0.0,4e-06,0.400576,0.187359,0.0,0.0,0.005314230437162778,0.05128739708886309,0.16484806851475953,0.4374248068069824,0.4765,0.0013,0.0,0.1556,0.15,0.6,0.2651,2.9,0.1911,0.0664,0.4667,0.15,0.6,0.0,0.6249801325982218,0.730928861270196,3,3
INFQ,7621.587598922183,0.0,1,0,7621.587598922183,1,91.0,0.294461,0.294461,,1,0,0,0.0,0.0,7621.587598922183,0.0,1,0,79643.0,0.0,3821.6975466470976,0.0,1,0,7621.587598922183,LONG,7621.587598922183,0.0,0.0,0.0,99.0,0.7,1.0,0.0,0.6923076923076923,-0.3076923076923077,91+,0.0,0,0.0,3770940968.0,2.1e-05,0.0,1e-06,0.0,0.501431,0.0,0.0,0.0,0.020211368100425228,0.0,0.11735248823531277,0.03428571428571428,0.7669,0.0638,0.0,0.0,0.0,0.3429,0.0,0.0,0.0,0.0,0.0,0.0,0.3429,0.0,0.3666394442390581,0.3104633128883225,2,3
INTC,0.0,70398.5046606031,0,5,126609.23943280868,5,68.6,7.037452,,7.037452,5,0,0,0.0,0.0,0.0,39243.15924868628,0,5,0.0,854014.5,0.0,11055.614918727586,0,2,-70398.5046606031,SHORT,0.0,14079.700932120619,0.0,0.442557,0.0,1.0,0.0,0.4,-0.3076923076923077,0.09230769230769231,91+,0.0,0,0.0,342157500000.0,0.0,2e-06,0.0,0.0,0.0,0.155384,0.0,0.0,0.0,0.0004114976562583202,0.06,0.32087263314606457,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0418,0.0,1.7,0.6222,0.0,0.6,0.2447,0.4087509231329484,0.483016388038224,2,2
IONQ,42113.05260201915,0.0,1,0,84226.1052040383,1,91.0,0.908957,0.908957,,1,0,0,0.0,0.0,42113.05260201915,0.0,1,0,421730.5,0.0,2105.1174642525793,0.0,1,0,42113.05260201915,LONG,42113.05260201915,0.0,0.0,0.0,99.0,0.7,1.0,0.0,0.6923076923076923,-0.3076923076923077,91+,0.0,0,0.0,16898472444.0,2.5e-05,0.0,0.0,0.0,0.049987,0.0,0.0,0.0,0.02492121861403625,0.0,0.1609220286544265,0.03428571428571428,0.905,0.0833,0.2781,0.0,0.0,0.3429,0.0,0.0,0.0,0.0,0.0,0.0,0.3429,0.0,0.5800169207722695,0.4381188514560893,3,3
IREN,19498.631506814876,25854.9714475367,2,1,45353.602954351576,3,44.0,9.523714,10.942547,6.686047,3,0,0,0.0,0.0,13760.959116555056,25854.9714475367,2,1,291702.0,269747.0,1630.8182421382048,1002.2752711218425,0,1,-6356.339940721824,SHORT,9749.315753407438,25854.9714475367,0.29426,0.0,0.7541540529789517,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,15989332030.0,1.8e-05,1.7e-05,0.0,0.0,0.083638,0.038765,0.0,0.0,0.006097387767741188,0.016170138564279162,0.32592761152181704,0.2971125338590387,0.6603,0.0046,1.7,0.1556,0.0,0.6,0.1388,0.6242,0.0469,1.7,0.0,0.0,0.6,0.0,0.5875118095462728,0.668621800509788,3,3
ISRG,9057.536373826366,2.6234195197000857e-27,5,2,13578.102401997528,7,73.0,1.371266,1.891219,0.331359,7,1,1,1.0497321986451627e-07,5.836716731627798e-30,4536.97034555023,2.617582802968458e-27,5,2,621063.0,499205.0,3649.322448560306,1.452559181453785e-27,0,0,9057.536373826366,LONG,1811.5072747652732,1.3117097598500429e-27,0.499094,0.002225,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.2,0,0.0,166630658503.0,4e-06,3e-06,0.0,0.0,0.423689,0.553689,0.0,0.0,0.00010871392401852982,7.871959287890751e-35,0.2727563747725687,0.09887886194238933,0.1242,0.0,0.946,0.6222,0.15,0.6,0.2851,0.0832,0.0,0.0,0.1556,0.15,0.6,0.0,0.6405348228755853,0.4396832007912478,3,3
IVZ,229869.86234607137,2.0075339837136514e-08,5,4,229869.86234611153,9,98.777778,225.40083,211.828862,242.365789,9,0,2,0.0,8.800876824691094e-09,117816.30827763453,9.16144654271754e-09,5,4,4317320.0,268423.5,109374.75063579397,1.137002233566553e-08,0,0,229869.8623460513,LONG,45973.97246921428,5.0188349592841284e-09,0.487465,0.543647,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,2,0.2222,11007546407.0,0.000392,2.4e-05,1e-05,0.0,0.475812,0.566368,0.0,0.0,0.041765867496119,4.559449284803845e-15,0.5994359129757673,0.39972719372626303,2.9,0.1525,1.7,0.6222,0.0,0.3429,0.2768,0.8709,0.0,1.7,0.4667,0.3,0.3429,0.3169,0.8737216235527762,0.7289273105204525,3,3
IWM,0.0,16776.089233570427,0,1,16776.089233570427,1,91.0,0.736908,,0.736908,1,0,1,0.0,16776.089233570427,0.0,16776.089233570427,0,1,0.0,153392.0,0.0,3240.3053779530005,0,1,-16776.089233570427,SHORT,0.0,16776.089233570427,0.0,0.0,0.0,0.7,0.0,1.0,-0.3076923076923077,0.6923076923076923,91+,1.0,0,0.0,77540208467.0,0.0,2e-06,0.0,0.0,0.0,0.19315,0.0,0.0,0.0,0.0021635341928065736,0.03428571428571428,0.06957751206669943,0.0,0.0,0.0,0.0,0.0,0.3429,0.0,0.0418,0.0,0.1611,0.0,0.15,0.3429,0.0,0.46641402040211766,0.36780077669087985,3,2
JD,9071.66835253874,0.0,2,0,9071.66835253874,2,62.0,0.247652,0.247652,,2,0,0,0.0,0.0,4601.459225602586,0.0,2,0,150508.0,0.0,2591.9077737147345,0.0,0,0,9071.66835253874,LONG,4535.83417626937,0.0,0.492766,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,38336451692.0,4e-06,0.0,0.0,0.0,0.285715,0.0,0.0,0.0,0.0011831648407919562,0.0,0.11603481610590204,0.06,0.1242,0.0,0.0,0.1556,0.0,0.6,0.2805,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5581163701773376,0.3498356837330293,3,3
JOBY,19214.731564115595,1.5534407535143454e-18,1,1,19214.731564115595,2,100.0,0.841754,1.277721,0.405787,2,0,0,0.0,0.0,19214.731564115595,1.5534407535143454e-18,1,1,208162.0,105840.0,1645.6447223552746,6.915040277404191e-19,1,0,19214.731564115595,LONG,19214.731564115595,1.5534407535143454e-18,0.0,0.0,99.0,0.7,1.0,0.0,0.6923076923076923,-0.3076923076923077,91+,0.0,0,0.0,9029461665.0,2.3e-05,1.2e-05,0.0,0.0,0.085645,0.445143,0.0,0.0,0.021280041133122853,1.7204134766259573e-24,0.17764070361906834,0.0781672438982692,0.8365,0.0682,0.5289,0.0,0.0,0.3429,0.0,0.4388,0.0,0.0,0.0,0.0,0.3429,0.0,0.6597521132311056,0.5176686062055297,3,3
KRE,23798.694657942524,2819.6264028245273,5,1,36267.831628481435,6,81.333333,28.12838,33.603772,0.75142,6,2,0,11183.909209377705,0.0,7117.423420958074,2819.6264028245273,5,1,365151.0,29202.5,7742.139324205582,1539.9158256790038,0,1,20979.068255117996,LONG,4759.738931588505,2819.6264028245273,0.700932,0.0,8.440371615935524,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,91+,0.4,0,0.0,68.794992,0.0,0.0,0.0,0.0,0.281773,0.546142,0.0,0.0,0.0,0.0,0.36514593650793653,0.07709656,0.0,0.0,1.7,0.6222,0.3,0.6,0.4292,0.0,0.0,0.171,0.0,0.0,0.6,0.0,0.6677856449185461,0.510429636360265,2,2
KWEB,73692.45350390126,30390.285739393927,6,4,114864.22828606084,10,61.1,796.197759,1326.879084,0.175773,10,3,0,56872.425032874584,0.0,33098.67447849555,19608.796696628277,6,4,842009.0,402291.5,23283.455265045952,13398.148307540238,2,0,43302.16776450733,LONG,12282.075583983542,7597.571434848482,0.550854,0.354768,2.424868727324145,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.5,0,0.0,4223436000.0,0.000199,9.5e-05,6e-06,3e-06,0.315954,0.450941,0.0,0.0,0.029080766428054176,0.017989076748998876,0.6850329555340295,0.40956879524422163,2.9,0.1005,1.7,0.7778,0.45,0.6,0.322,2.7925,0.0545,0.0,0.4667,0.0,0.6,0.182,0.5719255503989473,0.44249394834973976,2,2
LC,0.0,2928.6269471195383,0,1,5857.2538942390765,1,91.0,3.460123,,3.460123,1,0,1,0.0,2928.6269471195383,0.0,2928.6269471195383,0,1,0.0,39490.0,0.0,1071.87346445545,0,0,-2928.6269471195383,SHORT,0.0,2928.6269471195383,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,1.0,0,0.0,2008749629.0,0.0,2e-05,0.0,1e-06,0.0,0.365999,0.0,0.0,0.0,0.01457935277169148,0.03428571428571428,0.2964799724708198,0.0,0.0,0.0,0.0,0.0,0.3429,0.0,0.7317,0.0403,1.7,0.0,0.15,0.3429,0.0,0.34237864145599123,0.7603628137236614,3,3
LCID,935.0639913040159,16.67534504924322,3,1,968.4146814025023,4,77.5,2.595626,3.239116,0.665159,4,0,0,0.0,0.0,899.4729637155014,16.67534504924322,3,1,438716.0,56187.5,71.56157555639022,0.43379225411754047,0,0,918.3886462547727,LONG,311.6879971013386,16.67534504924322,0.038063,0.0,56.07464124686596,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,0.25,2392094974.0,0.000183,2.3e-05,0.0,0.0,0.076531,0.026014,0.0,0.0,0.001302991731052141,6.971021314157578e-05,0.5511111111111111,0.15487948982772057,2.9,0.0,1.7,0.3111,0.0,0.6,0.0,0.8365,0.0,0.1123,0.0,0.0,0.6,0.0,0.5110634431977782,0.4660654249772457,2,3
LVS,14147.545479543336,9501.565953916628,3,9,23933.449200513947,12,69.083333,6.926168,18.928593,2.92536,12,0,4,0.0,9501.56595377263,13872.222056442859,5810.4129989276535,3,9,454522.0,431685.5,10390.148769512043,1936.4501756518503,0,0,4645.979525626708,LONG,4715.848493181112,1055.729550435181,0.019461,0.388478,1.488969875929935,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,38728934074.0,1.2e-05,1.1e-05,0.0,0.0,0.721313,0.203957,0.0,0.0,0.0012176551216644548,0.0002725945280130823,0.30499264072366605,0.4700490490685736,0.4388,0.0,1.7,0.3111,0.0,0.6,0.0,0.4007,0.0,1.6492,1.2444,0.6,0.6,0.2061,0.7247234829359889,0.7693416344181611,3,3
LWLG,7.320504082541054,0.0,1,0,14.641008165082107,1,30.0,2.047445,2.047445,,1,0,0,0.0,0.0,7.320504082541054,0.0,1,0,26250.0,0.0,0.7379168240759632,0.0,0,0,7.320504082541054,LONG,7.320504082541054,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,1866342270.0,1.4e-05,0.0,0.0,0.0,0.100801,0.0,0.0,0.0,3.922380262298326e-05,0.0,0.21662081804796013,0.06,0.5139,0.0,1.0523,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5599703551298868,0.3498356837330293,3,3
LXU,0.0,4.869733304018534e-19,0,1,9.739466608037068e-19,1,80.0,0.113197,,0.113197,1,0,0,0.0,0.0,0.0,4.869733304018534e-19,0,1,0.0,42458.0,0.0,4.1693134446347995e-20,0,0,-4.869733304018534e-19,SHORT,0.0,4.869733304018534e-19,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,977835520.0,0.0,4.3e-05,0.0,0.0,0.0,0.085617,0.0,0.0,0.0,4.980114962502624e-24,0.06,0.20760020180814298,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.476,0.0,0.0,0.0,0.0,0.6,0.0,0.34237864145599123,0.5563826682391425,3,3
