ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
APLD,0.0,1025241.398698543,0,2,1025241.398698543,2,58.0,3.667143,,3.667143,2,0,0,0.0,0.0,0.0,590112.9592531206,0,2,0.0,1222290.0,0.0,340874.13221968524,0,2,-1025241.398698543,SHORT,0.0,512620.6993492715,0.0,0.424416,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,9198921460.0,0.0,0.000133,0.0,3.7e-05,0.0,0.332482,0.0,0.0,0.0,0.5572617415838568,0.09014274375016745,0.47793697866696105,0.3014,0.0,0.0,0.0,0.0,0.6,0.0,0.3921,1.7,1.7,0.1556,0.0,0.6,0.2317,0.06,0.7287281269841269,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,1222290.0,0.0,0.0
ARKG,0.0,0.0035740676713657744,0,1,0.007148135342731549,1,31.0,45.70235,,45.70235,1,0,0,0.0,0.0,0.0,0.0035740676713657744,0,1,0.0,1610000.0,0.0,0.0022614178315835884,0,0,-0.0035740676713657744,SHORT,0.0,0.0035740676713657744,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,1374919000.0,0.0,0.001171,0.0,0.0,0.0,0.632729,0.0,0.0,0.0,2.5994750755250123e-08,0.1291267601197818,0.5114994530821066,0.6913,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,3220000.0,0.0,0.0
AVGO,0.0,0.05931064501972832,0,1,0.05931064501972832,1,30.0,2.076212,,2.076212,1,0,1,0.0,0.05931064501972832,0.0,0.05931064501972832,0,1,0.0,1664050.0,0.0,0.031081569213627525,0,0,-0.05931064501972832,SHORT,0.0,0.05931064501972832,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,1.0,0,0.0,1892115446372.0,0.0,1e-06,0.0,0.0,0.0,0.524047,0.0,0.0,0.0,3.1346208358191015e-10,0.07538190173398195,0.20038017930238866,0.1538,0.0,0.0,0.0,0.0,0.6,0.0,0.182,0.0,1.0718,0.0,0.15,0.6,0.0,0.06,0.182182416,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,2333481.0,0.0,1664050.0,25126980.0,0.0
BE,0.0030399658143813193,968155.7006339654,1,1,968155.7036739313,2,31.0,6.282973,3.644377,8.921569,2,0,0,0.0,0.0,0.0030399658143813193,968155.7006339654,1,1,1240016.0,1471680.0,0.0009753521074239894,531032.2535884897,0,0,-968155.6975939996,SHORT,0.0030399658143813193,968155.7006339654,0.0,0.0,3.139955497231175e-09,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,61235258888.0,2e-05,2.4e-05,0.0,9e-06,0.320843,0.548499,0.0,0.0,4.964404282084365e-10,0.1581042879894953,0.2637630500135177,0.31077834906354,0.3376,0.0,1.7,0.0,0.0,0.6,0.0,0.2059,0.6019,1.7,0.0,0.0,0.6,0.0,0.3031672804760186,0.3772775565708541,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,1353892.0,1240016.0,1471680.0,0.0,1832985.0
CAR,293343.84270083025,0.0,1,0,586687.6854016605,1,58.0,,,,1,0,0,0.0,0.0,293343.84270083025,0.0,1,0,368850.0,0.0,214591.81410111077,0.0,1,0,293343.84270083025,LONG,293343.84270083025,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,1,1.0,21465467338.0,1.7e-05,0.0,1e-05,0.0,0.731537,0.0,0.0,0.0,0.13665849342191025,0.0,0.21106127549869366,0.15714941331486326,0.988,0.5226,0.0,0.0,0.0,0.6,0.0,0.9715,0.0,0.0,0.0,0.0,0.6,0.0,0.1746778523676136,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,3589306.0,4493817.0,737700.0,0.0,0.0,1181500.0
CAT,0.001214209258015435,0.0,2,0,0.0012142092581703613,2,38.5,1.835526,1.835526,,2,0,0,0.0,0.0,0.0012142092578605085,0.0,2,0,851146.0,0.0,0.00038949395648972757,0.0,0,0,0.001214209258015435,LONG,0.0006071046290077175,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,371485405869.0,2e-06,0.0,0.0,0.0,0.32078,0.0,0.0,0.0,1.634262394743458e-11,0.0,0.2051217772289174,0.10559116581129102,0.3875,0.0,0.9082,0.1556,0.0,0.6,0.0,0.4559,0.0,0.0,0.0,0.0,0.6,0.0,0.17055337733654072,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,825645.0,1759097.0,1173267.0,0.0,2025250.0,590275.0
CAVA,0.0,7.856188034768164e-11,0,1,7.856188034768164e-11,1,37.0,4.495536,,4.495536,1,0,0,0.0,0.0,0.0,7.856188034768164e-11,0,1,0.0,590000.0,0.0,2.963573618027924e-11,0,0,-7.856188034768164e-11,SHORT,0.0,7.856188034768164e-11,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,11334030533.0,0.0,5.2e-05,0.0,0.0,0.0,0.377228,0.0,0.0,0.0,6.93150420928742e-17,0.11176850526868921,0.31108198808153376,0.5177,0.0,0.0,0.0,0.0,0.6,0.0,0.8108,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.40350841300326773,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,590000.0,0.0,0.0
CRCL,0.0014645484349321356,0.0001039836142894227,1,1,0.003033080484153694,2,63.0,5.785767,6.093117,5.478417,2,0,0,0.0,0.0,0.0014645484349321356,0.0001039836142894227,1,1,723947.0,540000.0,0.0012484754174159698,5.681919840330438e-05,0,0,0.001360564820642713,LONG,0.0014645484349321356,0.0001039836142894227,0.0,0.0,14.084415558549312,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,24260817574.0,3e-05,2.2e-05,0.0,0.0,0.852464,0.546425,0.0,0.0,6.036682112896613e-10,4.286072139665259e-11,0.29322728477195026,0.28818786046235195,0.6323,0.0,1.7,0.0,0.0,0.6,0.0,0.5819,0.0,1.7,0.0,0.0,0.6,0.0,0.337143410833306,0.31018355633839767,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1447894.0,540000.0,0.0,0.0
CRDO,0.0,348831.7157970128,0,1,348831.7157970128,1,58.0,2.684211,,2.684211,1,0,0,0.0,0.0,0.0,348831.7157970128,0,1,0.0,627380.0,0.0,130411.15446333177,0,0,-348831.7157970128,SHORT,0.0,348831.7157970128,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,32192048028.0,0.0,1.9e-05,0.0,4e-06,0.0,0.373851,0.0,0.0,0.0,0.10835959100632737,0.10585294272578019,0.30790197249090023,0.4585,0.0,0.0,0.0,0.0,0.6,0.0,0.5782,0.4156,1.4853,0.0,0.0,0.6,0.0,0.06,0.31969665440264766,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,627380.0,823024.0,0.0
CVNA,0.001156355044298806,0.21965956074792187,1,1,0.44163183158444136,2,93.0,7.32971,4.937198,9.722222,2,1,0,0.001156355044298806,0.0,0.001156355044298806,0.21965956074792187,1,1,374669.0,300863.0,7.370283408689253e-06,0.02091394404232995,0,0,-0.21850320570362305,SHORT,0.001156355044298806,0.21965956074792187,0.0,0.0,0.00526430554791932,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,57378523832.0,7e-06,5e-06,0.0,0.0,0.006374,0.095211,0.0,0.0,2.0153098530114272e-10,3.828253954233269e-08,0.2790662970585236,0.2707235529881771,0.5978,0.0,1.7,0.0,0.15,0.3429,0.0,0.6644,0.0,1.7,0.0,0.0,0.3429,0.0,0.24378145386233888,0.22077225351163543,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,749338.0,601726.0,0.0,5758316.0
