ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AAL,419218.7434427744,363479.00954910583,5,6,938123.7386232193,11,49.090909,0.777321,1.205665,0.420367,11,1,1,151028.28742391884,15432.879027197625,151028.28742391884,113268.05397156677,5,6,1.1354577530638235,1042538.0,831958.0,55739.73389366857,LONG,83843.74868855489,60579.83492485097,0.639739,0.688378,1.153350626664284,1.0,7415220355.0,0.000141,0.000112,0.11306980059199452,0.0816966078209701,0.5341838564934739,0.49794264862901194
ABVX,1365.1543732922528,0.057828234919916496,2,2,2730.4243148396417,4,44.0,0.252141,0.199685,0.304598,4,1,1,8.821470346105183e-05,0.04135939919494143,1365.1542850775493,0.04135939919494143,2,2,32972.346252228424,78515.0,144600.0,1365.0965450573328,LONG,682.5771866461264,0.028914117459958248,0.0,0.284789,99.0,1.0,9527252140.0,8e-06,1.5e-05,0.0007164470684892847,3.0348852990426104e-08,0.23035434448543418,0.2665340881990813
ADBE,110356.91384657891,156818.8374013013,12,6,366457.60000106605,18,49.055556,0.402382,0.515703,0.175742,18,1,3,7041.533216055889,70565.93084255337,40157.10659124497,62035.76667789759,12,6,7.991546616053889,1842469.5,658314.0,-46461.923554722394,SHORT,9196.409487214909,26136.472900216886,0.636116,0.604411,0.7037223057850776,1.0,97052462000.0,1.9e-05,7e-06,0.0009475709629308435,0.0026930252320870427,0.4117492554191339,0.34131304068592433
ADC,2.003221965521445e-29,0.0,1,0,2.003221965521445e-29,1,31.0,3.061224,3.061224,,1,0,0,0.0,0.0,2.003221965521445e-29,0.0,1,0,0.0,168750.0,0.0,2.003221965521445e-29,LONG,2.003221965521445e-29,0.0,0.0,0.0,99.0,1.0,9305794021.0,1.8e-05,0.0,2.152660977667093e-35,0.0,0.25692506767675094,0.05
ALAB,417188.5879924629,100746.57517099642,2,2,886917.0771461461,4,55.25,0.597053,0.857465,0.336641,4,1,0,313047.2250280252,0.0,313047.2250280252,55934.68895466149,2,2,0.32196855089182097,832150.0,188797.5,316442.0128214665,LONG,208594.29399623146,50373.28758549821,0.249627,0.444798,4.140970422908886,1.0,28390928028.0,2.9e-05,7e-06,0.0734721646965923,0.017742740757124436,0.23614725365904596,0.12774997778982924
AMAT,419508.42725727754,80134.08691588457,12,6,555058.9310090041,18,63.888889,2.095588,0.819715,4.647333,18,3,2,137004.1701169073,40814.78779698166,99699.06076938265,36673.754071939395,12,6,13.917230611900198,1213095.0,755580.0,339374.34034139296,LONG,34959.035604773126,13355.681152647428,0.762343,0.542345,5.235080892574824,1.0,314055232668.0,4e-06,2e-06,0.001113149279755185,0.0004252653598281624,0.4147039300310869,0.4568679568719494
AMD,367243.47805528296,347071.8486496671,4,5,1061387.1753546172,9,38.555556,0.216132,0.267332,0.175173,9,2,0,181041.19165464546,0.0,94657.79464193276,161723.9038592325,4,5,0.6764832348631247,471345.0,538700.5,20171.62940561585,LONG,91810.86951382074,69414.36972993342,0.742248,0.534033,1.058119462826203,1.0,402434308378.0,1e-06,1e-06,0.0022813877346556715,0.0017248621274290965,0.19018913065359255,0.16364996398692588
AMZN,2249425.76743065,3203610.792506327,16,13,8656647.352443304,29,58.586207,0.425015,0.418648,0.432851,29,0,0,0.0,0.0,436940.9818326912,940635.1473592287,16,13,0.4391810137542765,3267755.0,4849172.5,-954185.0250756769,SHORT,140589.11046441563,246431.5994235636,0.805754,0.706383,0.702153261779601,1.0,2575200167504.0,1e-06,2e-06,0.0005459346898096894,0.0009569415322864637,0.2390311772626853,0.23594946746796808
ANF,0.002440072241078016,0.0014232680753710602,3,2,0.003863340316449076,5,59.4,1.339162,1.073588,1.737524,5,0,0,0.0,0.0,0.0022251967436466742,0.0014147110257079025,3,2,450.45736479964273,356526.0,687226.0,0.0010168041657069556,LONG,0.0008133574136926719,0.0007116340376855301,0.088061,0.006012,1.7144150728188465,1.0,4191453331.0,8.5e-05,0.000164,1.9405140638858565e-09,1.6978216897281973e-09,0.46255373349385553,0.5175847733333333
APLD,78220.75592429482,91250.92403604258,2,3,260722.60399637997,5,50.4,3.780316,7.26631,1.45632,5,0,1,0.0,13202.557533048766,40725.31031654891,44132.92506851617,2,3,1.4017294301288652,154292.0,157930.0,-13030.168111747756,SHORT,39110.37796214741,30416.974678680857,0.479354,0.516356,0.857205083133174,1.0,7887239276.0,2e-05,2e-05,0.049586904357214044,0.03856479259002115,0.38050590645871246,0.31240731965834484
