ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AA,0.30577207928442107,0.0,1,0,0.6115441585688421,1,71.0,5.031746,5.031746,,1,0,0,0.0,0.0,0.30577207928442107,0.0,1,0,607580.5,0.0,0.15980431855925264,0.0,1,0,0.30577207928442107,LONG,0.30577207928442107,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,17242564433.0,3.5e-05,0.0,,,,,0.0,0.0,0.522626,0.0,0.0,0.0,1.7733561644648028e-07,0.0,0.3055427928485144,0.12934779128101542,0.8053,0.0,1.6502,0.0,0.0,0.6,0.0,0.5605,0.0,0.1329,0.0,0.0,0.6,0.0,0.3531632375051108,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.495253549209438,1,0.0,0.0,1215161.0,0.0,0.0,0.0
AAPL,0.04585698961860565,0.0,2,0,0.0917139792372113,2,68.5,2.970227,2.970227,,2,0,0,0.0,0.0,0.03781245722126173,0.0,2,0,2007490.5,0.0,0.017430084041998653,0.0,2,0,0.04585698961860565,LONG,0.022928494809302823,0.0,0.175427,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,4298695354080.0,0.0,0.0,,,,,0.0,0.0,0.380097,0.0,0.0,0.0,5.3338264102713886e-11,0.0,0.2691880930280931,0.08535311356853878,0.2323,0.0,1.6502,0.1556,0.0,0.6,0.0539,0.2037,0.0,0.0498,0.0,0.0,0.6,0.0,0.2489186344126984,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.380846118134935,1,1769844.0,12477050.0,4014981.0,0.0,5462145.0,0.0
ACN,0.028552916031942547,0.010333570423888203,1,1,0.04922005687971895,2,107.0,11.736842,15.894737,7.578947,2,0,0,0.0,0.0,0.028552916031942547,0.010333570423888203,1,1,1103853.0,399685.0,0.014355672693280815,0.005190537883417791,1,1,0.018219345608054344,LONG,0.028552916031942547,0.010333570423888203,0.0,0.0,2.763122024691149,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,114637230594.0,1e-05,3e-06,,,,,0.0,0.0,0.502774,0.502299,0.0,0.0,2.4907192788934118e-09,9.014148693530155e-10,0.2807686278469487,0.2545636970180088,0.8147,0.0,1.6502,0.0,0.0,0.3429,0.0,0.5526,0.0,1.6502,0.0,0.0,0.3429,0.0,0.2405188383208439,0.21260902067254805,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.95425194189476,1,0.0,581400.0,1103853.0,799370.0,0.0,0.0
ADI,0.0,284527.1485612443,0,1,569054.2971224886,1,37.0,1.414894,,1.414894,1,0,1,0.0,284527.1485612443,0.0,284527.1485612443,0,1,0.0,416705.0,0.0,112487.97482808799,0,1,-284527.1485612443,SHORT,0.0,284527.1485612443,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,206378543289.0,0.0,2e-06,,,,,0.0,1e-06,0.0,0.395351,0.0,0.0,0.0,0.013786663285185114,0.14368862982236275,0.32272818475773785,0.5936,0.0,0.2433,0.0,0.0,0.6,0.0,0.7902,0.037,1.6502,0.0,0.15,0.6,0.0,0.06,0.14509003790134503,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.742048340376972,1,-1.8548224563578917,1,0.0,0.0,0.0,833410.0,0.0,0.0
AMAT,0.0,0.00014536301662989505,0,1,0.00014536301662989505,1,32.0,9.238095,,9.238095,1,0,1,0.0,0.00014536301662989505,0.0,0.00014536301662989505,0,1,0.0,1277285.0,0.0,9.674019127065783e-05,0,1,-0.00014536301662989505,SHORT,0.0,0.00014536301662989505,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,352061209199.0,0.0,4e-06,,,,,0.0,0.0,0.0,0.665508,0.0,0.0,0.0,4.128913178495893e-12,0.09058178873146375,0.25409536953468176,0.2388,0.0,0.067,0.0,0.0,0.6,0.0,0.1408,0.0,1.6502,0.0,0.15,0.6,0.0,0.06,0.25742454626463224,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,1147211.0,0.0,1277285.0,0.0,0.0
AMD,0.0,337417.6120580664,0,2,337417.6120580664,2,52.0,1.938217,,1.938217,2,0,1,0.0,21347.25535696545,0.0,316070.35670110094,0,2,0.0,1554325.0,0.0,78224.40197429748,0,1,-337417.6120580664,SHORT,0.0,168708.8060290332,0.0,0.063267,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,748103267167.0,0.0,2e-06,,,,,0.0,0.0,0.0,0.231833,0.0,0.0,0.0,0.002255153979849845,0.12439094879664707,0.30959934333698863,0.4858,0.0,0.1582,0.0,0.0,0.6,0.0,0.5403,0.0,1.6502,0.1556,0.15,0.6,0.0,0.06,0.19253636533654073,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.5301822396515807,1,4131754.0,15168386.0,0.0,1554325.0,1306160.0,2025000.0
ANET,0.03545138133814737,6.751795182461114e-05,1,2,0.07097028062811934,3,76.333333,45.984782,43.862573,47.045886,3,0,0,0.0,0.0,0.03545138133814737,6.750205212627504e-05,1,2,1582529.5,1324210.0,0.0013855726249194422,2.9160762596892185e-05,1,0,0.03538386338632276,LONG,0.03545138133814737,3.375897591230557e-05,0.0,0.000235,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,171793009763.0,9e-06,8e-06,,,,,0.0,0.0,0.039084,0.431896,0.0,0.0,2.063610235774723e-09,1.965096016355866e-12,0.3070898584775692,0.30908660554761946,0.8207,0.0,1.6502,0.0,0.0,0.6,0.0,0.6851,0.0,1.6502,0.1556,0.0,0.6,0.0,0.26235661284441536,0.27399992849199256,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.8636748233336278,1,0.0,1952882.0,3165059.0,1324210.0,3369078.0,1064980.0
APH,17.297388719003784,5.881297703939532,3,3,23.178686445986543,6,79.833333,47.776966,84.34497,11.208963,6,0,0,0.0,0.0,13.7961200051087,5.881297703939532,3,3,2794082.0,2190853.0,9.050246540396982,1.7015506692289584,1,0,11.416091015064252,LONG,5.765796239667928,1.9604325679798442,0.202416,0.0,2.9410836842041324,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,91+,0.0,0,0.0,150666812479.0,1.9e-05,1.5e-05,,,,,0.0,0.0,0.523215,0.289316,0.0,0.0,3.826852207729268e-07,1.3011707991453594e-07,0.47144278524763006,0.43413950591773615,2.08,0.0,1.6502,0.3111,0.0,0.6,0.0732,1.7801,0.0,1.6502,0.3111,0.0,0.6,0.0,0.338041707168735,0.3162128981839502,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.7176473929335816,1,-2.871267171092518,1,0.0,0.0,3786366.0,2190853.0,0.0,1334640.0
APLD,17228.277994470525,19354.64427546519,1,1,55937.56654540091,2,38.0,35.963047,70.137255,1.788839,2,1,0,17228.277994470525,0.0,17228.277994470525,19354.64427546519,1,1,650621.0,677612.5,20.391484825311576,15395.036180080024,1,1,-2126.3662809946654,SHORT,17228.277994470525,19354.64427546519,0.0,0.0,0.8901366384868079,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12742463744.0,5.1e-05,5.3e-05,,,,,0.0,1e-06,0.001184,0.795418,0.0,0.0,0.013520366501009465,0.015189091108521808,0.28577440406498006,0.2724432906719161,0.4217,0.0358,1.6502,0.0,0.15,0.6,0.0,0.4314,0.0428,1.6502,0.0,0.0,0.6,0.0,0.4192902610510469,0.32821492927459334,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.4693663101604093,1,0.0,629000.0,650621.0,1355225.0,0.0,0.0
APP,0.0006650344920757714,0.0,1,0,0.0013300689841515428,1,108.0,1.375796,1.375796,,1,0,0,0.0,0.0,0.0006650344920757714,0.0,1,0,340260.0,0.0,7.00011968838538e-05,0.0,1,0,0.0006650344920757714,LONG,0.0006650344920757714,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,146268303440.0,2e-06,0.0,,,,,0.0,0.0,0.105259,0.0,0.0,0.0,4.546675365989815e-11,0.0,0.2220280679989073,0.06309159860458963,0.2273,0.0,1.6502,0.0,0.0,0.3429,0.0,0.1998,0.0,0.0882,0.0,0.0,0.3429,0.0,0.09802189606669945,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.675681388956795,1,0.0,0.0,680520.0,0.0,0.0,0.0
