ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
ALAB,6.610602155140364e-05,0.0,1,0,0.00013221204310280728,1,52.0,2.082902,2.082902,,1,0,0,0.0,0.0,6.610602155140364e-05,0.0,1,0,312000.0,0.0,8.901981601163118e-06,0.0,0,0,6.610602155140364e-05,LONG,6.610602155140364e-05,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,34255668729.0,9e-06,0.0,,,,,0.0,0.0,0.134662,0.0,0.0,0.0,1.9297834199172975e-11,0.0,0.24046039309481265,0.13550277348877382,0.7282,0.0,1.0764,0.0,0.0,0.6,0.0,0.755,0.0,0.0,0.0,0.0,0.6,0.0,0.19999394884441538,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,624000.0,0.0,696430.0,2604000.0
AMD,0.00010904108629494972,0.0,1,0,0.00021808217258989943,1,52.0,2.120944,2.120944,,1,0,0,0.0,0.0,0.00010904108629494972,0.0,1,0,551117.5,0.0,4.955921506255624e-05,0.0,0,0,0.00010904108629494972,LONG,0.00010904108629494972,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,556850519318.0,1e-06,0.0,,,,,0.0,0.0,0.4545,0.0,0.0,0.0,1.958175174703927e-12,0.0,0.21774307416185518,0.11112934747247426,0.4752,0.0,1.1022,0.0,0.0,0.6,0.0,0.5113,0.0,0.0,0.0,0.0,0.6,0.0,0.17022419200000002,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,5375530.0,14646801.0,1102235.0,0.0,741415.0,0.0
ANET,1.0147813486300632e-11,31562.758218855077,1,2,31562.758218855084,3,71.666667,32.670514,3.919771,47.045886,3,0,0,0.0,0.0,1.0147813486300632e-11,31555.325553604227,1,2,1068450.0,1324210.0,2.0484210114026052e-12,13631.842709239963,0,0,-31562.758218855066,SHORT,1.0147813486300632e-11,15781.379109427538,0.0,0.000235,3.2151225238098787e-16,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,216903573334.0,5e-06,6e-06,,,,,0.0,0.0,0.201858,0.431896,0.0,0.0,4.678490690734021e-19,0.0007275758009355847,0.28863894954356284,0.30031763298282244,0.5864,0.0,1.7,0.0,0.0,0.6,0.0,0.5476,0.0,1.7,0.1556,0.0,0.6,0.0,0.24648653922592115,0.2660655848605037,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1952882.0,1068450.0,1324210.0,3369078.0,1064980.0
APLD,0.0,1.7445061793705793e-11,0,2,1.7445061793705793e-11,2,58.0,3.667143,,3.667143,2,0,0,0.0,0.0,0.0,1.0041105492331215e-11,0,2,0.0,1222290.0,0.0,5.302032135487888e-12,0,0,-1.7445061793705793e-11,SHORT,0.0,8.722530896852897e-12,0.0,0.424416,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,10181968675.0,0.0,0.00012,,,,,0.0,0.0,0.0,0.303927,0.0,0.0,0.0,8.566644796570146e-18,0.08643263481732591,0.2977864029229609,0.2643,0.0,0.0,0.0,0.0,0.6,0.0,0.2906,0.0,1.7,0.1556,0.0,0.6,0.2317,0.06,0.558728126984127,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,629000.0,0.0,1222290.0,0.0,0.0
APP,310885.06557652156,0.0,1,0,621770.1311530431,1,108.0,1.375796,1.375796,,1,0,0,0.0,0.0,310885.06557652156,0.0,1,0,340260.0,0.0,32723.605982819263,0.0,1,0,310885.06557652156,LONG,310885.06557652156,0.0,0.0,0.0,99.0,0.7,1.0,0.0,0.6923076923076923,-0.3076923076923077,91+,0.0,0,0.0,145858250000.0,2e-06,0.0,,,,,0.0,0.0,0.105259,0.0,0.0,0.0,0.02131419138626177,0.0,0.11486556507893833,0.05122274010824081,0.1419,0.0684,0.5955,0.0,0.0,0.3429,0.0,0.1694,0.0,0.0,0.0,0.0,0.3429,0.0,0.10485737382558649,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,680520.0,0.0,0.0,0.0
AR,8.37053469832966e-10,0.0,1,0,1.674106939665932e-09,1,36.0,29500.0,29500.0,,1,0,0,0.0,0.0,8.37053469832966e-10,0.0,1,0,324500.0,0.0,2.7161118650340347e-11,0.0,0,0,8.37053469832966e-10,LONG,8.37053469832966e-10,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12247817080.0,2.6e-05,0.0,583699.0,989747.0,0.5559372210677078,0.0,0.0,0.0,0.032448,0.0,0.0,0.0,6.834307406499624e-16,0.0,0.3414910856972553,0.10870089402747063,1.1149,0.0,1.7,0.0,0.0,0.6,0.0,0.487,0.0,0.0,0.0,0.0,0.6,0.0,0.3238774866416471,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,649000.0,0.0,0.0,0.0
AS,5.992256050151651,0.0,1,0,11.984512100303302,1,48.0,40.0,40.0,,1,0,0,0.0,0.0,5.992256050151651,0.0,1,0,385000.0,0.0,0.428344685634775,0.0,0,0,5.992256050151651,LONG,5.992256050151651,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,18916077767.0,2e-05,0.0,276985.0,437826.0,1.3899669657201654,0.0,0.0,0.0,0.071483,0.0,0.0,0.0,3.167811067369065e-06,0.0,0.4807047925294022,0.13307237328917515,2.507,0.0,1.7,0.0,0.0,0.6,0.0,0.7307,0.0,0.0,0.0,0.0,0.6,0.0,0.3031672804760186,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,770000.0,0.0,0.0,0.0
AXTI,64895.002902829394,293705.9985541495,4,2,423496.00435980834,6,67.166667,1.860691,1.860691,,6,2,1,64895.00197258172,216301.51578974005,41295.817415796824,216301.51578974005,4,2,1646000.5,4251240.0,37985.41142608969,187158.60524203978,0,0,-228810.99565132015,SHORT,16223.750725707348,146852.99927707476,0.363652,0.263544,0.22095225573292107,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,5890801494.0,0.000279,0.000722,,,,,6e-06,3.2e-05,0.585336,0.637231,0.0,0.0,0.02754082062047387,0.24929205206906055,0.3116508498625142,0.26859158587350196,0.5421,0.0942,0.9253,0.4667,0.3,0.6,0.1883,0.7399,0.9237,0.0,0.1556,0.15,0.6,0.1168,0.5474415615195747,0.4846025271194465,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,1830000.0,3292001.0,4251240.0,1629570.0,0.0
BE,0.0,732658.7879297999,0,1,732658.7879297999,1,31.0,9.693182,,9.693182,1,0,0,0.0,0.0,0.0,732658.7879297999,0,1,0.0,871363.0,0.0,4120.275070555693,0,1,-732658.7879297999,SHORT,0.0,732658.7879297999,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,82101878060.0,0.0,1.1e-05,,,,,0.0,0.0,0.0,0.005624,0.0,0.0,0.0,0.0892377623072609,0.10470571727969594,0.27861657071099566,0.4471,0.0,0.0,0.0,0.0,0.6,0.0,0.1445,0.3417,1.7,0.0,0.0,0.6,0.0,0.06,0.30424226882098704,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,871363.0,0.0,0.0
BWA,0.5911382270828718,0.0,1,0,0.5911382270828718,1,49.0,833.333333,833.333333,,1,0,0,0.0,0.0,0.5911382270828718,0.0,1,0,710500.0,0.0,0.10228339692427214,0.0,0,0,0.5911382270828718,LONG,0.5911382270828718,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,11648563688.0,6.1e-05,0.0,1215869.0,1324538.0,0.5843557159529522,0.0,0.0,0.0,0.173028,0.0,0.0,0.0,5.074773533597491e-07,0.0,0.5114994530821066,0.205,2.815,0.0,1.7,0.0,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.42792584819377516,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,710500.0,0.0,0.0,0.0
