ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AAOI,1.2941415240931656e-05,5.837958112868671e-07,1,1,1.3525211052218523e-05,2,30.5,156.876344,2.752688,311.0,2,0,0,0.0,0.0,1.2941415240931656e-05,5.837958112868671e-07,1,1,965730.0,583960.0,3.0172366517525445e-06,7.218459071510752e-08,0,0,1.235761942964479e-05,LONG,1.2941415240931656e-05,5.837958112868671e-07,0.0,0.0,22.167708282121385,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,12359677562.0,7.8e-05,4.7e-05,,,,,0.0,0.0,0.233146,0.123647,0.0,0.0,1.047067383110399e-11,4.723390301715923e-13,0.2580020400322297,0.25719293831578627,0.4482,0.0,1.5318,0.0,0.0,0.6,0.0,0.2719,0.0,1.7,0.0,0.0,0.6,0.0,0.4537170894073941,0.3893106003468572,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,965730.0,583960.0,0.0,0.0
ADBE,234.6068036662554,0.0,1,0,234.6068036662554,1,115.0,5.048544,5.048544,,1,0,0,0.0,0.0,234.6068036662554,0.0,1,0,560164.0,0.0,132.19506054858087,0.0,0,0,234.6068036662554,LONG,234.6068036662554,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,99473620000.0,6e-06,0.0,,,,,0.0,0.0,0.563475,0.0,0.0,0.0,2.3584826174643628e-05,0.0,0.25148449408863804,0.07170960328836021,0.472,0.0,1.7,0.0,0.0,0.3429,0.0,0.3742,0.0,0.0,0.0,0.0,0.3429,0.0,0.2247957435906624,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,560164.0,0.0,0.0,0.0
ALAB,5.775658631221564,0.0,1,0,11.551317262443128,1,52.0,2.082902,2.082902,,1,0,0,0.0,0.0,5.775658631221564,0.0,1,0,312000.0,0.0,0.77776283707761,0.0,0,0,5.775658631221564,LONG,5.775658631221564,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,33147572314.0,9e-06,0.0,,,,,0.0,0.0,0.134662,0.0,0.0,0.0,1.742407732460755e-06,0.0,0.22821035477536378,0.1273614561578019,0.6057,0.0,1.0764,0.0,0.0,0.6,0.0,0.6736,0.0,0.0,0.0,0.0,0.6,0.0,0.19999394884441538,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,624000.0,0.0,696430.0,0.0
AMZN,63368.961098639054,14100.931946557119,15,6,91570.8249917533,21,36.428571,25.482143,22.564281,32.776798,21,1,2,3040.4992549971307,5226.387706223518,6171.325405163254,3130.579924058648,15,6,16712341.0,3999178.0,32323.613274726824,6889.516346597058,0,0,49268.02915208194,LONG,4224.597406575937,2350.1553244261863,0.902613,0.777988,4.4939555299471685,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0667,0,0.0,2851279427106.0,6e-06,1e-06,,,,,0.0,0.0,0.510086,0.488586,0.0,0.0,1.4816497346469587e-05,8.242458813696678e-06,0.48349555604143074,0.44089491361513655,0.485,0.0,1.7,1.4,0.15,0.6,0.5,0.5469,0.0,1.7,0.7778,0.3,0.6,0.4843,0.4555100293049481,0.3862054920634921,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1239829.0,2935425.0,16712341.0,7998356.0,0.0,0.0
ANET,8.866107076887736e-07,0.0,3,0,8.866107076887736e-07,3,44.0,2.752436,2.752436,,3,1,0,1.5559017472927834e-23,0.0,8.866107076887713e-07,0.0,3,0,2691372.0,0.0,1.78969785463242e-07,0.0,0,0,8.866107076887736e-07,LONG,2.9553690256292454e-07,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,217016661745.0,1.2e-05,0.0,,,,,0.0,0.0,0.201858,0.0,0.0,0.0,1.3618166466415735e-14,0.0,0.3493048661070112,0.08150716882741825,0.9003,0.0,1.5317,0.3111,0.15,0.6,0.0,0.2151,0.0,0.0,0.0,0.0,0.6,0.0,0.30315828872366607,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2691372.0,0.0,0.0,0.0
APH,941151.3337473372,0.0,1,0,1882302.6674946744,1,77.0,162.280702,162.280702,,1,0,0,0.0,0.0,941151.3337473372,0.0,1,0,992284.0,0.0,60098.534577373335,0.0,1,0,941151.3337473372,LONG,941151.3337473372,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,181026482741.0,5e-06,0.0,,,,,0.0,0.0,0.063856,0.0,0.0,0.0,0.051989704461853276,0.0,0.3594553198317365,0.1084214955145309,1.1006,0.194,1.7,0.0,0.0,0.6,0.0,0.4842,0.0,0.0,0.0,0.0,0.6,0.0,0.26588408927343166,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1984568.0,0.0,0.0,0.0
ARM,0.00011111888396372216,0.00026316712129879276,1,1,0.0007485720105250298,2,70.5,2.27412,1.643478,2.904762,2,0,1,0.0,0.00026316712129879276,0.00011111888396372216,0.00026316712129879276,1,1,281293.0,1033907.5,1.3756543557348471e-05,0.00019618733908870564,0,0,-0.0001520482373350706,SHORT,0.00011111888396372216,0.00026316712129879276,0.0,0.0,0.4222369550395348,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,222205969376.0,1e-06,5e-06,,,,,0.0,0.0,0.1238,0.745486,0.0,0.0,5.000715519739042e-12,1.1843386657785122e-11,0.1897699853288202,0.28375421738839174,0.5201,0.0,0.7776,0.0,0.0,0.6,0.0,0.4523,0.0,1.6352,0.0,0.15,0.6,0.0,0.137756504,0.25501035522592114,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,562586.0,2067815.0,0.0,2470102.0
AXON,4.293817071387919e-24,0.0,1,0,8.587634142775838e-24,1,38.0,8.823529,8.823529,,1,0,0,0.0,0.0,4.293817071387919e-24,0.0,1,0,274316.0,0.0,1.88086128016712e-24,0.0,0,0,4.293817071387919e-24,LONG,4.293817071387919e-24,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,32300569908.0,8e-06,0.0,,,,,0.0,0.0,0.438039,0.0,0.0,0.0,1.329331675452715e-30,0.0,0.28535434007856614,0.12279730520992013,0.5535,0.0,1.7,0.0,0.0,0.6,0.0,0.628,0.0,0.0,0.0,0.0,0.6,0.0,0.258444372936437,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,548632.0,0.0,0.0,0.0
BLK,0.0,85.15548119363675,0,1,170.3109623872735,1,80.0,5.518519,,5.518519,1,0,0,0.0,0.0,0.0,85.15548119363675,0,1,0.0,378460.0,0.0,41.946113073931436,0,0,-85.15548119363675,SHORT,0.0,85.15548119363675,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,165745060762.0,0.0,2e-06,,,,,0.0,0.0,0.0,0.492583,0.0,0.0,0.0,5.137738693517687e-06,0.0770175805761176,0.290062664441214,0.1702,0.0,0.0,0.0,0.0,0.6,0.0,0.6006,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.23418205378098517,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,756920.0,800400.0,986040.0
CAT,1.8050964543720177e-15,0.0,1,0,1.8050964543720177e-15,1,31.0,1.835526,1.835526,,1,0,0,0.0,0.0,1.8050964543720177e-15,0.0,1,0,529025.0,0.0,5.790387079515173e-16,0.0,0,0,1.8050964543720177e-15,LONG,1.8050964543720177e-15,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,414156907087.0,1e-06,0.0,,,,,0.0,0.0,0.32078,0.0,0.0,0.0,4.358484486153529e-23,0.0,0.18782689320738064,0.09487684592874848,0.3701,0.0,0.9082,0.0,0.0,0.6,0.0,0.3488,0.0,0.0,0.0,0.0,0.6,0.0,0.15081576800000002,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1325645.0,3983476.0,529025.0,0.0,1623179.0,0.0
