ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
ABVX,956917.7499770108,0.0,2,0,956917.7499770108,2,52.0,13.138408,13.138408,,2,1,0,436473.97491974785,0.0,520443.775057263,0.0,2,0,1146888.0,0.0,511867.8528846484,0.0,2,0,956917.7499770108,LONG,478458.8749885054,0.0,0.456125,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,7551276014.0,0.000152,0.0,,,,,6.8e-05,0.0,0.534913,0.0,0.0,0.0,0.6336132782081423,0.0,0.5334767643801797,0.1433774098345657,0.8247,1.7,1.6502,0.1556,0.15,0.6,0.2544,0.5866,0.0,0.2472,0.0,0.0,0.6,0.0,0.7459930555555556,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.0443866157147985,1,0.0,0.0,1146888.0,0.0,0.0,0.0
ACMR,8.249452268620893e-36,2.1625632043813038e-09,1,1,2.1625632043813038e-09,2,57.5,300.5,300.5,,2,1,0,8.249452268620893e-36,0.0,8.249452268620893e-36,2.1625632043813038e-09,1,1,710648.0,739970.0,4.597091189826682e-37,1.2843900629962841e-09,0,1,-2.1625632043813038e-09,SHORT,8.249452268620893e-36,2.1625632043813038e-09,0.0,0.0,3.8146641226058456e-27,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7279386648.0,9.8e-05,0.000102,,,,,0.0,0.0,0.055726,0.59392,0.0,0.0,1.1332619996064389e-41,2.970804147318462e-15,0.3615948888178661,0.22357269960195608,1.2158,0.0,1.6502,0.0,0.15,0.6,0.0,1.3324,0.0,0.3033,0.0,0.0,0.6,0.0,0.5307338834352553,0.35,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.348665785512462,1,-1.4722494362101282,1,0.0,0.0,710648.0,739970.0,0.0,0.0
AKAM,0.0,1.813054039162496e-21,0,1,3.626108078324992e-21,1,74.0,1.239188,,1.239188,1,0,0,0.0,0.0,0.0,1.813054039162496e-21,0,1,0.0,633500.0,0.0,3.255777104076536e-22,0,1,-1.813054039162496e-21,SHORT,0.0,1.813054039162496e-21,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,16544864324.0,0.0,3.8e-05,,,,,0.0,0.0,0.0,0.179574,0.0,0.0,0.0,1.0958409834358554e-27,0.16061478610958196,0.3013664249802367,0.7283,0.0,0.2778,0.0,0.0,0.6,0.0,0.7635,0.0,1.6502,0.0,0.0,0.6,0.0,0.06,0.24275751848856505,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.8239368905776945,1,-1.9292051125848306,1,0.0,0.0,0.0,1267000.0,0.0,0.0
ALB,1.2881727018577144e-36,0.0,1,0,1.2881727018577144e-36,1,115.0,12.735632,12.735632,,1,0,0,0.0,0.0,1.2881727018577144e-36,0.0,1,0,2324685.0,0.0,5.158457222314185e-37,0.0,1,0,1.2881727018577144e-36,LONG,1.2881727018577144e-36,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,15298482928.0,0.000152,0.0,,,,,0.0,0.0,0.400448,0.0,0.0,0.0,8.420264335491989e-43,0.0,0.3208820408101587,0.10581546103631187,1.2158,0.0,1.6502,0.0,0.0,0.3429,0.0,0.4891,0.0,0.2262,0.0,0.0,0.3429,0.0,0.4942857142857142,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.9569235551999142,1,-2.0215513303668198,1,0.0,0.0,2324685.0,0.0,2211647.0,0.0
APP,0.0,0.002720284997141234,0,2,0.005440569994282468,2,38.0,87.125,,87.125,2,0,1,0.0,0.001149591719711376,0.0,0.001570693277429858,0,2,0.0,945450.0,0.0,0.001400079338723411,0,2,-0.002720284997141234,SHORT,0.0,0.001360142498570617,0.0,0.4226,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,152486892320.0,0.0,6e-06,,,,,0.0,0.0,0.0,0.514681,0.0,0.0,0.0,8.919733872707577e-11,0.10860768664298481,0.31292673358588363,0.3294,0.0,0.1567,0.0,0.0,0.6,0.0,0.3431,0.0,1.6502,0.1556,0.15,0.6,0.2304,0.06,0.3041084420033608,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,0.0,0.0,1890900.0,529500.0,0.0
ASTS,2.281653091458082,0.0,1,0,2.281653091458082,1,113.0,4.203629,4.203629,,1,0,0,0.0,0.0,2.281653091458082,0.0,1,0,2400000.0,0.0,0.6313770939224966,0.0,1,0,2.281653091458082,LONG,2.281653091458082,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,25922223653.0,9.3e-05,0.0,,,,,0.0,0.0,0.276719,0.0,0.0,0.0,8.801918855422051e-07,0.0,0.2423632052854106,0.07818476271262684,0.4306,0.0,1.6502,0.0,0.0,0.3429,0.0,0.3255,0.0,0.1135,0.0,0.0,0.3429,0.0,0.47916286715761613,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.2985579149868025,1,0.0,0.0,2400000.0,0.0,0.0,2053590.0
BABA,700971.699221603,0.0,1,0,700971.699221603,1,108.0,1.845511,1.845511,,1,1,0,700971.699221603,0.0,700971.699221603,0.0,1,0,739751.0,0.0,393387.9250364254,0.0,1,0,700971.699221603,LONG,700971.699221603,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,1.0,0,0.0,22182644296.0,3.3e-05,0.0,,,,,1.8e-05,0.0,0.561204,0.0,0.0,0.0,0.31600006287257787,0.0,0.3815994657863928,0.08769515515282728,0.5285,1.1445,1.6502,0.0,0.15,0.3429,0.0,0.3045,0.0,0.2296,0.0,0.0,0.3429,0.0,0.372055462631949,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.613781496573493,1,0.0,0.0,739751.0,0.0,0.0,0.0
BB,0.0,1.4603756009874783e-26,0,2,2.9207512019749567e-26,2,96.0,12.022642,,12.022642,2,0,0,0.0,0.0,0.0,1.4603756005704927e-26,0,2,0.0,823195.0,0.0,1.0535809140766098e-28,0,1,-1.4603756009874783e-26,SHORT,0.0,7.301878004937392e-27,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,7314533379.0,0.0,0.000113,,,,,0.0,0.0,0.0,0.007214,0.0,0.0,0.0,9.982698316615874e-33,0.13651823079793834,0.31030533651196446,0.718,0.0,0.3043,0.0,0.0,0.3429,0.0,0.9545,0.0,1.6502,0.1556,0.0,0.3429,0.0,0.03428571428571428,0.5098412698412698,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.8183131013316431,1,0.0,0.0,0.0,1646390.0,0.0,0.0
BIDU,110751.84288239703,0.0,1,0,110751.84288239703,1,81.0,5.045,5.045,,1,0,0,0.0,0.0,110751.84288239703,0.0,1,0,2350000.0,0.0,58089.33652006874,0.0,1,0,110751.84288239703,LONG,110751.84288239703,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,30821367500.0,7.6e-05,0.0,,,,,2e-06,0.0,0.5245,0.0,0.0,0.0,0.03593346170717345,0.0,0.3318978300545146,0.11414770662739677,0.9401,0.1287,1.6502,0.0,0.0,0.6,0.0,0.3338,0.0,0.2076,0.0,0.0,0.6,0.0,0.4786065962866745,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.911298347530416,1,0.0,0.0,2350000.0,0.0,0.0,0.0
CAPR,0.0,35.34338884069249,0,2,35.34338884069249,2,56.0,3864.0,,3864.0,2,0,2,0.0,35.34338884069249,0.0,25.312496122109135,0,2,0.0,3042890.0,0.0,0.7848478527956849,0,2,-35.34338884069249,SHORT,0.0,17.671694420346245,0.0,0.283812,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,1378303053.0,0.0,0.002208,4732469.0,207356.0,0.0,14.674714018403133,0.0,0.0,0.0,0.022206,0.0,0.0,0.0,0.00012821341708474214,0.16660459438345748,0.5652013579813602,0.6542,0.0,0.4119,0.0,0.0,0.6,0.0,2.815,0.0,1.6502,0.1556,0.3,0.6,0.1313,0.06,0.5786849841269841,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.4662534337224677,1,3.4537522113414245,1,0.0,0.0,0.0,3042890.0,0.0,0.0
