ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AAPL,2280406.229246635,1240378.0774352099,18,15,4811724.456674996,33,48.969697,0.707389,0.730473,0.679688,33,3,5,417455.91949224257,502354.7994106774,329362.73680204194,261304.01856687738,18,15,1.3042087135619316,3796432.0,1953412.0,1040028.1518114251,LONG,126689.2349581464,82691.871829014,0.855568,0.789335,1.8384767279682515,1.0,3799919466200.0,1e-06,1e-06,0.00033339978935089987,0.00021761480095710455,0.327844090921017,0.3490352052067313
ABNB,41.34807782912145,1.3890773164010797e-06,6,5,82.66644528333883,11,47.181818,0.3009,0.279715,0.326322,11,0,2,0.0,4.8288092416970366e-11,41.31836606512604,7.150679568503318e-07,6,5,2898899730095.323,263587.5,546025.0,41.34807644004413,LONG,6.891346304853575,2.7781546328021596e-07,0.000719,0.485221,99.0,1.0,56695282859.0,5e-06,1e-05,1.215506115736685e-06,4.900151287209154e-14,0.26087920048211594,0.3170845708020411
ABT,35192.48796693003,1.581369176161055e-14,3,2,70384.97593386006,5,67.0,0.467007,0.724433,0.080869,5,0,0,0.0,0.0,35192.47596887941,1.581369176161055e-14,3,2,4.9469260748109006e+33,224428.0,104708.0,35192.48796693003,LONG,11730.82932231001,7.906845880805275e-15,0.0,0.0,99.0,1.0,175592855731.0,1e-06,1e-06,0.0006680698524705976,4.502942815007344e-22,0.22013264666666665,0.19333333333333336
ADBE,228660.0644878024,59656.175500494384,13,5,329595.6840279656,18,40.388889,0.344724,0.414559,0.163153,18,1,2,428.73404767228766,4296.379627354727,127884.43925843382,50108.193927756685,13,5,31.130486351013346,1619611.0,465683.0,169003.88898730802,LONG,17589.235729830954,11931.235100098877,0.440722,0.16005,3.83296553239333,1.0,95278024000.0,1.7e-05,5e-06,0.0018460957722875272,0.0012522546752332811,0.3906480644157723,0.2768351528630683
AGQ,0.00015045981890150092,5526.308220307851,5,2,11052.61659107552,7,67.428571,0.96641,0.855219,1.244385,7,1,0,0.00012339494632049132,0.0,0.00012339494632049132,5526.308220307846,5,2,597923110.3425795,4123022.0,1133391.0,-5526.308069848033,SHORT,3.0091963780300183e-05,2763.1541101539256,0.179881,0.0,2.7226099758351758e-08,1.0,131.71813624,0.0,0.0,0.0,0.0,0.272852259047619,0.23799643333333334
AKAM,436198.9939945411,0.0,11,0,869861.869004497,11,30.545455,0.458485,0.458485,,11,8,0,430380.34009727114,0.0,171221.18384513524,0.0,11,0,11.139887264670717,1215841.0,0.0,436198.9939945411,LONG,39654.45399950374,0.0,0.60747,0.0,99.0,1.0,12871860048.0,9.4e-05,0.0,0.030807089147667634,0.0,0.684598631149052,0.18
AMD,356102.87591329316,1950385.625937561,3,2,2355730.80795784,5,42.6,0.499451,0.315202,0.775826,5,0,0,0.0,0.0,158187.19845480338,1901143.319830575,3,2,0.17808456773715442,463740.0,2987575.5,-1594282.750024268,SHORT,118700.95863776439,975192.8129687805,0.555782,0.025247,0.18258075284066583,1.0,415868893724.0,1e-06,7e-06,0.0028542879842449274,0.023449525263507385,0.11693952174480049,0.11553049862842943
AMZN,1324515.6896730731,331959.8294718207,8,3,1862111.2002973666,11,38.818182,0.143365,0.097972,0.264413,11,0,1,0.0,126324.148319348,411857.43468460144,156655.37776536256,8,3,1.621227030652413,2391931.0,549537.0,992555.8602012524,LONG,165564.46120913414,110653.27649060689,0.689051,0.528089,3.9899878602194194,1.0,2673209995047.0,1e-06,0.0,0.0006193470079638214,0.0004139340968185382,0.255661576090176,0.18999762370922363
APO,606049.5088326808,85139.77337254214,23,5,849197.8654624801,28,60.785714,2.763563,1.761406,6.972621,28,4,1,69936.06666780118,42425.406722358864,145753.7875115819,42714.30003793723,23,5,393.80762285139133,2328619.5,403326.0,520909.73546013865,LONG,26349.97864489916,17027.95467450843,0.759502,0.498304,7.118288959741743,1.0,66394359349.0,3.5e-05,6e-06,0.003968707417808081,0.002564668872697677,0.5789668504600708,0.44196467879326395
APP,121023.32573311265,321310.40036979655,5,4,485312.60656576976,9,52.777778,1.59021,2.737736,0.155801,9,2,2,51858.692103984635,40073.37345009328,66259.12661636077,200124.16169916332,5,4,7.415381994071837,341063.0,499530.0,-200287.07463668392,SHORT,24204.66514662253,80327.60009244914,0.452509,0.377163,0.3766554882562991,1.0,133117915700.0,3e-06,4e-06,0.0018182875700346118,0.006034319247717092,0.4249519717456285,0.27589345444858604
