ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier
AMD,2464146.3979174364,713665.9795977399,1,3,3488696.3221191047,4,68.5,0.476818,1.133021,0.258084,4,0,1,0.0,279219.06598538073,2464146.3979174364,402782.0349938113,1,3,2612900.0,885203.5,824670.1703631033,302360.7616894137,1,2,1750480.4183196966,LONG,2464146.3979174364,237888.6598659133,0.0,0.435615,3.4528007055995027,1.0,1.0,0.6666666666666666,0.6923076923076923,0.3589743589743589,31-90,0.0,0,0.0,453890074583.0,6e-06,2e-06,2e-06,1e-06,0.334668,0.421154,0.0,0.0,0.05428949730133025,0.005241107333850987,0.13187051203078412,0.1386859850402378,0.085,0.2032,0.4305,0.0,0.0,0.6,0.0,0.085,0.001,0.0,0.3111,0.15,0.6,0.2397,0.1438799944178389,0.1343674919033296,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
AMZN,2722564.81651108,322065.059709653,9,2,3413402.842452401,11,64.272727,0.124416,0.122519,0.132954,11,1,1,46707.90652201449,109103.36225841213,813636.6154033936,212961.6974512409,9,2,3369010.0,407156.5,776898.6854064955,155844.53284760015,6,1,2400499.7568014273,LONG,302507.20183456445,161032.5298548265,0.701151,0.338762,8.453462225817098,1.0,0.6666666666666666,0.5,0.3589743589743589,0.1923076923076923,31-90,0.1111,0,0.0,2689741773187.0,1e-06,0.0,0.0,0.0,0.288245,0.483891,0.0,0.0,0.001124670051415873,0.0005986914114213408,0.27592968174091415,0.13597012160511424,0.3355,0.0,0.0,1.2444,0.15,0.6,0.4294,0.2836,0.0,0.0,0.1556,0.15,0.6,0.1705,0.2423838015873016,0.10760998412698412,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
BB,47261.49024635692,0.0,1,0,47261.49024635692,1,59.0,0.24278,0.24278,,1,0,0,0.0,0.0,47261.49024635692,0.0,1,0,64500.0,0.0,18532.458437014717,0.0,0,0,47261.49024635692,LONG,47261.49024635692,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,2857108464.0,2.3e-05,0.0,6e-06,0.0,0.392126,0.0,0.0,0.0,0.16541720708842125,0.0,0.22353227225317945,0.10124085709584717,1.0067,0.6286,0.0,0.0,0.0,0.6,0.0,0.4124,0.0,0.0,0.0,0.0,0.6,0.0,0.2065125532149545,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
BE,0.7838404564662634,54.86317398966192,2,5,109.4526887468883,7,61.857143,0.589381,0.059102,0.695437,7,0,1,0.0,32.952909908815435,0.7098214257722751,32.952909908815435,2,5,156857.0,1431335.5,0.1620594559994407,23.003813583932637,0,0,-54.07933353319565,SHORT,0.3919202282331317,10.972634797932383,0.094431,0.399362,0.014287187551598192,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.2,0,0.0,58314751970.0,3e-06,2.5e-05,0.0,0.0,0.206751,0.422992,0.0,0.0,6.72077330337879e-08,1.8816224758320587e-06,0.09584562916672386,0.1923805555455158,0.2029,0.0,0.0,0.1556,0.0,0.6,0.0,0.2049,0.0,0.1329,0.6222,0.15,0.6,0.2138,0.08387886194238933,0.26239013585118864,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
BNS,0.0,5.506043743973455e-27,0,1,1.101208748794691e-26,1,51.0,,,,1,0,0,0.0,0.0,0.0,5.506043743973455e-27,0,1,0.0,87500.0,0.0,3.506294347921833e-27,0,0,-5.506043743973455e-27,SHORT,0.0,5.506043743973455e-27,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,94651567301.0,0.0,1e-06,0.0,0.0,0.0,0.636808,0.0,0.0,0.0,5.817171232319661e-34,0.205,0.205,1.45,0.0,0.0,0.0,0.0,0.6,0.0,1.45,0.0,0.0,0.0,0.0,0.6,0.0,0.06,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
BSX,0.07643900869559082,0.054713047438178286,9,6,0.13421280064825664,15,64.8,1.113679,1.479736,0.564594,15,0,1,0.0,6.496086578284524e-21,0.06884309182705682,0.051652302923690746,9,6,926131.0,628969.0,0.018653568907567353,0.041029284008919004,0,0,0.021725961257412538,LONG,0.00849322318839898,0.009118841239696382,0.099372,0.055942,1.3970892186541295,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,95309962839.0,1e-05,7e-06,0.0,0.0,0.244032,0.719903,0.0,0.0,8.911159899145011e-10,9.56756352439268e-10,0.3620266485716971,0.22617859242864452,1.1096,0.0,0.6662,1.2444,0.0,0.6,0.0,0.6901,0.0,0.0439,0.7778,0.15,0.6,0.0,0.2872996164795741,0.18166590935440238,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CAH,0.0,4.431455432173175e-18,0,1,8.86291086434635e-18,1,36.0,,,,1,0,0,0.0,0.0,0.0,4.431455432173175e-18,0,1,0.0,25650.0,0.0,1.4996664692387607e-18,0,0,-4.431455432173175e-18,SHORT,0.0,4.431455432173175e-18,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,50355274264.0,0.0,1e-06,0.0,0.0,0.0,0.338414,0.0,0.0,0.0,8.800379894547237e-25,0.09635168993201274,0.10940294920899293,0.3635,0.0,0.0,0.0,0.0,0.6,0.0,0.494,0.0,0.0,0.0,0.0,0.6,0.0,0.06,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CAT,0.43685075137355284,42839.69346757079,5,4,42850.587643355975,9,48.111111,1.018336,0.634421,1.498229,9,0,1,0.0,42829.21476203146,0.18549806831371168,42829.21476203146,5,4,1091847.0,407414.0,0.19417054081711704,16706.323884341986,0,0,-42839.25661681942,SHORT,0.08737015027471057,10709.923366892697,0.575374,0.000245,1.0197336068808345e-05,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.25,0,0.0,369740578374.0,3e-06,1e-06,0.0,0.0,0.444478,0.389955,0.0,0.0,2.3630122141025567e-09,0.00028966048070762184,0.20132267869730192,0.2355378250515301,0.36,0.0,0.0914,0.6222,0.0,0.6,0.3396,0.4599,0.0,0.6788,0.4667,0.15,0.6,0.0,0.17364144232334172,0.1895462386666667,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CC,0.0,7.062670214433544e-08,0,1,7.062670214433544e-08,1,35.0,129.5,,129.5,1,0,0,0.0,0.0,0.0,7.062670214433544e-08,0,1,0.0,85662.0,0.0,5.6476165843020524e-08,0,0,-7.062670214433544e-08,SHORT,0.0,7.062670214433544e-08,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3478977439.0,0.0,2.5e-05,0.0,0.0,0.0,0.799643,0.0,0.0,0.0,2.0300994583234907e-13,0.10511755897585806,0.28851132018902986,0.4512,0.0,0.0,0.0,0.0,0.6,0.0,0.5851,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.32049519762896644,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CF,0.0,5.851606710683534,0,2,11.703213421367067,2,62.5,0.375608,,0.375608,2,0,0,0.0,0.0,0.0,4.346758589871509,0,2,0.0,121974.0,0.0,0.745262732397806,0,0,-5.851606710683534,SHORT,0.0,2.925803355341767,0.0,0.257168,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,17315402750.0,0.0,7e-06,0.0,0.0,0.0,0.12736,0.0,0.0,0.0,1.6897114075742573e-06,0.10561551904162815,0.13207674828467889,0.4562,0.0,0.0,0.0,0.0,0.6,0.0,0.4529,0.0,0.0,0.1556,0.0,0.6,0.1123,0.06,0.11127758084646586,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CHTR,1.687968448190922,0.008501598654008317,6,5,2.3921611725902685,11,66.181818,0.639177,0.711177,0.552777,11,2,2,0.018642326863162584,0.007429871158006339,0.9810648667404278,0.007429844675035301,6,5,992732.0,445875.0,0.5170278811227427,0.002305266233275104,0,0,1.6794668495369138,LONG,0.28132807469848703,0.0017003197308016634,0.41879,0.126065,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.3333,0,0.0,29963557124.0,3.3e-05,1.5e-05,0.0,0.0,0.289946,0.243652,0.0,0.0,9.389007904977705e-08,5.674625758767984e-10,0.3496945256141489,0.23559311353084778,1.4479,0.0,0.1436,0.7778,0.3,0.6,0.2277,0.7792,0.0,0.0359,0.6222,0.3,0.6,0.0186,0.32173619981666235,0.21277463100934702,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CIEN,0.45528167560703775,172.33305022185425,21,11,180.89353540325118,32,56.78125,2.228587,3.150589,0.292384,32,2,2,0.08826155482910998,0.11945471733116882,0.08628396449258124,109.8393672836911,21,11,7562290.0,1727593.0,0.21839005788452964,82.09569186008545,0,0,-171.8777685462472,SHORT,0.02168007979081132,15.666640929259477,0.810482,0.362633,0.0026418709296964654,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.1818,0,0.0,71749803813.0,0.000105,2.4e-05,0.0,0.0,0.514122,0.473182,0.0,0.0,3.0216221701895738e-09,2.1835099326670096e-06,0.5415384608422907,0.31224456150879804,0.9154,0.0,1.7,1.4,0.3,0.6,0.5,0.6349,0.0,0.0,1.4,0.3,0.6,0.1876,0.74,0.33584524134531063,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CIFR,50.898942067763045,804712.5716179555,1,2,923297.3871876769,3,60.0,1.187792,0.546267,1.508555,3,0,0,0.0,0.0,50.898942067763045,686178.6549903018,1,2,164393.0,995320.0,17.89938763918382,263302.5898509736,0,1,-804661.6726758877,SHORT,50.898942067763045,402356.28580897773,0.0,0.1473,6.325108350851982e-05,1.0,0.0,0.5,-0.3076923076923077,0.1923076923076923,31-90,0.0,0,0.0,7847162914.0,2.1e-05,0.000127,0.0,3.4e-05,0.351665,0.291111,0.0,0.0,6.486285887725747e-05,0.5127410890006376,0.10040072453708905,0.34959404185674325,0.3725,0.0,0.0315,0.0,0.0,0.6,0.0,0.3208,1.7,0.6858,0.1556,0.0,0.6,0.0338,0.1398360710099666,0.607515866984127,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CRCL,0.0,8.37742931598174,0,1,16.75485863196348,1,62.0,0.215855,,0.215855,1,0,0,0.0,0.0,0.0,8.37742931598174,0,1,0.0,25000.0,0.0,1.6254623063155196,0,0,-8.37742931598174,SHORT,0.0,8.37742931598174,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,24158172144.0,0.0,1e-06,0.0,0.0,0.0,0.194029,0.0,0.0,0.0,3.46774137796778e-06,0.10813881915276151,0.11303543586913635,0.4814,0.0,0.0,0.0,0.0,0.6,0.0,0.5304,0.0,0.0,0.0,0.0,0.6,0.0,0.06,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CSCO,44980.95244265305,32276.076929974464,11,9,109540.74034250487,20,54.8,4.332654,0.480004,9.041447,20,3,1,44971.51348020655,3.8737655914515385e-13,44971.5134801774,32275.96944644092,11,9,879856.5,374233.5,7435.236960163692,11971.826758731226,0,0,12704.875512678584,LONG,4089.1774947866406,3586.2307699971625,0.00021,3e-06,1.3936313431227354,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.2727,0,0.0,340678274873.0,3e-06,1e-06,0.0,0.0,0.165308,0.37092,0.0,0.0,0.00012003047439144828,0.00010526737495468585,0.29763604364371943,0.39978055694259523,0.5264,0.0,0.0,1.4,0.45,0.6,0.0,0.3034,0.0,1.7,1.2444,0.15,0.6,0.0,0.25332330638683376,0.36944444444444446,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CVNA,64.48776964954625,144.84497773215523,2,9,354.1777251138567,11,65.727273,3.118365,11.150685,1.333405,11,0,0,0.0,0.0,45.33427239841883,48.169280038544414,2,9,293400.0,647111.5,11.250390552363255,19.758716008152064,0,0,-80.35720808260898,SHORT,32.243884824773126,16.093886414683915,0.29701,0.667443,0.4452192313412198,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,55314558423.0,5e-06,1.2e-05,0.0,0.0,0.174458,0.136413,0.0,0.0,5.829185976356994e-06,2.909520906162024e-06,0.31425809498985713,0.3516584554241078,0.5463,0.0,1.7,0.1556,0.0,0.6,0.1407,0.7001,0.0,0.5667,1.2444,0.0,0.6,0.4053,0.27611423763861953,0.3255291569141422,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
CZR,45209.22578008201,0.0002608663869061661,3,2,45209.22604094839,5,59.6,0.118865,0.053467,0.31506,5,0,1,0.0,0.00026086638690616597,45209.183663636744,0.00026086638690616597,3,2,203130.0,192704.0,14788.785272372754,8.246369206510727e-05,0,0,45209.22551921562,LONG,15069.741926694003,0.00013043319345308304,1e-06,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,5539842192.0,3.7e-05,3.5e-05,3e-06,0.0,0.327119,0.316115,0.0,0.0,0.027202475096593876,2.354456840691953e-10,0.19151701887850134,0.1995021340495351,0.9113,0.0928,0.0,0.3111,0.0,0.6,0.0,1.0895,0.0,0.0,0.1556,0.15,0.6,0.0,0.22979256319134436,0.21371879306066632,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
DAVE,37.166141999841884,328775.79117209424,9,5,328812.95731409406,14,38.714286,7.291656,2.978641,16.995941,14,1,0,4.0105377209497906e-10,0.0,37.16614198725953,328775.1031408904,9,5,1483160.0,1537880.0,4.988689078572006,222318.74975948196,0,1,-328738.6250300944,SHORT,4.129571333315765,65755.15823441885,0.0,2e-06,0.00011304403486443944,1.0,0.0,0.2,-0.3076923076923077,-0.1076923076923077,31-90,0.0,0,0.0,3070073316.0,0.000483,0.000501,0.0,7.2e-05,0.134227,0.676202,0.0,0.0,1.3451051190843172e-05,0.214181068223124,0.5338261215083833,0.6256665929384371,1.6583,0.0,1.6855,1.2444,0.15,0.6,0.0,2.5318,0.8026,1.7,0.6222,0.0,0.6,0.0,0.6579920324444444,0.6624863668312067,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
DFTX,0.12481388337373246,0.15476925183372175,4,3,0.43435238704117596,7,92.571429,3.896724,6.146532,0.896981,7,0,0,0.0,0.0,0.12310735678416788,0.15476922920156708,4,3,466575.0,256417.5,0.08804030373212281,0.11135289974499071,0,0,-0.029955368459989293,SHORT,0.031203470843433116,0.05158975061124058,0.013673,0.0,0.8064514229727477,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,2261153566.0,0.000206,0.000113,0.0,0.0,0.705373,0.719477,0.0,0.0,1.379980170857317e-07,2.2815677531581054e-07,0.5261444414343728,0.3484939890715415,2.7519,0.0,1.7,0.4667,0.0,0.3429,0.0,2.561,0.0,0.2699,0.3111,0.0,0.3429,0.0,0.5409523809523809,0.3823915333968253,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
DJT,29049.88348992084,7.197675102794936e-13,1,4,58099.76697984168,5,75.8,0.522504,0.510204,0.525579,5,0,0,0.0,0.0,29049.88348992084,7.197531203740947e-13,1,4,34408.5,321301.5,13138.364898761962,5.144947986185814e-14,1,0,29049.88348992084,LONG,29049.88348992084,1.799418775698734e-13,0.0,2e-05,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,2839263292.0,1.2e-05,0.000113,5e-06,0.0,0.452269,0.071481,0.0,0.0,0.1023148630554015,6.337625611435313e-19,0.1354238745665841,0.2519362801102819,0.355,0.3923,0.0069,0.0,0.0,0.6,0.0,1.4353,0.0,0.0174,0.4667,0.0,0.6,0.0,0.1438091202545476,0.3984060386666667,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
