ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
ADBE,128.97716462022197,0.0,1,0,128.97716462022197,1,115.0,5.048544,5.048544,,1,0,0,0.0,0.0,128.97716462022197,0.0,1,0,560164.0,0.0,72.67540335535004,0.0,0,0,128.97716462022197,LONG,128.97716462022197,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,99473620000.0,6e-06,0.0,,,,,0.0,0.0,0.563475,0.0,0.0,0.0,1.296596671763046e-05,0.0,0.24309652439249554,0.06848146172946223,0.3881,0.0,1.7,0.0,0.0,0.3429,0.0,0.342,0.0,0.0,0.0,0.0,0.3429,0.0,0.2247957435906624,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,560164.0,0.0,0.0,0.0
ALGN,0.0,6.94694184700026e-30,0,1,6.94694184700026e-30,1,77.0,5.690476,,5.690476,1,0,0,0.0,0.0,0.0,6.94694184700026e-30,0,1,0.0,872152.0,0.0,3.8701932164237165e-30,0,0,-6.94694184700026e-30,SHORT,0.0,6.94694184700026e-30,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12546368053.0,0.0,7e-05,,,,,0.0,0.0,0.0,0.557107,0.0,0.0,0.0,5.537014232050331e-36,0.11877319514432541,0.5114994530821066,0.5877,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.4510147733049666,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,872152.0,0.0,0.0
AMD,5.237486152307081,0.0,1,0,10.474972304614163,1,52.0,2.120944,2.120944,,1,0,0,0.0,0.0,5.237486152307081,0.0,1,0,551117.5,0.0,2.380439441947936,0.0,0,0,5.237486152307081,LONG,5.237486152307081,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,577964339735.0,1e-06,0.0,,,,,0.0,0.0,0.4545,0.0,0.0,0.0,9.061953813116738e-08,0.0,0.2149708092127639,0.10539514359156783,0.4475,0.0,1.1022,0.0,0.0,0.6,0.0,0.454,0.0,0.0,0.0,0.0,0.6,0.0,0.17022419200000002,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,2833226.0,12871962.0,1102235.0,0.0,741415.0,0.0
AMZN,34837.646648383125,7752.112012731175,15,6,50341.87067384548,21,36.428571,25.482143,22.564281,32.776798,21,1,2,1671.5413483800512,2873.2528512413774,3392.740706015531,1721.0639926558554,15,6,16712341.0,3999178.0,17770.192190954247,3787.5725260416575,0,0,27085.53463565195,LONG,2322.509776558875,1292.018668788529,0.902613,0.777988,4.493955529947167,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0667,0,0.0,2851279427106.0,6e-06,1e-06,,,,,0.0,0.0,0.510086,0.488586,0.0,0.0,8.145500418091897e-06,4.531364609535678e-06,0.4881512319306591,0.4434628887613674,0.5315,0.0,1.7,1.4,0.15,0.6,0.5,0.5726,0.0,1.7,0.7778,0.3,0.6,0.4843,0.4555100293049481,0.3862054920634921,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,2270809.0,2935425.0,16712341.0,7998356.0,0.0,0.0
ANF,0.0,5.786017365042968e-24,0,1,5.786017365042968e-24,1,72.0,2.963087,,2.963087,1,0,0,0.0,0.0,0.0,5.786017365042968e-24,0,1,0.0,623366.0,0.0,1.6435662734434692e-24,0,0,-5.786017365042968e-24,SHORT,0.0,5.786017365042968e-24,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3834303771.0,0.0,0.000163,,,,,0.0,0.0,0.0,0.284058,0.0,0.0,0.0,1.5090138159642874e-29,0.0769980125837365,0.457641782061084,0.17,0.0,0.0,0.0,0.0,0.6,0.0,2.3015,0.0,1.6749,0.0,0.0,0.6,0.0,0.06,0.5174899159999999,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,623366.0,0.0,0.0
AS,287821.39971400116,0.0,1,0,575642.7994280023,1,48.0,40.0,40.0,,1,0,0,0.0,0.0,287821.39971400116,0.0,1,0,385000.0,0.0,20574.348950982265,0.0,0,0,287821.39971400116,LONG,287821.39971400116,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,19557395262.0,2e-05,0.0,143463.0,792710.0,2.6836187727846204,0.0,1e-06,0.0,0.071483,0.0,0.0,0.0,0.14716755266139037,0.0,0.5357566779897156,0.13544094253921946,2.4959,0.5616,1.7,0.0,0.0,0.6,0.0,0.7544,0.0,0.0,0.0,0.0,0.6,0.0,0.35933128047931084,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,770000.0,0.0,0.0,0.0
AXON,2.3605638993033723e-24,0.0,1,0,4.721127798606745e-24,1,38.0,8.823529,8.823529,,1,0,0,0.0,0.0,2.3605638993033723e-24,0.0,1,0,274316.0,0.0,1.034020118636515e-24,0.0,0,0,2.3605638993033723e-24,LONG,2.3605638993033723e-24,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,32300569908.0,8e-06,0.0,,,,,0.0,0.0,0.438039,0.0,0.0,0.0,7.308118420284352e-31,0.0,0.27303248854341666,0.11480058112113782,0.4303,0.0,1.7,0.0,0.0,0.6,0.0,0.548,0.0,0.0,0.0,0.0,0.6,0.0,0.258444372936437,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,548632.0,0.0,0.0,0.0
AXSM,0.0,9.855596405207006e-17,0,1,1.971119281041401e-16,1,32.0,3.472222,,3.472222,1,0,0,0.0,0.0,0.0,9.855596405207006e-17,0,1,0.0,940000.0,0.0,1.8761913627574774e-17,0,0,-9.855596405207006e-17,SHORT,0.0,9.855596405207006e-17,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,10627095790.0,0.0,8.8e-05,1464309.0,3952455.0,0.0,0.23782686962912924,0.0,0.0,0.0,0.190368,0.0,0.0,0.0,9.274026130903075e-23,0.14281963069326348,0.4967346600542399,0.8282,0.0,0.0,0.0,0.0,0.6,0.0,2.6673,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.4937354364471283,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1880000.0,0.0,0.0
CAVA,0.0,6.420826954982065e-23,0,1,6.420826954982065e-23,1,37.0,4.495536,,4.495536,1,0,0,0.0,0.0,0.0,6.420826954982065e-23,0,1,0.0,590000.0,0.0,2.4221153166771106e-23,0,0,-6.420826954982065e-23,SHORT,0.0,6.420826954982065e-23,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,10870847029.0,0.0,5.4e-05,,,,,0.0,0.0,0.0,0.377228,0.0,0.0,0.0,5.906464268932604e-29,0.0925222467125831,0.3231532188262675,0.3252,0.0,0.0,0.0,0.0,0.6,0.0,0.9315,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.4090571851560657,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,590000.0,0.0,0.0
CCL,0.0,1873.0595588237393,0,1,1873.0595588237393,1,50.0,2.413542,,2.413542,1,0,0,0.0,0.0,0.0,1873.0595588237393,0,1,0.0,500000.0,0.0,352.7972540407298,0,0,-1873.0595588237393,SHORT,0.0,1873.0595588237393,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,13988792850.0,0.0,3.6e-05,,,,,0.0,0.0,0.0,0.188353,0.0,0.0,0.0,0.0013389715459427504,0.07539467712919373,0.22180005519360252,0.1539,0.0,0.0,0.0,0.0,0.6,0.0,0.3168,0.0,1.3012,0.0,0.0,0.6,0.0,0.06,0.3164167647362927,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,500000.0,0.0,0.0
