ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
AA,5097.691532281344,8.67079219219171,5,1,10204.05385675488,6,90.0,11.293747,13.485066,0.337151,6,1,0,2332.915169967654,0.0,2332.915169967654,8.67079219219171,5,1,7.836895248908029,824919.5,109395.0,5089.020740089152,LONG,1019.5383064562687,8.67079219219171,0.542359,0.0,99.0,1.0,394294243.08651024,0.002092,0.000277,0.6122474772872593,0.22893414322100467
AAOI,3398.7757775671344,1992.6951852410455,1,5,7384.166148049226,6,84.833333,7.139394,41.0,0.367273,6,0,0,0.0,0.0,3398.7757775671344,783.5964835828048,1,5,7.6569405668112935,304920.0,656096.5,1406.080592326089,LONG,3398.7757775671344,398.5390370482091,0.0,0.606766,1.7056174987224666,1.0,1132609116.2982662,0.000269,0.000579,0.3772784877025362,0.3638829513654974
AAP,19.81876224681569,34.61425299349258,1,1,89.04726823380085,2,30.5,69.543401,138.631579,0.455223,2,0,0,0.0,0.0,19.81876224681569,34.61425299349258,1,1,3.4930791905588454,3752500.0,675000.0,-14.795490746676887,SHORT,19.81876224681569,34.61425299349258,0.0,0.0,0.5725607382179123,1.0,79798906.86510544,0.047024,0.008459,0.5800000000000001,0.43
ABVX,0.15438083663729743,37.8062067170387,1,2,75.92117510735198,3,111.0,0.608784,1.15625,0.335052,3,0,0,0.0,0.0,0.15438083663729743,19.15157153805132,1,2,0.9662633998540697,56065.0,55495.0,-37.651825880401404,SHORT,0.15438083663729743,18.90310335851935,0.0,0.493428,0.0040834786148413104,0.7,116274821.00659943,0.000482,0.000477,0.19227069308423905,0.19366500003128725
ACHR,4196.596526752459,0.0,2,0,8393.193053504918,2,56.0,580.96875,580.96875,,2,1,0,2156.733373161153,0.0,2156.733373161153,0.0,2,0,1.0572931666342862,251377.5,0.0,4196.596526752459,LONG,2098.2982633762294,0.0,0.486076,0.0,99.0,1.0,178902341.47694007,0.001405,0.0,0.4550174586299672,0.09581603722081908
AEM,2.6301864373100825,7601.081275447692,1,3,8837.858381969732,4,58.5,0.968474,1.378049,0.831949,4,1,1,2.6301864373100825,1231.5167336474196,2.6301864373100825,6360.773252154954,1,3,627.9546428708794,41815.0,607675.0,-7598.451089010382,SHORT,2.6301864373100825,2533.693758482564,0.0,0.163175,0.00034602793234245064,1.0,477319582.55250853,8.8e-05,0.001273,0.24518294000000002,0.39230151750580955
AGNC,0.0,831.3131390850215,0,1,831.3131390850215,1,90.0,0.08687,,0.08687,1,0,0,0.0,0.0,0.0,831.3131390850215,0,1,0.0,0.0,72000.0,-831.3131390850215,SHORT,0.0,831.3131390850215,0.0,0.0,0.0,1.0,216799154.325,0.0,0.000332,0.05,0.10944617789869021
AGRO,10.49339825847577,0.0,1,0,10.49339825847577,1,92.0,4.170492,4.170492,,1,0,0,0.0,0.0,10.49339825847577,0.0,1,0,0.0,120000.0,0.0,10.49339825847577,LONG,10.49339825847577,0.0,0.0,0.0,99.0,0.7,26333546.682755426,0.004557,0.0,0.42155706475975463,0.02857142857142857
ALAB,0.18324845915658602,66.64000148657225,1,3,113.6971320471137,4,54.25,1.943465,3.0,1.591286,4,0,1,0.0,46.69063364222828,0.18324845915658602,46.69063364222828,1,3,22.792649161265313,46460.0,406490.0,-66.45675302741566,SHORT,0.18324845915658602,22.213333828857415,0.0,0.29936,0.002749826756734242,1.0,562772275.9501362,8.3e-05,0.000722,0.33,0.4079887478084649
AMZN,13007.484603634835,11358.941659917371,4,6,30120.216102798357,10,85.6,0.077371,0.133399,0.040019,10,0,0,0.0,0.0,6512.777874892799,4273.864797551017,4,6,1.758950284609197,652752.5,717358.0,1648.5429437174644,LONG,3251.871150908709,1893.1569433195618,0.499305,0.623744,1.1451317378919839,1.0,9433033421.53916,6.9e-05,7.6e-05,0.19474296471401759,0.23029813138068422
