ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
CIEN,0.0003577692056903675,1.6358444195952101e-09,2,1,0.0007155400472251546,3,32.333333,17.44329,22.028571,8.272727,3,1,0,0.0001914876167936796,0.0,0.0001914876167936796,1.6358444195952101e-09,2,1,2399167.5,752400.0,0.00021932042542738593,7.271236629155141e-10,0,0,0.00035776756984594787,LONG,0.00017888460284518374,1.6358444195952101e-09,0.464773,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,71537706172.0,3.4e-05,1.1e-05,0.0,0.0,0.613022,0.444494,0.0,0.0,2.5005638622950358e-11,2.286688387326966e-16,0.3327095903771712,0.2693534464953442,0.461,0.0,1.7,0.1556,0.15,0.6,0.2606,0.3935,0.0,1.7,0.0,0.0,0.6,0.0,0.4066180446654848,0.2700745531955577,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,4798335.0,752400.0,1500000.0,0.0
CORZ,0.0,1.6458088485627917e-14,0,1,1.6458088485627917e-14,1,39.0,13.419811,,13.419811,1,0,0,0.0,0.0,0.0,1.6458088485627917e-14,0,1,0.0,617594.0,0.0,9.659642513434088e-15,0,0,-1.6458088485627917e-14,SHORT,0.0,1.6458088485627917e-14,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,6549459244.0,0.0,9.4e-05,0.0,0.0,0.0,0.586924,0.0,0.0,0.0,2.5128927248009478e-20,0.12429088141583951,0.2918674062695031,0.6429,0.0,0.0,0.0,0.0,0.6,0.0,0.6187,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.5070708271351712,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,617594.0,0.0,900351.0
CRCL,1708193.2993439909,4.757456252937345e-06,4,1,3416386.5986927394,5,76.8,8.18182,8.857671,5.478417,5,2,0,480580.4420971755,0.0,1227612.8571798094,4.757456252937345e-06,4,1,4361789.0,540000.0,1221110.9267031285,2.599590835324376e-06,0,0,1708193.2993392334,LONG,427048.3248359977,4.757456252937345e-06,0.281338,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,21902253699.0,0.000199,2.5e-05,5.6e-05,0.0,0.714855,0.546425,0.0,0.0,0.1949791700456358,2.172130922378348e-12,0.45839829112300834,0.28048308274992295,0.6528,0.735,1.7,0.4667,0.3,0.6,0.1295,0.5048,0.0,1.7,0.0,0.0,0.6,0.0,0.6831166467929705,0.32049519762896644,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,8723578.0,540000.0,0.0,0.0
CRWD,2.7755989675148603e-09,0.0,1,0,2.7755989675148603e-09,1,35.0,1.836735,1.836735,,1,1,0,2.7755989675148603e-09,0.0,2.7755989675148603e-09,0.0,1,0,977413.0,0.0,9.238162974160878e-10,0.0,0,0,2.7755989675148603e-09,LONG,2.7755989675148603e-09,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,114027431005.0,9e-06,0.0,0.0,0.0,0.332835,0.0,0.0,0.0,2.434150224250122e-16,0.0,0.18187503583998693,0.0872132218109576,0.1598,0.0,0.909,0.0,0.15,0.6,0.0,0.2721,0.0,0.0,0.0,0.0,0.6,0.0,0.19825459284441538,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,977413.0,0.0,2646800.0,8592067.0
DVN,2.1807646205348887e-12,2.018234392390629e-13,1,1,4.56335268030884e-12,2,86.0,2.998187,2.03287,3.963504,2,0,0,0.0,0.0,2.1807646205348887e-12,2.018234392390629e-13,1,1,364910.0,560040.0,1.3237069205166894e-12,1.1183918504247105e-13,0,0,1.978941181295826e-12,LONG,2.1807646205348887e-12,2.018234392390629e-13,0.0,0.0,10.805308980745988,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,28317600000.0,1.3e-05,2e-05,0.0,0.0,0.606992,0.554144,0.0,0.0,7.701092679234429e-19,7.127137866170259e-20,0.2154512565192843,0.276532390479144,0.5122,0.0,1.0424,0.0,0.0,0.6,0.0,0.4653,0.0,1.7,0.0,0.0,0.6,0.0,0.21188982579154597,0.3031672804760186,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,729820.0,560040.0,0.0,0.0
EQNR,0.0,24642.544728152334,0,1,24642.544728152334,1,87.0,17.020833,,17.020833,1,0,0,0.0,0.0,0.0,24642.544728152334,0,1,0.0,643200.0,0.0,10655.785469594291,0,0,-24642.544728152334,SHORT,0.0,24642.544728152334,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,94135204280.0,0.0,7e-06,0.0,0.0,0.0,0.432414,0.0,0.0,0.0,0.0026177820419717194,0.10991320793060677,0.40062339956511667,0.4991,0.0,0.0,0.0,0.0,0.6,0.0,1.7062,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.25449573957662464,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,643200.0,0.0,0.0
EQT,2.113418018280345e-06,0.0,2,0,4.22683603656069e-06,2,44.0,,,,2,0,0,0.0,0.0,2.1128876383018673e-06,0.0,2,0,675337.5,0.0,2.0224967314166005e-07,0.0,0,0,2.113418018280345e-06,LONG,1.0567090091401725e-06,0.0,0.000251,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,35571132520.0,1.9e-05,0.0,0.0,0.0,0.095698,0.0,0.0,0.0,2.9706926214565534e-13,0.0,0.14774822022019946,0.09642313147700182,0.7219,0.0,0.0,0.1556,0.0,0.6,0.0,0.3642,0.0,0.0,0.0,0.0,0.6,0.0,0.14517072304175083,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1350675.0,0.0,0.0,0.0
EWZ,5.6022189401734325e-06,0.0,1,0,5.6022189401734325e-06,1,95.0,41.074468,41.074468,,1,0,0,0.0,0.0,5.6022189401734325e-06,0.0,1,0,609136.0,0.0,1.5333660332768897e-06,0.0,0,0,5.6022189401734325e-06,LONG,5.6022189401734325e-06,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,12003381782.0,5.1e-05,0.0,0.0,0.0,0.273707,0.0,0.0,0.0,4.667200495592328e-12,0.0,0.2704014992159425,0.08333850477948965,0.6612,0.0,1.7,0.0,0.0,0.3429,0.0,0.4905,0.0,0.0,0.0,0.0,0.3429,0.0,0.3749923017683964,0.03428571428571428,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,609136.0,0.0,0.0,0.0
FCEL,22245.50109198788,0.0,1,0,22245.50109198788,1,87.0,27.572549,27.572549,,1,1,0,22245.50109198788,0.0,22245.50109198788,0.0,1,0,849286.0,0.0,1709.4923972012725,0.0,0,0,22245.50109198788,LONG,22245.50109198788,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,502759948.0,0.001689,0.0,3e-06,0.0,0.076847,0.0,0.0,0.0,0.4424676464479999,0.0,0.6798976017560392,0.13459279545167044,2.815,1.534,1.7,0.0,0.15,0.6,0.0,0.7459,0.0,0.0,0.0,0.0,0.6,0.0,0.6883981486739326,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,849286.0,0.0,0.0,0.0
FSLR,0.0,2.0393397356520872e-05,0,1,2.0393397356520872e-05,1,32.0,1.127711,,1.127711,1,0,0,0.0,0.0,0.0,2.0393397356520872e-05,0,1,0.0,1934855.0,0.0,9.971671551113136e-06,0,0,-2.0393397356520872e-05,SHORT,0.0,2.0393397356520872e-05,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,20025304590.0,0.0,9.7e-05,0.0,0.0,0.0,0.488966,0.0,0.0,0.0,1.0183813816597169e-11,0.10403877248876167,0.17658890386501397,0.4404,0.0,0.0,0.0,0.0,0.6,0.0,0.739,0.0,0.4268,0.0,0.0,0.6,0.0,0.06,0.3862689862096242,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,616275.0,0.0,0.0,1934855.0,0.0,0.0
GEV,0.0,439325.8269812844,0,1,439325.8269812844,1,30.0,475.0,,475.0,1,0,0,0.0,0.0,0.0,439325.8269812844,0,1,0.0,805600.0,0.0,80637.207837265,0,0,-439325.8269812844,SHORT,0.0,439325.8269812844,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,266382131044.0,0.0,3e-06,0.0,0.0,0.0,0.183548,0.0,0.0,0.0,0.01649231595450816,0.07877971406246198,0.25774090533134475,0.1878,0.0,0.0,0.0,0.0,0.6,0.0,0.2291,0.0483,1.7,0.0,0.0,0.6,0.0,0.06,0.24314990145807658,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,805600.0,0.0,0.0
GOOGL,0.00011844123807366183,0.0,2,0,0.00011844406738838484,2,64.5,3.452241,3.452241,,2,1,0,0.00011843840875893884,0.0,0.00011843840875893884,0.0,2,0,2177263.0,0.0,1.4862630535801752e-05,0.0,0,0,0.00011844123807366183,LONG,5.9220619036830916e-05,0.0,2.4e-05,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,1934592380000.0,1e-06,0.0,0.0,0.0,0.125495,0.0,0.0,0.0,3.061141956779077e-13,0.0,0.27430176453456695,0.09835708161909751,0.1375,0.0,1.7,0.1556,0.15,0.6,0.0,0.3836,0.0,0.0,0.0,0.0,0.6,0.0,0.26055555555555554,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,3617628.0,0.0,520202.0,1261967.0
GS,0.0,2.000229681281778e-09,0,1,2.000229681281778e-09,1,35.0,1.269841,,1.269841,1,0,0,0.0,0.0,0.0,2.000229681281778e-09,0,1,0.0,1065750.0,0.0,9.760188830703984e-10,0,0,-2.000229681281778e-09,SHORT,0.0,2.000229681281778e-09,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,274956419879.0,0.0,4e-06,0.0,0.0,0.0,0.487953,0.0,0.0,0.0,7.274715324566774e-17,0.07483051040296833,0.13490944307553965,0.1483,0.0,0.0,0.0,0.0,0.6,0.0,0.2256,0.0,0.5235,0.0,0.0,0.6,0.0,0.06,0.12477373426463222,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,825640.0,0.0,1065750.0,1425008.0,522000.0
HOOD,9.642066723441952e-12,0.00012656621878370285,1,1,0.0001265662380678363,2,34.0,1.167511,1.288969,1.046053,2,1,0,9.642066723441952e-12,0.0,9.642066723441952e-12,0.00012656621878370285,1,1,1802834.0,1289605.0,6.493801801435064e-12,9.649033115409421e-05,0,0,-0.00012656620914163613,SHORT,9.642066723441952e-12,0.00012656621878370285,0.0,0.0,7.618199244713078e-08,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,68284423745.0,2.6e-05,1.9e-05,0.0,0.0,0.673487,0.76237,0.0,0.0,1.4120448258374553e-18,1.8535152212215956e-11,0.15419706227404167,0.13876028167420892,0.2555,0.0,0.5365,0.0,0.15,0.6,0.0,0.4163,0.0,0.3713,0.0,0.0,0.6,0.0,0.22252737864164712,0.16674677148619527,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1218892.0,1679454.0,3605668.0,1289605.0,0.0,1461665.0
HTZ,0.0,141980.54858685093,0,2,141980.54858685093,2,58.0,7.349799,,7.349799,2,0,0,0.0,0.0,0.0,83984.67345274666,0,2,0.0,3020000.0,0.0,2208.797246509579,0,0,-141980.54858685093,SHORT,0.0,70990.27429342546,0.0,0.408478,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,2,1.0,2239626061.0,0.0,0.001348,0.0,1e-06,0.0,0.015557,0.0,0.0,0.0,0.31697378205059856,0.12813383760219066,0.6638504499210647,0.6813,0.0,0.0,0.0,0.0,0.6,0.0,2.815,1.1476,1.7,0.1556,0.0,0.6,0.2203,0.06,0.672350996838958,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,3020000.0,0.0,0.0
IBIT,0.0,550382.7558061341,0,1,550382.7558061341,1,100.0,5.491989,,5.491989,1,0,0,0.0,0.0,0.0,550382.7558061341,0,1,0.0,869176.0,0.0,89207.74136292284,0,1,-550382.7558061341,SHORT,0.0,550382.7558061341,0.0,0.0,0.0,0.7,0.0,1.0,-0.3076923076923077,0.6923076923076923,91+,0.0,0,0.0,60827959338.0,0.0,1.4e-05,0.0,1e-06,0.0,0.162083,0.0,0.0,0.0,0.09048187080349791,0.04301094108672872,0.24743854891282252,0.0873,0.0,0.0,0.0,0.0,0.3429,0.0,0.085,0.3465,1.7,0.0,0.0,0.3429,0.0,0.03428571428571428,0.2903325600428893,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,869176.0,0.0,0.0
IGV,0.0,1.660298800107268,0,1,1.660298800107268,1,62.0,1.676168,,1.676168,1,0,0,0.0,0.0,0.0,1.660298800107268,0,1,0.0,3271825.0,0.0,0.26737710680553456,0,0,-1.660298800107268,SHORT,0.0,1.660298800107268,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,12687887836.0,0.0,0.000258,0.0,0.0,0.0,0.161042,0.0,0.0,0.0,1.3085698908816142e-06,0.13824333726221966,0.25343203140763554,0.7824,0.0,0.0,0.0,0.0,0.6,0.0,1.1345,0.0,0.7998,0.0,0.0,0.6,0.0,0.06,0.429979424,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,3271825.0,0.0,0.0
INFQ,0.0,298214.804120931,0,1,298214.804120931,1,57.0,1.723404,,1.723404,1,0,0,0.0,0.0,0.0,298214.804120931,0,1,0.0,570000.0,0.0,155333.89249912876,0,0,-298214.804120931,SHORT,0.0,298214.804120931,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,3249243624.0,0.0,0.000175,0.0,4.8e-05,0.0,0.520879,0.0,0.0,0.0,0.9177976127065903,0.13529107787241829,0.5238203903520084,0.7529,0.0,0.0,0.0,0.0,0.6,0.0,2.1063,1.7,0.8319,0.0,0.0,0.6,0.0,0.06,0.603191472,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,570000.0,0.0,0.0
INTU,8.938258319489245e-29,0.0,2,0,8.938258319489245e-29,2,51.0,12.492674,12.492674,,2,1,0,4.293291225855675e-29,0.0,4.64496709363357e-29,0.0,2,0,1181990.0,0.0,4.5807898549581835e-29,0.0,0,0,8.938258319489245e-29,LONG,4.4691291597446225e-29,0.0,0.480327,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,111961267500.0,1.1e-05,0.0,0.0,0.0,0.512492,0.0,0.0,0.0,3.991674316963786e-36,0.0,0.3698898383758582,0.12796461353722371,0.8217,0.0,1.7,0.1556,0.15,0.6,0.2717,0.6796,0.0,0.0,0.0,0.0,0.6,0.0,0.3277963230368275,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1181990.0,0.0,0.0,0.0
