ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
CRM,15037.291789084935,122643.42434670439,5,11,150316.52467386232,16,73.0,0.625799,0.463875,0.699401,16,2,7,7846.015028823622,69151.51389301234,7757.547047130388,50629.19663885707,5,11,10.228592996315523,653967.0,2418037.5,-107606.13255761945,SHORT,3007.458357816987,11149.402213336762,0.484113,0.587184,0.12260984940028714,1.0,171345720000.0,4e-06,1.4e-05,0.2964807919358488,0.5111752228167769
CRWD,159926.89190947195,80909.17967278612,5,3,241070.416897797,8,66.5,0.473287,0.728534,0.047877,8,2,0,57733.919471714245,0.0,84002.30547221328,63442.25718978627,5,3,152.995025909115,1954025.0,215805.0,79017.71223668582,LONG,31985.37838189439,26969.726557595375,0.474746,0.215883,1.976622338234675,1.0,99573964016.0,2e-05,2e-06,0.4373489202034417,0.28707424908887347
DASH,7523.55789985867,6053.8279451231565,3,1,19631.213790104983,4,63.75,2.413429,3.777778,1.04908,4,0,0,0.0,0.0,3845.7799828226634,6053.8279451231565,3,1,32.359219799747365,224733.0,92776.0,1469.7299547355133,LONG,2507.8526332862234,6053.8279451231565,0.488835,0.0,1.2427769616279727,1.0,62298563742.0,4e-06,1e-06,0.39515141098346784,0.22072066441053964
DDOG,1429.7815082972904,4.327609268675916,4,2,1484.6163173873151,6,62.333333,2.38971,2.991797,1.185534,6,1,0,413.32857799577005,0.0,614.3070705482828,2.4001441819240457,4,2,13.697076086564069,553740.0,237974.0,1425.4538990286146,LONG,357.4453770743226,2.163804634337958,0.570349,0.445388,99.0,1.0,40804538746.0,1.4e-05,6e-06,0.4599098306324779,0.2768170045075497
DIS,38167.02218623682,43624.466475847286,5,8,162619.89302581875,13,69.923077,7.554863,0.277985,12.102911,13,1,1,38097.921778277974,11.067190490641806,38097.921778277974,42345.24124175316,5,8,9819.883228289365,369956.0,1368717.5,-5457.4442896104665,SHORT,7633.404437247364,5453.058309480911,0.00181,0.029324,0.8748994605439591,1.0,167851505882.0,2e-06,8e-06,0.2666409060334535,0.4638808896675597
DOW,60080.71839891916,38770.22110364044,6,6,129041.80892698171,12,66.0,85.470035,2.084008,168.856062,12,1,0,26.757401219522347,0.0,58104.48444711359,29189.775645206326,6,6,53.43935316162752,510504.0,1698618.0,21310.49729527872,LONG,10013.453066486527,6461.703517273407,0.032893,0.247108,1.5496614847336456,1.0,28321069822.0,1.8e-05,6e-05,0.43936957655065334,0.5859470688419306
EEM,3267.6967257548913,51267.04716474482,1,2,57802.44061625461,3,61.333333,0.020995,0.017759,0.022613,3,0,0,0.0,0.0,3267.6967257548913,27723.176296673468,1,2,7.844523446847917,50400.0,571752.0,-47999.35043898993,SHORT,3267.6967257548913,25633.52358237241,0.0,0.45924,0.06373873484958603,1.0,24627864715.0,2e-06,2.3e-05,0.18360521877671135,0.35756300162480575
ENPH,340.27636460331024,766.2214069327146,2,1,1446.774136139335,3,62.666667,0.183725,0.179042,0.193093,3,0,0,0.0,0.0,319.895549752093,766.2214069327146,2,1,34.49353023176425,171542.5,194755.0,-425.9450423294043,SHORT,170.13818230165512,766.2214069327146,0.059895,0.0,0.4440966560376869,1.0,5267550547.0,3.3e-05,3.7e-05,0.2940468434653767,0.2915565774043415
FIG,17074.172121394313,0.0,4,0,17074.172121394313,4,50.5,181.983051,181.983051,,4,0,0,0.0,0.0,8439.146981235728,0.0,4,0,2.4272379142889555,387233.0,0.0,17074.172121394313,LONG,4268.543030348578,0.0,0.505736,0.0,99.0,1.0,9770926104.0,4e-05,0.0,0.49364455090842463,0.15518030961918808
FXI,290.79578144595655,41199.310945730154,2,3,42561.00466832628,5,78.0,0.458235,0.028107,0.744987,5,0,1,0.0,40419.20878602594,163.05065912763737,40419.20878602594,2,3,39.32073402811204,79678.0,654133.0,-40908.515164284196,SHORT,145.39789072297827,13733.103648576718,0.439295,0.018935,0.007058268081934858,1.0,5818591318.0,1.4e-05,0.000112,0.2618743439658113,0.5249473686294268
GEV,60372.74382874538,130652.31600138808,10,13,285532.7669845094,23,71.391304,1.480058,1.436419,1.516425,23,3,3,48011.44740756766,30765.416859798785,46592.26981084495,52491.0423621566,10,13,31.634094749652775,1353282.5,1895187.0,-70279.57217264271,SHORT,6037.274382874538,10050.17815395293,0.228257,0.598239,0.4620870542249244,1.0,235331565608.0,6e-06,8e-06,0.4281919506086001,0.48698122726850246
GLD,0.0,266853.4413305179,0,2,533706.8826610358,2,66.0,0.013189,,0.013189,2,0,0,0.0,0.0,0.0,235252.15122516203,0,2,0.13432944158334148,0.0,294716.0,-266853.4413305179,SHORT,0.0,133426.72066525894,0.0,0.118422,0.0,1.0,409.401097,0.0,0.0,0.05582094246861147,0.204010506631074
GS,257878.5739996765,565909.573690608,7,4,1080266.1410669964,11,80.909091,0.329026,0.336174,0.316517,11,3,1,608.743933440976,2623.886292908334,109964.04481201385,559672.2087846969,7,4,135.10978274725264,513232.5,764222.5,-308030.9996909315,SHORT,36839.796285668075,141477.393422652,0.573582,0.011022,0.45568865767353656,1.0,244120823754.0,2e-06,3e-06,0.41613901378078566,0.3755980764380412
IBIT,192166.45920135925,1060408.284221814,11,4,1354666.556080718,15,54.533333,0.697182,0.452134,1.371063,15,7,0,92613.15529282218,0.0,80886.153680181,888949.4174659802,11,4,26.581073760105035,1452007.5,1168020.0,-868241.8250204548,SHORT,17469.678109214477,265102.0710554535,0.579083,0.161691,0.18121931152431686,1.0,53804622473.0,2.7e-05,2.2e-05,0.5564089596838429,0.49579403546413586
INTC,136382.39056405742,134681.69210593976,5,9,400725.9925680553,14,71.071429,0.214178,0.389965,0.116519,14,0,3,0.0,107598.57131624846,108421.22315262488,103723.54623908162,5,9,33.54257321790738,597191.0,931319.0,1700.6984581176657,LONG,27276.478112811485,14964.632456215528,0.20502,0.229862,1.0126275400280826,1.0,220279500000.0,3e-06,4e-06,0.3169949244537542,0.3887268935426992
IWM,419013.7385662972,436279.97990242916,8,6,1238772.2022037879,14,76.428571,0.242761,0.349804,0.100037,14,5,0,209770.55533136436,0.0,120072.28060259801,210918.5609475655,8,6,2.5587884616218783,2358388.0,1214252.0,-17266.241336131934,SHORT,52376.71732078715,72713.3299837382,0.713441,0.516552,0.9604239430376947,1.0,70655288475.0,3.3e-05,1.7e-05,0.5567603810807167,0.4199678982329944
IYR,75.07922018415387,232.11759094064902,1,1,382.27603130895676,2,86.0,0.52649,0.337018,0.715961,2,0,0,0.0,0.0,75.07922018415387,232.11759094064902,1,1,1.545817806653508,254400.0,621526.0,-157.03837075649517,SHORT,75.07922018415387,232.11759094064902,0.0,0.0,0.32345338360568776,1.0,3940180198.0,6.5e-05,0.000158,0.29659141761549923,0.3799430982883186
KOD,4268.823971374755,0.0,1,0,4268.823971374755,1,84.0,5.578947,5.578947,,1,0,0,0.0,0.0,4268.823971374755,0.0,1,0,0.0,75000.0,0.0,4268.823971374755,LONG,4268.823971374755,0.0,0.0,0.0,99.0,1.0,2109205497.0,3.6e-05,0.0,0.3088757833933558,0.05
KRE,3482.7811611151583,0.0,2,0,6965.562322230317,2,50.5,0.049979,0.049979,,2,1,0,881.4608106221227,0.0,2601.3203504930357,0.0,2,0,2.951146913334763,147568.0,0.0,3482.7811611151583,LONG,1741.3905805575791,0.0,0.253091,0.0,99.0,1.0,64.50608,0.0,0.0,0.21465143767307782,0.17788303291117308
LMT,6.223637496301822,1959.8538939191692,7,4,3922.767157179281,11,55.818182,86.915615,85.071429,90.142943,11,0,1,0.0,1950.4659882675085,1.8500286330797557,1950.4659882675085,7,4,272.1752034610536,455965.0,714350.0,-1953.6302564228674,SHORT,0.8890910709002603,489.9634734797923,0.702742,0.00479,0.0031755619720489764,1.0,144336236959.0,3e-06,5e-06,0.46022826412658085,0.39671253381544924
LQD,12014.441068961129,2395.2027075708847,1,2,26424.08484549314,3,62.666667,3.809991,11.280899,0.074538,3,0,0,0.0,0.0,12014.441068961129,2389.2746032763685,1,2,4456.425769303149,120000.0,836510.0,9619.238361390244,LONG,12014.441068961129,1197.6013537854424,0.0,0.002475,5.016043540275419,1.0,29848252973.0,4e-06,2.8e-05,0.3763558278936998,0.28002494614596474
LRCX,27751.624187087884,205885.44446187772,2,5,467219.09267343255,7,55.714286,20.244772,69.453818,0.561153,7,0,1,0.0,173.0800193653992,27595.91839266887,205481.53426854327,2,5,1148.0433491389467,450048.0,670642.5,-178133.82027478985,SHORT,13875.812093543942,41177.08889237554,0.005611,0.001962,0.13479157916977685,1.0,264264919020.0,2e-06,3e-06,0.388440395131762,0.3424103095152023
META,668572.5545176964,301177.1577421941,6,4,1325119.0920816516,10,63.0,0.253146,0.357723,0.096279,10,3,1,506891.7969000897,5900.718960429863,218292.96613301456,255574.28992891172,6,4,6.657259332184904,780755.5,658395.0,367395.3967755023,LONG,111428.75908628273,75294.28943554852,0.673494,0.151415,2.2198647451543807,1.0,1197567304140.0,1e-06,1e-06,0.45134448538832145,0.34644676046428147
MOD,6436.68992542769,272.1993276821649,4,1,6981.0885807920195,5,51.0,5.057005,5.10628,4.859903,5,0,0,0.0,0.0,1970.0983671044203,272.1993276821649,4,1,1.0468302431911043,963021.0,40500.0,6164.490597745525,LONG,1609.1724813569224,272.1993276821649,0.693927,0.0,23.646972166454162,1.0,11379919625.0,8.5e-05,4e-06,0.5492577878416605,0.25607345961698713
MSFT,601683.679903685,543667.6808362978,6,3,1250378.6688883572,9,72.666667,0.1822,0.181923,0.182755,9,2,1,298609.89273659803,167172.0834097669,286152.2732289864,299664.4597255195,6,3,17.160920668385934,956368.5,599057.5,58015.999067387194,LONG,100280.61331728083,181222.56027876594,0.524414,0.44881,1.1067122455727807,1.0,2717557472944.0,0.0,0.0,0.4239093423449259,0.3900724748345467
NBIS,55540.562911393805,148057.93907627554,3,6,237553.49563824068,9,68.777778,0.477479,0.717793,0.357321,9,0,0,0.0,0.0,27013.236345860438,49554.76714767458,3,6,2.6706953020330975,611200.0,1038520.0,-92517.37616488173,SHORT,18513.5209704646,24676.323179379255,0.51363,0.665302,0.37512721883006067,1.0,21199820508.0,2.9e-05,4.9e-05,0.3777756849637567,0.4799684909045602
NET,16907.760614549617,175.91254308614228,5,1,34167.34577269338,6,109.333333,2.003733,2.382915,0.107822,6,0,0,0.0,0.0,10348.42811067774,175.91254308614228,5,1,5.194309512887205,293686.0,42310.0,16731.848071463475,LONG,3381.5521229099236,175.91254308614228,0.387948,0.0,96.11458238239491,0.7,66732265052.0,4e-06,1e-06,0.3561581919358488,0.15857142857142859
NFLX,20836.863297590775,47293.25640024473,4,5,123163.8129681109,9,72.222222,0.078312,0.093608,0.066075,9,2,1,17264.634198854837,4768.590741124798,11231.938458763605,29925.558887632356,4,5,9.643114847782728,290450.0,263925.0,-26456.393102653958,SHORT,5209.215824397694,9458.651280048947,0.460958,0.367234,0.4405884661704739,1.0,394012171838.0,1e-06,1e-06,0.2724492998036669,0.29084118951303684
NVDA,681387.3419374969,3624653.094284891,4,7,4444914.290212449,11,53.454545,0.147166,0.098449,0.175005,11,1,0,263927.73462907807,0.0,263927.73462907807,946014.6123594219,4,7,1.1959167429565818,737017.0,3838853.0,-2943265.7523473944,SHORT,170346.83548437423,517807.5848978416,0.612661,0.739005,0.18798691190940797,1.0,4161132000000.0,0.0,1e-06,0.3344158008213641,0.37746627314716613
OXY,105648.42441933083,128417.06078770358,15,8,358550.8522292334,23,67.043478,8.500237,6.992181,11.327843,23,3,1,57516.78416695693,2419.0014011559856,49030.659038455255,107639.38242194463,15,8,39.16834558698234,2004564.0,541970.0,-22768.636368372754,SHORT,7043.228294622055,16052.132598462947,0.535907,0.161798,0.8226977301247115,1.0,63476121980.0,3.2e-05,9e-06,0.6305186049493491,0.5155672075728993
PANW,3273.2670073878508,15977.557733975178,2,4,22522.46479884041,6,63.0,1.500343,2.270544,1.115242,6,2,1,3273.2670073878508,0.8724243264968455,3270.7676331508846,15976.683574702822,2,4,12981651.817072427,142060.0,465932.5,-12704.290726587327,SHORT,1636.6335036939254,3994.3894334937945,0.000764,5.5e-05,0.2048665423018609,1.0,127589760000.0,1e-06,4e-06,0.32456597333333337,0.2801253357453726
PG,0.0,7380.1770617018,0,2,7380.1770617018,2,51.5,0.447256,,0.447256,2,0,1,0.0,7378.523641980298,0.0,7378.523641980298,0,2,4462.583544893244,0.0,170105.0,-7380.1770617018,SHORT,0.0,3690.0885308509,0.0,0.000224,0.0,1.0,330984177558.0,0.0,1e-06,0.18,0.20583333333333334
PYPL,11710.814572789206,24309.59029522301,2,4,50757.2766676149,6,61.666667,42.829136,73.241613,27.622897,6,1,2,11511.266749274555,11200.20491637769,11511.266749274555,7974.599866049566,2,4,2.8137749957761082,176883.5,353566.0,-12598.775722433804,SHORT,5855.407286394603,6077.3975738057525,0.01704,0.671957,0.48173640240619175,1.0,41614037298.0,4e-06,8e-06,0.364895323476701,0.460239185776838
QBTS,12525.848220231697,35.754973967834346,3,2,12561.603194199532,5,51.2,3.649535,3.367118,4.073161,5,0,0,0.0,0.0,6442.308307922841,22.668886139893626,3,2,350.32463543394323,186992.0,156718.0,12490.093246263863,LONG,4175.282740077232,17.877486983917173,0.485679,0.365993,99.0,1.0,5372705855.0,3.5e-05,2.9e-05,0.4903903714124518,0.4518721394738082
QCOM,20.966356123462468,8036.025332226648,2,4,8077.958044473573,6,80.666667,0.061994,0.060885,0.062548,6,2,1,20.966356123462468,7821.219411943926,20.002414073664056,7821.219411943926,2,4,191.6390708181217,122995.0,299395.0,-8015.058976103185,SHORT,10.483178061731234,2009.006333056662,0.045976,0.02673,0.0026090455488463524,1.0,139286180000.0,1e-06,2e-06,0.21833333333333332,0.23610521877671134
RBLX,523.1401695520353,0.0,3,0,1043.6571585765053,3,96.0,0.300334,0.300334,,3,0,0,0.0,0.0,520.51698902447,0.0,3,0,814.0419862664639,228857.5,0.0,523.1401695520353,LONG,174.3800565173451,0.0,0.005014,0.0,99.0,0.7,35629076145.0,6e-06,0.0,0.20291915498374016,0.15857142857142859
RBRK,0.0,16171.559401181921,0,3,32343.118802363842,3,92.666667,14.486897,,14.486897,3,0,1,0.0,15513.942716179408,0.0,15513.942716179408,0,3,33.8359377897389,0.0,254428.0,-16171.559401181921,SHORT,0.0,5390.519800393974,0.0,0.040665,0.0,0.7,7490887198.0,0.0,3.4e-05,0.15857142857142859,0.45425021302223423
RDDT,9233.30396888193,0.0,1,0,18466.60793776386,1,50.0,0.383059,0.383059,,1,0,0,0.0,0.0,9233.30396888193,0.0,1,0,0.0,128040.0,0.0,9233.30396888193,LONG,9233.30396888193,0.0,0.0,0.0,99.0,1.0,17771796388.0,7e-06,0.0,0.09605628806590061,0.05
S,0.0,92995.22428263882,0,1,92995.22428263882,1,49.0,16.393443,,16.393443,1,0,1,0.0,92995.22428263882,0.0,92995.22428263882,0,1,0.0,0.0,100000.0,-92995.22428263882,SHORT,0.0,92995.22428263882,0.0,0.0,0.0,1.0,4475279097.0,0.0,2.2e-05,0.05,0.40048405734025594
SBUX,0.0,1.4585892124712663,0,2,1.8949146481344266,2,70.0,0.107512,,0.107512,2,0,0,0.0,0.0,0.0,1.022263776808106,0,2,1.171446463182226,0.0,88243.0,-1.4585892124712663,SHORT,0.0,0.7292946062356331,0.0,0.299142,0.0,1.0,103926946000.0,0.0,1e-06,0.1007626800712298,0.12832044197599168
SDOW,338.7877705849834,10.257855755583217,1,1,359.3034820961498,2,51.5,0.468286,0.612462,0.324111,2,0,0,0.0,0.0,338.7877705849834,10.257855755583217,1,1,16.513576455809766,85680.0,25900.0,328.5299148294002,LONG,338.7877705849834,10.257855755583217,0.0,0.0,33.02715291161953,1.0,36.1713,0.0,0.0,0.18674772,0.18
SE,140.62472098977025,0.0,1,0,281.2494419795405,1,51.0,0.340426,0.340426,,1,1,0,140.62472098977025,0.0,140.62472098977025,0.0,1,0,0.0,31050.0,0.0,140.62472098977025,LONG,140.62472098977025,0.0,0.0,0.0,99.0,1.0,43410635250.0,1e-06,0.0,0.0625,0.05
SHEL,0.0,122332.7849174462,0,1,244665.5698348924,1,35.0,1.252236,,1.252236,1,0,1,0.0,122332.7849174462,0.0,122332.7849174462,0,1,0.0,0.0,122500.0,-122332.7849174462,SHORT,0.0,122332.7849174462,0.0,0.0,0.0,1.0,262190208154.0,0.0,0.0,0.05,0.23764454910276844
SMH,0.0,3081641.767781189,0,3,3130355.9190029437,3,70.0,0.484942,,0.484942,3,0,1,0.0,111825.89150784722,0.0,2921101.725051588,0,3,26.99312285190479,0.0,3263522.5,-3081641.767781189,SHORT,0.0,1027213.9225937297,0.0,0.052096,0.0,1.0,42403439294.0,0.0,7.7e-05,0.18,0.5744622619161761
