ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AAL,0.0,8.242266037689446e-12,0,1,8.242266037689446e-12,1,42.0,2.564457,,2.564457,1,0,1,0.0,8.242266037689446e-12,0.0,8.242266037689446e-12,0,1,0.0,1148836.0,0.0,5.485355457980283e-13,0,1,-8.242266037689446e-12,SHORT,0.0,8.242266037689446e-12,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,8564937524.0,0.0,0.000134,,,,,0.0,0.0,0.0,0.066552,0.0,0.0,0.0,9.623264635140198e-18,0.09710176252838895,0.3057691894246095,0.2008,0.0,0.1702,0.0,0.0,0.6,0.0,0.6575,0.0,1.6502,0.0,0.15,0.6,0.0,0.06,0.505383076,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.864800250849884,1,-2.085280578407882,1,0.0,0.0,0.0,1148836.0,0.0,0.0
AAOI,725164.0153842805,0.008568041023203738,3,2,725164.0323168745,5,44.4,80.530761,27.411392,133.650131,5,0,0,0.0,0.0,423358.35406286677,0.008364553040448065,3,2,8529301.0,1929571.5,328810.36504402536,0.0002953723270007739,1,0,725164.0068162394,LONG,241721.3384614268,0.004284020511601869,0.41619,0.02375,99.0,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.0,0,0.0,13260919674.0,0.000643,0.000146,,,,,2.5e-05,0.0,0.453429,0.024689,0.0,0.0,0.18228097628504406,3.230560637510931e-09,0.4051547770966355,0.28554545319926533,0.5748,0.6896,1.6502,0.3111,0.0,0.6,0.2258,0.4497,0.0,1.6502,0.1556,0.0,0.6,0.0,0.6426584521069555,0.5355555555555556,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.364227487025926,1,503343.0,1497848.0,8529301.0,2342948.0,4109436.0,9305800.0
AAPL,0.0,2389321.22670751,0,2,4778642.45341502,2,46.5,5.37526,,5.37526,2,0,2,0.0,2389321.22670751,0.0,1278025.4601328692,0,2,0.0,3530928.0,0.0,835705.5716875435,0,2,-2389321.22670751,SHORT,0.0,1194660.613353755,0.0,0.465109,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,4439253351000.0,0.0,1e-06,,,,,0.0,0.0,0.0,0.349767,0.0,0.0,0.0,0.0026911296087317074,0.09082273060611899,0.3179674438067669,0.1844,0.0,0.1238,0.0,0.0,0.6,0.0,0.2132,0.0,1.6502,0.1556,0.3,0.6,0.2608,0.06,0.30163476984126986,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.9802174490739892,1,0.0,0.0,0.0,7061856.0,0.0,0.0
ADBE,7.576440581578225e-23,349518.39819303155,1,2,699036.7963860631,3,76.333333,3.340646,5.048544,2.486697,3,0,0,0.0,0.0,7.576440581578225e-23,235160.20648561642,1,2,560164.0,914911.5,4.269134593595416e-23,136271.02317003743,0,2,-349518.39819303155,SHORT,7.576440581578225e-23,174759.19909651577,0.0,0.327188,2.1676800479595695e-28,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,102412154000.0,5e-06,9e-06,,,,,0.0,1e-06,0.563475,0.389882,0.0,0.0,7.397989677649222e-30,0.01706430265069083,0.24020444678829778,0.2895657081539444,0.1519,0.0,1.6502,0.0,0.0,0.6,0.0,0.277,0.0507,1.6502,0.1556,0.0,0.6,0.1623,0.24648653922592115,0.26430067159694176,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.005648693407888,1,0.0,0.0,560164.0,1829823.0,0.0,776286.0
AKAM,609207.2733910125,0.0,1,0,609207.2733910125,1,57.0,8.797753,8.797753,,1,0,0,0.0,0.0,609207.2733910125,0.0,1,0,958130.0,0.0,331745.61881923093,0.0,1,0,609207.2733910125,LONG,609207.2733910125,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,20870081491.0,4.6e-05,0.0,,,,,1.6e-05,0.0,0.544553,0.0,0.0,0.0,0.2919045973317002,0.0,0.4479175602803897,0.17474400326577771,1.163,1.066,1.6502,0.0,0.0,0.6,0.0,0.7701,0.0,0.3773,0.0,0.0,0.6,0.0,0.49301613211199785,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.03719198803145,1,-1.7981444738545251,1,0.0,0.0,958130.0,0.0,1712948.0,0.0
AMAT,1368942.400909032,0.0,1,0,1368942.400909032,1,57.0,1.881068,1.881068,,1,0,0,0.0,0.0,1368942.400909032,0.0,1,0,2382250.0,0.0,701059.9073629762,0.0,1,0,1368942.400909032,LONG,1368942.400909032,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,338752371729.0,7e-06,0.0,,,,,2e-06,0.0,0.512118,0.0,0.0,0.0,0.04041130085442408,0.0,0.27135720883361425,0.08472529890701955,0.3164,0.147,1.6502,0.0,0.0,0.6,0.0,0.1558,0.0,0.0915,0.0,0.0,0.6,0.0,0.19310795788513316,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,512697.0,2382250.0,0.0,0.0,0.0
ANET,4.675994218540847e-13,96783.11650420398,1,3,193566.23300840796,4,71.5,34.808899,43.862573,31.791007,4,0,1,0.0,96783.11650420398,4.675994218540847e-13,96783.11650420398,1,3,1582529.5,1602600.0,1.8275534940919614e-14,34129.47901530178,0,1,-96783.11650420398,SHORT,4.675994218540847e-13,32261.03883473466,0.0,0.0,4.831415217278869e-18,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,31-90,0.3333,0,0.0,176905372291.0,9e-06,9e-06,,,,,0.0,0.0,0.039084,0.352639,0.0,0.0,2.643217759859256e-20,0.0018236325113782838,0.2864266523557451,0.32997717614458827,0.6141,0.0,1.6502,0.0,0.0,0.6,0.0,0.5885,0.0,1.6502,0.3111,0.15,0.6,0.0,0.26235661284441536,0.3084677239555265,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.031293088557691,1,0.0,1952882.0,3165059.0,1880990.0,3369078.0,1064980.0
ARM,278996.3478795941,0.0,1,0,278996.3478795941,1,92.0,,,,1,0,0,0.0,0.0,278996.3478795941,0.0,1,0,519995.0,0.0,21825.673914472616,0.0,1,0,278996.3478795941,LONG,278996.3478795941,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,271238771957.0,2e-06,0.0,,,,,0.0,0.0,0.078229,0.0,0.0,0.0,0.010286005421224364,0.0,0.11590655051324869,0.09912003042589254,0.5218,0.0223,0.2721,0.0,0.0,0.3429,0.0,0.5131,0.0,0.1352,0.0,0.0,0.3429,0.0,0.04069462663320362,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.0222833602310017,1,0.0,0.0,519995.0,0.0,0.0,0.0
ASTS,1369201.079951469,614773.1142320418,1,1,2598747.3084155526,2,106.0,3.038522,3.479718,2.597326,2,0,0,0.0,0.0,1369201.079951469,614773.1142320418,1,1,3508809.0,1693369.0,331566.90692188527,1563.3254694938976,1,1,754427.9657194273,LONG,1369201.079951469,614773.1142320418,0.0,0.0,2.227164864979235,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,26761700989.0,0.000131,6.3e-05,,,,,1.2e-05,0.0,0.242161,0.002543,0.0,0.0,0.5116270750182356,0.22972124024729787,0.4117165878248359,0.32405743420374955,0.4241,1.7,1.6502,0.0,0.0,0.3429,0.0,0.3909,0.8566,1.6502,0.0,0.0,0.3429,0.0,0.6642857142857143,0.465732941829348,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.324722603880581,1,0.0,1695828.0,3508809.0,3386738.0,0.0,0.0
BA,0.0018465223017892793,0.0,1,0,0.0036930446035785586,1,35.0,1.683295,1.683295,,1,1,0,0.0018465223017892793,0.0,0.0018465223017892793,0.0,1,0,1003152.5,0.0,0.0011286313143767086,0.0,1,0,0.0018465223017892793,LONG,0.0018465223017892793,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,175160777948.0,6e-06,0.0,,,,,0.0,0.0,0.61122,0.0,0.0,0.0,1.0541870865277023e-10,0.0,0.26546380894714067,0.09372679082551477,0.2545,0.0,1.6502,0.0,0.15,0.6,0.0,0.2675,0.0,0.0698,0.0,0.0,0.6,0.0,0.17597408930494812,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.2456903194845492,1,0.0,0.0,2006305.0,0.0,0.0,0.0
