ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
ALAB,2.988523887160167e-07,0.0,1,0,5.977047774320334e-07,1,52.0,2.082902,2.082902,,1,0,0,0.0,0.0,2.988523887160167e-07,0.0,1,0,312000.0,0.0,4.02441170014283e-08,0.0,0,0,2.988523887160167e-07,LONG,2.988523887160167e-07,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,36665872231.0,9e-06,0.0,,,,,0.0,0.0,0.134662,0.0,0.0,0.0,8.150696288723362e-14,0.0,0.24068007359944105,0.13435269071688258,0.7304,0.0,1.0764,0.0,0.0,0.6,0.0,0.7435,0.0,0.0,0.0,0.0,0.6,0.0,0.19999394884441538,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,624000.0,0.0,696430.0,2604000.0
AMD,19289.745463785664,0.0,1,0,38579.49092757133,1,107.0,59.0,59.0,,1,0,0,0.0,0.0,19289.745463785664,0.0,1,0,331800.0,0.0,12747.663805363114,0.0,0,0,19289.745463785664,LONG,19289.745463785664,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,687118803268.0,0.0,0.0,,,,,0.0,0.0,0.660852,0.0,0.0,0.0,0.0002807337737235812,0.0,0.2625591124493808,0.09284722189572311,0.5827,0.0,1.7,0.0,0.0,0.3429,0.0,0.5856,0.0,0.0,0.0,0.0,0.3429,0.0,0.2042857142857143,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,2114356.0,12789431.0,663600.0,0.0,0.0,0.0
AMKR,0.0,317686.13246924494,0,1,635372.2649384899,1,42.0,1.036184,,1.036184,1,0,0,0.0,0.0,0.0,317686.13246924494,0,1,0.0,371700.0,0.0,160443.44766138325,0,1,-317686.13246924494,SHORT,0.0,317686.13246924494,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,19140715840.0,0.0,1.9e-05,,,,,0.0,8e-06,0.0,0.505038,0.0,0.0,0.0,0.16597400803858595,0.12723866389967792,0.24439296567726237,0.6724,0.0,0.0,0.0,0.0,0.6,0.0,0.8487,0.6307,0.3646,0.0,0.0,0.6,0.0,0.06,0.22914231639608823,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,743400.0,0.0,0.0
APP,1405.450551753954,0.0,1,0,2810.901103507908,1,108.0,1.375796,1.375796,,1,0,0,0.0,0.0,1405.450551753954,0.0,1,0,340260.0,0.0,147.93701974278963,0.0,0,0,1405.450551753954,LONG,1405.450551753954,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,143336333560.0,2e-06,0.0,,,,,0.0,0.0,0.105259,0.0,0.0,0.0,9.805263723769229e-05,0.0,0.11653434517688502,0.061297703222254044,0.2269,0.0,0.5955,0.0,0.0,0.3429,0.0,0.2701,0.0,0.0,0.0,0.0,0.3429,0.0,0.09802189606669945,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,680520.0,0.0,0.0,0.0
ASML,0.0,5.097949322113397e-13,0,1,5.097949322113397e-13,1,57.0,1.451613,,1.451613,1,0,0,0.0,0.0,0.0,5.097949322113397e-13,0,1,0.0,736398.0,0.0,1.4536696042192735e-13,0,0,-5.097949322113397e-13,SHORT,0.0,5.097949322113397e-13,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,595370083832.0,0.0,1e-06,,,,,0.0,0.0,0.0,0.285148,0.0,0.0,0.0,8.562656170597788e-21,0.07893671973769775,0.15517562300168544,0.1894,0.0,0.0,0.0,0.0,0.6,0.0,0.3047,0.0,0.6471,0.0,0.0,0.6,0.0,0.06,0.124709684,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,926154.0,3119359.0,0.0,736398.0,848390.0,0.0
AXON,2.221768235326733e-31,0.0,1,0,4.443536470653466e-31,1,38.0,8.823529,8.823529,,1,0,0,0.0,0.0,2.221768235326733e-31,0.0,1,0,274316.0,0.0,9.732221419438647e-32,0.0,0,0,2.221768235326733e-31,LONG,2.221768235326733e-31,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,31022246876.0,9e-06,0.0,,,,,0.0,0.0,0.438039,0.0,0.0,0.0,7.161854665806228e-38,0.0,0.28578863070738125,0.10924419682005436,0.5579,0.0,1.7,0.0,0.0,0.6,0.0,0.4924,0.0,0.0,0.0,0.0,0.6,0.0,0.26235661284441536,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,548632.0,0.0,0.0,0.0
AXTI,0.0,1360888.9239132728,0,1,1360888.9239132728,1,106.0,10.914286,,10.914286,1,0,0,0.0,0.0,0.0,1360888.9239132728,0,1,0.0,1501259.0,0.0,900634.3939651046,0,1,-1360888.9239132728,SHORT,0.0,1360888.9239132728,0.0,0.0,0.0,0.7,0.0,1.0,-0.3076923076923077,0.6923076923076923,91+,0.0,0,0.0,5825780383.0,0.0,0.000258,,,,,0.0,0.000155,0.0,0.661799,0.0,0.0,0.0,2.3359770441818126,0.08056346953855846,0.42448499311358456,0.4628,0.0,0.0,0.0,0.0,0.3429,0.0,0.502,1.7,1.7,0.0,0.0,0.3429,0.0,0.03428571428571428,0.6642857142857143,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1501259.0,554010.0,0.0
BURL,6.712861615652493e-11,5.510123525175834e-07,2,1,5.511466097498965e-07,3,43.333333,,,,3,0,0,0.0,0.0,6.712861615652493e-11,5.510123525175834e-07,2,1,905087.5,750000.0,1.3769518582027086e-12,2.10339999454806e-08,0,0,-5.509452239014269e-07,SHORT,3.356430807826246e-11,5.510123525175834e-07,0.0,0.0,0.00012182778816085212,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,19854988437.0,4.6e-05,3.8e-05,,,,,0.0,0.0,0.020512,0.038173,0.0,0.0,1.6904723054743756e-17,2.7751834470513493e-13,0.3101059947524643,0.3116086865503317,2.3455,0.0,0.0,0.1556,0.0,0.6,0.0,2.5161,0.0,0.0,0.0,0.0,0.6,0.0,0.231968704207099,0.19249273448856505,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1810175.0,750000.0,0.0,0.0
BWXT,0.0,2.6014882647882217e-21,0,1,2.6014882647882217e-21,1,30.0,18.56,,18.56,1,0,0,0.0,0.0,0.0,2.6014882647882217e-21,0,1,0.0,648144.0,0.0,1.2931591646818137e-21,0,0,-2.6014882647882217e-21,SHORT,0.0,2.6014882647882217e-21,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,19715472465.0,0.0,3.3e-05,2041855.0,109453.0,0.0,5.921665006897938,0.0,0.0,0.0,0.497084,0.0,0.0,0.0,1.31951606506338e-27,0.09505941248299776,0.41479813438869023,0.3506,0.0,0.0,0.0,0.0,0.6,0.0,1.848,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.34682767175317025,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,648144.0,0.0,0.0
CAVA,0.0,6.043297272028585e-30,0,1,6.043297272028585e-30,1,37.0,4.495536,,4.495536,1,0,0,0.0,0.0,0.0,6.043297272028585e-30,0,1,0.0,590000.0,0.0,2.279700572596154e-30,0,0,-6.043297272028585e-30,SHORT,0.0,6.043297272028585e-30,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,10416973745.0,0.0,5.7e-05,,,,,0.0,0.0,0.0,0.377228,0.0,0.0,0.0,5.801394358826413e-36,0.07929147645019016,0.32324021342520176,0.1929,0.0,0.0,0.0,0.0,0.6,0.0,0.9324,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.4172466679580696,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,590000.0,0.0,0.0
