ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
ADI,0.0,5.53471752825742e-31,0,1,5.53471752825742e-31,1,32.0,,,,1,0,0,0.0,0.0,0.0,5.53471752825742e-31,0,1,0.0,613348.0,0.0,1.5475050434741411e-31,0,1,-5.53471752825742e-31,SHORT,0.0,5.53471752825742e-31,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,182501891083.0,0.0,3e-06,,,,,0.0,0.0,0.0,0.2796,0.0,0.0,0.0,3.032690508253576e-38,0.1293630009533412,0.14277099883371938,0.3161,0.0,0.3775,0.0,0.0,0.6,0.0,0.4831,0.0,0.3446,0.0,0.0,0.6,0.0,0.06,0.06832330638683377,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.4273535971034264,1,-3.165223991666955,1,0.0,0.0,0.0,613348.0,586470.0,0.0
AFRM,1.4609504858643025e-11,0.7742141003710217,1,2,1.5484282007566528,3,77.666667,38.479904,104.117647,5.661032,3,0,0,0.0,0.0,1.4609504858643025e-11,0.5064278028873043,1,2,1476252.0,773000.0,6.624311399088606e-12,0.38106665666827283,0,2,-0.7742141003564121,SHORT,1.4609504858643025e-11,0.38710705018551084,0.0,0.345881,1.8870109510588617e-11,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,21652959842.0,6.8e-05,3.6e-05,,,,,0.0,0.0,0.453425,0.492198,0.0,0.0,6.7471167753727296e-18,1.7877789134150782e-07,0.35174338637719765,0.33708797658622686,1.2673,0.0,1.6502,0.0,0.0,0.6,0.0,0.7895,0.0,1.6502,0.1556,0.0,0.6,0.1756,0.4459913415969547,0.38941439286327684,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.2724099094515138,1,-2.1027016098493143,1,0.0,0.0,1476252.0,1546000.0,0.0,0.0
AMAT,1.4091523920978923,7.638591345818702e-13,1,1,2.8183047841973123,2,40.0,2.038157,2.635701,1.440613,2,1,0,1.4091523920978923,0.0,1.4091523920978923,7.638591345818702e-13,1,1,2005540.0,903000.0,0.5635602844687745,2.584207365925795e-13,1,0,1.4091523920971285,LONG,1.4091523920978923,7.638591345818702e-13,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,408357153632.0,5e-06,2e-06,,,,,0.0,0.0,0.399929,0.338309,0.0,0.0,3.4507841470747957e-08,1.870566311347734e-20,0.28307115010913175,0.26122058299544104,0.4305,0.0,1.6502,0.0,0.15,0.6,0.0,0.362,0.0,1.6502,0.0,0.0,0.6,0.0,0.23671420722592118,0.12814373778098515,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.1441096064913836,1,0.0,595350.0,4011080.0,1806000.0,0.0,0.0
AMD,5.406727190031688,0.006962995242948437,3,2,8.461133311393136,5,37.2,168.647348,272.028262,13.575978,5,0,0,0.0,0.0,3.0404801308755514,0.005749028591472695,3,2,7004724.5,1667740.0,2.9719313875275746,0.0017720271458295388,1,0,5.39976419478874,LONG,1.8022423966772294,0.0034814976214742185,0.437649,0.174345,99.0,1.0,0.3333333333333333,0.0,0.025641025641025605,-0.3076923076923077,31-90,0.0,0,0.0,790754585594.0,9e-06,2e-06,,,,,0.0,0.0,0.618375,0.254492,0.0,0.0,2.2791425171735412e-08,4.402753629128793e-11,0.2887463645155596,0.25438338038857544,0.085,0.0,1.6502,0.3111,0.0,0.6,0.2412,0.085,0.0,1.6502,0.1556,0.0,0.6,0.0531,0.3175855096698122,0.25504796647939787,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,5691858.0,2577319.0,11401449.0,3335480.0,0.0,0.0
AXTI,731956.1420623888,5.430583879323862e-06,5,1,731956.1420792625,6,59.5,5.175717,5.971029,1.199161,6,2,0,731956.1420451433,0.0,731956.1420391336,5.430583879323862e-06,5,1,4132794.0,546020.5,415863.70093098836,1.1197903602091776e-06,1,0,731956.1420569583,LONG,146391.22841247777,5.430583879323862e-06,0.0,0.0,99.0,1.0,0.2,0.0,-0.1076923076923077,-0.3076923076923077,8-30,0.4,0,0.0,5397331080.0,0.000766,0.000101,,,,,7.7e-05,0.0,0.568154,0.206201,0.0,0.0,0.27122892081780126,1.0061609708263186e-11,0.5103502730933704,0.27942733628234395,0.9336,0.9975,1.6502,0.6222,0.3,0.6,0.0,0.5441,0.0,1.6502,0.0,0.0,0.6,0.0,0.7119766554993598,0.39754294799999995,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.9748941143840604,1,-1.6566086218645721,1,0.0,1576136.0,5546945.0,1092041.0,0.0,0.0
BE,2.082674805945509e-09,4.0306794231242355e-13,1,1,4.1661557477756426e-09,2,89.0,1.860441,1.45977,2.261111,2,0,0,0.0,0.0,2.082674805945509e-09,4.0306794231242355e-13,1,1,551895.5,533000.0,8.873540972777299e-10,1.6288027961756472e-14,1,0,2.0822717380031963e-09,LONG,2.082674805945509e-09,4.0306794231242355e-13,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,61559160587.0,9e-06,9e-06,,,,,0.0,0.0,0.426065,0.04041,0.0,0.0,3.3832085851822447e-16,6.547651697472025e-20,0.2605343465364286,0.26491982806686776,0.3552,0.0,1.6502,0.0,0.0,0.6,0.0,0.399,0.0,1.6502,0.0,0.0,0.6,0.0,0.1576209728444154,0.2121121608444154,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.962438052982177,1,2326421.0,14255542.0,1103791.0,1066000.0,4377511.0,0.0
BIDU,843489.337245252,0.0,1,0,843489.337245252,1,58.0,6.53913,6.53913,,1,0,0,0.0,0.0,843489.337245252,0.0,1,0,1066500.0,0.0,722550.686740909,0.0,1,0,843489.337245252,LONG,843489.337245252,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,24966461621.0,4.3e-05,0.0,,,,,2.9e-05,0.0,0.856621,0.0,0.0,0.0,0.33784897117169743,0.0,0.4096419414351659,0.10656424795721445,0.6319,1.2144,1.6502,0.0,0.0,0.6,0.0,0.3089,0.0,0.1568,0.0,0.0,0.6,0.0,0.49903731937068,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-2.5859590943409754,1,-2.2003345763719806,1,0.0,0.0,1066500.0,0.0,0.0,0.0
BKNG,0.0,419726.7383641831,0,1,839453.4767283662,1,58.0,1.776536,,1.776536,1,0,0,0.0,0.0,0.0,419726.7383641831,0,1,0.0,431805.0,0.0,192532.02765359616,0,1,-419726.7383641831,SHORT,0.0,419726.7383641831,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,156474989125.0,0.0,3e-06,,,,,0.0,1e-06,0.0,0.458708,0.0,0.0,0.0,0.026823886725365707,0.09577306699740518,0.2932333076660054,0.2267,0.0,0.1311,0.0,0.0,0.6,0.0,0.591,0.0912,1.6502,0.0,0.0,0.6,0.0,0.06,0.16424709554378103,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.095779823289212,1,-2.6556117171275995,1,0.0,0.0,0.0,863610.0,0.0,0.0
BMNR,372346.6062136738,0.0,1,0,744693.2124273475,1,30.0,19.900862,19.900862,,1,0,0,0.0,0.0,372346.6062136738,0.0,1,0,445599.0,0.0,195730.19640850284,0.0,1,0,372346.6062136738,LONG,372346.6062136738,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,8-30,0.0,0,0.0,11026978482.0,4e-05,0.0,,,,,1.8e-05,0.0,0.525667,0.0,0.0,0.0,0.33766875198085994,0.0,0.38074056617435276,0.08535960780375558,0.3434,1.2138,1.6502,0.0,0.0,0.6,0.0,0.2038,0.0,0.0498,0.0,0.0,0.6,0.0,0.48998032518971996,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.2235069263878495,1,0.0,0.0,891198.0,0.0,0.0,0.0
C,0.0,1.427388671767061e-29,0,3,1.767371159114665e-29,3,51.666667,5.267742,,5.267742,3,0,0,0.0,0.0,0.0,1.087406184419457e-29,0,3,0.0,1980767.0,0.0,6.649095941996904e-30,0,1,-1.427388671767061e-29,SHORT,0.0,4.7579622392235366e-30,0.0,0.238185,0.0,1.0,0.0,0.3333333333333333,-0.3076923076923077,0.025641025641025605,31-90,0.0,0,0.0,230899173180.0,0.0,9e-06,,,,,0.0,0.0,0.0,0.490367,0.0,0.0,0.0,2.060623333421127e-37,0.12322119406422474,0.33272358882357267,0.4535,0.0,0.1788,0.0,0.0,0.6,0.0,0.6673,0.0,1.6502,0.3111,0.0,0.6,0.0987,0.06,0.30333808109838367,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,622037.0,548269.0,0.0,2631262.0,0.0,0.0
