ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_z,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_z,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AAOI,0.697652009802711,6.786201591043283e-12,2,1,0.6976520098094972,3,61.333333,12.401614,17.200461,2.803922,3,0,0,0.0,0.0,0.42072808951530116,6.786201591043283e-12,2,1,1619930.0,862670.0,0.4777295485613091,5.338423669652147e-13,1,0,0.6976520097959248,LONG,0.3488260049013555,6.786201591043283e-12,0.396937,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,13069941889.0,0.000124,6.6e-05,,,,,0.0,0.0,0.684768,0.078666,0.0,0.0,2.66891779522705e-07,5.192220171043549e-18,0.27849168336538804,0.2639772785077255,0.1671,0.0,1.6502,0.1556,0.0,0.6,0.2121,0.3896,0.0,1.6502,0.0,0.0,0.6,0.0,0.5567653412698412,0.42757444360052715,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,0.0,1619930.0,862670.0,1632140.0,1130489.0
AAPL,2.8314269313448076e-11,0.0007203502601858013,5,6,0.001440700548685877,11,37.909091,47.990982,33.360396,60.183138,11,3,0,2.5001822038925956e-11,0.0,1.3938796954690708e-11,0.0007203502429554398,5,6,4697325.5,2564511.5,1.496241107005219e-11,0.0003915516063934906,0,1,-0.000720350231871532,SHORT,5.6628538626896155e-12,0.00012005837669763356,0.507711,0.0,3.930625263624521e-08,1.0,0.0,0.16666666666666666,-0.3076923076923077,-0.14102564102564105,31-90,0.0,0,0.0,4267411285800.0,1e-06,1e-06,,,,,0.0,0.0,0.528441,0.543557,0.0,0.0,1.3269997859200993e-20,2.813377212951869e-13,0.404558281311768,0.33217340898467973,0.432,0.0,1.6502,0.6222,0.45,0.6,0.2912,0.2938,0.0,1.6502,0.7778,0.0,0.6,0.0,0.3663444365079365,0.3077777777777778,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,591720.0,5232573.0,5339313.0,5129023.0,0.0,0.0
ADBE,2.5519424286232183e-06,7.313244742682264e-06,1,4,1.572533061369178e-05,5,64.4,13.772379,61.0,1.965474,5,0,0,0.0,0.0,2.5519424286232183e-06,4.005043728919185e-06,1,4,359765.0,2206415.0,2.590462743060607e-07,2.5272590362236645e-06,1,1,-4.761302314059046e-06,SHORT,2.5519424286232183e-06,1.828311185670566e-06,0.0,0.452357,0.34894804131596,1.0,0.0,0.25,-0.3076923076923077,-0.05769230769230771,31-90,0.0,0,0.0,96151096000.0,4e-06,2.3e-05,,,,,0.0,0.0,0.101509,0.261929,0.0,0.0,2.6540960371613637e-13,1.9014980189831285e-13,0.23973722230792732,0.3145002984591255,0.1472,0.0,1.6502,0.0,0.0,0.6,0.0,0.1765,0.0,1.6502,0.4667,0.0,0.6,0.2517,0.24242454626463222,0.31513593363724435,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.43027162270427,1,0.0,0.0,719530.0,3529950.0,818900.0,0.0
ALAB,720.1254636758839,4.5889567800146265e-06,1,1,720.1254728537974,2,39.0,201.967836,401.0,2.935673,2,1,1,720.1254636758839,4.5889567800146265e-06,720.1254636758839,4.5889567800146265e-06,1,1,521255.0,750000.0,12.820334264059566,6.682121201098934e-07,1,0,720.1254590869271,LONG,720.1254636758839,4.5889567800146265e-06,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,58570092756.0,9e-06,1.3e-05,,,,,0.0,0.0,0.017803,0.145613,0.0,0.0,0.00012295105399199034,7.834982947921877e-13,0.29593769920955926,0.28425509638524055,0.5592,0.0,1.6502,0.0,0.15,0.6,0.0,0.4424,0.0,1.6502,0.0,0.15,0.6,0.0,0.2773566128444154,0.288280429791546,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.7637744524110945,1,0.0,578205.0,521255.0,1500000.0,554885.0,0.0
ALHC,9.207912356032233e-21,0.0,1,0,9.207912356032233e-21,1,93.0,64.655172,64.655172,,1,0,0,0.0,0.0,9.207912356032233e-21,0.0,1,0,543750.0,0.0,3.652785433143057e-21,0.0,1,0,9.207912356032233e-21,LONG,9.207912356032233e-21,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,1,1.0,3969289402.0,0.000137,0.0,611634.0,53988.0,0.889012056229706,0.0,0.0,0.0,0.396701,0.0,0.0,0.0,2.3197886128919336e-26,0.0,0.4808020881400903,0.1611153976514437,2.815,0.0,1.6502,0.0,0.0,0.3429,0.0,0.7783,0.0,0.49,0.0,0.0,0.3429,0.0,0.4942857142857142,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1.0186166237736092,1,-1.2266937060842595,1,0.0,0.0,543750.0,0.0,0.0,0.0
APP,3.333187221302452e-09,2.1496256321119676e-19,6,1,6.6659234969437185e-09,7,59.571429,5.949914,5.716804,6.882353,7,0,0,0.0,0.0,3.19716802588773e-09,2.1496256321119676e-19,6,1,7061412.5,564171.5,1.4234959963321071e-09,2.4195078162052212e-20,1,0,3.333187221087489e-09,LONG,5.555312035504086e-10,2.1496256321119676e-19,0.040808,0.0,99.0,1.0,0.16666666666666666,0.0,-0.14102564102564105,-0.3076923076923077,31-90,0.0,0,0.0,159237454880.0,4.4e-05,4e-06,,,,,0.0,0.0,0.427093,0.112555,0.0,0.0,3.488696826817863e-17,1.3499497550572555e-26,0.3278410119596883,0.2594516330789537,0.2505,0.0,1.6502,0.7778,0.0,0.6,0.0,0.3443,0.0,1.6502,0.0,0.0,0.6,0.0,0.4583360056695224,0.24242454626463222,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.5,1,0.0,0.0,12532201.0,1128343.0,0.0,0.0
ARM,0.020327326967209857,169264.92610808506,1,5,338529.8620703109,6,44.166667,73.38143,23.680851,83.321546,6,1,3,0.020327326967209857,169264.89530757192,0.020327326967209857,134799.47473895428,1,5,671920.0,2998764.5,0.012362577201603248,65104.99474903326,0,1,-169264.9057807581,SHORT,0.020327326967209857,33852.98522161701,0.0,0.203618,1.2009178413152013e-07,1.0,0.0,0.2,-0.3076923076923077,-0.1076923076923077,31-90,0.6,0,0.0,345668989165.0,2e-06,9e-06,,,,,0.0,0.0,0.608175,0.384634,0.0,0.0,5.880575812227954e-10,0.000979346897834037,0.3091110248579351,0.4140023378701359,0.6909,0.0,1.6502,0.0,0.15,0.6,0.0,0.7436,0.0,1.6502,0.6222,0.45,0.6,0.074,0.24918205378098518,0.3769801207809233,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.7839364393559447,1,8233183.0,1160215.0,1343840.0,4432679.0,763733.0,0.0
AVGO,0.011019349440132772,0.0020852056496859627,1,1,0.013104555089818734,2,36.5,140.5,140.5,,2,0,0,0.0,0.0,0.011019349440132772,0.0020852056496859627,1,1,534570.0,947500.0,0.006023692224644963,0.0010316819291008232,1,0,0.008934143790446809,LONG,0.011019349440132772,0.0020852056496859627,0.0,0.0,5.284538453937296,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,1865732650448.0,0.0,1e-06,,,,,0.0,0.0,0.546647,0.494763,0.0,0.0,5.906178164104489e-11,1.1176336808948822e-11,0.24938282690470653,0.09341109703947274,0.2437,0.0,1.6502,0.0,0.0,0.6,0.0,0.2843,0.0,0.0498,0.0,0.0,0.6,0.0,0.23,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-3.4144446287430914,1,2980865.0,0.0,534570.0,947500.0,1357785.0,16637700.0
AXP,3.652352783897701e-29,8.24561076029868e-28,1,1,1.685645679898713e-27,2,82.0,5.215827,,5.215827,2,0,0,0.0,0.0,3.652352783897701e-29,8.24561076029868e-28,1,1,500070.0,628356.5,2.4372850787883378e-29,4.611179822624801e-28,0,1,-7.88037548190891e-28,SHORT,3.652352783897701e-29,8.24561076029868e-28,0.0,0.0,0.044294508800769565,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,217239092922.0,2e-06,3e-06,,,,,0.0,0.0,0.667319,0.559228,0.0,0.0,1.681259452325684e-36,3.795638551694413e-35,0.1058152403508814,0.26530058163352194,0.2577,0.0,0.2005,0.0,0.0,0.6,0.0,0.4028,0.0,1.6502,0.0,0.0,0.6,0.0,0.06418205378098515,0.23832330638683377,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-2.7901510666519798,1,0.0,0.0,500070.0,1256713.0,0.0,0.0
BB,0.0,0.007566564482788698,0,2,0.015133128965577397,2,96.0,12.022642,,12.022642,2,0,0,0.0,0.0,0.0,0.007566564480628193,0,2,0.0,823195.0,0.0,5.4588613496456795e-05,0,1,-0.007566564482788698,SHORT,0.0,0.003783282241394349,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,5196880416.0,0.0,0.000158,,,,,0.0,0.0,0.0,0.007214,0.0,0.0,0.0,7.27991013560076e-09,0.14449058631461958,0.31257187587127166,0.7926,0.0,0.3095,0.0,0.0,0.3429,0.0,0.9771,0.0,1.6502,0.1556,0.0,0.3429,0.0,0.03428571428571428,0.5098412698412698,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,-3.5,1,-1.7212813508191425,1,0.0,0.0,0.0,1646390.0,0.0,0.0
