ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score
AAL,558012.9438577887,483818.9974124968,5,6,1248716.087436763,11,49.090909,0.777321,1.205665,0.420367,11,1,1,201030.4658115204,20542.369330733953,201030.4658115204,150768.64102653056,5,6,1.1354577530638235,1042538.0,831958.0,74193.94644529186,LONG,111602.58877155774,80636.49956874947,0.639739,0.688378,1.1533506266642837,1.0,7415220355.0,0.000141,0.000112,0.15050475026855456,0.10874457630160266,0.546573679746075,0.507193212188843
AAPL,731049.0375358847,1179181.736296573,6,13,2901564.850175788,19,45.421053,0.284713,0.265672,0.293501,19,2,4,211277.42088491295,304595.9138881479,231508.72653435732,234893.29225021345,6,13,1.310063827058238,1063542.5,1708429.5,-448132.6987606883,SHORT,121841.50625598077,90706.2874074287,0.68332,0.8008,0.6199629921608796,1.0,3805351488000.0,0.0,0.0,0.0003201846311443301,0.0002383650700689983,0.24010181345823794,0.32676943250585694
ABVX,1817.1272696568526,0.07697390469891342,2,2,3634.408369702431,4,44.0,0.252141,0.199685,0.304598,4,1,1,0.00011742067152243862,0.05505259595843691,1817.127152236181,0.05505259595843691,2,2,32972.34625222852,78515.0,144600.0,1817.0502957521537,LONG,908.5636348284263,0.03848695234945671,0.0,0.284789,99.0,1.0,9527252140.0,8e-06,1.5e-05,0.0009536470972714556,4.0396697582789816e-08,0.23035434448543418,0.2665340881990813
ADBE,118452.70866144149,164013.29465787078,11,5,341452.08773651154,16,51.3125,0.392663,0.514248,0.125176,16,1,2,9372.83158404418,49203.92828776303,53452.25044511985,82574.45863255853,11,5,17.197537206759645,1815589.0,615631.0,-45560.58599642929,SHORT,10768.428060131044,32802.65893157416,0.548746,0.496538,0.7222140675152708,1.0,97052462000.0,1.9e-05,6e-06,0.0011095471292764366,0.003379889418114314,0.4054212411334196,0.3043385359361211
ADC,2.6664451522401884e-29,0.0,1,0,2.6664451522401884e-29,1,31.0,3.061224,3.061224,,1,0,0,0.0,0.0,2.6664451522401884e-29,0.0,1,0,0.0,168750.0,0.0,2.6664451522401884e-29,LONG,2.6664451522401884e-29,0.0,0.0,0.0,99.0,1.0,9305794021.0,1.8e-05,0.0,2.865360168324092e-35,0.0,0.25692506767675094,0.05
ALAB,416690.34683380113,134101.57316220232,1,2,1041935.7137130093,3,52.0,0.44614,0.665138,0.336641,3,1,0,416690.34683380113,0.0,416690.34683380113,74453.44688320466,1,2,0.2502518016437157,695400.0,188797.5,282588.7736715988,LONG,416690.34683380113,67050.78658110116,0.0,0.444798,3.107274113255883,1.0,28390928028.0,2.4e-05,7e-06,0.1467688363067415,0.0236169759984505,0.20775270585657957,0.12679789109756195
AMAT,558398.5356774468,106664.73873774352,12,6,738826.8605627635,18,63.888889,2.095588,0.819715,4.647333,18,3,2,182363.26854065052,54327.67558169455,132707.2495444709,48815.635732167524,12,6,13.917230611900202,1213095.0,755580.0,451733.7969397032,LONG,46533.21130645389,17777.456456290587,0.762343,0.542345,5.235080892574824,1.0,314055232668.0,4e-06,2e-06,0.0014816887752876883,0.0005660614633058456,0.4147039300310869,0.4568679568719494
AMD,1159975.2406684407,493195.11260720255,4,6,2146365.4658828457,10,40.7,0.20182,0.232504,0.181364,10,2,0,282745.73252893874,0.0,754100.9784423254,215267.1680267634,4,6,0.9439564455724512,1608747.0,581513.0,666780.1280612382,LONG,289993.8101671102,82199.18543453376,0.349899,0.563525,2.3519601289972325,1.0,402434308378.0,4e-06,1e-06,0.007205991242046981,0.002042549149595004,0.1852867721101069,0.19068037454623482
AMZN,3794077.9599750936,3621231.1082238546,17,10,11156334.078892646,27,61.703704,0.387728,0.335689,0.476196,27,3,0,1353838.72050923,0.0,1028719.5263371115,1252058.968937008,17,10,0.46668250350408225,4425806.5,4237687.5,172846.85175123904,LONG,223181.05646912314,362123.11082238547,0.728862,0.654245,1.0477315163229162,1.0,2575200167504.0,2e-06,2e-06,0.0008666551799949605,0.0014061940325725106,0.27624684154760254,0.2334170558333168
ANF,0.0032479270446920897,0.0018944811534769286,3,2,0.005142408198169019,5,59.4,1.339162,1.073588,1.737524,5,0,0,0.0,0.0,0.0029619109474635155,0.001883091050939856,3,2,450.4573647996436,356526.0,687226.0,0.0013534458912151611,LONG,0.0010826423482306966,0.0009472405767384643,0.088061,0.006012,1.7144150728188512,1.0,4191453331.0,8.5e-05,0.000164,2.5829760293964646e-09,2.259933493074277e-09,0.46255373349385553,0.5175847733333333
APLD,104117.94550416022,62717.742762727205,2,2,229553.43102961464,4,39.5,4.685632,7.26631,2.104955,4,0,1,0.0,17573.636939432385,54208.57405523316,45144.10582329482,2,2,0.5886403971871802,154292.0,101055.0,41400.202741433015,LONG,52058.97275208011,31358.871381363602,0.479354,0.280202,1.660103519638097,1.0,7887239276.0,2e-05,1.3e-05,0.06600404898389456,0.03975899587170531,0.3510852809865451,0.26432688760279877
ARKK,121706.089486871,78707.89778831415,5,2,243131.62826959015,7,46.857143,1.152812,1.109889,1.324503,7,0,2,0.0,78707.89778831415,49302.510432634954,42407.21626517233,5,2,2.7302903501094455,441871.0,129000.0,42998.19169855685,LONG,24341.2178973742,39353.948894157074,0.594905,0.461208,1.5463008529868376,1.0,5723514000.0,7.7e-05,2.3e-05,0.042528450000077225,0.0687583692363766,0.5126168467490355,0.37706635088393664
ASST,4.1351441668269484e-30,0.0,1,0,8.270288333653897e-30,1,31.0,8.87037,8.87037,,1,0,0,0.0,0.0,4.1351441668269484e-30,0.0,1,0,0.0,35495.5,0.0,4.1351441668269484e-30,LONG,4.1351441668269484e-30,0.0,0.0,0.0,99.0,1.0,686539152.0,5.2e-05,0.0,6.023173120980212e-35,0.0,0.3495762181062652,0.05
AVGO,1967492.0127097748,1333805.5789007398,11,8,3870759.5823790072,19,39.0,0.509307,0.602365,0.381351,19,2,3,265250.0977118113,463250.9382767713,659783.5603346643,359409.00858855946,11,8,1.2482178741305512,3829877.5,1738307.5,633686.433809035,LONG,178862.91024634315,166725.69736259247,0.664658,0.730539,1.4750965536756038,1.0,1797990242874.0,2e-06,1e-06,0.00099479355327557,0.0009272892220821485,0.2991692742747495,0.2799612745456572
AXON,253089.48299196747,0.14048355316133937,3,2,253090.09506738308,5,46.0,5.182111,4.785839,5.578383,5,0,0,0.0,0.0,253089.1518836582,0.1404835531613393,3,2,164716764.46377546,747591.0,707999.0,253089.3425084143,LONG,84363.16099732248,0.07024177658066968,1e-06,0.0,99.0,1.0,28913415860.0,2.6e-05,2.4e-05,0.029177860341999203,2.4293835401802185e-08,0.44649968421049957,0.41840724828618736
AXP,250314.31877636447,292116.09113746136,9,14,993383.0027249645,23,50.043478,4.094749,0.311347,6.526937,23,4,4,106059.34745641156,134677.5819288691,88704.33802528631,73173.41787601772,9,14,9.85887558571392,793191.5,1124840.0,-41801.7723610969,SHORT,27812.702086262718,20865.43508124724,0.645628,0.749506,0.8569001378926908,1.0,222339347099.0,4e-06,5e-06,0.0012509122856189142,0.0009384499573958263,0.38635091098346785,0.560605819529735
BABA,105346.52576772876,0.0,1,0,105346.52576772876,1,65.0,0.361639,0.361639,,1,0,0,0.0,0.0,105346.52576772876,0.0,1,0,0.0,106215.0,0.0,105346.52576772876,LONG,105346.52576772876,0.0,0.0,0.0,99.0,1.0,295610864059.0,0.0,0.0,0.0035636892474527927,0.0,0.05,0.05
BAC,215958.4036070644,294669.03255382105,6,8,653977.2437067422,14,51.785714,0.16766,0.228368,0.122129,14,1,1,43580.128684378324,0.036318836052906776,73230.82206163423,124051.7689189063,6,8,3.849989834352163,781773.0,602664.5,-78710.62894675665,SHORT,35993.06726784407,36833.62906922763,0.660903,0.579013,0.7328846256269558,1.0,382875993770.0,2e-06,2e-06,0.0009400711419234528,0.0009620250333938202,0.302836385443378,0.32365376639575894
BE,3693027.462086151,551372.1800845808,5,3,4542629.788171722,8,39.5,1.406391,1.709669,0.900928,8,1,2,69252.65053561762,389371.2551783764,2151739.2373148235,270020.2397626667,5,3,0.4233065098560517,5108872.0,706196.0,3141655.28200157,LONG,738605.4924172302,183790.72669486026,0.417351,0.510276,6.6978850139295,1.0,49564453144.0,0.000103,1.4e-05,0.14901919532358276,0.03708115696563656,0.5295852327403975,0.22944615133173688
