ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,total_call_premium,total_put_premium,bullish_unusual_premium_share,bearish_unusual_premium_share,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,bullish_unusual_premium_share_tier,bearish_unusual_premium_share_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
AAPL,0.0,3.2741982181009896e-07,0,1,6.548396436201979e-07,1,91.0,1.863986,,1.863986,1,0,1,0.0,3.2741982181009896e-07,0.0,3.2741982181009896e-07,0,1,0.0,752095.5,0.0,9.24953242324396e-08,0,0,-3.2741982181009896e-07,SHORT,0.0,3.2741982181009896e-07,0.0,0.0,0.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,1.0,0,0.0,3979469808400.0,0.0,0.0,,,,,0.0,0.0,0.0,0.282498,0.0,0.0,0.0,8.22772473657094e-16,0.04870485489800405,0.15053730920360758,0.1442,0.0,0.0,0.0,0.0,0.3429,0.0,0.085,0.0,0.9275,0.0,0.15,0.3429,0.0,0.03428571428571428,0.14203676228571427,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1303930.0,698022.0,0.0,1504191.0,35770779.0,0.0
ALAB,150976.19583423086,0.0,1,0,301952.3916684617,1,52.0,2.082902,2.082902,,1,0,0,0.0,0.0,150976.19583423086,0.0,1,0,312000.0,0.0,20330.785093228562,0.0,0,0,150976.19583423086,LONG,150976.19583423086,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,36228454819.0,9e-06,0.0,,,,,1e-06,0.0,0.134662,0.0,0.0,0.0,0.04167337430992266,0.0,0.23714658089470667,0.11424345820068402,0.543,0.1521,1.0764,0.0,0.0,0.6,0.0,0.5424,0.0,0.0,0.0,0.0,0.6,0.0,0.21520816358107006,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,624000.0,0.0,0.0,0.0
AMD,249033.41650415884,51.125420528108414,1,1,498169.0838493739,2,68.0,2.320359,2.120944,2.519774,2,0,0,0.0,0.0,249033.41650415884,51.125420528108414,1,1,551117.5,374923.0,113185.78221890268,1.7094505071606168,0,0,248982.29108363073,LONG,249033.41650415884,51.125420528108414,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,567073195304.0,1e-06,1e-06,,,,,0.0,0.0,0.4545,0.033436,0.0,0.0,0.0043915568319298805,9.015665164829523e-07,0.19266923187917487,0.22318499785720716,0.2245,0.0,1.1022,0.0,0.0,0.6,0.0,0.2584,0.0,1.3734,0.0,0.0,0.6,0.0,0.17022419200000002,0.19734463200000002,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,9724692.0,1102235.0,749846.0,0.0,0.0
AXSM,0.0,4.6861657923308875e-12,0,1,9.372331584661775e-12,1,32.0,3.472222,,3.472222,1,0,0,0.0,0.0,0.0,4.6861657923308875e-12,0,1,0.0,940000.0,0.0,8.920965736153329e-13,0,0,-4.6861657923308875e-12,SHORT,0.0,4.6861657923308875e-12,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,9512465622.0,0.0,9.9e-05,654658.0,3474402.0,0.0,0.2705501551058283,0.0,0.0,0.0,0.190368,0.0,0.0,0.0,4.926341895515433e-18,0.14444278241675212,0.510069843915002,0.8444,0.0,0.0,0.0,0.0,0.6,0.0,2.8007,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.5178723011831046,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,1880000.0,0.0,0.0
BE,3.3379591800098125,0.03762348681676056,1,1,6.713541846836385,2,43.5,5.064569,1.207569,8.921569,2,1,0,3.3379591800098125,0.0,3.3379591800098125,0.03762348681676056,1,1,602020.5,1471680.0,0.025110641135463487,0.020636437898447952,0,0,3.300335693193052,LONG,3.3379591800098125,0.03762348681676056,0.0,0.0,88.72009115653826,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,64854330862.0,9e-06,2.3e-05,,,,,0.0,0.0,0.007523,0.548499,0.0,0.0,5.14685624790806e-07,5.80122966603688e-09,0.14491254152014257,0.2411763485747371,0.218,0.0,0.4811,0.0,0.15,0.6,0.0,0.1118,0.0,1.7,0.0,0.0,0.6,0.0,0.15547130484441535,0.3136486778277206,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,1237012.0,621225.0,1204041.0,1471680.0,0.0,0.0
BMNR,6.6717066228618345,0.0,1,0,6.6717066228618345,1,120.0,2.739009,2.739009,,1,0,0,0.0,0.0,6.6717066228618345,0.0,1,0,1096000.0,0.0,0.7025615235219113,0.0,0,0,6.6717066228618345,LONG,6.6717066228618345,0.0,0.0,0.0,99.0,0.7,0.0,0.0,-0.3076923076923077,-0.3076923076923077,91+,0.0,0,0.0,11903102053.0,9.2e-05,0.0,,,,,0.0,0.0,0.105305,0.0,0.0,0.0,5.605015056709801e-06,0.0,0.20157755908406827,0.04325958646721728,0.1504,0.0,1.5225,0.0,0.0,0.3429,0.0,0.0897,0.0,0.0,0.0,0.0,0.3429,0.0,0.45921040913276645,0.03428571428571428,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,1096000.0,0.0,0.0,1092000.0
BURL,33.912471446092425,278364.0083928719,3,1,278431.83333576407,4,40.25,,,,4,0,0,0.0,0.0,33.912471446092425,278364.0083928719,3,1,1197337.5,750000.0,0.6956175063263897,10626.093064170616,0,0,-278330.0959214258,SHORT,11.304157148697476,278364.0083928719,0.0,0.0,0.00012182778816085201,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,20797807324.0,5.8e-05,3.6e-05,1063077.0,892642.0,1.1262942383289263,0.840202455183601,0.0,1e-06,0.020512,0.038173,0.0,0.0,5.435263906716187e-06,0.13384295952758865,0.3726105641932177,0.36949904079876705,2.815,0.0,0.0,0.3111,0.0,0.6,0.0,2.5829,0.512,0.0,0.0,0.0,0.6,0.0,0.28105286764811854,0.2375004722442033,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2394675.0,750000.0,0.0,0.0
CCJ,5.658930588016171e-17,6.711909175847739e-16,2,1,7.843695293450973e-16,3,39.0,1687.131594,2526.189815,9.015152,3,0,0,0.0,0.0,5.658218561082305e-17,6.711909175847739e-16,2,1,1066000.0,515060.0,4.3074330034528177e-19,3.571474552105932e-16,0,0,-6.146016117046121e-16,SHORT,2.8294652940080853e-17,6.711909175847739e-16,0.000126,0.0,0.08431178729860311,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,53191192013.0,2e-05,1e-05,,,,,0.0,0.0,0.007612,0.53211,0.0,0.0,5.319424489145798e-24,1.2618459789747405e-22,0.2914079579518475,0.27271924838404454,0.4585,0.0,1.7,0.1556,0.0,0.6,0.0,0.4272,0.0,1.7,0.0,0.0,0.6,0.0,0.3187228360315742,0.2662331240351296,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,2132000.0,515060.0,0.0,1058930.0
CDNS,0.0,1934.3158513709377,0,1,1934.3158513709377,1,55.0,10.699911,,10.699911,1,0,0,0.0,0.0,0.0,1934.3158513709377,0,1,0.0,15780000.0,0.0,404.50109732684587,0,0,-1934.3158513709377,SHORT,0.0,1934.3158513709377,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,90762791390.0,0.0,0.000174,27026638.0,20934893.0,0.0,0.7537654957204701,0.0,0.0,0.0,0.209118,0.0,0.0,0.0,0.00021311771285871398,0.13887985360709365,0.5114994530821066,0.7888,0.0,0.0,0.0,0.0,0.6,0.0,2.815,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.52,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,0.0,15780000.0,0.0,0.0
CELH,2.3343675346151357e-20,0.0,1,0,2.3343675346151357e-20,1,73.0,2.60574,2.60574,,1,0,0,0.0,0.0,2.3343675346151357e-20,0.0,1,0,719800.0,0.0,8.82538033476595e-22,0.0,0,0,2.3343675346151357e-20,LONG,2.3343675346151357e-20,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,1,1.0,8888799598.0,8.1e-05,0.0,,,,,0.0,0.0,0.037806,0.0,0.0,0.0,2.626189857110035e-26,0.0,0.2778664025867438,0.08774275564563211,0.7468,0.0,1.4319,0.0,0.0,0.6,0.0,0.2774,0.0,0.0,0.0,0.0,0.6,0.0,0.4508190806650039,0.06,1,4,1,4,4,4,4,1,4,1,4,4,4,4,4,4,1,1,0.0,0.0,719800.0,0.0,0.0,0.0
