ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,bullish_premium_raw,bearish_premium_raw,bullish_delta_premium_raw,bearish_delta_premium_raw,bullish_repeat_2h,bearish_repeat_2h,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,bullish_accel_ratio,bearish_accel_ratio,bullish_accel_score,bearish_accel_score,dominant_dte_bucket,sweep_share,multileg_count,multileg_share,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,bullish_ppt_bps,bearish_ppt_bps,bullish_score,bearish_score,bullish_flow_intensity_contrib,bullish_premium_per_trade_contrib,bullish_vol_oi_contrib,bullish_repeat_contrib,bullish_sweep_contrib,bullish_dte_contrib,bullish_breadth_contrib,bearish_flow_intensity_contrib,bearish_premium_per_trade_contrib,bearish_vol_oi_contrib,bearish_repeat_contrib,bearish_sweep_contrib,bearish_dte_contrib,bearish_breadth_contrib,bullish_score_abs,bearish_score_abs,bullish_flow_intensity_tier,bullish_premium_per_trade_tier,bullish_vol_oi_tier,bullish_repeat_tier,bullish_sweep_tier,bullish_dte_tier,bullish_breadth_tier,bearish_flow_intensity_tier,bearish_premium_per_trade_tier,bearish_vol_oi_tier,bearish_repeat_tier,bearish_sweep_tier,bearish_dte_tier,bearish_breadth_tier,bullish_zscore_tier,bearish_zscore_tier,lottery_bullish_premium,lottery_bearish_premium,swing_bullish_premium,swing_bearish_premium,leap_bullish_premium,leap_bearish_premium
EQNR,0.0,43372.47847804415,0,1,43372.47847804415,1,87.0,17.020833,,17.020833,1,0,0,0.0,0.0,0.0,43372.47847804415,0,1,0.0,643200.0,0.0,18754.87418385977,0,0,-43372.47847804415,SHORT,0.0,43372.47847804415,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,94135204280.0,0.0,7e-06,0.0,0.0,0.0,0.432414,0.0,0.0,0.0,0.00460746633629594,0.11377207866702321,0.4001213655660896,0.5377,0.0,0.0,0.0,0.0,0.6,0.0,1.7012,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.25449573957662464,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,643200.0,0.0,0.0
FCEL,39153.526065970334,0.0,1,0,39153.526065970334,1,87.0,27.572549,27.572549,,1,1,0,39153.526065970334,0.0,39153.526065970334,0.0,1,0,849286.0,0.0,3008.8175967186976,0.0,0,0,39153.526065970334,LONG,39153.526065970334,0.0,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,1.0,0,0.0,502759948.0,0.001689,0.0,6e-06,0.0,0.076847,0.0,0.0,0.0,0.7787717820746202,0.0,0.6964994530821067,0.13459279545167044,2.815,1.7,1.7,0.0,0.15,0.6,0.0,0.7459,0.0,0.0,0.0,0.0,0.6,0.0,0.7050000000000001,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,849286.0,0.0,0.0,0.0
FCX,0.0,1.0679729242794688e-29,0,1,1.0679729242794688e-29,1,31.0,260.5,,260.5,1,0,0,0.0,0.0,0.0,1.0679729242794688e-29,0,1,0.0,703885.0,0.0,6.174691249249575e-30,0,0,-1.0679729242794688e-29,SHORT,0.0,1.0679729242794688e-29,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,97111712517.0,0.0,7e-06,0.0,0.0,0.0,0.578169,0.0,0.0,0.0,1.0997364752398055e-36,0.09337917411945605,0.27479073234876006,0.3338,0.0,0.0,0.0,0.0,0.6,0.0,0.4479,0.0,1.7,0.0,0.0,0.6,0.0,0.06,0.25449573957662464,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,703885.0,2300744.0,0.0
FSLR,0.0,3.58937032557928e-05,0,1,3.58937032557928e-05,1,32.0,1.127711,,1.127711,1,0,0,0.0,0.0,0.0,3.58937032557928e-05,0,1,0.0,1934855.0,0.0,1.7550789275698567e-05,0,0,-3.58937032557928e-05,SHORT,0.0,3.58937032557928e-05,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,20025304590.0,0.0,9.7e-05,0.0,0.0,0.0,0.488966,0.0,0.0,0.0,1.7924173434903445e-11,0.11061696590554809,0.17658890386501397,0.5062,0.0,0.0,0.0,0.0,0.6,0.0,0.739,0.0,0.4268,0.0,0.0,0.6,0.0,0.06,0.3862689862096242,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,616275.0,0.0,0.0,1934855.0,0.0,0.0
FTNT,422931.940318153,0.0,1,0,845863.880636306,1,86.0,8.419355,8.419355,,1,0,0,0.0,0.0,422931.940318153,0.0,1,0,494134.0,0.0,186076.32346473157,0.0,1,0,422931.940318153,LONG,422931.940318153,0.0,0.0,0.0,99.0,1.0,1.0,0.0,0.6923076923076923,-0.3076923076923077,31-90,0.0,0,0.0,63085884687.0,8e-06,0.0,3e-06,0.0,0.439968,0.0,0.0,0.0,0.06704066090481661,0.0,0.3335667893753151,0.11280748605663564,0.7814,0.2543,1.7,0.0,0.0,0.6,0.0,0.5281,0.0,0.0,0.0,0.0,0.6,0.0,0.2838721678258895,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,988268.0,0.0,0.0,0.0
GEV,0.0,773241.975851063,0,1,773241.975851063,1,30.0,475.0,,475.0,1,0,0,0.0,0.0,0.0,773241.975851063,0,1,0.0,805600.0,0.0,141926.72063838362,0,1,-773241.975851063,SHORT,0.0,773241.975851063,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,8-30,0.0,0,0.0,266382131044.0,0.0,3e-06,0.0,1e-06,0.0,0.183548,0.0,0.0,0.0,0.029027546735983647,0.07877971406246198,0.26294367731862356,0.1878,0.0,0.0,0.0,0.0,0.6,0.0,0.2291,0.1003,1.7,0.0,0.0,0.6,0.0,0.06,0.24835267344535542,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,805600.0,0.0,0.0
GOOGL,0.00020846426803454386,0.0,2,0,0.00020846924781213114,2,64.5,3.452241,3.452241,,2,1,0,0.00020845928825695658,0.0,0.00020845928825695658,0.0,2,0,2177263.0,0.0,2.61591946023634e-05,0.0,0,0,0.00020846426803454386,LONG,0.00010423213401727193,0.0,2.4e-05,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.5,0,0.0,1934592380000.0,1e-06,0.0,0.0,0.0,0.125495,0.0,0.0,0.0,5.387808568607715e-13,0.0,0.27561655605028507,0.0990357516861064,0.1506,0.0,1.7,0.1556,0.15,0.6,0.0,0.3904,0.0,0.0,0.0,0.0,0.6,0.0,0.26055555555555554,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,3617628.0,0.0,520202.0,1261967.0
GS,0.0,3.5205340909223468e-09,0,1,3.5205340909223468e-09,1,35.0,1.269841,,1.269841,1,0,0,0.0,0.0,0.0,3.5205340909223468e-09,0,1,0.0,1065750.0,0.0,1.71785659586422e-09,0,0,-3.5205340909223468e-09,SHORT,0.0,3.5205340909223468e-09,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,274956419879.0,0.0,4e-06,0.0,0.0,0.0,0.487953,0.0,0.0,0.0,1.2803971234683763e-16,0.07483051040296833,0.13490944307553965,0.1483,0.0,0.0,0.0,0.0,0.6,0.0,0.2256,0.0,0.5235,0.0,0.0,0.6,0.0,0.06,0.12477373426463222,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,825640.0,0.0,1065750.0,1425008.0,522000.0
HOOD,1.6970663381553616e-11,0.00022276476154559695,1,1,0.00022276479548692373,2,34.0,1.167511,1.288969,1.046053,2,1,0,1.6970663381553616e-11,0.0,1.6970663381553616e-11,0.00022276476154559695,1,1,1802834.0,1289605.0,1.1429512738254637e-11,0.00016982924683663864,0,0,-0.00022276474457493358,SHORT,1.6970663381553616e-11,0.00022276476154559695,0.0,0.0,7.618199244713105e-08,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,68284423745.0,2.6e-05,1.9e-05,0.0,0.0,0.673487,0.76237,0.0,0.0,2.4852905612747826e-18,3.2623071167369775e-11,0.1620653932288106,0.13321677720027295,0.3342,0.0,0.5365,0.0,0.15,0.6,0.0,0.3609,0.0,0.3713,0.0,0.0,0.6,0.0,0.22252737864164712,0.16674677148619527,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1218892.0,1679454.0,3605668.0,1289605.0,0.0,1461665.0
IBIT,828896.0907690402,0.4076139588751358,1,1,828896.9059969579,2,60.5,3.725122,1.811213,5.639031,2,0,0,0.0,0.0,828896.0907690402,0.4076139588751358,1,1,1209600.0,307132.0,300988.8966151603,0.17562647520723484,0,0,828895.6831550812,LONG,828896.0907690402,0.4076139588751358,0.0,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,60827959338.0,2e-05,5e-06,5e-06,0.0,0.36312,0.430865,0.0,0.0,0.13626892958271875,6.701095405982068e-08,0.21128755606940447,0.23850054691789335,0.1001,0.5211,0.8916,0.0,0.0,0.6,0.0,0.085,0.0,1.7,0.0,0.0,0.6,0.0,0.2744416032296239,0.24648653922592115,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,1209600.0,614264.0,0.0,0.0
INFQ,0.0,524877.4149040179,0,1,524877.4149040179,1,57.0,1.723404,,1.723404,1,0,0,0.0,0.0,0.0,524877.4149040179,0,1,0.0,570000.0,0.0,273397.7348383384,0,1,-524877.4149040179,SHORT,0.0,524877.4149040179,0.0,0.0,0.0,1.0,0.0,1.0,-0.3076923076923077,0.6923076923076923,31-90,0.0,0,0.0,3249243624.0,0.0,0.000175,0.0,8.4e-05,0.0,0.520879,0.0,0.0,0.0,1.6153833803876625,0.13529107787241829,0.5238203903520084,0.7529,0.0,0.0,0.0,0.0,0.6,0.0,2.1063,1.7,0.8319,0.0,0.0,0.6,0.0,0.06,0.603191472,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,570000.0,0.0,0.0
IWM,65457.26984831551,44664.77484801786,4,1,175579.3145446489,5,87.0,20.652361,23.641631,8.695279,5,0,1,0.0,44664.77484801786,26241.578971019793,44664.77484801786,4,1,1337632.5,992000.0,28961.996296391655,19215.611658744052,0,0,20792.495000297647,LONG,16364.317462078878,44664.77484801786,0.599104,0.0,1.4655233362543274,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,76037689213.0,1.8e-05,1.3e-05,0.0,0.0,0.442457,0.430218,0.0,0.0,0.0021521324005834078,0.005874031064108353,0.33750417896713325,0.269320807789322,0.2519,0.0,1.7,0.4667,0.0,0.6,0.3565,0.2395,0.0037,1.7,0.0,0.15,0.6,0.0,0.37835003088598346,0.2930236797155426,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,2233110.0,2675265.0,992000.0,0.0,0.0
KORU,3401368.2404437424,0.0,11,0,6802736.480887485,11,48.0,170.694444,170.694444,,11,10,0,3401368.240288564,0.0,1181383.1145550113,0.0,11,0,7080276.0,0.0,2575646.2810923522,0.0,0,0,3401368.2404437424,LONG,309215.29458579473,0.0,0.652674,0.0,99.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.9091,0,0.0,1491385108.0,0.004747,0.0,0.001727,0.0,0.757238,0.0,0.0,0.0,2.073343048198083,0.0,0.9386482190069231,0.09414372073996774,2.3917,1.7,1.7,1.4,1.2,0.6,0.3948,0.3414,0.0,0.0,0.0,0.0,0.6,0.0,0.9894767142857143,0.06,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0.0,0.0,14160552.0,0.0,727380.0,0.0
LRCX,0.0,2282.8213504077985,0,2,2282.8213504077985,2,33.5,48.555804,,48.555804,2,0,0,0.0,0.0,0.0,2282.821350404855,0,2,0.0,1614983.0,0.0,526.0816461458353,0,0,-2282.8213504077985,SHORT,0.0,1141.4106752038992,0.0,0.0,0.0,1.0,0.0,0.0,-0.3076923076923077,-0.3076923076923077,31-90,0.0,0,0.0,322644963270.0,0.0,5e-06,0.0,0.0,0.0,0.230452,0.0,0.0,0.0,3.537667731229168e-05,0.09447948146267086,0.268950794673053,0.3448,0.0,0.0,0.0,0.0,0.6,0.0,0.234,0.0,1.7,0.1556,0.0,0.6,0.0,0.06,0.26204209478147666,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,642744.0,0.0,0.0,1614983.0,0.0,0.0
