ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,addv,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
ADBE,3593.1464264984625,7800.6264823571255,4,7,14986.91933535405,11,91.090909,0.287839,0.138177,0.373361,11,1,1,504.23877193830737,1670.5598876466433,2150.926062957659,2400.3193468974873,4,7,3.2864722948981475,323927.0,1342940.0,-4207.480055858663,SHORT,898.2866066246156,1114.3752117653037,0.401381,0.692291,0.4606228018512581,0.7,1596403315.975,0.000203,0.000841,0.26466538281736596,0.41291941716860703
AG,117659.79977436189,0.0,3,0,117659.79977436189,3,44.0,22.874152,22.874152,,3,2,0,64660.31264013853,0.0,52999.48713422335,0.0,3,0,1.2200177046314367,625073.0,0.0,117659.79977436189,LONG,39219.93325812063,0.0,0.549553,0.0,99.0,1.0,464360799.64914083,0.001346,0.0,0.573101542880702,0.10286743386736226
AMD,71130.55054061202,216409.09571603595,5,2,431062.9261198826,7,60.714286,0.108651,0.113618,0.096233,7,0,0,0.0,0.0,21820.102644951272,122196.26374846211,5,2,0.23385734320494286,265116.5,826705.0,-145278.54517542393,SHORT,14226.110108122404,108204.54785801798,0.693239,0.435346,0.3286855864595771,1.0,7203964609.554497,3.7e-05,0.000115,0.19835698712215127,0.22802297947794453
AMGN,0.0,101540.74448307455,0,2,203081.47617344704,2,87.5,6.376931,,6.376931,2,0,2,0.0,101540.74448307455,0.0,101540.73169037249,0,2,15874790.35513185,0.0,513682.5,-101540.74448307455,SHORT,0.0,50770.372241537276,0.0,0.0,0.0,1.0,971814496.9702942,0.0,0.000529,0.18,0.5510298105036286
AMZN,143893.94510483855,104931.69516885011,2,5,305554.7056620589,7,70.0,0.100731,0.246547,0.042405,7,0,2,0.0,63601.575701621885,128461.9839730242,42105.162299827454,2,5,3.735648245582328,1235000.0,1046206.5,38962.24993598844,LONG,71946.97255241928,20986.339033770022,0.107245,0.598737,1.371310592793651,1.0,9586427592.7207,0.000129,0.000109,0.31272803682802414,0.35568007315203204
AR,0.0016055389780815603,0.0,1,0,0.0016055389780815603,1,91.0,0.629305,0.629305,,1,1,0,0.0016055389780815603,0.0,0.0016055389780815603,0.0,1,0,0.0,165958.0,0.0,0.0016055389780815603,LONG,0.0016055389780815603,0.0,0.0,0.0,99.0,0.7,303764785.3049675,0.000546,0.0,0.1393359454244019,0.02857142857142857
ARKK,974.9465963640769,0.0,1,0,1949.8931927281537,1,86.0,0.655754,0.655754,,1,0,0,0.0,0.0,974.9465963640769,0.0,1,0,0.0,48510.0,0.0,974.9465963640769,LONG,974.9465963640769,0.0,0.0,0.0,99.0,1.0,831918957.3103371,5.8e-05,0.0,0.05934524,0.05
ARM,430836.7045937404,262136.65825296048,13,14,1006426.8125906829,27,62.814815,6.652604,2.522925,10.487306,27,0,8,0.0,147258.5508035099,79679.04791399559,34034.62013411409,13,14,0.6724417399654555,1802193.0,1021838.5,168700.04634077993,LONG,33141.28496874926,18724.047018068606,0.81506,0.870165,1.6435576293109881,1.0,957906793.259964,0.001881,0.001067,0.6244232440663757,0.6889828760781096
ASML,144071.52316979962,4597.8517271938745,2,2,153267.22662418737,4,77.25,0.644149,0.915803,0.10084,4,2,0,144071.52316979962,0.0,141084.53311177934,3595.320808287623,2,2,29.702250261486704,1060320.0,293351.0,139473.67144260576,LONG,72035.76158489981,2298.9258635969372,0.020733,0.218043,31.33453006274481,1.0,2320969051.1711426,0.000457,0.000126,0.4308204380308345,0.21119919716435614
AVGO,43501.64691364344,79143.0258829507,7,4,134934.60784046,11,61.181818,0.075427,0.095221,0.040789,11,1,3,117.115591132212,68564.91401961356,38544.47558879062,25711.087759592065,7,4,29.597960951512043,1545040.0,389234.0,-35641.378969307254,SHORT,6214.520987663348,19785.756470737673,0.113954,0.675131,0.5496586266234071,1.0,9711247966.859503,0.000159,4e-05,0.30229269064900915,0.35451027626913045
