ticker,bullish_premium,bearish_premium,bullish_count,bearish_count,total_premium,total_count,avg_dte,avg_volume_oi_ratio,bullish_vol_oi,bearish_vol_oi,repeat_flow_count,bullish_sweep_count,bearish_sweep_count,bullish_sweep_premium,bearish_sweep_premium,bullish_max_trade_premium,bearish_max_trade_premium,bullish_repeat_count,bearish_repeat_count,flow_velocity,bullish_premium_raw,bearish_premium_raw,net_premium_bias,dominant_direction,bullish_premium_per_trade,bearish_premium_per_trade,bullish_breadth,bearish_breadth,flow_imbalance_ratio,dte_score,marketcap,bullish_flow_intensity,bearish_flow_intensity,bullish_score,bearish_score
BA,17.56321591835676,62865.006525233206,3,7,122612.87981315827,10,80.4,0.228673,0.25203,0.218663,10,0,3,0.0,59332.921330913065,10.75938639621529,57885.017564395035,3,7,4067.883539243782,258009.0,1622952.0,-62847.44330931485,SHORT,5.85440530611892,8980.715217890458,0.387391,0.079217,0.00027937984721765856,1.0,156763133833.0,2e-06,1e-05,0.22719459523809524,0.3213114555461205
BABA,118876.07172273322,92459.96308334894,6,7,255050.1721716976,13,72.692308,0.545325,0.27542,0.776672,13,1,1,8341.092527508938,37827.76377699903,90203.08961354979,42587.47211609512,6,7,9.187868374210428,980020.0,527794.0,26416.108639384285,LONG,19812.678620455536,13208.566154764134,0.241201,0.539396,1.2857032142179337,1.0,299906123860.0,3e-06,2e-06,0.32523723459103826,0.35998370740453994
BE,1665629.9188782193,332456.601686867,7,3,2104151.193734093,10,61.7,0.520134,0.679674,0.147873,10,1,0,692728.726821959,0.0,692728.726821959,283994.419318284,7,3,2.644145191884517,2283474.0,591459.0,1333173.3171913524,LONG,237947.13126831705,110818.86722895567,0.584104,0.14577,5.010067210056597,1.0,42143952857.0,5.4e-05,1.4e-05,0.5020236987987916,0.32577000831197667
BKNG,0.0,1190.3965023282929,0,1,2380.7930046565857,1,51.0,14.0,,14.0,1,0,0,0.0,0.0,0.0,1190.3965023282929,0,1,0.0,0.0,37500.0,-1190.3965023282929,SHORT,0.0,1190.3965023282929,0.0,0.0,0.0,1.0,134223722012.0,0.0,0.0,0.05,0.2
BMNR,401.6298147398844,31479.724462329108,2,1,63762.708554137986,3,62.666667,1.809988,2.56127,0.307424,3,0,0,0.0,0.0,203.1171948864801,31479.724462329108,2,1,155.96039074824327,150026.0,52920.0,-31078.094647589223,SHORT,200.8149073699422,31479.724462329108,0.494268,0.0,0.01275836499841361,1.0,9661278459.0,1.6e-05,5e-06,0.3529981488480225,0.2548127506099412
BP,0.007247652391350153,1318.5607686703245,2,4,2637.130425346211,6,102.666667,0.527515,1.085888,0.248328,6,0,0,0.0,0.0,0.005607299220471151,1281.772137103772,2,4,166173.66713236316,163922.5,372650.0,-1318.5535210179332,SHORT,0.0036238261956750765,329.6401921675811,0.226329,0.027901,5.49663888351456e-06,0.7,92871660302.0,2e-06,4e-06,0.21608154190476192,0.19857142857142857
BSX,0.0,504.4178268756479,0,1,504.4178268756479,1,52.0,0.082338,,0.082338,1,0,0,0.0,0.0,0.0,504.4178268756479,0,1,0.0,0.0,217824.0,-504.4178268756479,SHORT,0.0,504.4178268756479,0.0,0.0,0.0,1.0,103545527120.0,0.0,2e-06,0.05,0.05
BTDR,263785.108691811,30221.949278095723,3,1,324229.00724800245,4,50.0,6.394231,4.485348,12.120879,4,0,0,0.0,0.0,120421.84955982605,30221.949278095723,3,1,1.26159065587025,531790.0,38713.0,233563.15941371524,LONG,87928.369563937,30221.949278095723,0.543485,0.0,8.728262570508557,1.0,1653931842.0,0.000322,2.3e-05,0.6277332438053177,0.3442850521975138
BX,43093.88164373902,75.94009401422346,4,3,44692.152952906115,7,77.857143,1.355797,0.924151,1.931325,7,0,0,0.0,0.0,41571.547908337496,62.14993834056929,4,3,3907044.651388301,272200.0,557535.0,43017.9415497248,LONG,10773.470410934755,25.31336467140782,0.035326,0.181593,99.0,1.0,80437548276.0,3e-06,7e-06,0.27666106517165845,0.2983742380952381
CCJ,0.0,1104.191309380451,0,2,1104.191309380451,2,45.0,52.590906,,52.590906,2,0,1,0.0,334.19253195595627,0.0,769.9987774244946,0,2,0.43401696438242315,0.0,463318.0,-1104.191309380451,SHORT,0.0,552.0956546902255,0.0,0.302658,0.0,1.0,47473628762.0,0.0,1e-05,0.068807401789905,0.2591163065518097
CCL,0.0,51440.77503772012,0,3,59609.86933607965,3,62.0,0.30809,,0.30809,3,0,0,0.0,0.0,0.0,43271.6807393606,0,3,0.0,0.0,243790.0,-51440.77503772012,SHORT,0.0,17146.925012573374,0.0,0.158806,0.0,1.0,13577202566.0,0.0,1.8e-05,0.05,0.14132175179340328
CIEN,139.36932377247433,0.0,1,0,139.36932377247433,1,53.0,14.0,14.0,,1,1,0,139.36932377247433,0.0,139.36932377247433,0.0,1,0,0.0,1076128.0,0.0,139.36932377247433,LONG,139.36932377247433,0.0,0.0,0.0,99.0,1.0,61890091498.0,1.7e-05,0.0,0.2215915728206495,0.05
COIN,19953.17324226612,70189.00854334599,1,1,110095.35502787822,2,84.0,0.091378,0.075903,0.106853,2,0,1,0.0,70189.00854334599,19953.17324226612,70189.00854334599,1,1,1.7588432599449153,26540.0,93345.0,-50235.835301079875,SHORT,19953.17324226612,70189.00854334599,0.0,0.0,0.2842777474188686,1.0,40392775446.0,1e-06,2e-06,0.18248865224920124,0.24613565362960504
CRWD,1375026.4382129894,0.0,8,0,1377041.1960163035,8,51.375,0.503807,0.503807,,8,2,0,496360.95564372814,0.0,722200.4846023341,0.0,8,0,334.67734851518725,2326050.0,0.0,1375026.4382129894,LONG,171878.30477662367,0.0,0.474773,0.0,99.0,1.0,97859532767.0,2.4e-05,0.0,0.4868240044759917,0.18
CRWV,1629834.2150393396,2031535.611239973,3,2,3661369.8262793124,5,70.4,0.589961,0.54742,0.653772,5,0,0,0.0,0.0,1026834.6681216866,1710461.5483619447,3,2,2.5656858303944765,2391200.0,2124250.0,-401701.3962006334,SHORT,543278.0716797799,1015767.8056199865,0.369976,0.158045,0.8022671155858055,1.0,36698479334.0,6.5e-05,5.8e-05,0.4197276090232907,0.3912490591148419
CTRA,37481.05521992193,0.0,2,0,37481.05521992193,2,51.5,134.233264,134.233264,,2,0,0,0.0,0.0,36830.816265618174,0.0,2,0,56.64197141965229,3063080.0,0.0,37481.05521992193,LONG,18740.527609960965,0.0,0.017348,0.0,99.0,1.0,26711214114.0,0.000115,0.0,0.4958147669130056,0.18
DIA,292148.0728316513,742299.2134324925,3,3,1326595.359095795,6,57.666667,0.480624,0.606085,0.355164,6,0,0,0.0,0.0,145084.75922427326,641751.3991993385,3,3,25.868681951834713,422078.5,1081071.0,-450151.14060084114,SHORT,97382.69094388378,247433.07114416416,0.503386,0.135455,0.39357184750434926,1.0,464.152332,0.0,0.0,0.36258000060970363,0.3591991666666667
DIS,594.0941459133672,10997.996766694803,5,7,14904.160546263267,12,69.416667,8.247915,0.486345,13.791894,12,0,1,0.0,95.1489401463124,350.5567733326935,4503.108903474285,5,7,314.6143864231408,700217.0,1323929.0,-10403.902620781437,SHORT,118.81882918267345,1571.1423952421148,0.409931,0.590552,0.05401839612396146,1.0,169977329703.0,4e-06,8e-06,0.2554712619047619,0.45753942857142854
EA,0.0020547025530202314,0.0,1,0,0.004109405106040463,1,90.0,0.071113,0.071113,,1,0,0,0.0,0.0,0.0020547025530202314,0.0,1,0,0.0,36720.0,0.0,0.0020547025530202314,LONG,0.0020547025530202314,0.0,0.0,0.0,99.0,1.0,50636336288.0,1e-06,0.0,0.05,0.05
EEM,31544.719496181668,445720.6583844673,3,3,508810.09737683064,6,73.166667,0.015608,0.012658,0.018558,6,0,0,0.0,0.0,28093.659401458637,238346.92683281668,3,3,41.90121689944005,107527.5,653172.0,-414175.93888828566,SHORT,10514.906498727223,148573.55279482243,0.109402,0.465255,0.07077239724655525,1.0,25616966842.0,4e-06,2.5e-05,0.23756247365709832,0.38950762869575484
ENPH,2925.488223612157,6587.503382065323,2,1,12438.479829289638,3,62.666667,0.183725,0.179042,0.193093,3,0,0,0.0,0.0,2750.266433217269,6587.503382065323,2,1,34.493530231764225,171542.5,194755.0,-3662.0151584531664,SHORT,1462.7441118060785,6587.503382065323,0.059895,0.0,0.444096656037686,1.0,5575632772.0,3.1e-05,3.5e-05,0.21908078103159095,0.22139069995859703
EQT,0.0,123.52916462795811,0,1,247.05832925591622,1,86.0,0.055368,,0.055368,1,0,0,0.0,0.0,0.0,123.52916462795811,0,1,0.0,0.0,35500.0,-123.52916462795811,SHORT,0.0,123.52916462795811,0.0,0.0,0.0,1.0,42406932820.0,0.0,1e-06,0.05,0.05
EWY,180644.4490350867,0.0,2,0,180644.4490350867,2,98.5,0.327756,0.327756,,2,1,0,76612.72358117093,0.0,104031.72545391577,0.0,2,0,1.3578909689027634,246880.0,0.0,180644.4490350867,LONG,90322.22451754335,0.0,0.424108,0.0,99.0,0.7,17027438168.0,1.4e-05,0.0,0.2593352679871783,0.08741337055721499
FAS,0.0,4090.3328953575856,0,4,4090.333701092766,4,44.0,52.791667,,52.791667,4,0,2,0.0,2048.4402666925675,0.0,2041.891822929837,0,4,116.08705817111375,0.0,296306.0,-4090.3328953575856,SHORT,0.0,1022.5832238393964,0.0,0.500801,0.0,1.0,1872117983.0,0.0,0.000158,0.18,0.5492556251141223
GDX,763189.8664930186,397655.3196133333,7,4,1572488.0396772926,11,85.818182,4.282005,6.488787,0.420135,11,2,0,186336.60799123248,0.0,250383.98998714073,189245.1295461313,7,4,4.746797465820578,1580850.0,715527.5,365534.54687968525,LONG,109027.12378471694,99413.82990333333,0.671924,0.524098,1.919224586848527,1.0,52.3404,0.0,0.0,0.6011796460128548,0.3718670895930404
GEV,118476.09369566204,409136.91077328625,9,13,676522.9520993487,22,74.590909,1.573139,1.594438,1.558394,22,2,3,12201.221648957648,1548.3081441284546,54032.498620837134,141984.47717550443,9,13,8.826772285384484,1302407.5,2294593.0,-290660.8170776242,SHORT,13164.010410629116,31472.070059483558,0.543938,0.652966,0.28957566666800405,1.0,248961670602.0,5e-06,9e-06,0.4484033684534462,0.5153040733396427
GLD,1261970.6244959186,658925.4047279472,2,3,3382960.9901354937,5,86.4,0.241424,0.205913,0.276935,5,1,1,1216769.3040801329,458831.0683122383,1216769.3040801329,458831.0683122383,2,3,10.145559860681761,1278210.0,668337.0,603045.2197679714,LONG,630985.3122479593,219641.8015759824,0.035818,0.303668,1.9151949756997952,1.0,419.339605,0.0,0.0,0.35583333333333333,0.383714380952381
GLNG,179.48821525428886,0.0,1,0,179.48821525428886,1,52.0,1.329341,1.329341,,1,1,0,179.48821525428886,0.0,179.48821525428886,0.0,1,0,0.0,76678.0,0.0,179.48821525428886,LONG,179.48821525428886,0.0,0.0,0.0,99.0,1.0,5549747382.0,1.4e-05,0.0,0.11752411315261095,0.05
GNRC,4421.283897533933,76.32287095606276,1,1,4573.929639446058,2,61.5,0.101498,,0.101498,2,0,0,0.0,0.0,4421.283897533933,76.32287095606276,1,1,28.96434477732867,111230.0,34160.0,4344.96102657787,LONG,4421.283897533933,76.32287095606276,0.0,0.0,57.92868955465734,1.0,12037932667.0,9e-06,3e-06,0.18,0.18
GOOGL,657205.8645083162,360548.9950684721,5,6,1205585.7587009699,11,81.0,2.025431,4.184016,0.22661,11,0,1,0.0,54009.553293444456,217146.50498757247,105076.81138836166,5,6,1.6711309054599421,1184664.0,581655.5,296656.86943984404,LONG,131441.17290166323,60091.49917807869,0.669591,0.708564,1.8227921128541926,1.0,1693794460000.0,1e-06,0.0,0.4993647658585707,0.3461541974527746
GS,67975.92204317199,54061.667412198476,5,4,177972.1752644523,9,81.0,0.333046,0.385674,0.26726,9,3,1,5233.608307039011,22558.570763354233,61301.33492459877,26701.4279271544,5,4,20.037000044770355,284700.0,287967.5,13914.254630973512,LONG,13595.184408634397,13515.416853049619,0.09819,0.506093,1.2573774597975849,1.0,249818479856.0,1e-06,1e-06,0.3115043900383314,0.3019384197293077
GSAT,80299.59189250266,30985.57636648384,2,1,191584.76015148917,3,50.0,10.424021,9.146341,12.979381,3,0,0,0.0,0.0,40194.568460244576,30985.57636648384,2,1,1.3885381899239813,160000.0,53000.0,49314.01552601882,LONG,40149.79594625133,30985.57636648384,0.499442,0.0,2.591515192189883,1.0,8661991968.0,1.8e-05,6e-06,0.397085830201525,0.33433936530630337
HII,409416.5370825487,593332.7156031623,6,8,1596081.9682888733,14,84.0,2.732432,2.655894,2.789836,14,0,5,0.0,509990.88123538654,89160.93167974724,410830.6553851174,6,8,3.4055713548497297,692050.0,994057.0,-183916.17852061358,SHORT,68236.08951375812,74166.58945039529,0.782224,0.307588,0.6900285898888106,1.0,15797536481.0,4.4e-05,6.3e-05,0.5707129182922994,0.6556666684901027
HIMS,169.9611747865818,18137.3504066165,1,1,36614.623162806165,2,82.5,1.926877,3.345178,0.508577,2,0,0,0.0,0.0,169.9611747865818,18137.3504066165,1,1,106.7146683905389,75126.0,26784.0,-17967.38923182992,SHORT,169.9611747865818,18137.3504066165,0.0,0.0,0.00937078299620765,1.0,4575654220.0,1.6e-05,6e-06,0.3378266155146891,0.2329069005151
IBIT,977419.336796462,47236.01038312311,14,5,1222662.5684173198,19,53.736842,0.387815,0.465185,0.171179,19,8,1,810950.8210940198,4902.423369685112,512317.00126206083,30672.427370098634,14,5,7.553913915047915,1586769.5,429316.0,930183.3264133389,LONG,69815.66691403299,9447.202076624622,0.475847,0.350656,20.69225002003308,1.0,55765592900.0,2.8e-05,8e-06,0.5563818486169512,0.2896077993081208
INTC,240393.0289897022,175598.38235074384,4,9,539663.7920073359,13,67.769231,0.223651,0.478561,0.110357,13,0,2,0.0,33315.09739934221,116626.36498517293,73418.02867463649,4,9,15.458938456194815,478691.0,947413.5,64794.646638958366,LONG,60098.25724742555,19510.93137230487,0.514851,0.581898,1.368993414241916,1.0,235664100000.0,2e-06,4e-06,0.35073978832226615,0.4014486749159994
IONQ,221143.2834083715,68240.42314593474,1,1,289383.7065543062,2,67.0,0.252549,0.339929,0.16517,2,0,0,0.0,0.0,221143.2834083715,68240.42314593474,1,1,3.240649357279749,256261.0,105361.0,152902.86026243676,LONG,221143.2834083715,68240.42314593474,0.0,0.0,3.240649357279749,1.0,11717838562.0,2.2e-05,9e-06,0.34525844002328127,0.2862742239363728
IREN,232696.7209631711,738855.8303999093,3,4,1046866.4305784276,7,44.0,26.329059,12.646506,36.590974,7,2,0,119929.65765795756,0.0,112767.06330521352,516234.0097233795,3,4,2.9173620554483124,305349.0,959268.0,-506159.1094367382,SHORT,77565.57365439036,184713.95759997732,0.51539,0.301306,0.3149419837929991,1.0,13766376268.0,2.2e-05,7e-05,0.534497624407514,0.5917161702631761
IWM,0.0,192738.38100752447,0,1,192738.38100752447,1,84.0,0.077239,,0.077239,1,0,0,0.0,0.0,0.0,192738.38100752447,0,1,0.0,0.0,193500.0,-192738.38100752447,SHORT,0.0,192738.38100752447,0.0,0.0,0.0,1.0,73032574625.0,0.0,3e-06,0.05,0.19849607165161848
IYR,645.4852506220462,1995.6051886875211,1,1,3286.575689931614,2,86.0,0.52649,0.337018,0.715961,2,0,0,0.0,0.0,645.4852506220462,1995.6051886875211,1,1,1.5458178066535067,254400.0,621526.0,-1350.1199380654748,SHORT,645.4852506220462,1995.6051886875211,0.0,0.0,0.32345338360568804,1.0,3976588457.0,6.4e-05,0.000156,0.17584161284680636,0.25442325280182065
JBS,48982.86519960263,0.0,1,0,48982.86519960263,1,113.0,0.383782,0.383782,,1,0,0,0.0,0.0,48982.86519960263,0.0,1,0,0.0,54859.0,0.0,48982.86519960263,LONG,48982.86519960263,0.0,0.0,0.0,99.0,0.7,12185249108.0,5e-06,0.0,0.12136276458149094,0.02857142857142857
KOD,36700.739622303605,0.0,1,0,36700.739622303605,1,84.0,5.578947,5.578947,,1,0,0,0.0,0.0,36700.739622303605,0.0,1,0,0.0,75000.0,0.0,36700.739622303605,LONG,36700.739622303605,0.0,0.0,0.0,99.0,1.0,1206851737.0,6.2e-05,0.0,0.33810070048123225,0.05
LITE,224283.66061548333,496544.60115703265,9,4,836913.0692348536,13,46.230769,2.089721,0.64547,5.339286,13,1,1,1065.7628671936454,1178.1713736563327,75006.10411381704,381525.55656188866,9,4,35.13224646358889,791060.0,908810.0,-272260.94054154935,SHORT,24920.406735053704,124136.15028925816,0.665575,0.231639,0.45168885150068006,1.0,55489938000.0,1.4e-05,1.6e-05,0.418868199257779,0.5303348705453503
LMT,53.50703162909285,16849.62601897149,7,4,33725.554625808705,11,55.818182,86.915615,85.071429,90.142943,11,0,1,0.0,16768.91454357903,15.905415545771604,16768.91454357903,7,4,272.17520346105306,455965.0,714350.0,-16796.118987342397,SHORT,7.6438616612989785,4212.406504742872,0.702742,0.00479,0.003175561972048977,1.0,143616085808.0,3e-06,5e-06,0.453053,0.3825
LQD,103292.82170832902,20592.489056157105,1,2,227178.13247281514,3,62.666667,3.809991,11.280899,0.074538,3,0,0,0.0,0.0,103292.82170832902,20541.522838382414,1,2,4456.42576930315,120000.0,836510.0,82700.33265217191,LONG,103292.82170832902,10296.244528078552,0.0,0.002475,5.016043540275415,1.0,30038339664.0,4e-06,2.8e-05,0.4531308760866822,0.2450364868245234
LRCX,238608.57543921444,3545.3756937224175,3,5,483761.8595244788,8,64.375,17.71725,46.33223,0.548263,8,0,2,0.0,1560.8389293542496,237252.84114760885,1488.0362289820762,3,5,415.9347629860252,521145.5,767142.5,235063.19974549202,LONG,79536.19181307148,709.0751387444835,0.005682,0.580288,67.30135140873907,1.0,291525589950.0,2e-06,3e-06,0.4691696549597957,0.29553539904761905
LULU,0.0,45123.476300973125,0,2,47084.00343089723,2,84.5,0.159175,,0.159175,2,0,1,0.0,43162.94917104902,0.0,43162.94917104902,0,2,11.007995888513895,0.0,99510.0,-45123.476300973125,SHORT,0.0,22561.738150486563,0.0,0.043448,0.0,1.0,17535809541.0,0.0,6e-06,0.18,0.26710159479590906
LUNR,27493.076909470703,67.71848669223527,1,1,27628.51388285517,2,85.0,0.155324,0.166667,0.143982,2,0,1,0.0,67.71848669223527,27493.076909470703,67.71848669223527,1,1,202.9953580801379,56000.0,27284.0,27425.358422778467,LONG,27493.076909470703,67.71848669223527,0.0,0.0,99.0,1.0,3275106252.0,1.7e-05,8e-06,0.2583980985981073,0.1925
LVS,0.0,100.05788298721357,0,2,200.11188476017801,2,54.0,2.198006,,2.198006,2,0,1,0.0,0.003881214249150442,0.0,100.05400177296443,0,2,51558.092571089175,0.0,125861.5,-100.05788298721357,SHORT,0.0,50.02894149360679,0.0,3.9e-05,0.0,1.0,36397403865.0,0.0,3e-06,0.18,0.3077136933333333
META,89152.56316292736,227556.87866948225,1,2,456592.7804040461,3,72.666667,0.462238,1.14922,0.118747,3,0,1,0.0,50730.77540870914,89152.56316292736,176826.10326077312,1,2,3.5001557410224517,93757.0,231630.0,-138404.3155065549,SHORT,89152.56316292736,113778.43933474112,0.0,0.222937,0.39178144683737764,1.0,1301130170508.0,0.0,0.0,0.3360975006095249,0.34167708012304765
MOD,55338.72620813394,2340.2034653146,4,1,60019.13313876314,5,51.0,5.057005,5.10628,4.859903,5,0,0,0.0,0.0,16937.70173852817,2340.2034653146,4,1,1.0468302431911036,963021.0,40500.0,52998.52274281935,LONG,13834.681552033486,2340.2034653146,0.693927,0.0,23.64697216645417,1.0,12280568469.0,7.8e-05,3e-06,0.44009515937265997,0.2453626438716145
MRVL,8444.48071416961,12881.17917867154,2,3,34206.83907151269,5,64.6,0.266182,0.279737,0.257146,5,1,0,5601.253481737569,0.0,5601.253481737569,5073.072274167163,2,3,0.6909766894378508,217530.0,389812.5,-4436.698464501931,SHORT,4222.240357084805,4293.726392890513,0.336697,0.606164,0.6555673667013228,1.0,86074835000.0,3e-06,5e-06,0.12268258511373545,0.14276356130421164
NBIS,0.0,145887.69862788683,0,1,291775.39725577366,1,84.0,0.947267,,0.947267,1,0,0,0.0,0.0,0.0,145887.69862788683,0,1,0.0,0.0,146500.0,-145887.69862788683,SHORT,0.0,145887.69862788683,0.0,0.0,0.0,1.0,23024321433.0,0.0,6e-06,0.05,0.214007122220788
NET,145362.59261845078,1512.388536841592,5,1,293749.9576458295,6,109.333333,2.003733,2.382915,0.107822,6,0,0,0.0,0.0,88969.46047363013,1512.388536841592,5,1,5.194309512887205,293686.0,42310.0,143850.2040816092,LONG,29072.518523690156,1512.388536841592,0.387948,0.0,96.11458238239484,0.7,69231588928.0,4e-06,1e-06,0.41702532749328153,0.15857142857142859
NEXT,0.0,0.004579814460191458,0,1,0.009159628920382915,1,56.0,0.127086,,0.127086,1,0,0,0.0,0.0,0.0,0.004579814460191458,0,1,0.0,0.0,114100.0,-0.004579814460191458,SHORT,0.0,0.004579814460191458,0.0,0.0,0.0,1.0,1944586677.0,0.0,5.9e-05,0.05,0.10429337598310495
NFLX,179142.6162236754,149316.8489784419,4,4,544323.8598359467,8,75.125,0.086627,0.093608,0.079647,8,2,1,148430.773593701,40997.42887711241,96565.34249081896,63932.53121971925,4,4,4.4711223209254864,290450.0,230925.0,29825.767245233495,LONG,44785.65405591885,37329.21224461048,0.460958,0.571833,1.1997481694081267,1.0,389621123202.0,1e-06,1e-06,0.35993125697590017,0.34794552737955103
NUGT,0.0,1371.9845636464277,0,3,2693.417112466647,3,63.666667,10.753754,,10.753754,3,0,0,0.0,0.0,0.0,1317.9409727824209,0,3,384.702199137133,0.0,286340.5,-1371.9845636464277,SHORT,0.0,457.3281878821426,0.0,0.039391,0.0,1.0,1038075361.0,0.0,0.000276,0.18,0.5377962744392333
NVDA,0.0,176750.15236513174,0,1,176750.15236513174,1,84.0,0.047272,,0.047272,1,0,0,0.0,0.0,0.0,176750.15236513174,0,1,0.0,0.0,177500.0,-176750.15236513174,SHORT,0.0,176750.15236513174,0.0,0.0,0.0,1.0,4341924000000.0,0.0,0.0,0.05,0.19497464978767992
ONON,278455.4317493451,25441.357423494297,5,1,359035.1454414314,6,60.833333,596.051354,714.603357,3.291339,6,1,1,26999.340700625995,25441.357423494297,167919.17026176446,25441.357423494297,5,1,2.924142394250974,1245332.0,42258.5,253014.0743258508,LONG,55691.086349869016,25441.357423494297,0.396962,0.0,10.944991146274303,1.0,10438067091.0,0.000119,4e-06,0.613243683062946,0.40536558825536617
ORCL,637882.0451215704,150163.54059183566,1,3,938209.1263052417,4,82.75,0.457547,0.652903,0.392428,4,0,1,0.0,103359.62708872485,637882.0451215704,103359.62708872485,1,3,0.3626674076457835,898260.0,200844.5,487718.5045297347,LONG,637882.0451215704,50054.51353061188,0.0,0.311686,4.247915589946151,1.0,419960236920.0,2e-06,0.0,0.2248897676646506,0.2136740764802012
OXY,908300.6221632811,178633.78035054286,18,7,1231765.8827156567,25,70.52,7.888873,5.928761,12.929162,25,3,1,494494.1589952496,20797.09567907588,421535.64141947625,71225.0476344867,18,7,86.94906894587531,2658360.0,429651.0,729666.8418127382,LONG,50461.14567573784,25519.11147864898,0.535907,0.601279,5.084708056790116,1.0,61000592674.0,4.4e-05,7e-06,0.6523273041084979,0.5245824799962466
PG,0.0,63450.25199546633,0,2,63450.25199546633,2,51.5,0.447256,,0.447256,2,0,1,0.0,63436.03690318514,0.0,63436.03690318514,0,2,4462.583544893245,0.0,170105.0,-63450.25199546633,SHORT,0.0,31725.125997733165,0.0,0.000224,0.0,1.0,334470178585.0,0.0,1e-06,0.18,0.2809618497169785
